bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0,12639587.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546033802,1546033803,1546033804,1546033805,1546033806,1546033807,1546033808,1546033809,1546033810,1546033811,1546033812,1546033813,1546033814,1546033815,1546033816,1546033817,1546033818,1546033819,1546033820,1546033821,1546033822,1546033823,1546033824,1546033825,1546033826,1546033827,1546033828,1546033829,1546033830,1546033831,1546033832,1546033833,1546033834,1546033835,1546033836,1546033837,1546033838,1546033839,1546033840,1546033841,1546033842,1546033843,1546033844,1546033845,1546033846,1546033847,1546033848,1546033849,1546033850,1546033851,1546033852,1546033853,1546033854,1546033855,1546033856,1546033857,1546033858,1546033859
audio_bitsReceivedPerSecond,1157287.4109263658,1289363.9344262294,1151024.0,1109261.2612612613,1158289.7102897102,1178512.0,1150736.0,1142952.0,1228168.0,1096032.032032032,1139560.0,1176151.8481518482,1155896.0,1112384.0,1138568.0,1197144.0,1143768.0,1162280.0,1211136.0,1106640.0,1147936.0,1185624.0,1129024.0,1122200.0,1139788.634097707,1213261.0441767068,1139268.7312687312,1156976.0,1224032.032032032,1085472.0,1139068.931068931,1187288.0,1149840.0,1124144.0,1126398.3983983984,1203916.083916084,1150800.0,1164456.0,1213088.0,1090722.7227227227,1226285.7142857143,1312760.0,1020600.0,1101056.0,1113928.0,1203008.0,1150710.7107107106,1166841.1588411587,1221373.3733733734,1103496.5034965035,1131683.6836836836,1171340.6593406594,1150920.0,1132044.044044044,1113224.0,1197560.0,1158721.2787212788,1166774.7747747747
audio_bitsSentPerSecond,1448997.6247030878,1447134.4262295081,1564184.0,1487711.7117117117,1445466.5334665335,1464752.0,1526488.0,1522928.0,1448712.0,1614654.6546546547,1407352.0,1441614.3856143856,1556464.0,1492504.0,1426856.0,1459200.0,1537488.0,1525560.0,1448592.0,1608472.0,1415264.0,1448272.0,1562824.0,1473064.0,1437639.0827517447,1471092.3694779116,1535312.6873126873,1500440.0,1479007.007007007,1622728.0,1398201.7982017982,1441480.0,1546784.0,1490520.0,1430534.5345345344,1457662.3376623376,1543792.0,1511704.0,1479216.0,1595323.3233233234,1419068.931068931,1585744.0,1395840.0,1475256.0,1457176.0,1449136.0,1554034.034034034,1495320.6793206793,1487583.5835835836,1624415.5844155843,1393761.7617617617,1440903.096903097,1528248.0,1490162.1621621621,1469296.0,1425792.0,1550073.926073926,1499667.6676676676
audio_packetsSentPerSecond,329.57244655581945,334.42622950819674,336.0,335.33533533533534,321.67832167832165,324.0,334.0,332.0,321.0,344.34434434434434,329.0,320.67932067932065,338.0,329.0,326.0,320.0,330.0,334.0,329.0,349.0,323.0,327.0,337.0,333.0,324.02791625124627,328.31325301204816,329.6703296703297,329.0,322.32232232232235,346.0,322.67732267732265,325.0,337.0,333.0,327.32732732732734,325.6743256743257,331.0,326.0,329.0,343.34334334334335,324.6753246753247,345.0,319.0,334.0,323.0,322.0,332.3323323323323,331.6683316683317,325.3253253253253,346.65334665334666,329.3293293293293,323.6763236763237,332.0,334.33433433433436,332.0,325.0,329.6703296703297,331.33133133133134
audio_googLocalAddress,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118,35.204.32.26:53118
audio_googRemoteAddress,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000
audio_googRtt,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
