audio_recv_packetsReceivedPerSecond,0.0,50.99394987035436,49.21968787515006,50.0,50.0,50.0,8.525149190110827,16.029593094944513,11.0,8.008008008008009,9.99000999000999,7.992007992007992
audio_recv_googCurrentDelayMs,378.0,380.0,390.0,390.0,390.0,390.0,31.0,32.0,34.0,30.0,31.0,34.0
audio_recv_googJitterBufferMs,360.0,380.0,370.0,370.0,370.0,370.0,1.0,4.0,3.0,2.0,1.0,4.0
audio_recv_googJitterReceived,5.0,5.0,2.0,2.0,2.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0
audio_recv_googPreferredJitterBufferMs,460.0,460.0,460.0,460.0,460.0,460.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,1142658.5998271392,984720.2881152461,1061000.0,999080.0,1021008.0,1007563.5123614663,1121065.3514180025,1045248.0,981029.0290290291,1028819.1808191808,991864.1358641358
video_recv_packetsReceivedPerSecond,0.0,146.93171996542782,128.45138055222088,137.0,130.0,134.0,135.54987212276214,146.7324290998767,137.0,129.12912912912913,132.86713286713288,126.87312687312688
video_recv_googCurrentDelayMs,76.0,77.0,75.0,74.0,74.0,71.0,91.0,91.0,91.0,90.0,89.0,86.0
video_recv_googDecodeMs,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,60.0,61.0,61.0,60.0,60.0,61.0,60.0,61.0,60.0,61.0,60.0,60.0
video_recv_googFrameRateReceived,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,19.0,25.0,19.0,19.0,19.0,19.0,19.0,23.0,18.0,19.0,19.0,21.0
video_recv_googJitterBufferMs,53.0,53.0,52.0,52.0,52.0,51.0,68.0,68.0,68.0,68.0,68.0,67.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,11.0,11.0,11.0,11.0,11.0,11.0,19.0,19.0,19.0,19.0,19.0,19.0
1_way_delay_video_send,15.0,14.5,12.0,10.5,9.5,8.5,14.0,14.0,13.5,13.0,12.5,11.0
ear_ear_delay_audio_send,12.0,15.0,14.0,13.0,12.0,15.0,379.0,399.0,389.0,389.0,389.0,389.0
audio_recv_kbitsReceivedPerSecond,0,41,40,41,41,41,7,14,10,7,9,7
video_recv_kbitsReceivedPerSecond,0,1115,961,1036,975,997,983,1094,1020,958,1004,968
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.912,93.84,93.864,93.888,93.912,62.917,60.237,61.577000000000005,61.577000000000005,61.577000000000005
kpi_audio_synchronization,4.422641039394304,4.421329526272,4.4217676780241915,4.422204849258496,4.422641039394304,3.2497356125355092,3.1122686431556295,3.1813129767307693,3.1813129767307693,3.1813129767307693
eye_eye_delay_video_send,83.0,82.5,80.0,78.5,77.5,75.5,67.0,67.0,65.5,65.0,64.5,62.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-71.0,-67.5,-66.0,-65.5,-65.5,-60.5,312.0,332.0,323.5,324.0,324.5,327.0
kpi_av_synchronization,5,5,5,5,5,5,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,5,5,5,5,5,1,2,2,1,1,1
kpi_q_video,3.619285714285714,3.48,3.545,3.4892857142857143,3.507857142857143,3.4985714285714287,3.600714285714286,3.5357142857142856,3.48,3.5171428571428573,3.4892857142857143
qoe_simple_normal,4.0390632900914305,4.015703280696889,4.026585297558245,4.017348157854118,3.4441769728214062,3.4459266746363397,3.4427649339224664,3.433479219636752,3.4396696958272286
qoe_simple_smooth,4.308944242472383,4.262369947363556,4.284085297558244,4.265562443568403,3.6939388775833106,3.712712388922054,3.698717314874847,3.680145886303419,3.6925268386843713
