bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0,5451926.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0
timestamp,1541206385,1541206386,1541206387,1541206388,1541206389,1541206390,1541206391,1541206392,1541206393,1541206394,1541206395,1541206396,1541206397,1541206398,1541206399,1541206400,1541206401,1541206402,1541206403,1541206404,1541206405
audio_bitsReceivedPerSecond,0.0,1090209.6505823627,991712.4518613607,1049856.0,991864.0,1094856.0,1007840.0,1022920.0,914469.5304695305,970864.0,965368.0,951045.5005055611,932431.2561819981,992560.0,925944.0,972152.0,978160.0,988067.9320679321,943888.1118881119,915475.4754754754,1010306.1630218688
audio_bitsSentPerSecond,0.0,1736885.1913477536,1603029.5250320924,1532504.0,1603824.0,1609304.0,1640304.0,1563776.0,1540715.2847152848,1464536.0,1518328.0,1542867.5429726997,1489400.59347181,1440464.0,1544424.0,1517568.0,1578448.0,1608095.9040959042,1437442.5574425575,1464000.0,1496644.1351888669
audio_packetsSentPerSecond,0.0,346.9217970049917,344.03080872913995,331.0,341.0,339.0,345.0,330.0,338.6613386613387,328.0,335.0,334.6814964610718,328.38773491592485,320.0,327.0,331.0,329.0,337.6623376623377,324.6753246753247,324.3243243243243,327.03777335984097
audio_googLocalAddress,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951,35.204.125.129:45951
audio_googRemoteAddress,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000
audio_googRtt,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
audio_send_bitsSentPerSecond,0.0,24339.434276206324,25581.514762516046,25080.0,24536.0,34016.0,40400.0,39168.0,38793.206793206795,40416.0,40352.0,40145.60161779575,40743.81800197824,40432.0,40496.0,40192.0,40584.0,40095.904095904094,40711.28871128871,40304.30430430431,40222.66401590457
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.91680532445923,50.06418485237484,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,49.54499494438827,50.445103857566764,50.0,50.0,50.0,50.0,49.95004995004995,49.95004995004995,50.050050050050054,49.70178926441352
audio_send_googJitterReceived,36.0,36.0,36.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0
video_send_bitsSentPerSecond,0.0,1713923.4608985025,1519024.3902439023,1487824.0,1555624.0,1555352.0,1575216.0,1506224.0,1475036.963036963,1402616.0,1453240.0,1483017.1890798786,1425313.5509396638,1381296.0,1481192.0,1457664.0,1514696.0,1547860.13986014,1371788.2117882117,1401977.977977978,1432516.89860835
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,273.7104825291181,255.45571245186136,254.0,261.0,261.0,263.0,257.0,256.7432567432567,249.0,252.0,256.82507583417595,248.26904055390702,245.0,249.0,253.0,250.0,259.7402597402597,244.75524475524475,245.24524524524526,245.52683896620277
video_send_googEncodeUsagePercent,64.0,64.0,64.0,57.0,55.0,52.0,50.0,49.0,47.0,46.0,45.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
