video_recv_googDecodeMs,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,55.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,57.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,61.0,60.0,59.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,41.0,18.0,24.0,19.0,19.0,18.0,18.0,20.0,20.0,20.0,18.0,20.0,18.0,19.0
video_recv_googJitterBufferMs,57.0,58.0,58.0,57.0,57.0,56.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.0,15.0,25.5,25.5,25.5,25.5,25.5,25.5,15.0,15.0,15.0,15.0,15.0,15.5
1_way_delay_video_send,8.5,9.5,8.5,9.0,8.5,8.0,7.5,9.0,8.5,8.5,8.5,8.0,7.5,7.5
ear_ear_delay_audio_send,365.0,365.0,375.5,375.5,375.5,375.5,375.5,375.5,365.0,365.0,365.0,375.0,365.0,365.5
audio_recv_kbitsReceivedPerSecond,0,25,12,15,10,11,12,16,22,13,13,17,14,25
video_recv_kbitsReceivedPerSecond,0,1047,1002,1013,977,1037,944,967,885,904,940,895,860,916
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,64.793,64.793,63.386,63.386,63.386,63.386,63.386,63.386,64.793,64.793,64.793,63.453,64.793
kpi_audio_synchronization,3.344290439083202,3.344290439083202,3.2735179572248083,3.2735179572248083,3.2735179572248083,3.2735179572248083,3.2735179572248083,3.2735179572248083,3.344290439083202,3.344290439083202,3.344290439083202,3.276907954855261,3.344290439083202
eye_eye_delay_video_send,67.5,68.5,67.5,68.0,66.5,66.0,65.5,66.0,65.5,64.5,64.5,64.0,62.5,61.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,297.5,296.5,308.0,307.5,309.0,309.5,310.0,309.5,299.5,300.5,300.5,311.0,302.5,304.0
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,4,2,2,2,2,2,3,3,2,2,3,2,4
kpi_q_video,3.5542857142857143,3.5171428571428573,3.5264285714285712,3.4892857142857143,3.545,3.4614285714285713,3.48,3.4057142857142857,3.4242857142857144,3.4614285714285713,3.415,3.387142857142857,3.4335714285714287
qoe_simple_normal,3.463968778945753,3.4577783027552766,3.4514623127075184,3.4452718365170423,3.454557550802756,3.4406289793741855,3.4437242174694234,3.4313432650884708,3.442302112279086,3.4484925884695627,3.440754493231467,3.4286246933966162
qoe_simple_smooth,3.7230163979933715,3.7106354456124198,3.7058670746122804,3.6934861222313278,3.7120575508027565,3.684200407945614,3.69039088413609,3.665628979374185,3.6796830646600385,3.692064017040991,3.6765878265648007,3.6598151695870924
