bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,839495.0,906434.0,979390.0,1055293.0,1140716.0,1230116.0,1329525.0,1435147.0,1550959.0,1676036.0,1806786.0,1949347.0,2106295.0,2257008.0,2437746.0,2633766.0,2834545.0,1850216.0,1984128.0,2151441.0,2315810.0,1685407.0,1819249.0,1965789.0,2124052.0,2294517.0,2470081.0,2668687.0,2883182.0,3114837.0,3359146.0,3613229.0,3842969.0,3887289.0,3903983.0,3995399.0,3995399.0,3995399.0,4040233.0,4040233.0,4040233.0,4040233.0,4040233.0,4040233.0,4040233.0,4040233.0,3142246.0,3184453.0,3220930.0,3220930.0,3249122.0,3287100.0,3287100.0,3287100.0,3287100.0,3287100.0,3287100.0,3287100.0,3287100.0,3287100.0,3324754.0,3363098.0,3363098.0,3363098.0,3363098.0,3363098.0,3363098.0,3363098.0,3363098.0,3363098.0,3402146.0,3448040.0,3448040.0,3448040.0,3448040.0,3448040.0,2904351.0,2943982.0,3076233.0,3150748.0,3186594.0,3261773.0,3299898.0,3299898.0,3299898.0,3299898.0,3299898.0,3299898.0,3299898.0,3299898.0,3337955.0,2759441.0,2916893.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
timestamp,1541190112,1541190113,1541190114,1541190115,1541190116,1541190117,1541190118,1541190119,1541190120,1541190121,1541190122,1541190123,1541190124,1541190125,1541190126,1541190127,1541190128,1541190129,1541190130,1541190131,1541190132,1541190133,1541190134,1541190135,1541190136,1541190137,1541190138,1541190139,1541190140,1541190141,1541190142,1541190143,1541190144,1541190145,1541190146,1541190147,1541190148,1541190149,1541190150,1541190151,1541190152,1541190153,1541190154,1541190155,1541190156,1541190157,1541190158,1541190159,1541190160,1541190161,1541190162,1541190163,1541190164,1541190165,1541190166,1541190167,1541190168,1541190169,1541190170,1541190171,1541190172,1541190173,1541190174,1541190175,1541190176,1541190177,1541190178,1541190179,1541190180,1541190181,1541190182,1541190183,1541190184,1541190185,1541190186,1541190187,1541190188,1541190189,1541190190,1541190191,1541190192,1541190193,1541190194,1541190195,1541190196,1541190197,1541190198,1541190199,1541190200,1541190201,1541190202,1541190203,1541190204,1541190205,1541190206
audio_bitsReceivedPerSecond,-1,-1,0.0,1601206.7932067933,2285802.1978021977,2401899.7995991986,2569032.0,2625990.00999001,2613581.5815815814,2558729.2707292708,2602968.0,2601352.0,2606006.006006006,2587504.0,2637154.845154845,2586898.898898899,2595928.0,2622654.6546546547,2616606.786427146,2515768.0,2603867.867867868,2577639.800995025,2619939.6984924623,2474253.746253746,2686990.990990991,2575512.0,2593385.3853853852,2693684.630738523,2618714.714714715,2554336.0,2622769.230769231,2576792.0,2645680.0,1871768.0,2091843.8438438438,2143815.8158158157,2078536.0,2116259.74025974,2096472.0,2055832.0,2078481.5184815184,2097977.977977978,2137352.0,2034074.0740740742,2096919.0809190809,2160952.0,2050840.0,2151248.0,2123240.0,2048679.3206793207,2133509.5095095094,2101080.0,2083868.131868132,2145912.0,2590494.4944944945,2558696.0,2666912.0,2700704.0,2523668.3316683318,2699704.0,2670220.4408817636,2580547.4525474524,2673192.0,2545796.4071856285,2673757.271815446,2613940.119760479,2598880.0,2644736.0,2492188.1881881882,2414094.094094094,2680935.064935065,2674282.282282282,2733120.0,2527536.4635364637,2704023.880597015,2537947.895791583,2425249.0118577075,2600308.31643002,2577409.4094094094,2730682.634730539,2631344.0,2504192.0,2614974.974974975,1981834.1658341659,2266565.737051793,2207463.4634634634,2078435.129740519,2190114.3430290874,2100264.529058116,2096871.4425907752,2080920.0,2136678.2431052094,2130400.0,2076827.1728271728,2163400.0
audio_bitsSentPerSecond,-1,-1,0.0,729446.5534465534,857558.4415584416,937755.5110220441,1145744.0,1216591.4085914085,1285437.4374374375,1306469.5304695305,1525024.0,1553048.0,1707483.4834834835,1993664.0,1964867.1328671328,1959335.3353353352,2332104.0,2557317.3173173172,2560854.2914171657,2319632.0,2231983.9839839838,2117651.7412935323,2264884.422110553,2348067.932067932,1794346.3463463464,1935328.0,2075731.7317317317,2213532.9341317364,2365661.6616616617,2513488.0,2582137.862137862,2592168.0,2639032.0,2620616.0,2564084.0840840843,2585513.5135135134,2660816.0,2603420.5794205796,2576128.0,2605832.0,2604987.012987013,2531107.107107107,2610120.0,2549213.2132132133,2451228.771228771,2626216.0,1946560.0,2221656.0,2161304.0,1983688.3116883116,2198238.2382382383,2080992.0,2127560.4395604394,2174992.0,2056368.3683683684,2076864.0,2110072.0,2102984.0,2108955.044955045,2054416.0,2161082.164328657,2075820.1798201797,2092632.0,2139960.079840319,2025757.2718154464,2097980.0399201596,2100096.0,2117784.0,2116284.2842842843,2036612.6126126125,2141346.6533466536,2092108.1081081082,2070032.0,2172243.756243756,2063148.2587064677,2082549.0981963929,2111486.1660079053,2103294.117647059,2124484.4844844844,1968926.1477045908,2096072.0,2089424.0,2037781.7817817817,2174993.006993007,2087027.888446215,2073761.7617617617,2131073.852295409,2083610.8324974924,2107791.5831663324,2060631.9921491658,2121904.0,2113634.3207354443,2079432.0,2079808.1918081918,2035272.0
audio_packetsSentPerSecond,-1,-1,0.0,181.8181818181818,198.8011988011988,200.40080160320642,219.0,238.76123876123876,247.24724724724726,242.75724275724275,265.0,269.0,284.2842842842843,314.0,311.68831168831167,309.3093093093093,350.0,374.3743743743744,374.251497005988,346.0,343.34334334334335,324.37810945273634,343.7185929648241,351.64835164835165,298.2982982982983,309.0,320.3203203203203,332.3353293413174,360.36036036036035,369.0,378.6213786213786,382.0,384.0,387.0,376.37637637637636,381.3813813813814,388.0,380.6193806193806,374.0,381.0,381.6183816183816,375.37537537537537,385.0,367.36736736736736,363.6363636363636,385.0,306.0,337.0,330.0,312.68731268731267,337.3373373373373,322.0,329.6703296703297,328.0,321.3213213213213,326.0,329.0,324.0,322.67732267732265,324.0,336.67334669338675,324.6753246753247,325.0,326.34730538922156,319.95987963891673,326.34730538922156,327.0,324.0,325.3253253253253,320.3203203203203,328.6713286713287,333.3333333333333,321.0,332.6673326673327,325.3731343283582,325.65130260521045,325.098814229249,325.5578093306288,325.3253253253253,314.37125748502996,324.0,325.0,317.3173173173173,337.6623376623377,325.6972111553785,316.3163163163163,330.3393213572854,322.9689067201605,326.65330661322645,324.8282630029441,330.0,328.9070480081716,326.0,321.67832167832165,323.0
audio_googLocalAddress,-1,-1,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841,10.164.0.8:56841
audio_googRemoteAddress,-1,-1,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166,10.164.0.9:44166
audio_googRtt,-1,-1,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,19.0,19.0,20.0,20.0,20.0,24.0,24.0,19.0,19.0,19.0,15.0,15.0,11.0,11.0,11.0,16.0,16.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,8.0,8.0,8.0,6.0,6.0,4.0,4.0,4.0,3.0
