audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,50.76142131979695,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.12744265080714,49.44375772558715,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,49.95004995004995
audio_send_googJitterReceived,2.0,2.0,2.0,2.0,23.0,23.0,23.0,2.0,2.0,2.0,1.0,1.0,100.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0
audio_send_googRtt,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
video_send_bitsSentPerSecond,0.0,1750172.5888324874,1574366.3663663664,1609710.2897102898,1497097.0970970972,1538320.0,1531312.0,1483440.0,1543456.5434565435,1377016.0,1437640.0,1507648.0,1700200.5097706032,1586966.6254635353,1492540.5405405406,1513526.4735264736,1548004.004004004,1656143.8561438562,1441152.0,1543328.0,1457384.0,1381432.0,1543104.0,1421578.4215784215
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,273.0964467005076,260.2602602602603,269.73026973026975,246.24624624624624,262.0,256.0,249.0,266.73326673326676,240.0,255.0,258.0,268.47918436703486,265.7601977750309,256.2562562562563,255.74425574425575,256.2562562562563,267.73226773226776,250.0,258.0,254.0,247.0,258.0,247.75224775224774
video_send_googEncodeUsagePercent,104.0,64.0,64.0,57.0,55.0,52.0,50.0,48.0,47.0,46.0,45.0,44.0,64.0,64.0,58.0,56.0,53.0,51.0,49.0,48.0,46.0,46.0,45.0,45.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,53.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,17.0,17.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
audio_recv_bitsReceivedPerSecond,0.0,7837.563451776649,7823.823823823824,7888.111888111888,7903.9039039039035,7704.0,7696.0,7752.0,7712.287712287713,7720.0,7632.0,7664.0,26161.42735768904,27342.39802224969,25881.881881881884,16967.032967032967,15135.135135135135,36195.804195804194,42000.0,41160.0,42840.0,42000.0,42000.0,41118.881118881116
audio_recv_packetsReceivedPerSecond,0.0,8.121827411167512,8.008008008008009,7.992007992007992,8.008008008008009,8.0,8.0,8.0,7.992007992007992,8.0,8.0,8.0,50.12744265080714,50.679851668726826,49.049049049049046,29.97002997002997,28.02802802802803,50.94905094905095,50.0,49.0,51.0,50.0,50.0,48.95104895104895
audio_recv_googCurrentDelayMs,34.0,32.0,32.0,31.0,34.0,36.0,29.0,30.0,34.0,32.0,36.0,31.0,360.0,359.0,358.0,310.0,264.0,272.0,332.0,341.0,354.0,350.0,237.0,110.0
audio_recv_googJitterBufferMs,9.0,7.0,11.0,9.0,2.0,7.0,2.0,3.0,8.0,6.0,11.0,6.0,330.0,350.0,330.0,21.0,77.0,205.0,304.0,308.0,340.0,340.0,212.0,90.0
audio_recv_googJitterReceived,111.0,111.0,111.0,98.0,98.0,98.0,98.0,96.0,96.0,96.0,96.0,96.0,2.0,2.0,2.0,2.0,23.0,23.0,23.0,2.0,2.0,2.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,420.0,420.0,420.0,420.0,40.0,40.0
video_recv_bitsReceivedPerSecond,0.0,1040040.6091370558,995499.4994994994,967680.3196803196,1006398.3983983984,1046928.0,921576.0,1014272.0,921702.2977022977,894904.0,978112.0,908864.0,383802.88870008494,447930.7787391842,395387.3873873874,1004507.4925074925,965949.94994995,985942.057942058,999464.0,1038160.0,872608.0,900352.0,925696.0,932667.3326673327
video_recv_packetsReceivedPerSecond,0.0,138.0710659898477,132.13213213213214,127.87212787212788,129.12912912912913,135.0,121.0,130.0,122.87712287712287,121.0,127.0,122.0,67.11979609175872,72.92954264524104,70.07007007007007,129.87012987012986,123.12312312312312,131.86813186813185,130.0,130.0,121.0,119.0,124.0,125.87412587412588
video_recv_googCurrentDelayMs,68.0,66.0,64.0,63.0,62.0,61.0,60.0,58.0,57.0,55.0,54.0,54.0,84.0,83.0,81.0,77.0,74.0,72.0,69.0,68.0,67.0,65.0,64.0,63.0
video_recv_googDecodeMs,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,270.0,270.0,270.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,60.0,61.0,60.0,56.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,57.0,58.0,60.0,61.0,56.0,60.0,61.0,60.0,61.0,60.0,60.0,61.0,60.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,26.0,19.0,19.0,35.0,19.0,18.0,18.0,18.0,19.0,18.0,23.0,35.0,49.0,22.0,18.0,65.0,19.0,18.0,19.0,19.0,26.0,18.0,19.0,19.0
video_recv_googJitterBufferMs,45.0,44.0,43.0,43.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,70.0,69.0,67.0,63.0,60.0,58.0,55.0,54.0,53.0,52.0,51.0,50.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2
1_way_delay_audio_send,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
1_way_delay_video_send,8.5,8.5,8.0,7.5,7.5,8.0,8.0,8.0,8.0,8.0,7.5,8.0,8.0,8.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
ear_ear_delay_audio_send,345.5,365.5,345.5,36.5,92.5,220.5,319.5,323.5,355.5,355.5,227.5,105.5,16.5,14.5,18.5,16.5,9.5,14.5,9.5,10.5,15.5,13.5,18.5,13.5
audio_recv_kbitsReceivedPerSecond,0,7,7,7,7,7,7,7,7,7,7,7,25,26,25,16,14,35,41,40,41,41,41,40
video_recv_kbitsReceivedPerSecond,0,1015,972,945,982,1022,899,990,900,873,955,887,374,437,386,980,943,962,976,1013,852,879,904,910
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,67.406,64.726,67.406,93.324,91.98,84.156,70.89,70.35400000000001,66.066,66.066,83.218,93.804,93.852,93.756,93.804,93.97200000000001,93.852,93.97200000000001,93.94800000000001,93.828,93.876,93.756
kpi_audio_synchronization,3.4731084896040887,3.3409410003757682,3.4731084896040887,4.4116732009064314,4.3844369552560005,4.170921805041089,3.6384588302170005,3.613558428866953,3.4075048632915284,3.4075048632915284,4.139608038026377,4.420670461442753,4.421548724676544,4.419788281943489,4.420670461442753,4.423727218617665,4.421548724676544,4.423727218617665,4.423293483768257,4.4211100828831364,4.421986386242368,4.419788281943489
eye_eye_delay_video_send,78.5,77.5,75.0,70.5,67.5,66.0,63.0,62.0,61.0,60.0,58.5,58.0,53.0,52.0,50.5,50.5,49.5,49.5,49.5,48.5,48.5,48.5,48.5,48.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,267.0,288.0,270.5,-34.0,25.0,154.5,256.5,261.5,294.5,295.5,169.0,47.5,-36.5,-37.5,-32.0,-34.0,-40.0,-35.0,-40.0,-38.0,-33.0,-35.0,-30.0,-35.0
kpi_av_synchronization,1,1,1,5,5,1,1,1,1,1,1,4.8,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046,2.8625312525562046
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,2,5,5,5,5,5,5,5
kpi_q_video,3.5264285714285712,3.4892857142857143,3.4614285714285713,3.4985714285714287,3.5357142857142856,3.4242857142857144,3.507857142857143,3.4242857142857144,3.3964285714285714,3.4707142857142856,3.415,2.65,2.9499999999999997,2.6999999999999997,3.4985714285714287,3.4614285714285713,3.48,3.4892857142857143,3.5264285714285712,3.3778571428571427,3.4057142857142857,3.4242857142857144,3.4335714285714287
qoe_simple_normal,3.473639038527438,3.452763285756038,3.462805705194105,4.017725593751508,4.02088982042527,3.5341500418299625,3.4889160605003013,3.472220777810614,3.444683080048265,3.457064032429217,3.8772967179380835,3.927394302741838,3.8855320313270543,4.018725289366656,4.01287445286228,4.015727636075171,4.017517310005137,4.0236595934345685,3.9986550885743166,4.003395312757088,4.006246317041341
qoe_simple_smooth,3.7280438004322,3.7009775714703235,3.7063771337655336,4.267487498513413,4.276842201377651,3.7715309942109148,3.7402255843098255,3.7096017301915665,3.67742117528636,3.7021830800482647,3.9856300512714173,4.085727636075171,4.0021986979937205,4.26848719412856,4.2564458814337085,4.262394302741838,4.265731595719423,4.27806435533933,4.228297945717173,4.237681027042803,4.2436272694222925
