bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,350385.0,380214.0,389620.0,415240.0,445513.0,477507.0,512708.0,554725.0,467421.0,497957.0,535874.0,385421.0,387139.0,416628.0,447118.0,479607.0,514989.0,551691.0,594237.0,641827.0,691884.0,498778.0,502013.0,532891.0,576203.0,623299.0,672025.0,726066.0,661660.0,686888.0,719494.0,649559.0,513568.0,539979.0,584177.0,631911.0,682432.0,737330.0,788676.0,852770.0,702397.0,570142.0,491249.0,514058.0,549397.0,586340.0,614843.0,644189.0,571827.0,596748.0,625477.0,454363.0,456588.0,493572.0,534058.0,577681.0,624895.0,673787.0,609105.0,629848.0,659987.0,690510.0,723315.0,758849.0,795475.0,569792.0,490681.0,524516.0,556160.0,585553.0,610597.0,637265.0,680866.0,735489.0,791205.0,731411.0,766895.0,714470.0,683703.0,701226.0,734524.0,464891.0,461391.0,491704.0,532040.0,575603.0,622651.0,673383.0,621850.0,640845.0,671869.0,557893.0,470772.0,491946.0,527704.0,565090.0,596305.0,625559.0,654494.0,606539.0,636190.0,516503.0,448657.0,483475.0,523153.0,566005.0,612285.0,660908.0,635571.0,654355.0,684382.0,717058.0,752601.0,787884.0,826269.0,524862.0,450399.0,480734.0,512983.0
bweforvideo-googBucketDelay,0.0,0.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,0.0,5.0,7.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,7.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,9.0,0.0,9.0,2.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546027410,1546027411,1546027412,1546027413,1546027414,1546027415,1546027416,1546027417,1546027418,1546027419,1546027420,1546027421,1546027422,1546027423,1546027424,1546027425,1546027426,1546027427,1546027428,1546027429,1546027430,1546027431,1546027432,1546027433,1546027434,1546027435,1546027436,1546027437,1546027438,1546027439,1546027440,1546027441,1546027442,1546027443,1546027444,1546027445,1546027446,1546027447,1546027448,1546027449,1546027450,1546027451,1546027452,1546027453,1546027454,1546027455,1546027456,1546027457,1546027458,1546027459,1546027460,1546027461,1546027462,1546027463,1546027464,1546027465,1546027466,1546027467,1546027468,1546027469,1546027470,1546027471,1546027472,1546027473,1546027474,1546027475,1546027476,1546027477,1546027478,1546027479,1546027480,1546027481,1546027482,1546027483,1546027484,1546027485,1546027486,1546027487,1546027488,1546027489,1546027490,1546027491,1546027492,1546027493,1546027494,1546027495,1546027496,1546027497,1546027498,1546027499,1546027500,1546027501,1546027502,1546027503,1546027504,1546027505,1546027506,1546027507,1546027508,1546027509,1546027510,1546027511,1546027512,1546027513,1546027514,1546027515,1546027516,1546027517,1546027518,1546027519,1546027520,1546027521,1546027522,1546027523,1546027524,1546027525,1546027526,1546027527,1546027528
audio_bitsReceivedPerSecond,0.0,563732.0221266134,626263.7362637363,574788.3650952858,619832.0,491484.51548451546,503880.0,571019.019019019,538848.0,563204.7952047952,468432.0,497057.05705705704,523620.3796203796,558848.0,593152.0,619448.0,618008.0,652688.0,608584.0,585784.0,568288.0,544360.0,609360.0,632840.0,677832.0,706200.0,705632.0,816656.0,865000.0,953040.0,867392.0,831032.0,817352.0,712608.0,753888.0,695024.0,530656.0,703768.0,518024.0,792728.0,681296.0,743296.0,752976.0,702472.0,741552.0,625080.0,636168.0,661912.0,642288.0,734104.0,700424.0,776640.0,757648.0,765776.0,825840.0,832544.0,808496.0,849120.0,693888.0,673696.0,635648.0,644255.4890219561,670286.2862862863,682904.0,738496.0,747040.0,732768.0,802565.4345654346,682408.0,671374.749498998,670673.3266733267,647991.991991992,667200.0,704280.0,753272.0,750944.0,728496.0,816472.0,823296.0,922496.0,872808.0,861272.0,810032.0,732288.0,723576.0,512712.0,528064.0,535856.0,513528.0,559008.0,564904.0,612728.0,633688.0,694880.0,742736.0,764056.0,752424.0,816728.0,746136.0,688232.0,690288.0,662352.0,612016.0,626480.0,680880.0,666984.0,702152.0,693352.0,702200.0,665056.0,636104.0,646520.0,680592.0,688928.0,747864.0,752344.0,741648.0,850696.0,870024.0
audio_bitsSentPerSecond,0.0,481219.42224953906,444000.0,451642.9287863591,498136.0,535856.1438561438,586872.0,551631.6316316316,680528.0,564867.1328671329,534864.0,652100.1001001002,518489.5104895105,446624.0,487272.0,514184.0,567824.0,546432.0,663840.0,651392.0,685648.0,780432.0,713168.0,588560.0,602488.0,640320.0,689688.0,726192.0,852112.0,770184.0,768792.0,831176.0,728360.0,622744.0,621624.0,679392.0,684752.0,732464.0,862440.0,831128.0,847320.0,865608.0,675488.0,544896.0,591752.0,638864.0,673064.0,669776.0,758104.0,666808.0,685120.0,737320.0,650376.0,522112.0,565072.0,641856.0,647680.0,683600.0,788816.0,690760.0,715560.0,759281.4371257485,795523.5235235235,786024.0,750888.0,861896.0,615544.0,651188.8111888112,693312.0,616801.6032064129,652539.4605394605,704784.7847847848,728552.0,733768.0,698744.0,864064.0,816712.0,842216.0,871992.0,739848.0,758264.0,779376.0,666016.0,513096.0,555088.0,621008.0,653296.0,704288.0,762368.0,728096.0,726200.0,733432.0,662120.0,493432.0,519968.0,594208.0,612280.0,698824.0,744488.0,678136.0,680240.0,720072.0,663792.0,540064.0,538704.0,619504.0,616504.0,710176.0,789704.0,713928.0,729992.0,757408.0,827424.0,831760.0,772848.0,799824.0,585392.0,624064.0,603600.0
audio_packetsSentPerSecond,0.0,198.52489244007376,192.30769230769232,198.59578736208627,201.0,201.7982017982018,202.0,204.20420420420422,214.0,204.7952047952048,200.0,214.21421421421422,201.7982017982018,201.0,200.0,199.0,201.0,204.0,213.0,212.0,214.0,218.0,220.0,209.0,206.0,209.0,212.0,219.0,233.0,229.0,222.0,227.0,220.0,209.0,208.0,212.0,212.0,220.0,231.0,231.0,231.0,234.0,199.0,204.0,207.0,210.0,211.0,211.0,220.0,215.0,212.0,220.0,209.0,200.0,203.0,208.0,208.0,213.0,224.0,222.0,215.0,222.5548902195609,225.22522522522522,223.0,217.0,232.0,208.0,212.78721278721278,216.0,211.42284569138278,207.7922077922078,214.21421421421422,218.0,222.0,215.0,240.0,228.0,234.0,234.0,229.0,216.0,227.0,215.0,196.0,207.0,204.0,209.0,215.0,221.0,223.0,218.0,221.0,209.0,197.0,204.0,208.0,210.0,213.0,219.0,215.0,211.0,218.0,212.0,201.0,201.0,207.0,208.0,212.0,226.0,218.0,220.0,221.0,227.0,227.0,225.0,229.0,204.0,206.0,208.0
audio_googLocalAddress,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636,35.204.92.114:33636
audio_googRemoteAddress,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000
audio_googRtt,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,26.0,26.0,23.0,23.0,23.0,21.0,21.0,19.0,19.0,19.0,55.0,55.0,45.0,45.0,45.0,37.0,37.0,31.0,31.0,31.0,64.0,64.0,51.0,51.0,51.0,42.0,42.0,35.0,35.0,35.0,86.0,86.0,68.0,68.0,68.0,54.0,54.0,44.0,44.0,44.0,61.0,61.0,49.0,49.0,49.0,40.0,40.0,33.0,33.0,33.0,28.0,28.0,25.0,25.0,25.0,22.0,22.0,20.0,20.0,20.0,18.0,18.0,17.0,17.0,17.0,22.0,22.0,21.0,21.0,21.0,52.0,52.0,43.0,43.0,43.0,36.0,36.0,31.0,31.0,31.0,56.0,56.0,46.0,46.0,46.0,38.0,38.0,32.0,32.0,32.0,50.0,50.0,41.0,41.0,41.0,34.0,34.0,29.0,29.0,29.0,27.0,27.0,26.0,26.0,26.0,23.0,23.0
