bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0,8481206.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546034683,1546034684,1546034685,1546034686,1546034687,1546034688,1546034689,1546034690,1546034691,1546034692,1546034693,1546034694,1546034695,1546034696,1546034697,1546034698,1546034699,1546034700,1546034701,1546034702,1546034703,1546034704,1546034705,1546034706,1546034707,1546034708,1546034709,1546034710,1546034711,1546034712,1546034713,1546034714,1546034715,1546034716,1546034717,1546034718,1546034719,1546034720,1546034721,1546034722,1546034723,1546034724,1546034725,1546034726,1546034727,1546034728,1546034729,1546034730,1546034731,1546034732,1546034733,1546034734,1546034735,1546034736,1546034737,1546034738,1546034739,1546034740,1546034741,1546034742,1546034743,1546034744
audio_bitsReceivedPerSecond,0.0,1152900.9900990098,1075080.2139037433,1194216.0,1160688.0,1115416.0,1171796.2037962037,1191799.7997997997,1213576.0,1113872.0,1214816.0,1172472.0,1124475.5244755244,1214934.9349349348,1149088.0,1135424.5754245755,1186296.0,1159840.0,1247352.0,1097800.0,1216536.0,1144512.5125125125,1110137.8621378622,1216840.840840841,1149602.3976023977,1140760.0,1181352.0,1160504.0,1245133.1331331332,1095464.5354645355,1217696.0,1174800.0,1118728.0,1221896.0,1156180.1801801801,1138685.3146853147,1178122.1221221222,1169368.0,1225998.001998002,1105088.0,1334414.4144144144,1143112.887112887,1158422.4224224223,1162741.2587412586,1149840.0,1155472.0,1179672.0,1165056.0,1229805.8058058058,1113990.00999001,1213512.0,1181128.0,1129952.0,1202376.0,1159200.0,1155216.0,1170728.0,1174302.3023023023,1222009.99000999,1119040.0,1226536.0,1148988.988988989
audio_bitsSentPerSecond,0.0,1536693.0693069308,1360171.1229946525,1483256.0,1434240.0,1532808.0,1504407.5924075923,1555683.6836836836,1461440.0,1575432.0,1470656.0,1459320.0,1521670.3296703296,1468020.02002002,1418752.0,1569038.961038961,1487232.0,1534304.0,1485624.0,1573592.0,1454200.0,1465209.2092092093,1545014.985014985,1474794.7947947949,1430929.070929071,1537936.0,1494512.0,1537624.0,1503383.3833833833,1568879.120879121,1450176.0,1462080.0,1556960.0,1457880.0,1449505.5055055055,1550033.966033966,1461637.6376376376,1562960.0,1479760.2397602398,1577304.0,1709557.5575575575,1237602.3976023977,1500236.2362362363,1484099.9000999,1440168.0,1530304.0,1471704.0,1561136.0,1490682.6826826828,1558953.046953047,1460920.0,1469040.0,1569480.0,1467720.0,1429720.0,1538424.0,1473080.0,1563299.2992992993,1476731.2687312688,1569368.0,1454088.0,1460580.5805805805
audio_packetsSentPerSecond,0.0,334.15841584158414,312.83422459893046,337.0,325.0,335.0,329.6703296703297,335.33533533533534,324.0,341.0,330.0,329.0,336.6633366633367,329.3293293293293,319.0,336.6633366633367,328.0,334.0,329.0,347.0,322.0,325.3253253253253,336.6633366633367,333.3333333333333,328.6713286713287,328.0,331.0,329.0,332.3323323323323,341.65834165834167,332.0,328.0,337.0,325.0,324.3243243243243,336.6633366633367,324.3243243243243,332.0,322.67732267732265,345.0,358.3583583583584,307.6923076923077,331.33133133133134,329.6703296703297,324.0,326.0,325.0,327.0,328.3283283283283,339.6603396603397,326.0,327.0,341.0,332.0,323.0,326.0,329.0,333.3333333333333,329.6703296703297,346.0,333.0,325.3253253253253
audio_googLocalAddress,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644,35.204.47.190:54644
audio_googRemoteAddress,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443,35.159.17.120:443
audio_googRtt,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,75.0,75.0,60.0,60.0,60.0,48.0,48.0,40.0,40.0,40.0,35.0,35.0,30.0,30.0,30.0,27.0,27.0,24.0,24.0,24.0,24.0,24.0,22.0,22.0,22.0,20.0,20.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
