video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,61.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,59.0,62.0,60.0,60.0,60.0,60.0,58.0,62.0,61.0,59.0,60.0,60.0,60.0,59.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,31.0,18.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,22.0,19.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,18.0,18.0,21.0,22.0,22.0,19.0,18.0,19.0,19.0,19.0,21.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,25.0,18.0
video_recv_googJitterBufferMs,60.0,59.0,59.0,59.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,60.0,59.0,59.0,58.0,57.0,56.0,56.0,55.0,55.0,54.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,50.0,50.0,49.0,49.0,49.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1_way_delay_audio_send,10.5,10.5,10.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.5,16.5,16.5,22.5,22.5,22.5,22.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,14.5,15.5,13.0,11.5,11.5,10.5,9.5,9.0,8.5,8.5,8.0,8.0,8.0,8.0,8.5,8.0,8.0,8.0,8.5,8.0,8.0,8.0,15.5,13.0,11.5,15.0,12.5,11.0,11.0,10.0,10.0,9.5,10.0,9.0,9.5,9.0,9.0,8.5,8.0,8.5,8.5,8.0,7.5,7.5
