bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0
timestamp,1541204908,1541204909,1541204910,1541204911,1541204912,1541204913,1541204914,1541204915,1541204916,1541204917,1541204918,1541204919,1541204920,1541204921,1541204922,1541204923,1541204924,1541204925,1541204926,1541204927,1541204928,1541204929,1541204930,1541204931,1541204932,1541204933,1541204934,1541204935,1541204936,1541204937,1541204938,1541204939,1541204940,1541204941,1541204942,1541204943,1541204944,1541204945,1541204946,1541204947,1541204948,1541204949,1541204950,1541204951,1541204952,1541204953,1541204954,1541204955,1541204956,1541204957,1541204958,1541204959,1541204960,1541204961,1541204962,1541204963,1541204964,1541204965,1541204966,1541204967,1541204968,1541204969,1541204970,1541204971,1541204972,1541204973,1541204974,1541204975,1541204976,1541204977,1541204978,1541204979,1541204980,1541204981,1541204982,1541204983,1541204984,1541204985,1541204986,1541204987,1541204988,1541204989,1541204990,1541204991,1541204992,1541204993,1541204994,1541204995,1541204996,1541204997,1541204998,1541204999,1541205000,1541205001,1541205002,1541205003,1541205004,1541205005,1541205006,1541205007,1541205008,1541205009,1541205010,1541205011,1541205012,1541205013,1541205014,1541205015,1541205016,1541205017,1541205018,1541205019,1541205020
audio_bitsReceivedPerSecond,-1,-1,0.0,2208455.5444555446,2441598.4015984014,2530234.2342342343,2551096.0,2594672.0,2638161.8381618382,2709224.0,2617208.0,2620528.0,2476976.0,2573274.7252747254,2607824.0,2690650.6506506507,2689072.0,2264662.6746506984,2676577.154308617,2785632.0,2749224.0,2553440.0,2223472.0,2180427.572427572,2157845.845845846,2154677.3226773227,2126030.03003003,2039144.0,2074845.1548451548,2105608.0,2110174.174174174,2108347.6523476522,2097032.0,2106973.9478957914,2052187.8121878123,2117634.3656343655,2091507.5075075075,2035296.0,2150128.0,2039616.0,2126416.0,2072472.0,2084960.0,2105056.0,2055088.0,2119784.0,2095280.7192807193,2028372.3723723723,2123568.0,2050832.0,2108504.0,2032671.3286713287,2153680.0,2132840.0,2049833.833833834,2133816.0,2088671.3286713287,2030126.1261261262,2136311.688311688,2070384.0,2116804.8048048047,2009464.0,2128744.0,2115560.0,2035206.3808574276,2146936.8104312937,2081304.0,2041793.7937937938,2124662.6746506984,2047863.8638638637,2168495.5044955043,1975431.4314314313,2227459.4594594594,2040127.8721278722,2027800.0,2123504.0,2079416.0,2013032.0,2128944.944944945,2106842.3153692614,2148252.2522522523,2020408.0,2138752.0,2058584.0,2041976.0,2123076.923076923,2086910.910910911,2087000.0,2066152.0,2072288.0,2136304.0,2047760.0,2104080.0,2073880.0,2048208.0,2127048.0,2083104.0,2080944.0,2060744.0,2076624.0,2140720.0,2046137.8621378622,2110230.2302302304,2063072.9270729271,2049889.8898898899,2162461.5384615385,2082104.0,2020656.0,2091940.05994006,2108772.7727727727,2133002.997002997,2009537.5375375375,2117328.0
audio_bitsSentPerSecond,-1,-1,0.0,2097478.5214785216,2335664.3356643356,2581285.285285285,2563784.0,2681024.0,2527864.135864136,2630688.0,2672336.0,2702936.0,2593576.0,2581034.965034965,2574208.0,2640168.168168168,2613232.0,2648790.4191616764,2626044.088176353,2645096.0,2610480.0,2636856.0,2615752.0,2646985.014985015,2581557.5575575577,2626933.066933067,2610922.9229229228,2594328.0,2557562.4375624377,2631056.0,2620436.4364364366,2625118.881118881,2608160.0,2575134.2685370743,2551456.5434565432,2674245.7542457543,2643963.963963964,2648936.0,2579064.0,2647072.0,2346816.0,2014472.0,2115544.0,2128920.0,2113184.0,2114184.0,2064695.3046953047,2115555.5555555555,2024056.0,2146784.0,2113712.0,2079192.807192807,2142912.0,2115696.0,2059539.5395395395,2101440.0,2106309.6903096903,2075459.4594594594,2075804.1958041957,2134096.0,1914650.6506506507,2331128.0,2593600.0,2633432.0,2615345.962113659,2656409.227683049,2616536.0,2587315.3153153155,2579473.0538922157,2740964.964964965,2570157.842157842,2573965.9659659658,2684716.7167167165,2654521.4785214784,2578192.0,2611968.0,2615000.0,2595848.0,2560848.848848849,2651057.884231537,2564460.4604604603,2558056.0,2665584.0,2646040.0,2593568.0,2606073.926073926,2612852.852852853,2601872.0,2556504.0,2638800.0,2582144.0,2641600.0,2617704.0,2606104.0,2539560.0,2388552.0,2011632.0,2150856.0,2088920.0,2080184.0,2110632.0,2143344.6553446553,2137881.881881882,2094513.4865134866,2081649.6496496496,2073710.2897102898,2103696.0,2096392.0,2037042.957042957,2100404.4044044046,2083196.8031968032,2118270.2702702703,2106000.0
audio_packetsSentPerSecond,-1,-1,0.0,324.6753246753247,349.65034965034965,375.37537537537537,373.0,391.0,368.6313686313686,383.0,393.0,394.0,379.0,378.6213786213786,384.0,384.38438438438436,382.0,385.22954091816365,382.76553106212424,388.0,387.0,385.0,377.0,389.61038961038963,380.38038038038036,381.6183816183816,376.37637637637636,374.0,374.6253746253746,386.0,391.3913913913914,385.61438561438564,378.0,376.75350701402806,373.6263736263736,386.61338661338664,381.3813813813814,387.0,377.0,388.0,356.0,319.0,328.0,328.0,326.0,325.0,316.68331668331666,327.32732732732734,316.0,329.0,329.0,323.6763236763237,336.0,326.0,319.31931931931933,323.0,325.6743256743257,320.3203203203203,320.67932067932065,331.0,303.3033033033033,346.0,377.0,385.0,380.85742771684943,388.1644934804413,378.0,378.3783783783784,373.25349301397205,393.3933933933934,377.6223776223776,378.3783783783784,391.3913913913914,386.61338661338664,377.0,388.0,380.0,380.0,377.3773773773774,384.2315369261477,375.37537537537537,378.0,387.0,387.0,381.0,385.61438561438564,380.38038038038036,381.0,372.0,388.0,379.0,384.0,379.0,385.0,373.0,360.0,316.0,330.0,322.0,327.0,325.0,334.6653346653347,332.3323323323323,326.6733266733267,325.3253253253253,324.6753246753247,324.0,322.0,311.68831168831167,330.33033033033036,324.6753246753247,329.3293293293293,329.0
audio_googLocalAddress,-1,-1,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093
audio_googRemoteAddress,-1,-1,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509
audio_googRtt,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
