audio_send_googRtt,30.0,30.0,30.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,44.0,44.0,44.0,44.0,44.0,31.0,31.0,31.0,31.0,31.0,31.0,73.0
video_send_bitsSentPerSecond,120272.0,150528.0,161032.0,176464.0,200736.0,196296.0,201206.3492063492,215137.09677419355,220136.0,139448.0,134280.0,156032.0,162472.0,174568.0,203120.0,190432.0,198712.0,213000.0,204464.0,140440.0,134128.0,158632.0,139088.0,114808.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,60.0,60.0,60.0,60.0,61.0,60.0,59.523809523809526,61.49193548387097,61.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,48.0
video_send_googEncodeUsagePercent,15.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,48.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,216.0,158.0,115.0,85.0,66.0,50.0,41.0,33.0,30.0,139.0,123.0,90.0,69.0,57.0,44.0,39.0,32.0,26.0,25.0,22.0,22.0,20.0,18.0,17.0
audio_recv_bitsReceivedPerSecond,9920.0,12240.0,23632.0,15984.0,13880.0,20600.0,12420.63492063492,14225.806451612903,11384.0,8896.0,24864.0,14720.0,8000.0,13288.0,9944.0,25624.0,27520.0,26784.0,42000.0,41304.0,32760.0,52080.0,42000.0,25000.0
audio_recv_packetsReceivedPerSecond,10.0,13.0,28.0,17.0,15.0,23.0,12.896825396825397,15.120967741935484,13.0,9.0,29.0,16.0,8.0,14.0,10.0,30.0,32.0,32.0,50.0,49.0,39.0,62.0,50.0,29.0
audio_recv_googCurrentDelayMs,48.0,59.0,63.0,50.0,39.0,56.0,46.0,58.0,46.0,43.0,87.0,72.0,59.0,66.0,50.0,50.0,112.0,154.0,209.0,269.0,310.0,388.0,426.0,382.0
audio_recv_googJitterBufferMs,3.0,11.0,13.0,5.0,0.0,6.0,2.0,75.0,0.0,2.0,0.0,2.0,2.0,11.0,1.0,1.0,78.0,79.0,160.0,228.0,122.0,468.0,468.0,48.0
audio_recv_googJitterReceived,43.0,43.0,43.0,43.0,33.0,33.0,33.0,33.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,16.0,16.0,16.0,2.0,2.0,2.0,2.0,9.0,9.0
audio_recv_googPreferredJitterBufferMs,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,460.0,440.0,440.0
video_recv_bitsReceivedPerSecond,125496.0,235528.0,145848.0,116288.0,150064.0,148824.0,184563.49206349207,179685.48387096773,197864.0,185696.0,98976.0,141392.0,88624.0,95336.0,98264.0,113976.0,139080.0,135928.0,160368.0,161312.0,134480.0,195760.0,116112.0,111224.0
video_recv_packetsReceivedPerSecond,38.0,72.0,61.0,59.0,61.0,59.0,60.51587301587302,59.475806451612904,56.0,66.0,45.0,43.0,26.0,50.0,61.0,60.0,60.0,60.0,61.0,60.0,47.0,61.0,46.0,59.0
video_recv_googCurrentDelayMs,100.0,98.0,95.0,92.0,88.0,85.0,81.0,79.0,77.0,75.0,75.0,75.0,72.0,69.0,67.0,65.0,62.0,60.0,58.0,56.0,60.0,61.0,59.0,58.0
video_recv_googDecodeMs,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,32.0,46.0,59.0,61.0,62.0,60.0,60.0,60.0,53.0,59.0,48.0,26.0,31.0,46.0,61.0,61.0,60.0,60.0,61.0,60.0,44.0,33.0,47.0,51.0
video_recv_googFrameRateReceived,22.0,32.0,61.0,56.0,61.0,59.0,58.0,57.0,45.0,56.0,36.0,27.0,26.0,49.0,52.0,60.0,56.0,57.0,59.0,60.0,35.0,27.0,45.0,45.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,139.0,83.0,34.0,19.0,19.0,19.0,19.0,19.0,78.0,19.0,96.0,100.0,82.0,67.0,18.0,18.0,18.0,18.0,18.0,18.0,110.0,125.0,50.0,70.0
video_recv_googJitterBufferMs,89.0,87.0,84.0,81.0,77.0,74.0,70.0,68.0,66.0,64.0,64.0,64.0,61.0,58.0,56.0,54.0,51.0,49.0,47.0,45.0,49.0,50.0,48.0,47.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.0,15.0,15.0,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,22.0,22.0,22.0,22.0,22.0,15.5,15.5,15.5,15.5,15.5,15.5,36.5
1_way_delay_video_send,108.0,79.0,57.5,42.5,33.0,25.0,20.5,16.5,15.0,69.5,61.5,45.0,34.5,28.5,22.0,19.5,16.0,13.0,12.5,11.0,11.0,10.0,9.0,8.5
ear_ear_delay_audio_send,391.0,193.0,264.0,291.5,295.5,290.5,310.5,310.0,58.0,463.0,385.0,157.0,224.0,244.0,237.0,269.0,249.0,95.5,101.5,322.5,93.5,50.5,112.5,254.5
audio_recv_kbitsReceivedPerSecond,9,11,23,15,13,20,12,13,11,8,24,14,7,12,9,25,26,26,41,40,31,50,41,24
video_recv_kbitsReceivedPerSecond,122,230,142,113,146,145,180,175,193,181,96,138,86,93,95,111,135,132,156,157,131,191,113,108
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,61.309000000000005,87.84100000000001,78.327,74.642,74.106,74.77600000000001,72.096,72.16300000000001,92.808,51.661,62.11300000000001,90.432,83.68700000000001,81.007,81.94500000000001,77.65700000000001,80.337,91.908,91.76400000000001,70.488,91.956,92.988,91.5
kpi_audio_synchronization,3.1675506120335974,4.282585759569754,3.959225978017519,3.806467756558984,3.783186099238888,3.8122482485959686,3.6937003171348484,3.6967363626367717,4.401569669833217,2.6623635464955333,3.2087622939417213,4.349439735169024,4.15540513061408,4.0614895845286,4.095351000114626,3.93245043229325,4.036674733450729,4.382894220682816,4.379783570857793,3.6198030361000963,4.383923644564288,4.405144588060097,4.373993875000001
eye_eye_delay_video_send,145.0,114.0,91.5,75.5,64.0,55.0,48.5,43.5,45.0,98.5,88.5,70.0,59.5,51.5,46.0,41.5,37.0,33.0,35.5,33.0,32.0,30.0,29.0,27.5
kpi_video_synchronization,4.4,4.8133333333333335,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,246.0,79.0,172.5,216.0,231.5,235.5,262.0,266.5,13.0,364.5,296.5,87.0,164.5,192.5,191.0,227.5,212.0,62.5,66.0,289.5,61.5,20.5,83.5,227.0
kpi_av_synchronization,1,2.28,1,1,1,1,1,1,5,1,1,1.6400000000000001,1,1,1,1,1,3.6,3.3200000000000003,1,3.6799999999999997,5,1.92,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,4.8250342659265355,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,2,2,3,2,2,3,2,2,2,1,4,2,1,2,2,4,4,4,5,5,4,5,5,4
kpi_q_video,1.9,1.457142857142857,1.457142857142857,1.457142857142857,1.6857142857142855,1.6285714285714286,1.7428571428571429,1.6857142857142855,1.4,1.4,1.4,1.5142857142857142,1.5142857142857142,1.4,1.7428571428571429
qoe_simple_normal,3.101950068003733,3.3401814865130413,3.1827711404146455,3.1657980046970295,3.201306391978924,3.1950117101614572,3.200887336824507,3.1917008656898003,3.666841074425913,3.0291515051661704,3.0898624771046355,3.3067631451775106,3.214092633560295,3.1846099538365107,3.245515190488927
qoe_simple_smooth,3.0852834013370667,3.249705296036851,3.0922949499384544,3.0753218142208394,3.148925439597971,3.1331069482566947,3.1580301939673645,3.1393199133088476,3.566841074425913,2.9291515051661707,2.989862477104636,3.22581076422513,3.1331402526079137,3.084609953836511,3.202658047631784
