audio_send_bitsSentPerSecond,0.0,24869.035532994923,24680.0,24496.0,18376.0,24408.0,23808.0,17576.0,23816.0,20064.0,23184.0,27752.0,28976.0,40400.0,39408.0,35072.0,34592.0,32792.0,38528.0,40400.0,38992.0,38232.0,39016.0,40056.0,40400.0,40240.0,41128.93401015228,40432.43243243243,40184.0,40847.15284715284,39799.7997997998,40679.32067932068,40728.728728728725,40208.0,40336.0,40543.456543456545,40504.0,28560.0,38544.0,39768.0,40384.384384384386,40407.592407592405,40400.0,28620.62062062062,28560.0,36688.0,33696.0,20240.0,20027.972027972028,20068.068068068067
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.746192893401016,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.76142131979695,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054
audio_send_googJitterReceived,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,38.0,38.0,38.0,38.0,38.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
audio_send_googRtt,27.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,21.0,21.0,21.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,17.0,17.0,17.0,17.0,17.0
video_send_bitsSentPerSecond,0.0,1749928.9340101522,1607560.0,1508144.0,1619840.0,1562888.0,1515680.0,1560808.0,1395600.0,1397672.0,1504360.0,1446744.0,1424656.0,1381360.0,1524960.0,1453536.0,1464504.0,1539832.0,1381720.0,1385872.0,1483696.0,1464920.0,1434576.0,1388912.0,1511808.0,1708360.0,1658517.7664974618,1564132.132132132,1597640.0,1636955.044955045,1447975.9759759759,1570509.4905094905,1415175.175175175,1413224.0,1515120.0,1433926.073926074,1410480.0,1422888.0,1483248.0,1506680.0,1384120.1201201202,1553030.969030969,1376640.0,1408168.1681681683,1515480.0,1450072.0,1389224.0,1437744.0,1494105.894105894,1495735.7357357356
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,277.15736040609136,264.0,258.0,264.0,261.0,258.0,262.0,242.0,242.0,256.0,249.0,246.0,245.0,252.0,254.0,247.0,260.0,247.0,245.0,255.0,255.0,251.0,241.0,253.0,273.0,268.02030456852793,259.25925925925924,264.0,266.73326673326676,249.24924924924926,264.73526473526476,244.24424424424424,252.0,257.0,251.74825174825176,250.0,248.0,248.0,251.0,245.24524524524526,262.7372627372627,243.0,248.24824824824825,254.0,252.0,247.0,244.0,252.74725274725276,252.25225225225225
video_send_googEncodeUsagePercent,64.0,64.0,64.0,57.0,55.0,52.0,50.0,48.0,47.0,46.0,45.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,64.0,64.0,58.0,55.0,53.0,51.0,49.0,48.0,46.0,45.0,45.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,39.0,42.0,40.0,32.0,27.0,24.0,24.0,21.0,19.0,20.0,20.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,17.0,16.0,16.0,15.0,16.0,17.0,16.0,75.0,63.0,56.0,44.0,35.0,36.0,30.0,25.0,29.0,25.0,22.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0
audio_recv_bitsReceivedPerSecond,0.0,41786.802030456856,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,42000.0,23944.0,36560.0,42000.0,42000.0,42000.0,42000.0,8000.0,38224.0,35720.0,17984.0,11984.0,12064.0,16424.0,20223.350253807108,12724.724724724725,8640.0,13866.133866133867,18938.93893893894,13026.973026973026,13053.053053053052,18080.0,12416.0,18061.93806193806,25000.0,37800.0,40336.0,37400.0,27659.65965965966,41862.13786213786,28360.0,42042.04204204204,41312.0,37400.0,36560.0,40528.0,40455.544455544456,40344.34434434435
audio_recv_packetsReceivedPerSecond,0.0,49.746192893401016,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.0,42.0,50.0,50.0,50.0,50.0,8.0,44.0,41.0,20.0,13.0,12.0,29.0,37.56345177664975,22.02202202202202,11.0,14.985014985014985,21.02102102102102,13.986013986013987,14.014014014014014,20.0,14.0,19.98001998001998,29.0,45.0,48.0,43.0,32.032032032032035,49.95004995004995,33.0,50.050050050050054,49.0,43.0,42.0,48.0,47.952047952047955,47.047047047047045
audio_recv_googCurrentDelayMs,284.0,379.0,393.0,400.0,403.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,257.0,236.0,257.0,347.0,372.0,368.0,272.0,210.0,207.0,155.0,110.0,86.0,81.0,82.0,41.0,34.0,39.0,41.0,23.0,29.0,32.0,41.0,29.0,83.0,162.0,227.0,133.0,96.0,136.0,137.0,199.0,255.0,259.0,252.0,245.0,285.0,326.0
audio_recv_googJitterBufferMs,334.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,43.0,89.0,193.0,323.0,352.0,352.0,2.0,45.0,66.0,1.0,1.0,1.0,18.0,51.0,3.0,14.0,12.0,12.0,2.0,8.0,0.0,35.0,2.0,3.0,133.0,188.0,69.0,14.0,110.0,60.0,156.0,220.0,185.0,135.0,193.0,241.0,284.0
audio_recv_googJitterReceived,101.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,32.0,32.0,38.0,38.0,38.0,38.0,29.0,29.0,29.0,29.0,29.0,29.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
audio_recv_googPreferredJitterBufferMs,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,440.0,440.0,440.0,420.0,420.0,420.0,280.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,1136373.6040609137,1000736.0,1027384.0,1005936.0,1043136.0,957264.0,976464.0,923784.0,909416.0,939056.0,928944.0,891328.0,959720.0,914368.0,954408.0,928680.0,951288.0,901736.0,913056.0,953448.0,902872.0,904040.0,946928.0,928848.0,1064776.0,1081072.081218274,986850.8508508508,1024336.0,984455.5444555444,1037357.3573573574,952887.1128871129,962642.6426426426,902376.0,917920.0,966001.998001998,915512.0,881408.0,954984.0,917592.0,961801.8018018018,914901.098901099,955552.0,912632.6326326326,904776.0,967256.0,930600.0,880480.0,939060.939060939,933013.013013013
video_recv_packetsReceivedPerSecond,0.0,148.2233502538071,128.0,130.0,134.0,136.0,124.0,132.0,125.0,123.0,124.0,126.0,120.0,123.0,118.0,124.0,124.0,128.0,120.0,121.0,126.0,121.0,120.0,121.0,122.0,136.0,141.11675126903555,128.12812812812814,135.0,127.87212787212788,136.13613613613614,126.87312687312688,128.12812812812814,119.0,120.0,128.87112887112886,122.0,116.0,127.0,119.0,127.12712712712712,119.88011988011988,127.0,125.12512512512512,121.0,130.0,128.0,116.0,121.87812187812187,119.11911911911912
video_recv_googCurrentDelayMs,77.0,76.0,75.0,72.0,70.0,69.0,68.0,67.0,66.0,63.0,62.0,61.0,61.0,61.0,60.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,73.0,73.0,73.0,72.0,70.0,69.0,66.0,66.0,64.0,61.0,61.0,60.0,60.0,59.0,59.0,58.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,55.0
video_recv_googDecodeMs,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,57.0,61.0,60.0,61.0,60.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,63.0,61.0,61.0,60.0,60.0,59.0,59.0,60.0,61.0,60.0,59.0,61.0,57.0,61.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,61.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,59.0,61.0,59.0,60.0,60.0,60.0,61.0,60.0,59.0,61.0,59.0,61.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,47.0,20.0,19.0,24.0,18.0,19.0,18.0,18.0,21.0,19.0,18.0,18.0,24.0,18.0,19.0,19.0,19.0,18.0,18.0,31.0,18.0,18.0,18.0,18.0,18.0,22.0,19.0,20.0,18.0,19.0,19.0,21.0,19.0,21.0,19.0,22.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0
video_recv_googJitterBufferMs,54.0,53.0,53.0,52.0,51.0,51.0,50.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,47.0,47.0,46.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,47.0,47.0,46.0,46.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,42.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,13.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.5,10.5,10.5,10.5,85.0,85.0,85.0,85.0,85.0,85.0,85.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.5,8.5,8.5,8.5,8.5
1_way_delay_video_send,19.5,21.0,20.0,16.0,13.5,12.0,12.0,10.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,8.5,8.5,8.0,8.0,7.5,8.0,8.5,8.0,37.5,31.5,28.0,22.0,17.5,18.0,15.0,12.5,14.5,12.5,11.0,10.0,10.0,9.5,9.5,9.5,9.0,9.0,8.5,8.0,8.0,8.0,8.0,8.0,8.0
ear_ear_delay_audio_send,31.5,59.0,11.0,22.0,20.0,20.0,10.0,16.0,11.0,46.0,13.0,14.0,144.0,199.0,77.0,22.0,118.0,68.0,164.0,228.0,193.0,145.5,203.5,251.5,294.5,419.0,481.0,481.0,481.0,481.0,481.0,481.0,405.0,405.0,405.0,405.0,405.0,405.0,53.0,99.0,203.0,333.0,362.0,362.0,12.0,53.5,74.5,9.5,9.5,9.5
audio_recv_kbitsReceivedPerSecond,0,40,41,41,41,41,41,41,41,41,41,41,41,23,35,41,41,41,41,7,37,34,17,11,11,16,19,12,8,13,18,12,12,17,12,17,24,36,39,36,27,40,27,41,40,36,35,39,39,39
video_recv_kbitsReceivedPerSecond,0,1109,977,1003,982,1018,934,953,902,888,917,907,870,937,892,932,906,928,880,891,931,881,882,924,907,1039,1055,963,1000,961,1013,930,940,881,896,943,894,860,932,896,939,893,933,891,883,944,908,859,917,911
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.444,92.784,93.936,93.672,93.72,93.72,93.96000000000001,93.816,93.936,93.096,93.888,93.864,90.744,87.037,92.352,93.672,91.36800000000001,92.568,90.26400000000001,83.15100000000001,87.84100000000001,90.708,86.434,80.00200000000001,57.557,49.24900000000001,49.24900000000001,49.24900000000001,49.24900000000001,49.24900000000001,49.24900000000001,59.433,59.433,59.433,59.433,59.433,59.433,92.928,91.824,86.501,69.081,65.195,65.195,93.912,92.916,92.412,93.97200000000001,93.97200000000001
kpi_audio_synchronization,4.413958977013312,4.401088950095873,4.423076247851008,4.418235058276864,4.419124080064001,4.419124080064001,4.423510474048,4.420890394582528,4.423076247851008,4.407263652878848,4.422204849258496,4.4217676780241915,4.356798894464513,4.259828478762429,4.392273356652544,4.418235058276864,4.371057082763777,4.396719594558976,4.345414205281792,4.137328671876343,4.282585759569754,4.3559575424556165,4.242158831558473,4.0240755977599445,2.972719108166149,2.5356149450232577,2.5356149450232577,2.5356149450232577,2.5356149450232577,2.5356149450232577,2.5356149450232577,3.070585667529841,3.070585667529841,3.070585667529841,3.070585667529841,3.070585667529841,3.070585667529841,4.403958932340736,4.381083749650433,4.244147257053493,3.5536087367109133,3.364341256970875,3.364341256970875,4.422641039394304,4.403721082500928,4.393516110330304,4.423727218617665,4.423727218617665
eye_eye_delay_video_send,70.5,72.0,71.0,67.0,63.5,62.0,61.0,59.5,58.5,58.0,58.0,56.0,56.0,55.0,55.0,53.5,53.0,52.5,52.5,52.0,52.0,51.5,51.0,51.5,50.0,91.5,84.5,81.0,74.0,68.5,69.0,65.0,62.5,64.5,61.5,60.0,58.0,58.0,57.5,56.5,56.5,55.0,54.0,53.5,53.0,52.0,52.0,52.0,52.0,52.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-39.0,-13.0,-60.0,-45.0,-43.5,-42.0,-51.0,-43.5,-47.5,-12.0,-45.0,-42.0,88.0,144.0,22.0,-31.5,65.0,15.5,111.5,176.0,141.0,94.0,152.5,200.0,244.5,327.5,396.5,400.0,407.0,412.5,412.0,416.0,342.5,340.5,343.5,345.0,347.0,347.0,-4.5,42.5,146.5,278.0,308.0,308.5,-41.0,1.5,22.5,-42.5,-42.5,-42.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,1.56,1,5,5,3.4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
