audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,0.0,12272.0,24536.0,24632.0,24608.0,20880.0,16303.696303696304,16336.336336336337,16303.696303696304,16320.320320320321,16304.0,16304.0,16304.0,16304.0,16304.0,16296.0,16304.0,16304.0,16304.0,16352.0,16304.0,16096.0,14848.0,15472.0,16096.0,13304.0,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0,10720.0,9200.0,9200.0,9200.0,9200.0,9200.0,11712.0,16720.0,16720.0,15736.0,16536.0,16904.0,16720.0,16088.0,16720.0,12632.0,10037.962037962037,15447.447447447448,16720.0,16024.0,15416.0,16096.0,13584.0,10784.0,9200.0,10680.0,10576.0,11048.0,9968.0,9200.0,9200.0,9209.20920920921,9190.80919080919,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0,9200.0,15384.0,16079.92007992008,11731.731731731732,15416.583416583417,16736.736736736737,16720.0,16096.0,16720.0,16720.0,15352.647352647353,16096.0,15351.351351351352,15456.543456543457,14862.862862862863,15288.711288711289,14912.0,16072.072072072073,16079.92007992008,14128.0,14776.0,15063.063063063064,15208.791208791208,16032.032032032032,16096.0
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,0.0,25.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,49.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0
video_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,0.0,454976.0,1908080.0,2364944.0,2420392.0,2554344.0,2516731.2687312686,2541965.9659659658,2580387.6123876125,2539699.6996997,2577416.0,2521064.0,2516552.0,2586296.0,2563008.0,2617904.0,2505872.0,2623680.0,2540920.0,2516104.0,2565696.0,2605344.0,2479192.0,2618840.0,2557040.0,2599024.0,2495840.0,2632984.0,2526632.0,2530832.0,2608472.0,2471792.0,2560536.0,2595920.0,2603000.0,2580720.0,2532520.0,2589512.0,2388552.0,2601872.0,2673032.0,2233808.0,1994280.0,2075024.0,2073440.0,2036744.0,2051120.0,2101864.0,2005416.0,2056408.0,2102473.5264735264,2053165.1651651652,2027352.0,2039624.0,2075912.0,2039656.0,2038976.0,2111064.0,1978688.0,2052728.0,2085856.0,1806640.0,2420024.0,2508680.0,2506624.0,2611131.131131131,2614857.1428571427,2637808.0,2465776.0,2581976.0,2560304.0,2613056.0,2605992.0,2517184.0,2611072.0,2527360.6393606393,2531883.8838838837,2653362.6373626376,2472344.3443443445,2544304.0,2600920.0,2567520.0,2445184.0,2568087.912087912,2641072.0,2557197.197197197,2633606.3936063936,2578370.3703703703,2509674.3256743257,2496976.0,2553977.977977978,2607736.263736264,2605640.0,2509416.0,2618018.018018018,2511776.2237762236,2333461.4614614616,2037616.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,0.0,62.0,235.0,285.0,290.0,305.0,300.6993006993007,301.3013013013013,304.6953046953047,302.3023023023023,300.0,294.0,296.0,301.0,304.0,312.0,297.0,310.0,300.0,303.0,301.0,310.0,292.0,305.0,302.0,310.0,295.0,309.0,305.0,299.0,310.0,292.0,305.0,304.0,305.0,309.0,298.0,307.0,281.0,306.0,313.0,266.0,241.0,251.0,252.0,249.0,248.0,254.0,242.0,248.0,252.74725274725276,246.24624624624624,238.0,249.0,249.0,250.0,250.0,253.0,245.0,250.0,251.0,217.0,287.0,297.0,294.0,305.3053053053053,310.6893106893107,315.0,289.0,307.0,300.0,306.0,304.0,297.0,309.0,295.7042957042957,295.2952952952953,311.68831168831167,294.2942942942943,299.0,313.0,303.0,286.0,299.7002997002997,313.0,308.3083083083083,310.6893106893107,301.3013013013013,297.7022977022977,299.0,301.3013013013013,302.6973026973027,306.0,298.0,308.3083083083083,298.7012987012987,283.2832832832833,249.0
video_send_googEncodeUsagePercent,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,67.0,68.0,67.0,68.0,70.0,70.0,70.0,70.0,71.0,73.0,73.0,73.0,73.0,74.0,74.0,75.0,78.0,79.0,81.0,83.0,84.0,83.0,83.0,82.0,82.0,82.0,84.0,84.0,90.0,94.0,93.0,93.0,92.0,91.0,92.0,96.0,95.0,95.0,64.0,64.0,58.0,55.0,52.0,49.0,47.0,46.0,45.0,43.0,42.0,42.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,64.0,64.0,68.0,70.0,70.0,70.0,69.0,69.0,70.0,71.0,72.0,74.0,73.0,73.0,73.0,73.0,73.0,76.0,76.0,76.0,77.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,86.0,92.0,91.0,92.0,92.0,94.0,93.0,64.0
video_send_googFrameHeightSent,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0
video_send_googFrameRateSent,0.0,0.0,0.0,0.0,0.0,32.0,58.0,60.0,60.0,60.0,61.0,57.0,60.0,59.0,59.0,58.0,59.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,60.0,60.0,59.0,60.0,58.0,56.0,59.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,59.0,58.0,57.0,60.0,59.0,59.0,59.0,59.0,58.0,60.0,61.0,60.0,59.0,60.0,58.0,61.0,59.0,60.0,60.0,59.0,56.0,60.0,59.0,60.0,61.0,60.0,60.0,58.0,59.0,61.0,60.0,60.0,59.0,60.0,60.0,60.0
video_send_googFrameWidthSent,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,8.0,6.0,0.0,9.0,9.0,0.0,9.0,9.0,6.0,0.0,3.0,6.0,6.0,6.0,6.0,0.0,10.0,7.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,5.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,7.0,10.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,6.0,5.0
audio_recv_bitsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,24064.0,23960.0,24072.0,23936.0,24343.656343656345,23951.951951951953,24087.91208791209,24016.016016016016,24224.0,23968.0,24048.0,23768.0,24096.0,24160.0,24336.0,23952.0,24048.0,24072.0,24472.0,24752.0,25440.0,24568.0,24304.0,24416.0,24544.0,21488.0,16392.0,16384.0,16384.0,16376.0,16384.0,16384.0,16384.0,16392.0,16392.0,16384.0,16400.0,16384.0,16552.0,39776.0,40400.0,40400.0,31056.0,40400.0,40400.0,40400.0,40400.0,31056.0,16703.296703296703,21837.837837837837,39776.0,40400.0,31056.0,39152.0,40056.0,19216.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16736.736736736737,16703.296703296703,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,27936.0,40359.64035964036,24608.608608608607,19196.803196803197,39815.81581581582,40400.0,40400.0,40400.0,40400.0,40359.64035964036,40400.0,40440.44044044044,40359.64035964036,40440.44044044044,40359.64035964036,40400.0,40440.44044044044,40359.64035964036,40400.0,40400.0,40440.44044044044,40359.64035964036,37965.96596596597,37464.0
audio_recv_packetsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0
audio_recv_googCurrentDelayMs,-1,-1,-1,-1,-1,45.0,55.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,57.0,57.0,57.0,58.0,57.0,55.0,58.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,54.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0,57.0,58.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0,58.0,57.0,58.0,59.0,57.0,57.0,58.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,57.0,58.0,45.0,55.0,37.0,60.0,60.0,58.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0
audio_recv_googJitterBufferMs,-1,-1,-1,-1,-1,48.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,42.0,36.0,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
audio_recv_googJitterReceived,-1,-1,-1,-1,-1,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
