audio_recv_bitsReceivedPerSecond,-1,0.0,0.0,10598.353156450137,18069.26406926407,27710.144927536232,29301.3013013013,22753.246753246753,22240.0,25296.0,23168.83116883117,30344.0,30782.782782782782,29282.717282717284,19523.523523523523,26642.642642642644,32167.832167832166,43736.0,40272.0,40400.0,40400.0,40400.0,38913.08691308691,39615.615615615614,40135.86413586413,29619.23847695391,19984.0,23520.47952047952,19360.0,18832.0,17760.0,19496.0,29552.0,35800.0,44440.0,38784.0,42016.0,40400.0,40400.0,40400.0,40400.0,40359.64035964036,40400.0,32352.35235235235,48480.0,40400.0,40400.0,40400.0,40400.0,40400.0,29080.0,35712.0,40400.0,40400.0,40319.36127744511,35321.96589769308,42157.842157842155,31680.0,27344.0,27824.0,41104.0,40400.0,40400.0,40400.0,40400.0,35587.587587587586,40999.000999001,40359.64035964036,29245.245245245245,29288.0,30265.734265734267,40440.44044044044,29293.293293293293
audio_recv_packetsReceivedPerSecond,-1,0.0,0.0,21.043000914913083,37.878787878787875,54.86542443064182,53.053053053053056,45.95404595404595,65.0,70.0,47.952047952047955,57.0,54.054054054054056,49.95004995004995,50.050050050050054,50.050050050050054,43.956043956043956,56.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.100200400801604,42.0,57.94205794205794,50.0,50.0,40.0,48.0,62.0,45.0,55.0,48.0,52.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,40.04004004004004,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.9001996007984,47.141424272818455,52.947052947052946,50.0,40.0,46.0,64.0,50.0,50.0,50.0,50.0,44.04404404404404,55.94405594405595,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.050050050050054
audio_recv_googCurrentDelayMs,-1,0.0,0.0,23.0,47.0,100.0,132.0,105.0,148.0,395.0,498.0,389.0,299.0,243.0,220.0,155.0,74.0,112.0,75.0,86.0,86.0,83.0,83.0,82.0,83.0,83.0,57.0,134.0,158.0,131.0,84.0,177.0,263.0,214.0,210.0,209.0,221.0,225.0,225.0,225.0,225.0,225.0,225.0,188.0,236.0,233.0,215.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,207.0,204.0,144.0,67.0,132.0,302.0,287.0,208.0,226.0,226.0,198.0,205.0,221.0,223.0,223.0,223.0,218.0,149.0
audio_recv_googJitterBufferMs,-1,0.0,0.0,24.0,1.0,104.0,136.0,26.0,313.0,618.0,404.0,350.0,309.0,238.0,205.0,154.0,13.0,138.0,85.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,43.0,193.0,160.0,130.0,3.0,100.0,355.0,157.0,226.0,180.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,20.0,323.0,249.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,153.0,189.0,137.0,10.0,165.0,419.0,321.0,220.0,218.0,218.0,98.0,218.0,218.0,218.0,218.0,218.0,191.0,122.0
audio_recv_googJitterReceived,-1,0.0,0.0,0.0,20.0,20.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,-1,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,40.0,40.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,40.0,40.0
audio_send_bitsSentPerSecond,-1,0.0,2155.3588987217304,24783.165599268068,24493.506493506495,23710.144927536232,23871.87187187187,24519.48051948052,23768.0,24712.0,24335.664335664336,24776.0,24528.528528528528,24303.696303696302,25137.13713713714,25337.337337337336,26941.058941058942,18456.0,18872.0,17792.0,18760.0,19152.0,28819.18081918082,19507.507507507507,27660.33966033966,40480.961923847695,40400.0,39624.37562437562,40280.0,40400.0,40400.0,36544.0,39224.0,29688.0,16464.0,16480.0,16464.0,16448.0,16448.0,17936.0,19272.0,19580.41958041958,18000.0,16432.432432432433,16408.0,16400.0,15936.0,26456.0,28400.0,28528.0,40072.0,40400.0,40400.0,40400.0,40319.36127744511,40521.56469408225,40359.64035964036,30256.0,32816.0,38400.0,40400.0,35192.0,18328.0,16096.0,26696.0,40352.352352352355,29778.221778221778,18437.56243756244,26586.586586586585,28392.0,29010.98901098901,28444.444444444445,30318.318318318317
audio_send_packetsSentPerSecond,-1,0.0,4.916420845624385,49.40530649588289,50.865800865800864,47.61904761904762,50.050050050050054,51.94805194805195,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.100200400801604,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.9001996007984,50.150451354062184,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.050050050050054
video_recv_bitsReceivedPerSecond,-1,0.0,0.0,251462.03110704484,236303.0303030303,213225.67287784678,205613.61361361362,259460.53946053947,262848.0,279640.0,185822.17782217782,254936.0,255815.81581581582,200191.8081918082,209305.30530530532,214382.38238238238,224647.35264735264,212440.0,183136.0,195736.0,191152.0,217072.0,213850.14985014984,232096.0960960961,207832.16783216782,238733.46693386775,206864.0,218237.76223776225,145008.0,148688.0,126392.0,130952.0,118360.0,92984.0,99768.0,106664.0,121792.0,91544.0,98448.0,108608.0,122008.0,126649.35064935064,140072.0,127311.3113113113,170488.0,145304.0,146488.0,143584.0,168752.0,172456.0,182520.0,178296.0,209736.0,243240.0,226483.03393213573,289452.35707121366,276995.004995005,242544.0,235856.0,243056.0,225152.0,167128.0,178528.0,199408.0,199272.0,219475.47547547548,223472.52747252746,156715.2847152847,179259.25925925927,184368.0,199640.35964035965,193585.5855855856,231207.20720720722
video_recv_packetsReceivedPerSecond,-1,0.0,0.0,30.192131747483987,30.303030303030305,31.055900621118013,26.026026026026027,35.964035964035965,38.0,47.0,26.973026973026972,36.0,55.05505505505506,46.95304695304695,53.053053053053056,48.048048048048045,46.95304695304695,68.0,60.0,60.0,60.0,60.0,60.93906093906094,59.05905905905906,59.94005994005994,61.122244488977955,51.0,65.93406593406593,53.0,60.0,48.0,55.0,51.0,54.0,64.0,59.0,58.0,55.0,61.0,59.0,60.0,60.93906093906094,59.0,49.049049049049046,72.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.880239520958085,60.18054162487462,61.938061938061935,60.0,49.0,55.0,68.0,59.0,60.0,60.0,60.0,56.05605605605606,62.93706293706294,59.94005994005994,60.06006006006006,60.0,60.93906093906094,60.06006006006006,61.06106106106106
video_recv_googCurrentDelayMs,-1,0.0,0.0,22.0,23.0,24.0,25.0,93.0,96.0,89.0,87.0,89.0,91.0,97.0,98.0,96.0,103.0,101.0,99.0,96.0,93.0,90.0,88.0,85.0,82.0,82.0,80.0,80.0,78.0,77.0,77.0,79.0,81.0,81.0,79.0,77.0,76.0,74.0,73.0,71.0,69.0,67.0,66.0,66.0,67.0,65.0,64.0,64.0,63.0,63.0,62.0,62.0,61.0,60.0,58.0,58.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,57.0,57.0,56.0,56.0,56.0,54.0
video_recv_googDecodeMs,-1,0.0,0.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
video_recv_googFrameHeightReceived,-1,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,-1,0.0,0.0,15.0,15.0,13.0,14.0,16.0,21.0,27.0,25.0,29.0,55.0,52.0,53.0,47.0,45.0,63.0,64.0,61.0,60.0,55.0,63.0,62.0,60.0,60.0,51.0,62.0,57.0,60.0,48.0,55.0,43.0,62.0,63.0,59.0,57.0,55.0,57.0,62.0,61.0,61.0,59.0,49.0,63.0,64.0,63.0,61.0,60.0,60.0,57.0,61.0,61.0,60.0,60.0,58.0,62.0,59.0,50.0,55.0,62.0,62.0,62.0,61.0,60.0,54.0,63.0,57.0,61.0,61.0,61.0,59.0,60.0
video_recv_googFrameRateReceived,-1,0.0,0.0,13.0,14.0,16.0,12.0,16.0,28.0,28.0,20.0,30.0,55.0,47.0,53.0,47.0,45.0,68.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,59.0,51.0,66.0,53.0,60.0,48.0,55.0,51.0,54.0,64.0,59.0,57.0,55.0,61.0,59.0,60.0,61.0,59.0,49.0,72.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,62.0,60.0,49.0,55.0,68.0,60.0,60.0,60.0,60.0,53.0,63.0,59.0,60.0,60.0,61.0,59.0,61.0
video_recv_googFrameWidthReceived,-1,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,-1,-1.0,-1.0,160.0,160.0,164.0,150.0,143.0,73.0,74.0,69.0,56.0,31.0,32.0,37.0,53.0,105.0,101.0,17.0,22.0,25.0,110.0,18.0,28.0,28.0,37.0,86.0,30.0,33.0,22.0,195.0,148.0,126.0,66.0,32.0,70.0,53.0,36.0,79.0,18.0,21.0,28.0,21.0,168.0,100.0,18.0,18.0,21.0,22.0,21.0,67.0,18.0,18.0,22.0,24.0,54.0,21.0,67.0,130.0,74.0,52.0,27.0,18.0,21.0,22.0,77.0,36.0,61.0,18.0,18.0,21.0,21.0,21.0
video_recv_googJitterBufferMs,-1,0.0,0.0,61.0,55.0,60.0,68.0,85.0,81.0,74.0,72.0,76.0,90.0,87.0,84.0,82.0,90.0,88.0,86.0,83.0,81.0,78.0,76.0,73.0,70.0,70.0,68.0,68.0,66.0,65.0,65.0,67.0,69.0,69.0,67.0,65.0,64.0,62.0,61.0,59.0,57.0,55.0,55.0,55.0,56.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,50.0,49.0,47.0,47.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0
video_recv_googPlisSent,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_bitsSentPerSecond,-1,0.0,71331.36676499508,383699.90850869165,206242.42424242425,64629.399585921325,65313.313313313316,125554.44555444556,66800.0,90776.0,97094.9050949051,93712.0,117645.64564564565,118569.43056943057,121953.95395395395,137481.4814814815,119808.19180819181,161776.0,122208.0,125448.0,153992.0,125384.0,155460.53946053947,123283.28328328328,143632.36763236762,132080.16032064127,96536.0,134569.43056943058,87360.0,67408.0,82632.0,78576.0,89656.0,96256.0,100968.0,109264.0,97528.0,98032.0,92528.0,81680.0,88728.0,81798.2017982018,94312.0,97409.4094094094,102968.0,118728.0,122136.0,127680.0,110432.0,97480.0,109152.0,99520.0,113104.0,119720.0,121692.61477045908,143117.3520561685,149034.96503496505,153352.0,121856.0,105064.0,117520.0,106376.0,121640.0,126936.0,128760.0,140516.5165165165,102337.66233766233,102793.20679320679,113161.16116116116,121720.0,133578.42157842158,134686.68668668668,161049.04904904906
video_send_packetsLost,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,-1,0.0,8.849557522123893,50.32021957913998,30.303030303030305,8.281573498964804,8.008008008008009,15.984015984015985,10.0,14.0,14.985014985014985,14.0,18.01801801801802,21.978021978021978,18.01801801801802,21.02102102102102,21.978021978021978,23.0,27.0,29.0,33.0,29.0,35.964035964035965,39.03903903903904,50.94905094905095,44.08817635270541,30.0,51.94805194805195,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.94005994005994,60.0,60.06006006006006,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.880239520958085,60.18054162487462,59.94005994005994,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.06006006006006,59.94005994005994,59.94005994005994,60.06006006006006,60.0,59.94005994005994,60.06006006006006,61.06106106106106
video_send_googEncodeUsagePercent,-1,0.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,49.0,45.0,45.0,64.0,64.0,49.0,44.0,40.0,37.0,33.0,30.0,28.0,26.0,23.0,22.0,20.0,18.0,17.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
video_send_googFrameHeightSent,-1,0.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,-1,0.0,5.0,17.0,14.0,3.0,3.0,5.0,5.0,8.0,8.0,10.0,10.0,11.0,14.0,13.0,10.0,19.0,27.0,29.0,33.0,29.0,33.0,38.0,50.0,44.0,29.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,-1,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,-1,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,1516.0,1270.0,1152.0,817.0,588.0,411.0,287.0,287.0,152.0,107.0,75.0,75.0,52.0,36.0,25.0,33.0,0.0,3.0,0.0,1.0,46.0,102.0,72.0,50.0,0.0,153.0,107.0,75.0,52.0,36.0,25.0,17.0,12.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,4.0,55.0,141.0,126.0,88.0,61.0,43.0,30.0,71.0,74.0,52.0,36.0,25.0,17.0
