video_send_bitsSentPerSecond,178912.0,163504.0,130696.0,118648.0,114109.89010989011,138448.0,138658.65865865865,148363.63636363635,176728.72872872872,176167.83216783218,118704.0,135087.0870870871,131008.0,138616.0,120000.0,146872.0,146101.8981018981,105401.4014014014,114712.0,101512.0,103672.32767232768,113585.58558558559,122789.21078921079,133181.1811811812,118512.0,140880.0,139848.0,143032.0,150064.0,138000.0,115672.0,144152.0,83312.0,94241.75824175825,91784.0,123480.0,116756.75675675676,95144.85514485514,136752.75275275274,130101.8981018981,96688.6886886887,102344.0,111328.67132867133,118602.79441117765,85817.45235707122
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,60.0,60.0,60.0,47.0,59.94005994005994,60.0,60.06006006006006,59.94005994005994,60.06006006006006,59.94005994005994,60.0,60.06006006006006,60.0,61.0,59.0,62.0,60.93906093906094,59.05905905905906,46.0,36.0,56.943056943056945,60.06006006006006,60.93906093906094,59.05905905905906,61.0,61.0,61.0,59.0,60.0,60.0,60.0,58.0,39.0,46.95304695304695,55.0,51.0,51.051051051051054,53.946053946053944,60.06006006006006,51.94805194805195,52.052052052052055,60.0,59.94005994005994,60.87824351297405,59.17753259779338
video_send_googEncodeUsagePercent,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,60.0,60.0,60.0,47.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,46.0,36.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,35.0,47.0,56.0,52.0,51.0,55.0,61.0,52.0,53.0,61.0,61.0,60.0,61.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,87.0,65.0,60.0,102.0,118.0,87.0,75.0,57.0,44.0,35.0,29.0,26.0,22.0,19.0,34.0,28.0,24.0,21.0,20.0,18.0,17.0,16.0,15.0,16.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,30.0,40.0,32.0,26.0,26.0,26.0,22.0,23.0,24.0,22.0,28.0,33.0
audio_recv_bitsReceivedPerSecond,9680.0,11576.0,26048.0,17088.0,10509.49050949051,25840.0,39735.73573573573,41958.041958041955,42042.04204204204,41118.881118881116,42840.0,41201.2012012012,33624.0,51216.0,42000.0,42000.0,34405.594405594406,42482.48248248248,41160.0,42000.0,41958.041958041955,42882.882882882885,30009.99000999001,8008.008008008008,31736.0,30680.0,24176.0,8000.0,13880.0,28376.0,8000.0,8000.0,24184.0,25806.193806193805,40392.0,23744.0,43299.2992992993,30649.35064935065,35627.627627627626,33366.63336663337,34474.474474474475,48720.0,42797.20279720279,31337.325349301398,38403.20962888666
audio_recv_packetsReceivedPerSecond,10.0,13.0,30.0,19.0,10.989010989010989,30.0,48.048048048048045,49.95004995004995,50.050050050050054,48.95104895104895,51.0,49.049049049049046,40.0,61.0,50.0,50.0,40.95904095904096,49.049049049049046,49.0,50.0,49.95004995004995,51.051051051051054,34.96503496503497,8.008008008008009,37.0,35.0,28.0,8.0,15.0,33.0,8.0,8.0,28.0,29.97002997002997,48.0,27.0,52.052052052052055,34.96503496503497,43.04304304304304,38.96103896103896,41.04104104104104,58.0,50.94905094905095,36.92614770459082,45.135406218655966
audio_recv_googCurrentDelayMs,46.0,42.0,73.0,65.0,66.0,115.0,168.0,249.0,356.0,471.0,588.0,593.0,579.0,621.0,646.0,657.0,647.0,599.0,590.0,575.0,594.0,592.0,572.0,391.0,275.0,204.0,139.0,113.0,72.0,63.0,60.0,44.0,64.0,66.0,149.0,194.0,255.0,243.0,195.0,168.0,141.0,278.0,293.0,280.0,243.0
audio_recv_googJitterBufferMs,2.0,1.0,34.0,5.0,3.0,2.0,116.0,216.0,325.0,434.0,573.0,559.0,381.0,654.0,654.0,654.0,474.0,518.0,531.0,542.0,555.0,575.0,305.0,14.0,45.0,16.0,3.0,10.0,1.0,21.0,12.0,3.0,16.0,34.0,134.0,37.0,199.0,30.0,30.0,55.0,27.0,280.0,300.0,40.0,66.0
audio_recv_googJitterReceived,45.0,45.0,45.0,45.0,45.0,37.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,54.0,54.0,54.0,54.0,54.0,54.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,460.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,420.0,380.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_bitsReceivedPerSecond,114856.0,97560.0,72128.0,56128.0,60339.66033966034,62528.0,94030.03003003003,83028.97102897103,93021.02102102102,100267.73226773227,95616.0,137273.27327327328,102456.0,127936.0,85136.0,95136.0,103680.31968031968,115787.78778778779,121024.0,81296.0,92731.26873126873,113417.41741741741,109682.31768231768,93501.50150150151,99912.0,118464.0,146024.0,123808.0,141136.0,131832.0,117760.0,118136.0,165024.0,79496.5034965035,99880.0,93080.0,122506.50650650651,72023.97602397602,104800.8008008008,113166.83316683317,85309.3093093093,139304.0,91268.73126873127,74283.43313373254,100140.42126379137
video_recv_packetsReceivedPerSecond,60.0,42.0,21.0,21.0,32.967032967032964,41.0,46.046046046046044,47.952047952047955,34.034034034034036,36.96303696303696,54.0,56.05605605605606,41.0,64.0,60.0,60.0,48.95104895104895,70.07007007007007,56.0,22.0,49.95004995004995,49.049049049049046,39.96003996003996,47.047047047047045,60.0,60.0,60.0,60.0,61.0,60.0,60.0,49.0,64.0,34.96503496503497,36.0,53.0,42.04204204204204,38.96103896103896,43.04304304304304,44.955044955044954,48.048048048048045,64.0,28.97102897102897,30.93812375249501,71.2136409227683
video_recv_googCurrentDelayMs,70.0,70.0,69.0,67.0,64.0,63.0,61.0,59.0,56.0,54.0,52.0,51.0,53.0,51.0,49.0,48.0,49.0,50.0,47.0,46.0,44.0,42.0,42.0,40.0,39.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0,42.0,41.0,49.0,51.0,49.0,47.0,50.0,48.0,48.0,54.0,55.0
video_recv_googDecodeMs,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,56.0,42.0,21.0,21.0,33.0,41.0,44.0,48.0,34.0,37.0,54.0,55.0,42.0,62.0,60.0,60.0,51.0,67.0,57.0,22.0,49.0,51.0,39.0,47.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,51.0,63.0,35.0,29.0,52.0,41.0,36.0,45.0,44.0,51.0,63.0,29.0,32.0,67.0
video_recv_googFrameRateReceived,55.0,42.0,21.0,21.0,33.0,41.0,44.0,48.0,34.0,37.0,54.0,53.0,41.0,64.0,60.0,60.0,49.0,70.0,56.0,22.0,50.0,49.0,40.0,47.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,49.0,64.0,35.0,29.0,51.0,41.0,38.0,42.0,45.0,48.0,64.0,29.0,31.0,71.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,185.0,174.0,183.0,165.0,52.0,52.0,92.0,51.0,51.0,51.0,34.0,109.0,148.0,75.0,19.0,18.0,135.0,97.0,50.0,183.0,50.0,50.0,63.0,50.0,18.0,18.0,18.0,87.0,18.0,18.0,19.0,131.0,118.0,86.0,135.0,50.0,89.0,149.0,49.0,51.0,116.0,33.0,100.0,173.0,69.0
video_recv_googJitterBufferMs,59.0,59.0,58.0,56.0,53.0,52.0,50.0,48.0,45.0,43.0,41.0,40.0,42.0,40.0,38.0,37.0,38.0,39.0,36.0,35.0,33.0,31.0,31.0,29.0,28.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,27.0,26.0,31.0,30.0,38.0,40.0,38.0,36.0,39.0,37.0,37.0,43.0,44.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.5,15.5,61.0,61.0,61.0,61.0,61.0,61.0,61.0,15.5,15.5,15.5,15.5,89.0,89.0,89.0,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,26.0,26.0,26.0,26.0,15.5,15.5,15.5,23.5,23.5,23.5
1_way_delay_video_send,43.5,32.5,30.0,51.0,59.0,43.5,37.5,28.5,22.0,17.5,14.5,13.0,11.0,9.5,17.0,14.0,12.0,10.5,10.0,9.0,8.5,8.0,7.5,8.0,7.5,8.0,7.5,7.5,7.5,8.0,7.5,7.5,8.0,15.0,20.0,16.0,13.0,13.0,13.0,11.0,11.5,12.0,11.0,14.0,16.5
ear_ear_delay_audio_send,220.5,169.5,277.0,238.0,238.0,63.0,185.0,240.0,114.0,16.5,26.5,16.5,15.5,156.0,97.0,91.0,90.5,15.5,18.5,129.5,212.5,21.5,232.5,337.5,363.5,363.5,363.5,287.5,358.0,358.0,358.0,215.0,205.0,327.0,356.0,329.0,53.0,85.0,151.0,252.5,357.5,247.5,85.5,71.5,66.5
audio_recv_kbitsReceivedPerSecond,9,11,25,16,10,25,38,40,41,40,41,40,32,50,41,41,33,41,40,41,40,41,29,7,30,29,23,7,13,27,7,7,23,25,39,23,42,29,34,32,33,47,41,30,37
video_recv_kbitsReceivedPerSecond,112,95,70,54,58,61,91,81,90,97,93,134,100,124,83,92,101,113,118,79,90,110,107,91,97,115,142,120,137,128,115,115,161,77,97,90,119,70,102,110,83,136,89,72,97
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,84.156,90.132,76.58500000000001,81.811,81.811,92.688,88.91300000000001,81.543,91.464,93.804,93.56400000000001,93.804,93.828,90.456,91.872,92.016,92.028,93.828,93.756,91.092,85.22800000000001,93.684,82.548,68.47800000000001,64.994,64.994,64.994,75.178,65.731,65.731,65.731,84.893,86.233,69.885,65.999,69.617,92.928,92.16,90.57600000000001,79.86800000000001,65.798,80.53800000000001,92.148,92.48400000000001
kpi_audio_synchronization,4.170921805041089,4.342220567420225,3.8886609394886253,4.090577579216884,4.090577579216884,4.399156533047297,4.311467682428521,4.080966409009951,4.3731956975825925,4.420670461442753,4.416220494188992,4.420670461442753,4.4211100828831364,4.350011225548288,4.382119702872064,4.385205168099328,4.385460771238336,4.4211100828831364,4.419788281943489,4.364826687525184,4.205312247673536,4.418457679857473,4.116562913025857,3.5248321104205367,3.3543257411815124,3.3543257411815124,3.3543257411815124,3.829492294301736,3.390949972229763,3.390949972229763,3.390949972229763,4.194728169990301,4.2361561612006415,3.5916018818961253,3.404198635734007,3.5789863521232097,4.403958932340736,4.388256944128,4.352855194759169,4.019000658659777,3.394265675832856,4.044173221313897,4.3880039192594555,4.394999614468673
eye_eye_delay_video_send,79.5,69.5,66.0,85.0,91.0,74.5,66.5,56.5,48.0,41.5,37.5,37.0,33.0,30.5,37.0,33.0,36.0,33.5,32.0,29.0,27.5,26.0,24.5,24.0,23.5,24.0,23.5,23.5,23.5,24.0,23.5,24.5,29.0,35.0,39.0,34.0,31.0,31.0,31.0,29.0,29.5,30.0,27.0,30.0,32.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,141.0,100.0,211.0,153.0,147.0,-11.5,118.5,183.5,66.0,-25.0,-11.0,-20.5,-17.5,125.5,60.0,58.0,54.5,-18.0,-13.5,100.5,185.0,-4.5,208.0,313.5,340.0,339.5,340.0,264.0,334.5,334.0,334.5,190.5,176.0,292.0,317.0,295.0,22.0,54.0,120.0,223.5,328.0,217.5,58.5,41.5,34.0
kpi_av_synchronization,1,1,1,1,1,5,1,1,3.3200000000000003,5,5,5,5,1,3.8,3.96,4.24,5,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4.28,1,1,1,1,3.92,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,4.59543356514211,4.59543356514211,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.645444442750246,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.942427872760581,5,5,5,5,5,5,5,4.942427872760581,5,5
kpi_q_audio,1,2,4,3,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,4,4,3,1,2,4,1,1,3,4,5,3,5,4,5,5,5,5,5,4,5
kpi_q_video,1.4,1.457142857142857,1.4,1.5714285714285714,1.4
qoe_simple_normal,3.1967690894490097,3.225326094792724,3.1654067710542915,3.2164133818177496,3.1878419532463202
qoe_simple_smooth,3.09676908944901,3.134849904316533,3.065406771054292,3.1449848103891775,3.0878419532463206
