bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,79236.0,79236.0,81435.0,87136.0,94351.0,102899.0,111695.0,121631.0,132361.0,143950.0,85449.0,75987.0,75987.0,82524.0,90126.0,98336.0,107203.0,116779.0,127121.0,137672.0,150354.0,163382.0,177453.0,191808.0,208153.0,225805.0,243932.0,158449.0,159182.0,127416.0,133245.0,111263.0,81265.0
bweforvideo-googBucketDelay,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
timestamp,1546010719,1546010720,1546010721,1546010722,1546010723,1546010724,1546010725,1546010726,1546010727,1546010728,1546010729,1546010730,1546010731,1546010732,1546010733,1546010734,1546010735,1546010736,1546010737,1546010738,1546010739,1546010740,1546010741,1546010742,1546010743,1546010744,1546010745,1546010746,1546010747,1546010748,1546010749,1546010750,1546010751
audio_bitsReceivedPerSecond,107968.61377506539,201463.07151230949,95480.0,115384.0,109048.0,124128.0,142936.0,138224.0,180779.22077922078,175495.4954954955,151984.0,148472.0,143248.0,106184.0,103736.0,117144.0,133856.0,140152.0,164424.0,160255.74425574427,137318.3520599251,161498.9816700611,166711.4624505929,132636.07257203842,114824.0,135168.83116883118,154058.05805805806,129590.40959040959,171883.8838838839,138232.0,113526.47352647352,114509.96015936256,72987.95180722892
audio_bitsSentPerSecond,166102.877070619,126640.0937866354,118920.0,130456.0,138000.0,166584.0,152568.0,183856.0,183320.6793206793,188844.84484484483,207216.0,128784.0,123040.0,121024.0,133856.0,160832.0,150360.0,180424.0,180664.0,177422.57742257742,207805.24344569287,196668.02443991855,220640.3162055336,221908.21771611526,247120.0,283188.8111888112,263607.6076076076,275244.75524475524,229597.5975975976,212616.0,212995.004995005,184414.34262948207,146923.69477911646
audio_packetsSentPerSecond,108.10810810810811,87.92497069167644,88.0,118.0,129.0,127.0,128.0,128.0,131.86813186813185,133.13313313313313,128.0,93.0,92.0,117.0,129.0,127.0,127.0,127.0,133.0,132.86713286713288,130.1498127340824,127.29124236252545,134.38735177865613,131.27001067235858,132.0,135.86413586413587,148.14814814814815,134.86513486513488,128.12812812812814,132.0,127.87212787212788,112.54980079681275,92.36947791164658
audio_googLocalAddress,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914,35.204.92.114:51914
audio_googRemoteAddress,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000
audio_googRtt,107.0,84.0,84.0,84.0,66.0,66.0,53.0,53.0,53.0,43.0,43.0,78.0,78.0,78.0,62.0,62.0,50.0,50.0,50.0,41.0,41.0,34.0,34.0,34.0,29.0,29.0,25.0,25.0,25.0,71.0,71.0,57.0,57.0
audio_send_bitsSentPerSecond,36861.377506538796,34269.63657678781,40136.0,40720.0,40328.0,40408.0,40232.0,40488.0,40407.592407592405,40432.43243243243,40496.0,35632.0,33552.0,31248.0,40496.0,40272.0,40224.0,40544.0,40360.0,40503.496503496506,40621.722846441946,34623.21792260693,39304.34782608696,40657.41728922092,40368.0,40351.64835164835,40360.36036036036,40527.47252747253,38014.014014014014,38368.0,40351.64835164835,39593.62549800797,40562.24899598394
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,50.56669572798605,49.2379835873388,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.561797752808985,49.89816700610998,49.40711462450593,50.16008537886873,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,49.800796812749006,50.200803212851405
audio_send_googJitterReceived,16.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,19.0,19.0,19.0
audio_send_googRtt,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,96.0,96.0,96.0,96.0
video_send_bitsSentPerSecond,120083.69659982563,84511.13716295428,71336.0,78768.0,87744.0,113816.0,102712.0,130896.0,128487.51248751249,132348.34834834834,156760.0,82808.0,81688.0,80056.0,82568.0,108328.0,100656.0,127744.0,125272.0,121518.48151848152,154269.66292134832,152936.86354378817,166252.96442687747,170629.66915688367,195464.0,227596.4035964036,210074.07407407407,221074.92507492506,183519.51951951953,155336.0,162741.25874125873,133529.88047808764,98562.24899598393
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,45.335658238884044,24.6189917936694,24.0,54.0,60.0,60.0,60.0,60.0,59.94005994005994,60.06006006006006,59.0,28.0,28.0,54.0,59.0,60.0,60.0,60.0,60.0,59.94005994005994,59.9250936329588,60.08146639511202,60.276679841897234,59.76520811099253,60.0,59.94005994005994,73.07307307307308,64.93506493506493,61.06106106106106,59.0,59.94005994005994,47.808764940239044,28.11244979919679
video_send_googEncodeUsagePercent,15.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,43.0,22.0,24.0,54.0,59.0,59.0,60.0,59.0,60.0,60.0,58.0,29.0,28.0,54.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,47.0,26.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,36.0,80.0,151.0,138.0,101.0,75.0,58.0,45.0,36.0,31.0,28.0,25.0,62.0,86.0,66.0,52.0,40.0,32.0,28.0,25.0,22.0,19.0,17.0,35.0,48.0,38.0,31.0,26.0,50.0,95.0,105.0,91.0,90.0
audio_recv_bitsReceivedPerSecond,5258.936355710549,11676.43610785463,7992.0,7976.0,6864.0,7904.0,7880.0,7080.0,9798.201798201799,6830.830830830831,5952.0,7896.0,5824.0,7168.0,8760.0,7864.0,7864.0,7864.0,7816.0,7816.183816183816,5505.61797752809,7975.560081466395,11683.794466403162,6318.03628601921,7768.0,7792.207792207792,7783.783783783784,5810.1898101898105,7815.815815815816,7840.0,7744.2557442557445,9601.593625498008,7759.036144578313
audio_recv_packetsReceivedPerSecond,5.231037489102005,11.723329425556859,8.0,8.0,7.0,8.0,8.0,7.0,9.99000999000999,7.007007007007007,6.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,7.992007992007992,5.617977528089888,8.146639511201629,11.857707509881424,6.4034151547492,8.0,7.992007992007992,8.008008008008009,5.994005994005994,8.008008008008009,8.0,7.992007992007992,9.9601593625498,8.032128514056225
audio_recv_googCurrentDelayMs,30.0,42.0,61.0,45.0,43.0,38.0,41.0,26.0,43.0,40.0,29.0,31.0,51.0,36.0,46.0,41.0,41.0,52.0,41.0,36.0,24.0,26.0,29.0,37.0,36.0,40.0,40.0,29.0,31.0,33.0,33.0,42.0,31.0
