audio_recv_bitsReceivedPerSecond,0.0,0.0,0.0,2488.5343968095713,8729.533678756477,22853.70741482966,25583.91959798995,33030.969030969034,16536.536536536536,14777.222777222778,20444.444444444445,26352.0,20235.764235764236,16312.312312312311,17320.0,16271.457085828344,16344.689378757515,15288.711288711289,17337.337337337336,16320.0,16296.0,14504.0,18416.0,21128.0,16472.0,25880.0,37992.0,35912.0,20824.0,18424.0,16720.0,16720.0,17344.0,21088.0,15232.0,22576.0,17968.0,39760.0,40400.0,40416.0,40391.60839160839,33921.92192192192,34744.0,52712.0,40800.0,39800.0,40440.0,40400.0,40400.0,39824.0,40440.0,33024.0,34744.0,53696.0,40415.58441558442,40240.0,40728.728728728725,40488.0,40400.0,40359.64035964036,40440.44044044044,36064.0,36688.0,39792.0,33296.0,31512.0,56392.0,40400.0,40359.64035964036,40416.41641641642,40424.0,36064.0,35440.0,25456.0,16720.0,16720.0,16720.0,16703.296703296703,15031.03103103103,18424.0,28531.46853146853,25521.52152152152,24528.0,42608.0,19784.0,16703.296703296703,16736.736736736737,16703.296703296703
audio_recv_packetsReceivedPerSecond,0.0,0.0,0.0,3.988035892323031,18.65284974093264,46.09218436873748,52.26130653266332,65.93406593406593,51.051051051051054,43.956043956043956,70.07007007007007,54.0,48.95104895104895,50.050050050050054,51.0,49.9001996007984,50.100200400801604,48.95104895104895,51.051051051051054,50.0,50.0,48.0,43.0,49.0,51.0,36.0,54.0,65.0,54.0,50.0,50.0,50.0,50.0,50.0,42.0,58.0,50.0,50.0,50.0,50.0,49.95004995004995,42.04204204204204,43.0,65.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,41.0,43.0,66.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,42.0,39.0,69.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,48.048048048048045,52.0,49.95004995004995,41.04104104104104,34.0,72.0,53.0,49.95004995004995,50.050050050050054,49.95004995004995
audio_recv_googCurrentDelayMs,0.0,0.0,0.0,13.0,22.0,74.0,100.0,232.0,308.0,283.0,412.0,442.0,410.0,364.0,372.0,357.0,321.0,301.0,254.0,236.0,212.0,168.0,90.0,104.0,135.0,77.0,101.0,230.0,423.0,412.0,411.0,347.0,305.0,285.0,225.0,183.0,195.0,158.0,133.0,71.0,71.0,57.0,79.0,285.0,284.0,256.0,250.0,192.0,172.0,127.0,87.0,62.0,64.0,303.0,280.0,248.0,224.0,162.0,112.0,88.0,85.0,86.0,76.0,74.0,56.0,67.0,264.0,270.0,215.0,171.0,88.0,70.0,71.0,70.0,71.0,70.0,71.0,70.0,65.0,73.0,72.0,49.0,51.0,275.0,448.0,477.0,446.0,424.0
audio_recv_googJitterBufferMs,0.0,0.0,0.0,2.0,5.0,35.0,107.0,400.0,387.0,237.0,605.0,509.0,421.0,384.0,374.0,341.0,311.0,261.0,249.0,219.0,186.0,116.0,1.0,117.0,124.0,30.0,183.0,458.0,505.0,443.0,410.0,325.0,293.0,263.0,70.0,200.0,168.0,128.0,96.0,66.0,66.0,2.0,115.0,385.0,295.0,260.0,225.0,187.0,147.0,105.0,75.0,2.0,103.0,389.0,293.0,247.0,192.0,151.0,86.0,74.0,71.0,71.0,69.0,69.0,2.0,89.0,416.0,304.0,223.0,158.0,84.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,16.0,73.0,59.0,5.0,14.0,483.0,496.0,466.0,436.0,404.0
audio_recv_googJitterReceived,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,14.0,14.0,14.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,200.0,200.0,200.0,200.0,200.0,200.0
audio_send_bitsSentPerSecond,0.0,0.0,0.0,3637.088733798604,24613.471502590673,25042.084168336674,25278.391959798995,25070.929070929073,25137.13713713714,25294.705294705294,25225.225225225226,24928.0,24303.696303696302,24288.288288288288,23688.0,24295.409181636725,23823.64729458918,24407.59240759241,24632.632632632634,22048.0,20824.0,19728.0,19176.0,17160.0,18496.0,24104.0,30496.0,31040.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,39776.0,36864.0,38368.0,33384.0,16904.0,16720.0,16703.296703296703,16736.736736736737,16720.0,16720.0,16720.0,17344.0,18736.0,20920.0,19384.0,18472.0,16720.0,16720.0,16720.0,16720.0,16703.296703296703,16720.0,16736.736736736737,16720.0,16720.0,16703.296703296703,16736.736736736737,31072.0,40416.0,40360.0,40392.0,29296.0,21280.0,17968.0,16703.296703296703,16736.736736736737,16720.0,31040.0,40400.0,40400.0,40400.0,40400.0,40400.0,40359.64035964036,40440.44044044044,40400.0,37882.117882117884,31695.695695695696,34176.0,40400.0,40400.0,40359.64035964036,40440.44044044044,40359.64035964036
audio_send_packetsSentPerSecond,0.0,0.0,0.0,7.976071784646062,49.740932642487046,50.100200400801604,50.25125628140704,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995
video_recv_bitsReceivedPerSecond,0.0,0.0,0.0,26225.324027916253,264207.2538860104,219871.74348697395,237049.2462311558,236859.14085914087,270718.71871871874,183240.75924075925,250274.27427427427,188600.0,212027.97202797202,245021.02102102104,221888.0,218738.5229540918,230044.0881763527,266037.96203796205,219947.94794794795,231928.0,246608.0,271800.0,230976.0,243000.0,193720.0,136576.0,147224.0,156048.0,135176.0,119480.0,127128.0,141440.0,148984.0,158480.0,140880.0,183536.0,116976.0,117688.0,133488.0,132208.0,145598.4015984016,138466.46646646646,154184.0,155104.0,108216.0,118472.0,120320.0,125352.0,140568.0,140504.0,152880.0,140376.0,160392.0,153960.0,104967.03296703297,119968.0,125629.62962962964,136760.0,154240.0,156163.83616383615,169417.41741741743,186240.0,201576.0,216256.0,165848.0,155080.0,171408.0,105936.0,138037.96203796205,113393.39339339339,118296.0,140208.0,158008.0,171184.0,172976.0,196656.0,203280.0,241390.6093906094,250194.1941941942,240336.0,230729.27072927073,189173.17317317319,174936.0,224000.0,151664.0,154165.83416583415,157285.2852852853,169742.25774225773
video_recv_packetsReceivedPerSecond,0.0,0.0,0.0,2.991026919242273,37.30569948186528,32.06412825651302,36.18090452261306,34.96503496503497,41.04104104104104,29.97002997002997,40.04004004004004,26.0,33.96603396603397,43.04304304304304,55.0,54.89021956087824,60.120240480961925,58.94105894105894,65.06506506506507,60.0,60.0,58.0,51.0,59.0,61.0,43.0,49.0,76.0,64.0,60.0,60.0,60.0,60.0,60.0,51.0,69.0,60.0,60.0,61.0,60.0,59.94005994005994,51.051051051051054,51.0,78.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,50.0,50.0,80.0,59.94005994005994,60.0,60.06006006006006,60.0,61.0,59.94005994005994,60.06006006006006,60.0,60.0,60.0,51.0,47.0,81.0,49.0,53.946053946053944,58.05805805805806,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.94005994005994,60.06006006006006,62.0,59.94005994005994,49.049049049049046,41.0,71.0,63.0,59.94005994005994,60.06006006006006,59.94005994005994
video_recv_googCurrentDelayMs,0.0,0.0,0.0,0.0,23.0,25.0,28.0,29.0,48.0,73.0,77.0,79.0,80.0,111.0,109.0,106.0,102.0,100.0,109.0,106.0,103.0,100.0,98.0,99.0,97.0,101.0,101.0,101.0,97.0,95.0,94.0,92.0,90.0,88.0,88.0,86.0,85.0,84.0,84.0,83.0,82.0,81.0,83.0,82.0,82.0,81.0,81.0,80.0,79.0,78.0,78.0,77.0,77.0,78.0,78.0,77.0,76.0,76.0,74.0,73.0,73.0,72.0,71.0,70.0,70.0,66.0,66.0,66.0,71.0,70.0,70.0,69.0,69.0,68.0,67.0,66.0,65.0,64.0,67.0,67.0,66.0,65.0,63.0,62.0,63.0,62.0,62.0,61.0
video_recv_googDecodeMs,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
video_recv_googFrameHeightReceived,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
video_recv_googFrameRateOutput,0.0,0.0,0.0,0.0,13.0,17.0,18.0,14.0,21.0,20.0,20.0,26.0,21.0,42.0,55.0,57.0,60.0,55.0,61.0,62.0,62.0,58.0,51.0,53.0,64.0,46.0,49.0,63.0,66.0,63.0,63.0,62.0,62.0,60.0,51.0,64.0,63.0,61.0,62.0,60.0,60.0,51.0,51.0,65.0,65.0,63.0,62.0,62.0,61.0,60.0,60.0,50.0,50.0,69.0,63.0,63.0,62.0,62.0,61.0,60.0,60.0,56.0,61.0,61.0,53.0,47.0,77.0,50.0,53.0,58.0,61.0,60.0,60.0,56.0,61.0,61.0,61.0,61.0,58.0,62.0,60.0,49.0,41.0,60.0,67.0,62.0,62.0,61.0
video_recv_googFrameRateReceived,0.0,0.0,0.0,0.0,11.0,16.0,18.0,17.0,19.0,19.0,26.0,22.0,19.0,43.0,55.0,55.0,60.0,56.0,64.0,60.0,60.0,58.0,51.0,59.0,61.0,43.0,49.0,76.0,64.0,60.0,60.0,60.0,60.0,60.0,51.0,69.0,60.0,60.0,60.0,60.0,60.0,51.0,51.0,78.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,50.0,50.0,80.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,51.0,47.0,81.0,49.0,51.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,62.0,60.0,49.0,41.0,71.0,63.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
video_recv_googInterframeDelayMax,-1.0,-1.0,-1.0,-1.0,118.0,92.0,77.0,123.0,134.0,90.0,79.0,56.0,62.0,36.0,33.0,33.0,21.0,103.0,20.0,27.0,18.0,26.0,107.0,70.0,19.0,80.0,89.0,84.0,17.0,17.0,18.0,18.0,21.0,21.0,120.0,87.0,21.0,18.0,28.0,22.0,26.0,93.0,126.0,18.0,18.0,18.0,18.0,18.0,32.0,23.0,21.0,131.0,131.0,20.0,18.0,17.0,18.0,18.0,30.0,27.0,22.0,79.0,18.0,18.0,18.0,203.0,17.0,34.0,58.0,33.0,22.0,22.0,22.0,71.0,18.0,18.0,18.0,18.0,56.0,27.0,21.0,22.0,196.0,67.0,17.0,18.0,18.0,18.0
video_recv_googJitterBufferMs,0.0,0.0,0.0,0.0,35.0,33.0,23.0,23.0,97.0,104.0,100.0,94.0,90.0,97.0,95.0,92.0,89.0,87.0,97.0,94.0,91.0,88.0,86.0,87.0,85.0,89.0,89.0,89.0,85.0,83.0,82.0,80.0,78.0,76.0,76.0,74.0,73.0,72.0,72.0,71.0,70.0,69.0,71.0,70.0,70.0,69.0,69.0,68.0,67.0,66.0,66.0,65.0,65.0,66.0,66.0,65.0,64.0,64.0,62.0,61.0,61.0,60.0,59.0,58.0,58.0,54.0,54.0,54.0,59.0,58.0,58.0,57.0,57.0,56.0,55.0,54.0,53.0,52.0,55.0,55.0,54.0,53.0,51.0,50.0,51.0,50.0,50.0,49.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_bitsSentPerSecond,0.0,0.0,0.0,107988.03589232304,349280.82901554403,250436.873747495,197499.49748743718,251044.95504495504,163787.7877877878,189370.62937062938,181685.6856856857,186920.0,248319.6803196803,180516.5165165165,164632.0,141884.23153692615,97555.11022044088,149938.06193806193,107419.41941941941,101896.0,86640.0,95528.0,139960.0,91368.0,69160.0,73184.0,58664.0,53264.0,47096.0,60968.0,57416.0,41872.0,39616.0,49200.0,18008.0,31232.0,33184.0,39040.0,40992.0,46848.0,55576.42357642358,62278.27827827828,59656.0,68240.0,66432.0,60264.0,62912.0,63200.0,64968.0,71408.0,73016.0,88400.0,87112.0,86888.0,99268.73126873127,115176.0,121849.84984984985,143896.0,137016.0,153126.87312687314,127671.67167167168,118008.0,101096.0,96784.0,113360.0,121016.0,131000.0,150888.0,146797.2027972028,162066.06606606607,132592.0,123592.0,103744.0,101928.0,121184.0,123840.0,139368.0,156067.93206793207,157141.14114114115,167576.0,142513.4865134865,118838.83883883884,96528.0,97104.0,110728.0,110305.69430569431,119879.87987987988,129430.56943056943
