video_recv_packetsReceivedPerSecond,0.0,132.50366032210835,135.97733711048159,133.47921225382933,134.7305389221557,122.24448897795591,134.0,144.75271411338963,136.0,132.0,130.0,135.86413586413587,116.88311688311688,33.75196232339089
video_recv_googCurrentDelayMs,78.0,76.0,75.0,74.0,72.0,72.0,69.0,81.0,79.0,79.0,77.0,76.0,75.0,74.0
video_recv_googDecodeMs,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,60.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,60.0,60.0,6.0
video_recv_googFrameRateReceived,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,21.0,25.0,25.0,42.0,21.0,19.0,18.0,21.0,30.0,20.0,20.0,19.0,20.0,19.0
video_recv_googJitterBufferMs,55.0,54.0,53.0,53.0,52.0,52.0,51.0,59.0,59.0,58.0,58.0,58.0,58.0,57.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,1,1,1,1,1,1,1
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1_way_delay_audio_send,44.0,44.0,44.0,44.0,8.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,21.5,19.0,19.0,15.5,13.0,11.5,11.0,17.0,14.5,13.0,11.5,10.5,9.5,9.0
ear_ear_delay_audio_send,66.0,50.0,69.0,68.0,9.0,15.0,13.0,31.0,12.0,13.0,10.0,11.0,12.0,16.0
audio_recv_kbitsReceivedPerSecond,0,5,10,7,6,7,7,9,5,6,6,5,6,0
video_recv_kbitsReceivedPerSecond,0,961,1004,991,1024,890,984,1077,988,980,984,1042,876,255
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,92.616,93.0,92.544,92.568,93.98400000000001,93.84,93.456,93.912,93.888,93.96000000000001,93.936,93.912
kpi_audio_synchronization,4.397697221513727,4.405381000000001,4.396229357043712,4.396719594558976,4.423943717404673,4.421329526272,4.414186221580288,4.422641039394304,4.422204849258496,4.423510474048,4.423076247851008,4.422641039394304
eye_eye_delay_video_send,80.5,78.0,77.0,73.5,71.0,69.5,68.0,72.0,68.5,66.0,64.5,62.5,61.5,60.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-14.5,-28.0,-8.0,-5.5,-62.0,-54.5,-55.0,-41.0,-56.5,-53.0,-54.5,-51.5,-49.5,-44.0
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,3.2486632634908497
kpi_q_audio,1,1,2,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,3.48,3.5171428571428573,3.507857142857143,3.5357142857142856,3.415,3.4985714285714287,3.5821428571428573,3.4985714285714287,3.4985714285714287,3.4985714285714287,3.5542857142857143,3.4057142857142857
qoe_simple_normal,4.013077469057081,4.020121698412699,4.017557230147713,4.0222545581256,4.005160413044963,4.031933389699397,4.018944242472383,4.018895776901737,4.0190408463227945,4.028278313253287,4.003468051996192
qoe_simple_smooth,4.259744135723747,4.272978841269842,4.268866753957238,4.2782069390779816,4.2409937463782965,4.2956238658898735,4.268706147234288,4.268657681663642,4.268802751084698,4.287325932300906,4.237753766281906
