bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,300000.0,1709333.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0,5173420.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0
timestamp,1541196036,1541196037,1541196038,1541196039,1541196040,1541196041,1541196042,1541196043,1541196044,1541196045,1541196046,1541196047,1541196048,1541196049,1541196050,1541196051,1541196052,1541196053,1541196054,1541196055,1541196056,1541196057,1541196058,1541196059,1541196060,1541196061,1541196062,1541196063,1541196064,1541196065,1541196066,1541196067,1541196068,1541196069,1541196070,1541196071,1541196072,1541196073,1541196074,1541196075,1541196076,1541196077,1541196078,1541196079,1541196080,1541196081,1541196082,1541196083,1541196084,1541196085,1541196086,1541196087,1541196088,1541196089,1541196090,1541196091,1541196092,1541196093,1541196094,1541196095,1541196096,1541196097,1541196098,1541196099,1541196100,1541196101,1541196102,1541196103,1541196104,1541196105,1541196106,1541196107,1541196108,1541196109,1541196110,1541196111,1541196112,1541196113,1541196114,1541196115,1541196116,1541196117,1541196118,1541196119,1541196120,1541196121,1541196122,1541196123,1541196124,1541196125,1541196126,1541196127,1541196128,1541196129,1541196130,1541196131,1541196132
audio_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,1630711.7296222665,2378923.9332096474,2391731.0195227764,2547696.0,2576816.0,2618128.0,2667868.131868132,2648744.7447447446,2622336.0,2659480.0,2538400.0,2679512.0,2609856.0,2489896.0,2602448.0,2648136.0,2640008.0,2614032.0,2620048.0,2624712.0,2580408.0,2581986.013986014,2552112.1121121123,2644399.2015968063,2641234.4689378757,2657576.0,2518480.0,2635580.4195804195,2601857.857857858,2718464.0,2588888.0,2663536.0,2524392.0,1886984.0,2145672.0,2153912.0,2078656.0,2027160.0,2149672.0,2138736.0,2044440.0,2169472.0,2066224.0,2069538.4615384615,2145721.721721722,2093864.0,2066160.0,2112760.0,2093152.0,2121574.4255744256,2034640.0,2164988.988988989,2029576.0,2090808.0,2136288.0,2100632.0,2069224.0,2098261.7382617383,2097617.617617618,2093272.0,2068995.004995005,2164696.0,2034400.0,2062376.0,2152544.0,2141046.766169154,2055388.944723618,2092728.0,2124052.052052052,2098445.5544455545,2081962.2641509434,2113898.8326848247,2032688.588007737,2118568.914956012,2120387.238723872,2098669.3386773546,2073776.0,2091288.0,2132888.0,2099340.659340659,2065696.0,2141432.0,2022950.9509509508,2156264.0,2080695.3046953047,2083747.7477477477,2077616.0,2091880.0,2115840.0,2100376.0,2104416.0,2161166.833166833
audio_bitsSentPerSecond,-1,-1,-1,-1,0.0,1568858.846918489,2285410.0185528756,2145301.5184381776,2662856.0,2518808.0,2485608.0,2615696.3036963036,2878502.5025025024,2751488.0,2675672.0,2611984.0,2624904.0,2551680.0,2617304.0,2653672.0,2407600.0,2636120.0,2695872.0,2639120.0,2576248.0,2525872.0,2562701.298701299,2635059.0590590592,2584630.7385229543,2436456.9138276554,2060640.0,2280312.0,2234317.6823176825,2099907.907907908,2120176.0,2154056.0,2018016.0,2087960.0,2124760.0,2101120.0,2077232.0,2080480.0,2112592.0,2060832.0,2087520.0,2136712.0,2036032.0,2074128.0,2095208.7912087913,2095399.3993993993,2069096.0,2491040.0,2563208.0,2537264.0,2738853.146853147,2735512.0,2478158.158158158,2631048.0,2574440.0,2526248.0,2746464.0,2624832.0,2640847.1528471527,2399327.3273273273,2402392.0,2651700.2997002997,2499512.0,2633832.0,2697744.0,2541984.0,2745655.721393035,2670319.59798995,2610736.0,2523883.8838838837,2707508.4915084913,1992675.2730883814,2095906.6147859923,2141988.3945841393,2124426.1974584553,2086662.2662266227,2107663.326653307,2032048.0,2093072.0,2086912.0,2094817.1828171827,2166960.0,2073112.0,2042970.970970971,2134600.0,2064167.8321678322,2098258.2582582585,2070784.0,2080784.0,2108272.0,2109632.0,2109000.0,2118441.5584415584
audio_packetsSentPerSecond,-1,-1,-1,-1,0.0,259.4433399602386,346.01113172541744,331.8872017353579,382.0,371.0,366.0,381.6183816183816,413.4134134134134,396.0,390.0,380.0,387.0,381.0,379.0,387.0,357.0,386.0,390.0,385.0,380.0,369.0,376.6233766233766,385.3853853853854,381.2375249500998,360.7214428857715,327.0,348.0,342.65734265734267,329.3293293293293,327.0,331.0,317.0,326.0,332.0,325.0,321.0,326.0,330.0,320.0,324.0,327.0,320.0,328.0,325.6743256743257,321.3213213213213,324.0,371.0,374.0,375.0,398.6013986013986,397.0,371.37137137137137,385.0,372.0,367.0,394.0,383.0,388.61138861138863,360.36036036036035,354.0,382.61738261738265,369.0,384.0,394.0,376.0,400.9950248756219,389.9497487437186,384.0,370.3703703703704,396.6033966033966,312.8103277060576,323.92996108949416,331.72147001934235,326.4907135874878,322.3322332233223,321.64328657314627,323.0,326.0,324.0,327.6723276723277,334.0,323.0,318.3183183183183,328.0,321.67832167832165,321.3213213213213,323.0,325.0,333.0,333.0,328.0,327.6723276723277
audio_googLocalAddress,-1,-1,-1,-1,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479,10.164.0.8:53479
audio_googRemoteAddress,-1,-1,-1,-1,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750,10.164.0.9:33750
audio_googRtt,-1,-1,-1,-1,9.0,7.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
