bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0,2988189.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541192805,1541192806,1541192807,1541192808,1541192809,1541192810,1541192811,1541192812,1541192813,1541192814,1541192815,1541192816,1541192817,1541192818,1541192819,1541192820,1541192821,1541192822,1541192823,1541192824,1541192825,1541192826
audio_bitsReceivedPerSecond,1097997.5278121138,1062200.0,997888.0,1022352.0,1040960.0,1041408.0,967872.255489022,1005304.0,941266.5330661322,942449.5504495505,992656.6566566566,949344.0,904742.5149700599,972913.8276553106,962792.0,993638.3616383616,939288.0,995792.0,945632.0,928800.0,996696.0,944904.0
audio_bitsSentPerSecond,1797171.8170580964,1658320.0,1645248.0,1609168.0,1704528.0,1501784.0,1587624.750499002,1493152.0,1431454.9098196393,1598977.022977023,1468308.3083083082,1419080.0,1498922.1556886227,1510292.5851703407,1595056.0,1401438.5614385614,1563384.0,1481184.0,1431024.0,1619824.0,1480072.0,1448760.0
audio_packetsSentPerSecond,354.7589616810878,348.0,344.0,340.0,347.0,333.0,346.3073852295409,332.0,323.64729458917833,341.65834165834167,330.33033033033036,320.0,323.3532934131737,329.65931863727457,331.0,316.68331668331666,337.0,326.0,325.0,340.0,325.0,325.0
audio_googLocalAddress,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885,35.204.137.161:42885
audio_googRemoteAddress,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000
audio_googRtt,20.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
audio_send_bitsSentPerSecond,25077.8739184178,24952.0,25088.0,25000.0,25080.0,25088.0,25109.780439121758,25112.0,25170.340681362726,25198.8011988012,25193.193193193194,25600.0,24838.323353293414,25474.949899799598,25552.0,25134.865134865136,24880.0,25256.0,28320.0,40400.0,40400.0,40400.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,49.44375772558715,50.0,50.0,50.0,50.0,50.0,49.9001996007984,50.0,50.100200400801604,49.95004995004995,50.050050050050054,50.0,49.9001996007984,50.100200400801604,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,9.0,9.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
audio_send_googRtt,33.0,33.0,33.0,45.0,45.0,45.0,45.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,1750763.9060568602,1609184.0,1599512.0,1560480.0,1657768.0,1453056.0,1541604.7904191618,1442936.0,1383294.5891783568,1550545.4545454546,1422974.974974975,1372144.0,1453493.0139720559,1462252.50501002,1549688.0,1353502.4975024974,1518112.0,1433744.0,1379120.0,1556024.0,1420784.0,1385568.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,276.885043263288,266.0,265.0,259.0,267.0,253.0,266.4670658682635,250.0,243.4869739478958,261.7382617382617,252.25225225225225,244.0,243.5129740518962,251.50300601202406,254.0,237.76223776223776,258.0,249.0,245.0,261.0,250.0,246.0
video_send_googEncodeUsagePercent,64.0,64.0,58.0,55.0,53.0,51.0,49.0,47.0,46.0,45.0,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0
