bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,243516.0,247136.0,251104.0,255092.0,259116.0,263232.0,267200.0,271212.0,275044.0,279128.0,283156.0,287188.0,290404.0,247297.0,247297.0,247297.0,268081.0,290527.0,314769.0,319116.0,262801.0,262801.0,284825.0,276768.0,299909.0,324902.0,343944.0,347264.0,312249.0,312249.0,338229.0,258956.0,280672.0,304126.0,329456.0
bweforvideo-googBucketDelay,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
timestamp,1546010937,1546010938,1546010939,1546010940,1546010941,1546010942,1546010943,1546010944,1546010945,1546010946,1546010947,1546010948,1546010949,1546010950,1546010951,1546010952,1546010953,1546010954,1546010955,1546010956,1546010957,1546010958,1546010959,1546010960,1546010961,1546010962,1546010963,1546010964,1546010965,1546010966,1546010967,1546010968,1546010969,1546010970,1546010971
audio_bitsReceivedPerSecond,123063.82978723405,177536.77277716793,112336.0,121848.0,133488.0,130824.0,142928.0,177128.0,169408.0,163480.0,141994.005994006,147443.44344344345,150704.0,116384.0,101392.0,144040.0,137000.0,152832.0,138696.0,137152.0,122200.0,135904.0,111420.88934850051,113246.85382381413,102832.0,116592.0,127416.0,108448.0,133016.0,96784.0,123720.0,103344.0,113168.0,114520.0,91320.0
audio_bitsSentPerSecond,276447.7335800185,283416.02634467615,302312.0,299936.0,298096.0,315704.0,326392.0,326872.0,324912.0,320800.0,258573.42657342658,178418.4184184184,212048.0,281600.0,269712.0,282544.0,269800.0,318896.0,350512.0,258856.0,302328.0,241904.0,235160.28955532575,330036.78606001934,260264.0,345912.0,226000.0,308496.0,226248.0,306920.0,286184.0,124400.0,205400.0,257512.0,155232.0
audio_packetsSentPerSecond,141.53561517113783,156.9703622392975,170.0,158.0,174.0,170.0,182.0,170.0,188.0,192.0,176.82317682317682,187.1871871871872,194.0,160.0,149.0,141.0,155.0,176.0,206.0,198.0,201.0,141.0,131.3340227507756,147.14424007744432,156.0,205.0,178.0,193.0,166.0,161.0,192.0,153.0,129.0,160.0,139.0
audio_googLocalAddress,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336,35.204.92.114:46336
audio_googRemoteAddress,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000
audio_googRtt,1239.0,1239.0,1239.0,1322.0,1322.0,1322.0,1398.0,1398.0,1501.0,1501.0,1501.0,1501.0,1784.0,1784.0,1949.0,1949.0,1949.0,1949.0,1949.0,1949.0,2004.0,2004.0,2004.0,2004.0,2004.0,2031.0,2031.0,2100.0,2100.0,2137.0,2137.0,2137.0,2137.0,2378.0,2378.0
audio_send_bitsSentPerSecond,24229.417206290473,25677.27771679473,35184.0,31056.0,24592.0,35824.0,40400.0,39680.0,32728.0,30152.0,40303.696303696306,38158.158158158156,21824.0,37904.0,31392.0,20936.0,20024.0,20024.0,19968.0,19896.0,19768.0,19920.0,20111.68562564633,19841.239109390124,20088.0,20264.0,19816.0,20072.0,19448.0,20160.0,19952.0,20088.0,19920.0,19944.0,19808.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,78.0,78.0,78.0,88.0,88.0
audio_send_packetsSentPerSecond,49.02867715078631,50.49396267837541,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.67218200620476,49.37076476282672,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21.0,21.0,21.0,21.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,16.0,16.0,16.0,53.0,53.0
audio_send_googRtt,1647.0,1647.0,1647.0,1647.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1664.0,1664.0,1664.0,1664.0,1664.0,2497.0,2497.0,2497.0,2497.0,2497.0,2497.0,2497.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2156.0,2156.0,2156.0,2626.0,2626.0
video_send_bitsSentPerSecond,238852.91396854765,245725.57628979144,255376.0,254888.0,260040.0,263136.0,272256.0,270880.0,276040.0,281632.0,284523.47652347654,290418.41841841844,293976.0,294288.0,263424.0,246216.0,236864.0,281424.0,414880.0,296408.0,376888.0,213000.0,201290.58945191314,297463.69796708616,228600.0,341680.0,333872.0,358704.0,312688.0,271248.0,452632.0,246072.0,223384.0,325664.0,215296.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,60.0,74.0,70.0,69.0,67.0,67.0,79.0,119.0,134.0,106.0,104.0,101.0,101.0,99.0,158.0,183.0,189.0,15.0,149.0,246.0,267.0
video_send_packetsSentPerSecond,72.15541165587419,82.3271130625686,97.0,85.0,98.0,91.0,107.0,92.0,112.0,110.0,98.9010989010989,112.11211211211211,121.0,92.0,71.0,64.0,78.0,100.0,128.0,118.0,121.0,71.0,64.11582213029989,79.38044530493708,86.0,132.0,102.0,120.0,96.0,94.0,126.0,77.0,64.0,98.0,65.0
video_send_googEncodeUsagePercent,16.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,14.0,14.0,13.0,13.0,12.0,12.0,14.0,15.0,16.0,15.0,15.0,15.0,15.0,14.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,59.0,60.0,60.0,59.0,59.0,59.0,55.0,54.0,53.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,1434.0,1402.0,1383.0,1429.0,1479.0,1459.0,1425.0,1434.0,1498.0,1555.0,1620.0,1720.0,1813.0,1902.0,2067.0,2160.0,2149.0,2164.0,2194.0,2194.0,2134.0,2121.0,2126.0,2134.0,2160.0,2182.0,2168.0,2153.0,2172.0,2188.0,2192.0,2197.0,2227.0,2319.0,2464.0
audio_recv_bitsReceivedPerSecond,9931.54486586494,13128.430296377606,15752.0,34440.0,42000.0,25144.0,41928.0,42000.0,42000.0,37600.0,29186.813186813186,36508.50850850851,47880.0,38440.0,19760.0,42000.0,42000.0,42000.0,31720.0,32360.0,23960.0,19392.0,42506.72182006205,33146.17618586641,35280.0,42000.0,42000.0,20376.0,38024.0,29400.0,47880.0,28160.0,35512.0,39264.0,19760.0
audio_recv_packetsReceivedPerSecond,11.100832562442184,14.270032930845225,17.0,41.0,50.0,30.0,50.0,50.0,50.0,44.0,33.96603396603397,44.04404404404404,57.0,45.0,22.0,50.0,50.0,50.0,37.0,37.0,27.0,23.0,50.67218200620476,38.72216844143272,42.0,50.0,50.0,23.0,45.0,35.0,57.0,32.0,43.0,46.0,22.0
audio_recv_googCurrentDelayMs,39.0,34.0,39.0,145.0,227.0,217.0,193.0,292.0,380.0,433.0,405.0,287.0,397.0,422.0,323.0,307.0,315.0,374.0,303.0,239.0,188.0,217.0,299.0,306.0,275.0,259.0,235.0,159.0,208.0,177.0,216.0,125.0,196.0,301.0,238.0
audio_recv_googJitterBufferMs,2.0,0.0,1.0,126.0,208.0,41.0,126.0,230.0,340.0,297.0,73.0,221.0,448.0,383.0,3.0,139.0,221.0,318.0,109.0,10.0,0.0,215.0,317.0,105.0,153.0,191.0,191.0,1.0,32.0,5.0,193.0,2.0,171.0,216.0,13.0
audio_recv_googJitterReceived,73.0,73.0,73.0,73.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0
audio_recv_googPreferredJitterBufferMs,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,460.0,440.0,440.0,420.0,420.0,400.0,380.0,360.0,300.0,240.0,240.0,220.0,220.0,160.0,160.0,400.0,400.0,440.0
video_recv_bitsReceivedPerSecond,98286.77150786309,149892.42590559824,84416.0,72808.0,76424.0,88424.0,87536.0,117872.0,113824.0,108208.0,100699.3006993007,96648.64864864865,87488.0,59720.0,65392.0,82536.0,78744.0,91936.0,94208.0,86712.0,85848.0,92216.0,51334.02275077559,59330.10648596322,54128.0,58976.0,72312.0,77280.0,75336.0,48184.0,54792.0,61168.0,61656.0,59056.0,57944.0
video_recv_packetsReceivedPerSecond,47.17853839037928,69.15477497255763,26.0,22.0,48.0,60.0,60.0,60.0,60.0,45.0,49.95004995004995,56.05605605605606,28.0,15.0,36.0,53.0,57.0,39.0,49.0,31.0,34.0,52.0,13.44364012409514,14.52081316553727,18.0,36.0,53.0,24.0,40.0,10.0,12.0,28.0,16.0,11.0,30.0
video_recv_googCurrentDelayMs,47.0,47.0,46.0,44.0,42.0,41.0,40.0,38.0,36.0,35.0,34.0,40.0,39.0,38.0,36.0,35.0,34.0,33.0,31.0,31.0,30.0,36.0,36.0,34.0,33.0,31.0,30.0,29.0,35.0,38.0,45.0,42.0,50.0,59.0,56.0
video_recv_googDecodeMs,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,47.0,63.0,29.0,23.0,49.0,60.0,57.0,60.0,60.0,45.0,50.0,56.0,26.0,16.0,36.0,54.0,57.0,39.0,49.0,31.0,34.0,52.0,14.0,15.0,18.0,36.0,53.0,24.0,40.0,10.0,12.0,28.0,16.0,10.0,30.0
video_recv_googFrameRateReceived,47.0,67.0,26.0,22.0,48.0,60.0,58.0,60.0,60.0,45.0,50.0,56.0,28.0,15.0,36.0,52.0,57.0,39.0,49.0,31.0,34.0,52.0,14.0,15.0,18.0,36.0,52.0,24.0,40.0,10.0,12.0,27.0,16.0,10.0,30.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,184.0,79.0,80.0,128.0,49.0,21.0,88.0,24.0,26.0,108.0,81.0,181.0,176.0,161.0,65.0,44.0,54.0,94.0,79.0,53.0,48.0,184.0,267.0,203.0,231.0,84.0,48.0,88.0,200.0,238.0,280.0,53.0,201.0,250.0,213.0
video_recv_googJitterBufferMs,36.0,36.0,35.0,33.0,31.0,30.0,29.0,27.0,25.0,24.0,23.0,29.0,28.0,27.0,25.0,24.0,23.0,22.0,20.0,20.0,19.0,25.0,25.0,23.0,22.0,20.0,19.0,18.0,24.0,27.0,34.0,31.0,39.0,48.0,45.0
video_recv_googPlisSent,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,823.5,823.5,823.5,823.5,542.5,542.5,542.5,542.5,542.5,542.5,542.5,832.0,832.0,832.0,832.0,832.0,1248.5,1248.5,1248.5,1248.5,1248.5,1248.5,1248.5,1138.5,1138.5,1138.5,1138.5,1138.5,1138.5,1138.5,1078.0,1078.0,1078.0,1313.0,1313.0
1_way_delay_video_send,717.0,701.0,691.5,714.5,739.5,729.5,712.5,717.0,749.0,777.5,810.0,860.0,906.5,951.0,1033.5,1080.0,1074.5,1082.0,1097.0,1097.0,1067.0,1060.5,1063.0,1067.0,1080.0,1091.0,1084.0,1076.5,1086.0,1094.0,1096.0,1098.5,1113.5,1159.5,1232.0
ear_ear_delay_audio_send,944.5,925.5,1010.5,903.5,716.5,562.5,598.5,558.5,579.5,543.5,546.5,856.0,856.0,1037.0,834.0,966.0,1260.5,1389.5,1254.5,1250.5,1248.5,1250.5,1256.5,1166.5,1231.5,1153.5,1222.5,1189.5,1183.5,1165.5,1080.0,1112.0,1100.0,1315.0,1397.0
audio_recv_kbitsReceivedPerSecond,9,12,15,33,41,24,40,41,41,36,28,35,46,37,19,41,41,41,30,31,23,18,41,32,34,41,41,19,37,28,46,27,34,38,19
