bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,56084.0,59084.0,64811.0,70996.0,77676.0,84890.0,92681.0,101095.0,110183.0,79333.0,79933.0,79933.0,84152.0,88132.0,92204.0,96280.0,100280.0,104284.0,109025.0,72803.0,70377.0,70377.0,74233.0,78229.0,82373.0,86289.0,90221.0,94177.0,98207.0,83065.0,78027.0,78423.0,82231.0,86590.0,90718.0,94662.0,98586.0,102722.0,106590.0,113330.0,87316.0,88796.0,92852.0,96973.0,102366.0,111555.0,121169.0,87440.0,89512.0,77941.0,78436.0,68971.0,71371.0,75337.0,79425.0,83361.0,87341.0,91281.0,95425.0,67300.0,67300.0,67636.0,71496.0,75756.0,79244.0,83700.0,87688.0,90775.0,95961.0,102386.0,109093.0,115945.0,124585.0,134947.0,83825.0,83825.0,88388.0,96426.0,105140.0,113898.0,124010.0,134931.0,146725.0,159463.0,173220.0,188078.0,204124.0,221454.0,239159.0,150480.0,139096.0,139096.0,147146.0,158855.0,172563.0,187368.0,202641.0,219852.0,238440.0,112277.0,110533.0,110860.0,120106.0,129411.0,137544.0,145555.0,154304.0,164881.0,175717.0,186287.0,197711.0,210748.0,220994.0,150041.0,107662.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1547997863,1547997864,1547997865,1547997866,1547997867,1547997868,1547997869,1547997870,1547997871,1547997872,1547997873,1547997874,1547997875,1547997876,1547997877,1547997878,1547997879,1547997880,1547997881,1547997882,1547997883,1547997884,1547997885,1547997886,1547997887,1547997888,1547997889,1547997890,1547997891,1547997892,1547997893,1547997894,1547997895,1547997896,1547997897,1547997898,1547997899,1547997900,1547997901,1547997902,1547997903,1547997904,1547997905,1547997906,1547997907,1547997908,1547997909,1547997910,1547997911,1547997912,1547997913,1547997914,1547997915,1547997916,1547997917,1547997918,1547997919,1547997920,1547997921,1547997922,1547997923,1547997924,1547997925,1547997926,1547997927,1547997928,1547997929,1547997930,1547997931,1547997932,1547997933,1547997934,1547997935,1547997936,1547997937,1547997938,1547997939,1547997940,1547997941,1547997942,1547997943,1547997944,1547997945,1547997946,1547997947,1547997948,1547997949,1547997950,1547997951,1547997952,1547997953,1547997954,1547997955,1547997956,1547997957,1547997958,1547997959,1547997960,1547997961,1547997962,1547997963,1547997964,1547997965,1547997966,1547997967,1547997968,1547997969,1547997970,1547997971,1547997972,1547997973,1547997974,1547997975,1547997976,1547997977
audio_bitsReceivedPerSecond,262199.73368841544,233456.0,280504.0,274616.0,273080.0,237488.0,293160.0,250864.0,230928.0,295208.0,317992.0,316960.0,285376.0,332288.0,269400.0,297928.0,288304.0,361384.0,321320.0,317656.0,319920.0,354088.0,299488.0,348808.0,332904.0,366240.0,351872.0,346944.0,301464.0,280424.0,197792.0,360160.0,311856.0,308304.0,336568.0,368040.0,388256.0,340448.0,343056.0,343056.0,370048.0,374576.0,331288.0,291360.0,344848.0,338496.0,314272.0,280080.0,278352.0,212072.0,243256.0,174032.0,180488.0,252024.0,260200.0,241456.0,332136.0,355992.0,358776.0,374072.0,341680.0,448008.0,347488.0,376272.0,373632.0,359240.0,362080.0,351504.0,327608.0,303328.0,315064.0,346528.0,232824.0,242464.0,245656.0,280232.0,262272.0,290928.0,293168.0,302088.0,288352.0,333568.0,311624.0,259992.0,330544.0,313496.0,252888.0,286864.0,305528.0,311016.0,278376.0,358112.0,292808.0,267400.0,318985.014985015,252924.9249249249,253880.0,257080.0,258509.4905094905,292268.26826826826,263232.0,322405.5944055944,313777.77777777775,346341.65834165836,373576.0,345017.017017017,424104.0,390952.0,301640.0,363400.0,345552.0,346480.0,205104.0,454088.0,316016.0
audio_bitsSentPerSecond,78977.36351531291,96912.0,97752.0,105816.0,132128.0,111432.0,147504.0,148368.0,136688.0,173264.0,132456.0,120240.0,116776.0,121304.0,148248.0,131768.0,159736.0,155576.0,138624.0,173168.0,110568.0,107384.0,112776.0,116248.0,129448.0,123168.0,137552.0,142744.0,132096.0,163128.0,124128.0,129360.0,113272.0,137824.0,127744.0,128568.0,152104.0,151912.0,139216.0,172208.0,161792.0,134600.0,119216.0,130512.0,157272.0,141480.0,171648.0,172168.0,144840.0,160648.0,106792.0,99712.0,105928.0,113312.0,127616.0,119112.0,137272.0,133848.0,129552.0,156640.0,110512.0,110072.0,104232.0,116792.0,124704.0,121040.0,136416.0,133024.0,129992.0,152440.0,149976.0,145072.0,141760.0,165272.0,188288.0,137712.0,143568.0,135936.0,132544.0,170224.0,161576.0,152256.0,162296.0,208272.0,206216.0,191912.0,238192.0,256632.0,243696.0,279640.0,207424.0,192696.0,194912.0,193728.0,221674.32567432566,201361.36136136137,251584.0,254448.0,239784.21578421578,268404.4044044044,186952.0,149690.3096903097,157093.0930930931,167888.1118881119,183976.0,173741.74174174175,207360.0,207184.0,203008.0,240664.0,233072.0,235352.0,237448.0,213992.0,228240.0
audio_packetsSentPerSecond,74.56724367509986,90.0,106.0,115.0,108.0,114.0,110.0,119.0,132.0,131.0,103.0,110.0,130.0,127.0,127.0,130.0,121.0,125.0,127.0,132.0,90.0,98.0,126.0,122.0,122.0,121.0,104.0,111.0,126.0,124.0,93.0,109.0,125.0,106.0,117.0,125.0,119.0,114.0,127.0,122.0,121.0,118.0,124.0,127.0,126.0,126.0,128.0,128.0,131.0,120.0,80.0,88.0,113.0,121.0,112.0,114.0,109.0,99.0,116.0,115.0,82.0,92.0,113.0,121.0,114.0,117.0,106.0,103.0,118.0,115.0,109.0,122.0,126.0,130.0,128.0,127.0,118.0,100.0,120.0,127.0,118.0,127.0,131.0,129.0,137.0,135.0,133.0,140.0,142.0,143.0,128.0,131.0,128.0,132.0,133.86613386613388,133.13313313313313,138.0,139.0,137.86213786213787,135.13513513513513,120.0,121.87812187812187,127.12712712712712,128.87112887112886,127.0,131.13113113113113,132.0,135.0,134.0,135.0,134.0,136.0,130.0,128.0,129.0
audio_googLocalAddress,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395,35.204.47.190:47395
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,171.0,171.0,134.0,134.0,106.0,106.0,106.0,85.0,85.0,148.0,148.0,148.0,117.0,117.0,93.0,93.0,93.0,75.0,75.0,141.0,141.0,141.0,112.0,112.0,90.0,90.0,90.0,73.0,73.0,136.0,136.0,136.0,108.0,108.0,87.0,87.0,87.0,71.0,71.0,60.0,60.0,60.0,51.0,51.0,44.0,44.0,44.0,39.0,39.0,65.0,65.0,65.0,55.0,55.0,47.0,47.0,47.0,41.0,41.0,107.0,107.0,107.0,86.0,86.0,70.0,70.0,70.0,58.0,58.0,49.0,49.0,49.0,42.0,42.0,42.0,122.0,122.0,97.0,97.0,79.0,79.0,79.0,65.0,65.0,55.0,55.0,55.0,47.0,47.0,47.0,147.0,147.0,116.0,116.0,93.0,93.0,93.0,76.0,76.0,76.0,155.0,155.0,122.0,122.0,97.0,97.0,97.0,79.0,79.0,65.0,65.0,65.0,55.0,55.0,55.0
