bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,99375.0,108325.0,117991.0,128430.0,139704.0,151880.0,165030.0,179232.0,194571.0,102594.0,102594.0,102594.0,111802.0,120465.0,130615.0,140609.0,152858.0,166087.0,180374.0,97823.0,95646.0,100661.0,109714.0,119491.0,130050.0,141454.0,153770.0,108243.0,117902.0,128334.0,86113.0,87287.0,48409.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546010502,1546010503,1546010504,1546010505,1546010506,1546010507,1546010508,1546010509,1546010510,1546010511,1546010512,1546010513,1546010514,1546010515,1546010516,1546010517,1546010518,1546010519,1546010520,1546010521,1546010522,1546010523,1546010524,1546010525,1546010526,1546010527,1546010528,1546010529,1546010530,1546010531,1546010532,1546010533,1546010534
audio_bitsReceivedPerSecond,149845.14721919302,218952.0,197088.0,140928.0,159008.0,174624.0,196971.02897102898,199064.0,234352.0,225376.0,181778.22177822178,176544.54454454454,234549.45054945056,135039.03903903905,146653.34665334664,160272.0,176400.4004004004,181336.0,211884.1158841159,194456.0,183769.61271102284,170008.03212851405,239616.38361638362,117282.4120603015,120559.44055944055,147571.57157157158,142833.16683316682,194698.6986986987,156096.0,192280.0,130077.92207792208,126302.3023023023,98933.06693306693
audio_bitsSentPerSecond,149635.76881134132,133496.0,125424.0,144680.0,160112.0,180392.0,194701.2987012987,206560.0,212096.0,199712.0,146509.4905094905,131187.1871871872,124491.50849150849,137745.74574574575,152495.5044955045,172504.0,187435.43543543544,191376.0,196755.24475524476,199792.0,136127.1102284012,127485.9437751004,121110.88911088911,137543.7185929648,148939.06093906093,171267.26726726728,194973.02697302698,177449.44944944946,147776.0,151144.0,147804.1958041958,117341.34134134134,89862.13786213787
audio_packetsSentPerSecond,116.68484187568157,107.0,127.0,128.0,129.0,131.0,131.86813186813185,136.0,134.0,132.0,105.89410589410589,107.10710710710711,127.87212787212788,129.12912912912913,126.87312687312688,128.0,131.13113113113113,133.0,133.86613386613388,131.0,100.29791459781529,103.4136546184739,124.87512487512487,126.63316582914572,124.87512487512487,126.12612612612612,126.87312687312688,126.12612612612612,127.0,127.0,105.89410589410589,94.09409409409409,93.9060939060939
audio_googLocalAddress,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497,35.204.92.114:57497
audio_googRemoteAddress,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000
audio_googRtt,125.0,97.0,97.0,97.0,76.0,76.0,60.0,60.0,60.0,144.0,144.0,111.0,111.0,111.0,163.0,163.0,126.0,126.0,126.0,191.0,191.0,147.0,147.0,147.0,114.0,114.0,114.0,136.0,136.0,106.0,106.0,106.0,126.0
audio_send_bitsSentPerSecond,16750.272628135222,16720.0,16720.0,15768.0,16656.0,16096.0,15896.103896103896,16896.0,15992.0,15872.0,15128.87112887113,16728.72872872873,16047.952047952049,15935.935935935935,16687.312687312686,16496.0,16240.24024024024,15704.0,14241.758241758242,15192.0,15292.949354518372,16674.698795180724,16543.456543456545,16160.804020100502,16703.296703296703,15991.991991991992,16703.296703296703,16656.656656656658,15784.0,16528.0,16215.784215784215,16568.568568568568,15512.487512487513
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,50.163576881134134,50.0,50.0,50.0,50.0,50.0,48.95104895104895,51.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,49.049049049049046,51.0,49.95004995004995,50.0,49.65243296921549,50.200803212851405,49.95004995004995,50.25125628140704,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995
audio_send_googJitterReceived,94.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,95.0,95.0,95.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,104.0,104.0,104.0
audio_send_googRtt,491.0,462.0,462.0,462.0,462.0,462.0,462.0,30.0,30.0,30.0,30.0,30.0,30.0,272.0,272.0,272.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,65.0,65.0,65.0
video_send_bitsSentPerSecond,122460.19629225736,106480.0,98744.0,116952.0,134096.0,151168.0,168255.74425574427,172552.0,182264.0,170256.0,123644.35564435564,106442.44244244244,95936.06393606393,109245.24524524524,126713.28671328671,143728.0,161073.0730730731,159664.0,168623.37662337662,170808.0,114065.54121151936,99783.13253012048,95960.03996003995,108566.83417085427,123364.63536463537,143527.52752752753,169862.13786213787,148660.66066066065,119960.0,122104.0,123884.11588411589,90674.67467467468,69042.95704295704
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,50.163576881134134,43.0,60.0,60.0,60.0,60.0,60.93906093906094,60.0,60.0,60.0,41.95804195804196,42.04204204204204,58.94105894105894,60.06006006006006,59.94005994005994,60.0,62.06206206206206,60.0,59.94005994005994,60.0,38.72889771598808,36.144578313253014,59.94005994005994,60.301507537688444,59.94005994005994,60.06006006006006,62.93706293706294,60.06006006006006,60.0,60.0,43.956043956043956,31.03103103103103,35.964035964035965
