bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,69009.0,74969.0,76889.0,81037.0,84969.0,88989.0,47549.0,47549.0,48881.0,52025.0,56073.0,60277.0,53638.0,57778.0,61646.0,65710.0,71967.0,78724.0,86022.0,93904.0,102133.0,70031.0,70283.0,72479.0,76699.0,80623.0,84619.0,88491.0,92551.0,96487.0,100587.0,73629.0,74005.0,76061.0,79881.0,84085.0,88013.0,91865.0,96013.0,88231.0,78388.0,82396.0,86256.0,90328.0,94400.0,98332.0,102344.0,106299.0,98460.0,99372.0,71886.0,73034.0,76990.0,81150.0,85082.0,89154.0,93166.0,97226.0,101086.0,105158.0,108718.0,62779.0,62779.0,63471.0,67595.0,71543.0,74899.0,67436.0,72072.0,76044.0,79940.0,51759.0,51759.0,53763.0,57899.0,61687.0,65687.0,69352.0,74037.0,79263.0,59908.0,56667.0,56667.0,60191.0,65278.0,71500.0,78220.0,85478.0,93316.0,101781.0,66373.0,56050.0,56050.0,58013.0,63654.0,69746.0,76326.0,83432.0,91107.0,99396.0,107956.0,117592.0,127999.0,138596.0,150684.0,163739.0,88600.0,90476.0,98714.0,107611.0,117220.0,127598.0,138218.0,140233.0,150152.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,18.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
timestamp,1547997863,1547997864,1547997865,1547997866,1547997867,1547997868,1547997869,1547997870,1547997871,1547997872,1547997873,1547997874,1547997875,1547997876,1547997877,1547997878,1547997879,1547997880,1547997881,1547997882,1547997883,1547997884,1547997885,1547997886,1547997887,1547997888,1547997889,1547997890,1547997891,1547997892,1547997893,1547997894,1547997895,1547997896,1547997897,1547997898,1547997899,1547997900,1547997901,1547997902,1547997903,1547997904,1547997905,1547997906,1547997907,1547997908,1547997909,1547997910,1547997911,1547997912,1547997913,1547997914,1547997915,1547997916,1547997917,1547997918,1547997919,1547997920,1547997921,1547997922,1547997923,1547997924,1547997925,1547997926,1547997927,1547997928,1547997929,1547997930,1547997931,1547997932,1547997933,1547997934,1547997935,1547997936,1547997937,1547997938,1547997939,1547997940,1547997941,1547997942,1547997943,1547997944,1547997945,1547997946,1547997947,1547997948,1547997949,1547997950,1547997951,1547997952,1547997953,1547997954,1547997955,1547997956,1547997957,1547997958,1547997959,1547997960,1547997961,1547997962,1547997963,1547997964,1547997965,1547997966,1547997967,1547997968,1547997969,1547997970,1547997971,1547997972,1547997973,1547997974,1547997975,1547997976,1547997977
audio_bitsReceivedPerSecond,0.0,246764.66621712744,275481.0379241517,283320.0,294336.0,284123.87612387614,295951.95195195195,324819.1808191808,320080.0,311768.0,405630.21868787275,392152.9175050302,335848.0,380344.0,321798.2017982018,326182.1821821822,368159.8401598402,400112.0,359176.0,317384.0,377392.0,345424.0,319391.3913913914,381562.43756243755,356848.0,385161.16116116114,370077.9220779221,379563.56356356357,319816.1838161838,257808.0,296952.0,322162.1621621622,347308.6913086913,350256.0,356892.8928928929,370333.66633366636,422040.0,381469.46946946945,356299.7002997003,404100.1001001001,402757.24275724276,413917.9179179179,377278.7212787213,300680.0,387832.0,363096.0,347544.0,289216.0,324244.24424424424,252776.0,218141.85814185813,228064.0,203736.0,232464.0,294558.5585585586,278880.0,307912.0,376607.3926073926,344072.0,365952.0,421053.05305305304,393350.6493506493,382472.0,409688.0,411099.0990990991,382888.0,389400.0,380104.0,382680.0,350521.47852147854,387512.0,394456.0,298896.0,342358.3583583584,282981.018981019,402290.2902902903,317384.0,318024.0,340872.0,355880.0,370336.0,380779.2207792208,386042.04204204207,377752.0,442037.96203796205,431079.0790790791,384039.96003996005,407696.0,429904.0,364956.95695695694,424799.2007992008,485200.0,412188.1881881882,397394.6053946054,431616.0,391936.0,384568.0,386672.0,416872.0,356240.0,371712.0,373256.0,327183.1831831832,382097.9020979021,384744.74474474473,391848.0,445522.4775224775,442274.2742742743,401334.66533466533,450016.0,470800.0,413917.9179179179,308848.0,515708.2917082917,298434.43443443446
audio_bitsSentPerSecond,0.0,99010.11463250169,97964.07185628742,106312.0,111824.0,120679.32067932068,102438.43843843843,83292.70729270729,71384.0,78568.0,80333.99602385686,95573.44064386318,73184.0,82288.0,92515.48451548451,104224.22422422422,104759.24075924075,115328.0,123224.0,121896.0,134416.0,118624.0,92300.3003003003,97934.06593406593,109368.0,115011.01101101101,124051.94805194806,125573.57357357358,131948.05194805196,131312.0,134368.0,138290.2902902903,94321.67832167832,106136.0,117469.46946946946,112815.18481518481,129368.0,133997.997997998,126865.13486513487,135335.33533533535,123180.81918081918,124460.46046046045,110833.16683316683,106176.0,120536.0,128248.0,161696.0,146992.0,136384.38438438438,138768.0,123852.14785214786,90104.0,92496.0,111272.0,111783.78378378379,114192.0,138840.0,131188.81118881117,145360.0,140936.0,126958.95895895896,134289.7102897103,81800.0,88408.0,100164.16416416416,110000.0,110672.0,105120.0,102760.0,101338.66133866133,109832.0,102592.0,77296.0,74018.01801801802,88487.51248751249,97921.92192192192,101688.0,102552.0,107224.0,109088.0,117584.0,88487.51248751249,85637.63763763764,84024.0,100619.38061938062,102150.15015015015,112799.2007992008,120824.0,127920.0,136664.66466466465,127944.05594405594,107536.0,79551.55155155156,83516.48351648351,91480.0,100304.0,114152.0,122208.0,114416.0,121112.0,123976.0,165448.0,150838.83883883883,143368.63136863138,165549.54954954956,187432.0,167896.1038961039,139827.82782782783,141210.7892107892,130472.0,131376.0,170826.82682682681,163248.0,151840.15984015985,169577.57757757758
audio_packetsSentPerSecond,0.0,86.98583951449764,95.80838323353294,119.0,128.0,127.87212787212788,101.10110110110111,84.91508491508492,79.0,79.0,80.5168986083499,80.48289738430583,73.0,101.0,107.89210789210789,117.11711711711712,95.90409590409591,111.0,108.0,113.0,129.0,95.0,86.08608608608608,110.8891108891109,125.0,130.13013013013014,112.88711288711289,120.12012012012012,114.88511488511489,123.0,127.0,96.09609609609609,89.91008991008991,115.0,130.13013013013014,127.87212787212788,119.0,120.12012012012012,105.89410589410589,115.11511511511512,116.88311688311688,85.08508508508508,92.9070929070929,114.0,129.0,128.0,123.0,123.0,111.11111111111111,120.0,117.88211788211788,77.0,82.0,116.0,123.12312312312312,124.0,123.0,126.87312687312688,121.0,121.0,124.12412412412412,100.8991008991009,76.0,91.0,112.11211211211211,120.0,101.0,102.0,87.0,86.91308691308691,110.0,85.0,75.0,81.08108108108108,101.8981018981019,109.10910910910911,89.0,101.0,94.0,94.0,114.0,78.92107892107892,76.07607607607608,91.0,107.89210789210789,117.11711711711712,101.8981018981019,119.0,107.0,119.11911911911912,126.87312687312688,87.0,78.07807807807808,86.91308691308691,101.0,117.0,99.0,104.0,91.0,103.0,124.0,120.0,116.11611611611612,130.86913086913086,130.13013013013014,135.0,126.87312687312688,123.12312312312312,116.88311688311688,113.0,130.0,126.12612612612612,127.0,128.87112887112886,129.12912912912913
audio_googLocalAddress,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456,35.204.32.26:51456
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,159.0,159.0,123.0,123.0,123.0,96.0,96.0,76.0,76.0,76.0,60.0,60.0,48.0,48.0,48.0,39.0,39.0,33.0,33.0,33.0,28.0,28.0,24.0,24.0,24.0,22.0,22.0,20.0,20.0,20.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,36.0,36.0,31.0,31.0,31.0,27.0,27.0,24.0,24.0,24.0,102.0,102.0,80.0,80.0,80.0,63.0,63.0,51.0,51.0,51.0,42.0,42.0,35.0,35.0,35.0,30.0,30.0,26.0,26.0,26.0,23.0,23.0,21.0,21.0,21.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
