bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5977143.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0,5023000.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546033802,1546033803,1546033804,1546033805,1546033806,1546033807,1546033808,1546033809,1546033810,1546033811,1546033812,1546033813,1546033814,1546033815,1546033816,1546033817,1546033818,1546033819,1546033820,1546033821,1546033822,1546033823,1546033824,1546033825,1546033826,1546033827,1546033828,1546033829,1546033830,1546033831,1546033832,1546033833,1546033834,1546033835,1546033836,1546033837,1546033838,1546033839,1546033840,1546033841,1546033842,1546033843,1546033844,1546033845,1546033846,1546033847,1546033848,1546033849,1546033850,1546033851,1546033852,1546033853,1546033854,1546033855,1546033856,1546033857,1546033858,1546033859
audio_bitsReceivedPerSecond,1145328.0,1130136.0,1198792.0,1130328.0,1132560.0,1154696.0,1161600.0,1183728.2717282716,1110088.0,1217897.897897898,1128304.0,1121264.0,1201544.0,1126688.0,1127040.0,1152360.0,1168887.112887113,1204132.132132132,1095032.0,1211952.0,1139832.0,1134552.0,1203368.0,1109432.0,1138112.0,1155424.0,1166496.0,927376.0,1363744.0,1223056.0,1131952.0,1123312.0,1202568.0,1127496.0,1131688.0,1151232.0,1170184.0,1190064.0,1103672.0,1219744.0,1135176.0,1277440.0,1110856.0,1116864.0,1139472.0,1151128.871128871,1172192.0,1177968.0,1125189.189189189,1204512.0,1126776.0,1130008.0,1222149.551345962,1106310.9327983952,1158400.0,1116376.0,1169064.0,1185910.08991009
audio_bitsSentPerSecond,1560648.0,1468688.0,1415024.0,1506328.0,1483280.0,1573792.0,1440856.0,1545182.8171828173,1471208.0,1450474.4744744746,1572712.0,1462112.0,1415120.0,1500872.0,1485936.0,1572336.0,1421226.7732267731,1556052.052052052,1481400.0,1435360.0,1568360.0,1469712.0,1422352.0,1497624.0,1491544.0,1575848.0,1408904.0,1548680.0,1517872.0,1412816.0,1588824.0,1465640.0,1426120.0,1502984.0,1495288.0,1585304.0,1389496.0,1550176.0,1487904.0,1423504.0,1700672.0,1364608.0,1410952.0,1507496.0,1471192.0,1595388.6113886114,1375224.0,1574544.0,1484036.036036036,1429392.0,1592088.0,1455712.0,1442376.8693918246,1496288.8665997994,1498016.0,1576696.0,1366272.0,1587740.2597402597
audio_packetsSentPerSecond,337.0,329.0,324.0,328.0,329.0,333.0,329.0,340.65934065934067,329.0,331.33133133133134,339.0,336.0,320.0,332.0,326.0,334.0,322.67732267732265,338.33833833833836,333.0,330.0,336.0,333.0,324.0,332.0,330.0,334.0,326.0,336.0,341.0,328.0,340.0,332.0,326.0,335.0,328.0,334.0,316.0,340.0,331.0,333.0,358.0,318.0,326.0,334.0,331.0,337.6623376623377,316.0,343.0,333.3333333333333,330.0,341.0,326.0,326.0219341974078,324.974924774323,329.0,337.0,320.0,341.65834165834167
audio_googLocalAddress,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688,35.204.92.114:45688
audio_googRemoteAddress,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000
audio_googRtt,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,51.0,51.0,44.0,44.0,39.0,39.0,39.0,36.0,36.0,33.0,33.0,33.0,31.0,31.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
audio_send_bitsSentPerSecond_3944992245,14192.0,16312.0,16080.0,15704.0,15632.0,15792.0,16248.0,16087.912087912087,15984.0,15415.415415415415,14856.0,14368.0,15720.0,14432.0,14688.0,16200.0,15304.695304695304,15415.415415415415,15976.0,14656.0,14784.0,14760.0,15104.0,15152.0,15512.0,14984.0,15000.0,15688.0,15888.0,15344.0,14648.0,15824.0,16080.0,15928.0,14992.0,15936.0,15512.0,15696.0,15328.0,15528.0,15312.0,14248.0,13664.0,15688.0,15296.0,15952.047952047951,16088.0,15944.0,15423.423423423423,15280.0,16008.0,15472.0,16000.0,15414.242728184554,14816.0,14448.0,15720.0,14721.27872127872
audio_send_packetsLost_3944992245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond_3944992245,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.050050050050054,50.0,50.0,50.0,49.85044865403788,50.150451354062184,50.0,50.0,50.0,49.95004995004995
audio_send_googJitterReceived_3944992245,99.0,122.0,122.0,122.0,122.0,122.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,99.0,99.0,99.0,99.0,97.0,97.0,97.0,97.0,97.0,97.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,101.0,101.0,101.0,97.0,97.0,97.0,97.0,103.0,103.0,103.0,103.0,105.0,105.0,105.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,97.0,97.0,97.0,97.0,105.0
