bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,1075578.0,1124958.0,1153540.0,1186406.0,1220081.0,935019.0,969393.0,1003215.0,1040526.0,1078520.0,1117870.0,1158204.0,1192311.0,1226109.0,1118825.0,1018690.0,1096668.0,1184016.0,1081365.0,1138134.0,1228032.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541189595,1541189596,1541189597,1541189598,1541189599,1541189600,1541189601,1541189602,1541189603,1541189604,1541189605,1541189606,1541189607,1541189608,1541189609,1541189610,1541189611,1541189612,1541189613,1541189614,1541189615
audio_bitsReceivedPerSecond,0.0,628697.7111286503,710379.8882681564,733840.0,823064.0,662560.0,465432.0,786544.0,756208.0,795960.0,812312.0,588768.0,632112.0,746280.0,831160.8391608392,791375.3753753754,806689.3106893107,849136.0,746080.0,765832.0,704816.0
audio_bitsSentPerSecond,0.0,1126124.7040252564,1160435.7541899441,1204120.0,1234640.0,1136344.0,969168.0,1037816.0,1010752.0,1098832.0,1128800.0,1151696.0,1201152.0,1242640.0,1499940.05994006,832200.2002002002,1016855.1448551449,1175392.0,1452088.0,894072.0,1214712.0
audio_packetsSentPerSecond,0.0,320.44198895027625,349.16201117318434,355.0,354.0,327.0,250.0,293.0,273.0,324.0,332.0,317.0,359.0,370.0,371.6283716283716,235.23523523523522,305.6943056943057,345.0,359.0,248.0,376.0
audio_googLocalAddress,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014,35.204.125.129:49014
audio_googRemoteAddress,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000
audio_googRtt,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
