video_recv_googCurrentDelayMs,56.0,54.0,52.0,50.0,48.0,45.0,43.0,43.0,40.0,38.0,38.0,36.0,34.0,33.0,31.0,30.0,29.0,28.0,26.0,25.0,24.0,23.0,22.0,25.0,24.0,246.0,300.0,300.0,412.0,398.0,381.0,441.0,439.0,439.0,524.0,505.0,494.0,471.0,455.0,436.0,422.0,407.0,392.0,379.0,365.0,352.0,340.0,327.0,316.0,305.0
video_recv_googDecodeMs,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,60.0,61.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,61.0,55.0,59.0,59.0,60.0,60.0,51.0,60.0,60.0,61.0,60.0,60.0,50.0,54.0,58.0,59.0,16.0,30.0,0.0,28.0,25.0,49.0,39.0,5.0,0.0,61.0,45.0,32.0,46.0,46.0,39.0,55.0,56.0,66.0,52.0,60.0,49.0,50.0,57.0,47.0,48.0
video_recv_googFrameRateReceived,59.0,60.0,60.0,59.0,60.0,60.0,60.0,55.0,62.0,59.0,55.0,63.0,60.0,59.0,59.0,50.0,60.0,56.0,61.0,58.0,60.0,49.0,52.0,60.0,59.0,15.0,30.0,0.0,30.0,58.0,65.0,63.0,62.0,64.0,52.0,65.0,60.0,61.0,50.0,77.0,84.0,73.0,71.0,62.0,61.0,58.0,62.0,58.0,53.0,53.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,19.0,18.0,18.0,18.0,18.0,20.0,20.0,63.0,29.0,20.0,101.0,33.0,34.0,34.0,18.0,49.0,18.0,34.0,18.0,18.0,18.0,63.0,51.0,126.0,33.0,45.0,951.0,-1.0,1923.0,412.0,31.0,478.0,102.0,-1.0,2009.0,76.0,241.0,192.0,82.0,137.0,73.0,28.0,28.0,29.0,28.0,26.0,27.0,30.0,27.0,28.0
video_recv_googJitterBufferMs,45.0,43.0,41.0,39.0,37.0,34.0,32.0,32.0,29.0,27.0,27.0,25.0,23.0,22.0,20.0,19.0,18.0,17.0,15.0,14.0,13.0,12.0,11.0,14.0,13.0,235.0,289.0,289.0,401.0,387.0,370.0,430.0,428.0,428.0,513.0,494.0,483.0,460.0,444.0,425.0,411.0,396.0,381.0,368.0,354.0,341.0,329.0,316.0,305.0,294.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,1284.0,1284.0,1284.0,1284.0,3359.5,3359.5,3359.5,3359.5,3359.5,3359.5,3359.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,244.0,244.0,244.0,244.0,244.0,244.0,244.0,1567.5,1567.5,1567.5,1567.5,1567.5,1567.5,1567.5,1567.5,1610.5,1610.5,1610.5,1610.5,1610.5,898.0,898.0,898.0,898.0,898.0,84.5,84.5,84.5,84.5,84.5,84.5,84.5
1_way_delay_video_send,1876.5,2208.5,2441.0,2604.0,2911.5,3277.0,3538.0,3500.5,3080.0,2746.0,2370.0,2055.0,1803.5,1581.0,1382.0,1161.0,924.5,774.5,584.0,441.5,319.0,225.5,160.0,114.0,104.5,224.5,159.5,114.5,82.5,60.0,278.0,196.5,139.5,117.0,328.0,232.0,164.5,363.0,263.5,323.5,228.5,162.0,115.5,83.0,72.0,54.0,40.0,39.5,30.0,23.5
ear_ear_delay_audio_send,1287.0,1287.0,1287.0,1287.0,3363.5,3359.5,3366.5,3360.5,3366.5,3366.5,3361.5,1188.5,1175.5,1176.5,1178.5,1175.5,1181.5,1223.5,283.0,254.0,248.0,247.0,250.0,244.0,248.0,1568.5,1568.5,1568.5,1569.5,1570.5,1568.5,1570.5,1567.5,1612.5,1613.5,1612.5,1614.5,1621.5,903.0,905.0,902.0,903.0,901.0,88.5,93.5,85.5,89.5,87.5,88.5,86.5
audio_recv_kbitsReceivedPerSecond,0,10,4,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,6,7,7,6,7,7,0,3,0,3,7,8,10,5,10,7,10,11,7,10,11,11,5,10,7,6,6,7,7,3,6
video_recv_kbitsReceivedPerSecond,0,141,129,148,147,178,168,187,164,148,159,147,116,111,109,112,106,134,126,119,147,131,94,87,79,26,55,0,61,124,138,159,159,140,131,128,140,104,145,139,150,160,153,156,137,132,157,143,121,97
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.781,79.667,80.471,80.605,80.203,81.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.07600000000001,91.956,92.148,92.052,92.10000000000001,92.07600000000001
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.855079508088213,4.01135076064226,4.041678837630224,4.046662475884125,4.031650264402011,4.0614895845286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.386480842815169,4.383923644564288,4.3880039192594555,4.385971275367745,4.386989473000001,4.386480842815169
eye_eye_delay_video_send,2111.5,2497.5,2730.0,3005.0,3298.5,3647.0,3968.0,3928.5,3508.0,3259.0,2864.0,2538.0,2263.5,2025.0,1807.0,1572.0,1320.5,1155.5,952.0,795.5,660.0,554.5,476.0,419.0,398.5,269.5,202.5,155.5,121.5,97.0,312.0,228.5,171.5,146.0,355.0,259.0,189.5,386.0,285.5,343.5,247.5,180.0,132.5,98.0,86.0,67.0,52.0,50.5,44.0,36.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0200000000000005,2.74,3.6333333333333337,4.26,4.713333333333333,5,2.1733333333333333,3.286666666666667,4.046666666666667,4.386666666666667,1.6000000000000005,2.88,3.8066666666666666,1.186666666666667,2.526666666666667,1.7533333333333334,3.033333333333333,3.9333333333333336,4.566666666666666,5,5,5,5,5,5,5
av_delay_send,-824.5,-1210.5,-1443.0,-1718.0,65.0,-287.5,-601.5,-568.0,-141.5,107.5,497.5,-1349.5,-1088.0,-848.5,-628.5,-396.5,-139.0,68.0,-669.0,-541.5,-412.0,-307.5,-226.0,-175.0,-150.5,1299.0,1366.0,1413.0,1448.0,1473.5,1256.5,1342.0,1396.0,1466.5,1258.5,1353.5,1425.0,1235.5,617.5,561.5,654.5,723.0,768.5,-9.5,7.5,18.5,37.5,37.0,44.5,50.0
kpi_av_synchronization,1,1,1,1,3.4,1,1,1,3.9,1,1,1,1,1,1,1,4.066666666666666,3.16,1,1,1,1,1,1.6666666666666665,3.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4.6
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
