bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,301000.0,205344.0,213350.0,100951.0,100951.0,100951.0,100951.0,58708.0,64405.0,64405.0,70557.0,77202.0,84378.0,92128.0,100498.0,109538.0,119301.0,121019.0,121019.0,124215.0,124146.0,127686.0,131666.0,135678.0,139618.0,142314.0,146214.0,150222.0,154038.0,158130.0,162218.0,166238.0,170154.0,127361.0,128597.0,124912.0,76676.0,77720.0,78372.0,78372.0,78548.0,80844.0,84884.0,88644.0,92760.0,96920.0,100844.0,104640.0,108868.0,112744.0,116640.0,120868.0,124820.0,128796.0,132844.0,136848.0,140680.0,143296.0,147532.0,151080.0,155336.0,159528.0,163168.0,143081.0,146145.0,150269.0,94652.0,97288.0,99076.0,101332.0,102208.0,106296.0,110264.0,114164.0,118164.0,122048.0,124912.0,127352.0,131308.0,135276.0,139392.0,143376.0,147256.0,151332.0,155236.0,159408.0,162856.0,166844.0,170672.0,174644.0,178816.0,182712.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,211558.0,183131.0,188955.0,127225.0,127225.0,121129.0,121129.0,125053.0,128841.0,133089.0,136805.0,141145.0,144957.0,149141.0,152921.0,157037.0,161029.0,165053.0,168925.0,172785.0,176961.0,181005.0,184925.0,189037.0,193061.0,196989.0,201109.0,204837.0,209137.0,212953.0,216905.0,221197.0,225001.0,228789.0,231241.0,217240.0,217240.0,217240.0,160384.0,160384.0,160384.0,160384.0,140022.0,152224.0,165402.0,179634.0,179634.0,195005.0,211605.0,229533.0,214381.0,214381.0,214381.0,214381.0,162460.0,162460.0,162460.0,176457.0,137602.0,149610.0,149610.0,149610.0,149610.0,162579.0,176585.0,191712.0,208049.0,225693.0,225693.0,225693.0,202771.0,202771.0,202771.0,202771.0,154454.0,154454.0,154454.0,119158.0,119158.0,119158.0,129691.0,119024.0,129546.0,140910.0,153183.0,166438.0,180753.0,196213.0,212910.0,230943.0,250418.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1086.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,12.0,13.0,12.0,31.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,20.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,80.0,23.0,0.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541181969,1541181970,1541181971,1541181972,1541181973,1541181974,1541181975,1541181976,1541181977,1541181978,1541181979,1541181980,1541181981,1541181982,1541181983,1541181984,1541181985,1541181986,1541181987,1541181988,1541181989,1541181990,1541181991,1541181992,1541181993,1541181994,1541181995,1541181996,1541181997,1541181998,1541181999,1541182000,1541182001,1541182002,1541182003,1541182004,1541182005,1541182006,1541182007,1541182008,1541182009,1541182010,1541182011,1541182012,1541182013,1541182014,1541182015,1541182016,1541182017,1541182018,1541182019,1541182020,1541182021,1541182022,1541182023,1541182024,1541182025,1541182026,1541182027,1541182028,1541182029,1541182030,1541182031,1541182032,1541182033,1541182034,1541182035,1541182036,1541182037,1541182038,1541182039,1541182040,1541182041,1541182042,1541182043,1541182044,1541182045,1541182046,1541182047,1541182048,1541182049,1541182050,1541182051,1541182052,1541182053,1541182054,1541182055,1541182056,1541182057,1541182058,1541182059,1541182060,1541182061,1541182062,1541182063,1541181966,1541181967,1541181968,1541181969,1541181970,1541181971,1541181972,1541181973,1541181974,1541181975,1541181976,1541181977,1541181978,1541181979,1541181980,1541181981,1541181982,1541181983,1541181984,1541181985,1541181986,1541181987,1541181988,1541181989,1541181990,1541181991,1541181992,1541181993,1541181994,1541181995,1541181996,1541181997,1541181998,1541181999,1541182000,1541182001,1541182002,1541182003,1541182004,1541182005,1541182006,1541182007,1541182008,1541182009,1541182010,1541182011,1541182012,1541182013,1541182014,1541182015,1541182016,1541182017,1541182018,1541182019,1541182020,1541182021,1541182022,1541182023,1541182024,1541182025,1541182026,1541182027,1541182028,1541182029,1541182030,1541182031,1541182032,1541182033,1541182034,1541182035,1541182036,1541182037,1541182038,1541182039,1541182040,1541182041,1541182042,1541182043,1541182044,1541182045,1541182046,1541182047,1541182048,1541182049,1541182050,1541182051,1541182052,1541182053,1541182054,1541182055,1541182056,1541182057,1541182058,1541182059,1541182060,1541182061,1541182062,1541182063
audio_bitsReceivedPerSecond,-1,0.0,0.0,0.0,1256.0,0.0,-1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568224.0,173928.0,207352.0,101176.0,15496.0,182112.0,169096.0,192712.0,163955.95595595596,161534.46553446553,214432.0,151240.0,137360.0,162957.04295704296,158244.48897795592,163276.72327672326,160840.0,179232.0,183191.1911911912,177302.6973026973,186088.0,185440.0,198456.0,201992.0,148784.0,198713.2867132867,175063.06306306308,193576.0,191296.0,120976.0,112856.0,113312.0,120032.0,116816.0,119240.0,122752.0,123552.0,131416.0,130160.0,133992.0,146808.0,144960.0,150752.0,156112.0,160368.0,160544.0,170640.0,176000.0,173680.0,176888.0,185432.0,179652.34765234764,197184.0,197757.75775775776,159816.0,184696.0,193616.0,200016.0,192391.6083916084,138874.87487487486,134344.0,135088.0,140432.0,141200.0,147976.0,162296.0,143008.0,156584.0,157360.0,160368.0,167552.0,168168.0,176056.0,178968.0,187128.0,188408.0,188763.23676323675,199351.35135135136,196464.0,193870.12987012987,196972.97297297296,188624.0,201294.7052947053,201313.31331331332
audio_bitsSentPerSecond,-1,0.0,0.0,0.0,930048.0,209824.0,-1139872.0,101576.0,-101576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,139520.0,404056.0,341824.0,236926.1477045908,229733.73373373374,174902.9029029029,199312.0,146968.0,149880.0,-1965264.0,160576.0,212256.0,154848.0,173856.0,158192.0,197752.0,225928.0,189781.78178178178,172675.32467532466,170608.0,177816.0,204912.0,221482.5174825175,215863.72745490982,212315.6843156843,228312.0,227768.0,221557.55755755756,233206.7932067932,233656.0,252496.0,247264.0,232536.0,192808.0,205466.53346653347,168360.36036036036,174088.0,197168.0,229024.0,175496.0,194904.0,238728.0,177696.0,160808.0,184584.0,169024.0,221320.0,189712.0,213464.0,185008.0,194224.0,212216.0,185528.0,204872.0,200936.0,201872.0,136232.0,222400.0,251384.0,139488.0,115116.88311688312,180808.0,197165.16516516518,189184.0,171184.0,193656.0,197680.0,200383.61638361638,197893.8938938939,192624.0,204592.0,216952.0,180040.0,209528.0,194120.0,189656.0,177632.0,197520.0,192808.0,195320.0,148056.0,150360.0,189224.0,203984.0,145432.0,171564.43556443555,179755.75575575576,197256.0,215552.44755244756,220964.96496496495,214768.0,214217.78221778222,196980.98098098097
audio_packetsSentPerSecond,-1,0.0,0.0,0.0,274.0,88.0,-362.0,32.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,27.0,122.0,112.0,93.812375249501,93.09309309309309,89.08908908908909,89.0,84.0,80.0,-759.0,84.0,98.0,89.0,94.0,93.0,100.0,122.0,128.12812812812814,125.87412587412588,127.0,127.0,129.0,129.87012987012986,130.26052104208418,126.87312687312688,129.0,129.0,131.13113113113113,130.86913086913086,132.0,131.0,132.0,133.0,130.0,132.86713286713288,130.13013013013014,140.0,156.0,180.0,165.0,166.0,140.0,126.0,109.0,110.0,100.0,156.0,146.0,148.0,147.0,150.0,149.0,164.0,158.0,161.0,166.0,146.0,170.0,168.0,174.0,117.88211788211788,144.0,162.16216216216216,150.0,145.0,144.0,144.0,147.85214785214785,149.14914914914914,151.0,157.0,154.0,160.0,165.0,167.0,170.0,163.0,166.0,153.0,161.0,155.0,143.0,144.0,157.0,143.0,143.85614385614386,143.14314314314313,147.0,147.85214785214785,148.14814814814815,148.0,152.84715284715284,151.15115115115114
audio_googLocalAddress,-1,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,18.195.93.116:59278,18.195.93.116:57832,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,18.195.93.116:59278,18.195.93.116:59278,10.164.0.9:58242,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,18.195.93.116:59278,-1,-1,-1,-1,10.164.0.8:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284
audio_googRemoteAddress,-1,35.204.137.161:52729,10.164.0.8:52729,10.164.0.8:52729,10.164.0.8:36284,10.164.0.8:36284,35.204.137.161:36284,35.204.137.161:36284,10.164.0.8:36284,10.164.0.8:36284,10.164.0.8:36284,35.204.137.161:52729,35.204.137.161:52729,35.204.137.161:52729,10.164.0.8:36284,10.164.0.8:36284,18.195.93.116:59750,18.195.93.116:50770,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,35.204.137.161:36284,-1,-1,-1,-1,10.164.0.9:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,35.204.125.129:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242,10.164.0.9:58242
audio_googRtt,-1,3000.0,3000.0,3000.0,249.0,249.0,329.0,2313.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,6924.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,-1,-1,-1,-1,3000.0,348.0,348.0,348.0,348.0,348.0,348.0,1505.0,1505.0,2578.0,2686.0,3467.0,4503.0,4882.0,4726.0,4726.0,4295.0,3714.0,3714.0,3714.0,3246.0,3246.0,2839.0,2839.0,2520.0,2520.0,2520.0,2358.0,2358.0,2358.0,2317.0,2317.0,2317.0,2392.0,2392.0,2392.0,2392.0,2742.0,2742.0,2920.0,2920.0,3006.0,3006.0,3006.0,3006.0,3006.0,3062.0,3062.0,3084.0,3084.0,3084.0,3081.0,3081.0,3096.0,3096.0,3096.0,3163.0,3163.0,3163.0,3200.0,3200.0,3178.0,3178.0,3178.0,3200.0,3200.0,3234.0,3234.0,3221.0,3221.0,3221.0,3197.0,3197.0,3204.0,3204.0,3204.0,3204.0,3204.0,3207.0,3207.0,3207.0,3182.0,3182.0,3184.0,3184.0,3184.0,3114.0,3114.0,3048.0,3048.0,2961.0,2961.0,2961.0,3017.0
