audio_send_bitsSentPerSecond,36861.377506538796,34269.63657678781,40136.0,40720.0,40328.0,40408.0,40232.0,40488.0,40407.592407592405,40432.43243243243,40496.0,35632.0,33552.0,31248.0,40496.0,40272.0,40224.0,40544.0,40360.0,40503.496503496506,40621.722846441946,34623.21792260693,39304.34782608696,40657.41728922092,40368.0,40351.64835164835,40360.36036036036,40527.47252747253,38014.014014014014,38368.0,40351.64835164835,39593.62549800797,40562.24899598394,0.0,18014.440433212996,13503.416856492027,16384.0,15800.0,16272.0,16272.0,16248.0,17144.0,15584.0,16256.0,16248.0,13824.0,16207.792207792209,16360.36036036036,16208.0,16191.808191808192,16200.200200200201,16144.0,16128.0,16144.0,16144.0,16416.0,15808.191808191808,16128.0,16104.0,16072.0,16032.0,16096.0,16144.144144144144,16040.0,16016.0,16000.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,50.56669572798605,49.2379835873388,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.561797752808985,49.89816700610998,49.40711462450593,50.16008537886873,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,49.800796812749006,50.200803212851405,0.0,49.63898916967509,50.11389521640091,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.050050050050054,50.0,50.0,49.95004995004995
audio_send_googJitterReceived,16.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,19.0,19.0,19.0,96.0,96.0,96.0,96.0,104.0,104.0,104.0,104.0,99.0,99.0,99.0,99.0,116.0,116.0,116.0,116.0,116.0,116.0,97.0,97.0,97.0,97.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,95.0,95.0,95.0,95.0
audio_send_googRtt,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,96.0,96.0,96.0,96.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,249.0,249.0,249.0,249.0
video_send_bitsSentPerSecond,120083.69659982563,84511.13716295428,71336.0,78768.0,87744.0,113816.0,102712.0,130896.0,128487.51248751249,132348.34834834834,156760.0,82808.0,81688.0,80056.0,82568.0,108328.0,100656.0,127744.0,125272.0,121518.48151848152,154269.66292134832,152936.86354378817,166252.96442687747,170629.66915688367,195464.0,227596.4035964036,210074.07407407407,221074.92507492506,183519.51951951953,155336.0,162741.25874125873,133529.88047808764,98562.24899598393,0.0,122173.28519855595,82050.1138952164,91064.0,84880.0,100944.0,118608.0,121576.0,151520.0,141336.0,159136.0,154456.0,84376.0,84651.34865134866,81401.4014014014,92848.0,108091.90809190809,115875.87587587588,144304.0,129880.0,142840.0,153688.0,114464.0,99884.11588411589,95808.0,111672.0,130616.0,134544.0,146792.0,102422.42242242242,94760.0,77024.0,59500.4995004995
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,45.335658238884044,24.6189917936694,24.0,54.0,60.0,60.0,60.0,60.0,59.94005994005994,60.06006006006006,59.0,28.0,28.0,54.0,59.0,60.0,60.0,60.0,60.0,59.94005994005994,59.9250936329588,60.08146639511202,60.276679841897234,59.76520811099253,60.0,59.94005994005994,73.07307307307308,64.93506493506493,61.06106106106106,59.0,59.94005994005994,47.808764940239044,28.11244979919679,0.0,55.95667870036101,23.917995444191344,37.0,57.0,61.0,59.0,60.0,63.0,59.0,61.0,56.0,26.0,30.969030969030968,56.05605605605606,60.0,58.94105894105894,60.06006006006006,63.0,60.0,59.0,61.0,40.0,41.95804195804196,59.0,60.0,60.0,60.0,60.0,47.047047047047045,44.0,37.0,11.988011988011989
video_send_googEncodeUsagePercent,15.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,43.0,22.0,24.0,54.0,59.0,59.0,60.0,59.0,60.0,60.0,58.0,29.0,28.0,54.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,47.0,26.0,60.0,55.0,24.0,38.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,26.0,31.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,42.0,59.0,60.0,60.0,60.0,60.0,48.0,43.0,38.0,12.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,36.0,80.0,151.0,138.0,101.0,75.0,58.0,45.0,36.0,31.0,28.0,25.0,62.0,86.0,66.0,52.0,40.0,32.0,28.0,25.0,22.0,19.0,17.0,35.0,48.0,38.0,31.0,26.0,50.0,95.0,105.0,91.0,90.0,87.0,97.0,97.0,105.0,77.0,59.0,45.0,36.0,29.0,26.0,25.0,22.0,54.0,87.0,96.0,71.0,55.0,43.0,36.0,29.0,26.0,22.0,19.0,27.0,37.0,39.0,31.0,26.0,23.0,49.0,90.0,105.0,82.0
audio_recv_bitsReceivedPerSecond,5258.936355710549,11676.43610785463,7992.0,7976.0,6864.0,7904.0,7880.0,7080.0,9798.201798201799,6830.830830830831,5952.0,7896.0,5824.0,7168.0,8760.0,7864.0,7864.0,7864.0,7816.0,7816.183816183816,5505.61797752809,7975.560081466395,11683.794466403162,6318.03628601921,7768.0,7792.207792207792,7783.783783783784,5810.1898101898105,7815.815815815816,7840.0,7744.2557442557445,9601.593625498008,7759.036144578313,0.0,37638.98916967509,41485.19362186788,42904.0,41184.0,42064.0,42576.0,42144.0,41952.0,41256.0,42080.0,29688.0,37832.0,27244.755244755244,42154.15415415415,41112.0,42565.43456543457,42194.19419419419,41992.0,42064.0,41920.0,34096.0,40528.0,41942.057942057945,41960.0,42016.0,41736.0,30976.0,48984.0,37589.58958958959,41216.0,40888.0,41366.63336663337
audio_recv_packetsReceivedPerSecond,5.231037489102005,11.723329425556859,8.0,8.0,7.0,8.0,8.0,7.0,9.99000999000999,7.007007007007007,6.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,7.992007992007992,5.617977528089888,8.146639511201629,11.857707509881424,6.4034151547492,8.0,7.992007992007992,8.008008008008009,5.994005994005994,8.008008008008009,8.0,7.992007992007992,9.9601593625498,8.032128514056225,0.0,43.32129963898917,48.9749430523918,51.0,49.0,50.0,51.0,50.0,50.0,49.0,50.0,36.0,45.0,31.96803196803197,50.050050050050054,49.0,50.94905094905095,50.050050050050054,50.0,50.0,50.0,40.0,48.0,49.95004995004995,50.0,50.0,50.0,37.0,57.0,44.04404404404404,49.0,49.0,48.95104895104895
audio_recv_googCurrentDelayMs,30.0,42.0,61.0,45.0,43.0,38.0,41.0,26.0,43.0,40.0,29.0,31.0,51.0,36.0,46.0,41.0,41.0,52.0,41.0,36.0,24.0,26.0,29.0,37.0,36.0,40.0,40.0,29.0,31.0,33.0,33.0,42.0,31.0,469.0,491.0,490.0,447.0,349.0,262.0,261.0,261.0,260.0,259.0,237.0,183.0,196.0,241.0,318.0,411.0,481.0,480.0,479.0,479.0,477.0,373.0,344.0,411.0,492.0,489.0,479.0,426.0,501.0,489.0,516.0,452.0,355.0
audio_recv_googJitterBufferMs,4.0,13.0,24.0,14.0,16.0,12.0,16.0,0.0,17.0,14.0,2.0,4.0,14.0,6.0,17.0,14.0,15.0,27.0,17.0,14.0,2.0,1.0,2.0,12.0,11.0,14.0,12.0,1.0,3.0,4.0,3.0,13.0,22.0,400.0,356.0,410.0,415.0,303.0,233.0,253.0,253.0,253.0,233.0,233.0,148.0,104.0,120.0,256.0,370.0,481.0,481.0,481.0,481.0,481.0,240.0,281.0,387.0,473.0,473.0,483.0,324.0,550.0,505.0,492.0,472.0,493.0
audio_recv_googJitterReceived,96.0,96.0,96.0,96.0,104.0,104.0,104.0,104.0,99.0,99.0,99.0,99.0,116.0,116.0,116.0,116.0,116.0,116.0,97.0,97.0,97.0,97.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,95.0,95.0,95.0,95.0,16.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,19.0,19.0,19.0
audio_recv_googPreferredJitterBufferMs,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,620.0,620.0,620.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,480.0,420.0
video_recv_bitsReceivedPerSecond,93042.72013949433,175643.61078546307,80384.0,94160.0,91256.0,100992.0,124800.0,116376.0,156755.24475524476,148412.4124124124,136416.0,133048.0,126248.0,86056.0,83200.0,94640.0,114040.0,116944.0,143664.0,133898.1018981019,121415.73033707865,142370.67209775967,141280.6324110672,110574.17289220917,96720.0,113230.76923076923,134502.5025025025,114373.62637362638,148252.25225225225,112696.0,94641.35864135865,91330.67729083665,60008.03212851405,0.0,96685.92057761733,74533.02961275626,79552.0,91904.0,111832.0,104312.0,133504.0,130640.0,132512.0,160176.0,70616.0,98952.0,79280.71928071928,86822.82282282283,104736.0,106805.1948051948,130546.54654654655,124512.0,123992.0,151648.0,157160.0,165432.0,168791.2087912088,201064.0,225192.0,200080.0,169760.0,229856.0,161401.4014014014,162536.0,139080.0,108267.73226773227
video_recv_packetsReceivedPerSecond,42.72013949433304,80.89097303634232,23.0,38.0,59.0,60.0,60.0,58.0,63.93606393606394,60.06006006006006,52.0,49.0,40.0,31.0,57.0,60.0,60.0,60.0,62.0,59.94005994005994,50.561797752808985,56.0081466395112,49.40711462450593,45.891141942369266,59.0,59.94005994005994,60.06006006006006,49.95004995004995,61.06106106106106,50.0,40.95904095904096,44.820717131474105,12.048192771084338,0.0,27.075812274368232,23.917995444191344,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,24.0,33.0,50.94905094905095,60.06006006006006,60.0,59.94005994005994,60.06006006006006,60.0,60.0,60.0,60.0,60.0,59.94005994005994,60.0,60.0,60.0,47.0,75.0,60.06006006006006,60.0,49.0,30.969030969030968
video_recv_googCurrentDelayMs,97.0,93.0,91.0,87.0,84.0,81.0,77.0,74.0,72.0,69.0,66.0,64.0,64.0,61.0,58.0,56.0,54.0,52.0,50.0,48.0,48.0,49.0,48.0,46.0,44.0,42.0,40.0,39.0,40.0,42.0,42.0,41.0,40.0,45.0,44.0,43.0,40.0,39.0,37.0,35.0,34.0,33.0,31.0,31.0,36.0,35.0,34.0,32.0,31.0,29.0,28.0,27.0,26.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,27.0,26.0,27.0,41.0
video_recv_googDecodeMs,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,48.0,63.0,30.0,32.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,50.0,34.0,26.0,56.0,64.0,60.0,59.0,60.0,60.0,54.0,56.0,47.0,37.0,60.0,61.0,59.0,52.0,61.0,50.0,41.0,43.0,13.0,59.0,24.0,24.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,25.0,32.0,52.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,45.0,71.0,59.0,60.0,49.0,22.0
video_recv_googFrameRateReceived,40.0,79.0,23.0,38.0,59.0,60.0,60.0,58.0,60.0,60.0,52.0,49.0,40.0,31.0,57.0,60.0,60.0,60.0,59.0,60.0,50.0,56.0,49.0,43.0,59.0,60.0,60.0,50.0,59.0,50.0,41.0,45.0,12.0,59.0,24.0,22.0,53.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,24.0,33.0,51.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,45.0,73.0,58.0,60.0,49.0,22.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,82.0,63.0,89.0,53.0,33.0,19.0,19.0,19.0,19.0,22.0,20.0,86.0,104.0,71.0,49.0,20.0,19.0,19.0,19.0,19.0,112.0,81.0,50.0,69.0,34.0,30.0,19.0,19.0,143.0,111.0,82.0,119.0,185.0,86.0,77.0,106.0,47.0,22.0,24.0,47.0,31.0,47.0,45.0,116.0,189.0,93.0,47.0,27.0,21.0,22.0,33.0,53.0,22.0,22.0,27.0,60.0,33.0,26.0,22.0,22.0,208.0,50.0,200.0,22.0,131.0,194.0
video_recv_googJitterBufferMs,86.0,82.0,80.0,76.0,73.0,70.0,66.0,63.0,61.0,58.0,55.0,53.0,53.0,50.0,47.0,45.0,43.0,41.0,39.0,37.0,37.0,38.0,37.0,35.0,33.0,31.0,29.0,28.0,29.0,31.0,31.0,30.0,29.0,34.0,33.0,32.0,29.0,28.0,26.0,24.0,23.0,22.0,20.0,20.0,25.0,24.0,23.0,21.0,20.0,18.0,17.0,16.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,16.0,15.0,16.0,30.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
