bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,305385.0,305385.0,51909.0,187199.0,187199.0,203175.0,220429.0,239063.0,258974.0,267902.0,277029.0,180044.0,180044.0,180044.0,180044.0,180044.0,180044.0,180044.0,180044.0,146285.0,146285.0,158988.0,172707.0,172707.0,172707.0,172707.0,172707.0,172707.0,187524.0,187625.0,187625.0,203635.0,220926.0,220926.0,220926.0,220926.0,186406.0,202318.0,202318.0,202318.0,202318.0,202318.0,219503.0,219503.0,168485.0,168485.0,168485.0,168485.0,168485.0,182964.0,198601.0,168570.0,168570.0,168570.0,183056.0,183056.0,183056.0,183056.0,183056.0,168754.0,168754.0,168754.0,168754.0,168754.0,168754.0,168754.0,136453.0,136453.0,136453.0,136453.0,148369.0,161239.0,161239.0,161239.0,125338.0,136365.0,136365.0,136365.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,59.0,35.0,0.0,181.0,0.0,4.0,4.0,4.0,0.0,0.0,133.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,33.0,0.0,2.0,36.0,0.0,2.0,2.0,35.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0
timestamp,1541182462,1541182463,1541182464,1541182465,1541182466,1541182467,1541182468,1541182469,1541182470,1541182471,1541182472,1541182473,1541182474,1541182475,1541182476,1541182477,1541182478,1541182479,1541182480,1541182481,1541182482,1541182483,1541182484,1541182485,1541182486,1541182487,1541182488,1541182489,1541182490,1541182491,1541182492,1541182493,1541182494,1541182495,1541182496,1541182497,1541182498,1541182499,1541182500,1541182501,1541182502,1541182503,1541182504,1541182505,1541182506,1541182507,1541182508,1541182509,1541182510,1541182511,1541182512,1541182513,1541182514,1541182515,1541182516,1541182517,1541182518,1541182519,1541182520,1541182521,1541182522,1541182523,1541182524,1541182525,1541182526,1541182527,1541182528,1541182529,1541182530,1541182531,1541182532,1541182533,1541182534,1541182535,1541182536,1541182537,1541182538,1541182539,1541182540,1541182541,1541182542,1541182543,1541182544,1541182545,1541182546,1541182547,1541182548,1541182549,1541182550,1541182551,1541182552,1541182553,1541182554,1541182555,1541182556,1541182557
audio_bitsReceivedPerSecond,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,4940.940940940941,0.0,52300.3003003003,221245.50898203594,85165.16516516516,-363952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438280.0,100480.0,86233.76623376623,102046.04604604605,71984.01598401599,78712.0,46414.414414414416,29104.0,99228.77122877123,125205.2052052052,137785.7857857858,124467.53246753247,122256.0,111672.9810568295,138423.26980942828,95544.0,143103.10310310312,184039.92015968065,107362.08625877633,104255.48902195609,143408.0,178368.0,187318.6372745491,193678.3216783217,193352.0,188784.0,178160.0,189538.46153846153,183039.03903903905,166721.2787212787,194408.0,177793.7937937938,189184.0,111928.0,115768.0,126480.0,187304.0,193112.0,192936.0,181448.0,178552.0,184664.0,184119.76047904193,155155.15515515517,116804.80480480481,167064.0,167855.85585585586,192288.0,179880.23952095807,183344.65534465536,197533.53353353354,188900.9009009009,206720.0,159289.42115768464,145425.42542542543,153576.0,184816.8168168168,192917.2482552343,186696.08826479438,176271.45708582836,193265.26526526528,160576.57657657657,144983.01698301698,194562.56256256255,191752.0,192496.4964964965
audio_bitsSentPerSecond,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1253.493013972056,4364.3643643643645,0.0,265193.1931931932,342235.5289421158,323835.83583583584,-896408.0,142944.0,148523.47652347654,46808.0,100384.0,142729.27072927073,83847.69539078156,174745.25474525476,158798.7987987988,123096.0,209624.0,110896.0,154312.0,164968.0,-1708552.0,1003336.0,144912.0,140203.7962037962,206918.9189189189,109298.7012987013,163424.0,86102.1021021021,195880.0,163620.37962037962,231783.7837837838,254342.34234234234,174321.6783216783,182920.0,178129.6111665005,183422.2668004012,94120.0,138258.25825825825,166443.11377245508,199799.39819458374,128271.45708582834,185928.0,207640.0,198188.376753507,179492.5074925075,122264.0,124688.0,215064.0,175800.1998001998,209497.4974974975,168039.96003996005,176608.0,197453.45345345346,202632.0,201224.0,169648.0,202120.0,206184.0,171800.0,174152.0,174296.0,112480.0,153160.0,175305.3892215569,209001.00100100102,178410.4104104104,166656.0,202618.6186186186,178928.0,179313.37325349302,193462.53746253747,180868.86886886886,222550.55055055054,163360.0,166578.84231536926,123411.4114114114,162336.0,188828.82882882882,179892.32303090728,181255.76730190573,202051.89620758482,175967.96796796797,220708.7087087087,119680.31968031968,204980.98098098097,105656.0,169529.52952952954
audio_packetsSentPerSecond,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.998003992015968,1.001001001001001,0.0,54.054054054054056,112.77445109780439,104.10410410410411,-186.0,102.0,123.87612387612387,107.0,108.0,89.91008991008991,75.1503006012024,122.87712287712287,124.12412412412412,126.0,117.0,125.0,182.0,126.0,-1577.0,349.0,142.0,155.84415584415584,126.12612612612612,140.85914085914087,160.0,112.11211211211211,116.0,104.8951048951049,124.12412412412412,142.14214214214215,142.85714285714286,146.0,164.50648055832502,182.54764292878636,158.0,169.16916916916918,155.688622754491,144.4332998996991,150.6986027944112,154.0,163.0,203.4068136272545,168.83116883116884,153.0,162.0,180.0,166.83316683316684,161.16116116116117,199.8001998001998,221.0,171.17117117117118,186.0,152.0,159.0,153.0,163.0,180.0,193.0,158.0,169.0,147.0,163.67265469061877,155.15515515515514,157.15715715715714,172.0,163.16316316316318,171.0,164.67065868263472,152.84715284715284,171.17117117117118,166.16616616616616,172.0,150.6986027944112,158.15815815815816,145.0,169.16916916916918,152.54237288135593,151.45436308926782,161.67664670658684,163.16316316316318,185.1851851851852,133.86613386613388,173.17317317317318,153.0,154.15415415415416
audio_googLocalAddress,-1,-1,-1,-1,-1,-1,-1,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,35.204.137.161:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457,10.164.0.8:55457
audio_googRemoteAddress,-1,-1,-1,-1,-1,-1,-1,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,18.195.93.116:51179,35.204.125.129:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977,10.164.0.9:57977
audio_googRtt,-1,-1,-1,-1,-1,-1,-1,3000.0,3000.0,2021.0,1997.0,1997.0,1997.0,1997.0,1997.0,3770.0,4135.0,4135.0,4352.0,4352.0,4352.0,4352.0,5168.0,5168.0,5168.0,5168.0,5442.0,5397.0,5397.0,8281.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,5739.0,6503.0,6503.0,6503.0,6503.0,6832.0,6832.0,6971.0,6971.0,6971.0,6971.0,7378.0,7378.0,7378.0,7193.0,7193.0,6967.0,6967.0,6967.0,6967.0,6967.0,6967.0,6920.0,6920.0,6920.0,7045.0,7045.0,7045.0,7045.0,6870.0,6870.0,6870.0,6870.0,6870.0,6870.0,7117.0,7117.0,7186.0,7186.0,7186.0,7186.0,7186.0,7052.0,7052.0,6991.0,6991.0,6991.0,7014.0,7014.0,7014.0,7020.0,7020.0,6958.0,6958.0,6950.0,6950.0
