audio_send_bitsSentPerSecond,0.0,40849.342770475225,35928.0,40304.0,39624.0,32744.0,20604.604604604603,19804.195804195806,19264.0,19448.0,19064.0,19888.0,20491.50849150849,19507.507507507507,19056.0,19544.0,19341.176470588234,19946.992864424057,19512.0,19659.65965965966,20163.836163836164,20156.156156156158,20243.756243756245,20040.0,20144.0,20364.364364364363,19648.0,20019.98001998002,20100.1001001001,20011.98801198801,20340.34034034034,20267.732267732266
audio_send_packetsLost,32.0,32.0,32.0,32.0,32.0,119.0,119.0,119.0,119.0,119.0,119.0,167.0,167.0,167.0,167.0,167.0,167.0,217.0,217.0,217.0,217.0,217.0,245.0,245.0,245.0,245.0,258.0,258.0,258.0,258.0,258.0,258.0
audio_send_packetsSentPerSecond,0.0,50.55611729019211,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.94903160040775,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995
audio_send_googJitterReceived,109.0,109.0,109.0,109.0,109.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,15.0,15.0,15.0,15.0,27.0,27.0,27.0,27.0,27.0,25.0,25.0,25.0,25.0,17.0,17.0,17.0,17.0,17.0,17.0
audio_send_googRtt,2013.0,2013.0,2013.0,2013.0,2013.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3757.0,3757.0,3757.0,3757.0,3757.0,3240.0,3240.0,3240.0,3240.0,3910.0,3910.0,3910.0,3910.0,3910.0,3910.0
video_send_bitsSentPerSecond,0.0,175555.1061678463,179840.0,213104.0,216168.0,199848.0,195419.41941941943,208791.2087912088,200960.0,180992.0,209016.0,192880.0,204995.004995005,207519.51951951953,220008.0,247960.0,233058.82352941178,234006.11620795107,189680.0,192408.4084084084,215856.14385614387,152408.4084084084,150737.26273726273,179440.0,176280.0,183111.11111111112,165000.0,211988.01198801197,163787.7877877878,168199.8001998002,172212.2122122122,143376.62337662338
video_send_packetsLost,170.0,198.0,204.0,218.0,227.0,263.0,286.0,298.0,300.0,305.0,310.0,304.0,317.0,317.0,327.0,346.0,386.0,404.0,175.0,220.0,238.0,432.0,435.0,438.0,260.0,464.0,468.0,493.0,498.0,522.0,525.0,529.0
video_send_packetsSentPerSecond,0.0,63.70070778564206,64.0,66.0,70.0,64.0,67.06706706706707,66.93306693306694,67.0,61.0,63.0,61.0,63.93606393606394,60.06006006006006,63.0,65.0,70.58823529411765,69.31702344546382,62.0,64.06406406406407,64.93506493506493,60.06006006006006,60.93906093906094,63.0,63.0,63.06306306306306,61.0,68.93106893106894,62.06206206206206,65.93406593406593,63.06306306306306,45.95404595404595
video_send_googEncodeUsagePercent,16.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,42.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,4141.0,4214.0,4014.0,3867.0,3987.0,3840.0,3960.0,3755.0,3569.0,3782.0,3568.0,3416.0,3689.0,3570.0,3556.0,3663.0,3784.0,4121.0,4287.0,3979.0,3742.0,3586.0,3820.0,4027.0,3913.0,3880.0,3904.0,4185.0,4091.0,4006.0,4303.0,4130.0
audio_recv_bitsReceivedPerSecond,0.0,5055.611729019211,6976.0,8000.0,7944.0,7872.0,8976.976976976977,7912.087912087912,7856.0,7904.0,7840.0,7736.0,3884.115884115884,4980.980980980981,3760.0,7896.0,7623.529411764706,9997.96126401631,7712.0,6398.398398398398,7680.319680319681,10770.77077077077,4835.1648351648355,5880.0,5552.0,7727.727727727728,5896.0,10445.554445554446,4004.004004004004,7936.063936063936,7935.935935935936,2013.986013986014
audio_recv_packetsReceivedPerSecond,0.0,5.055611729019211,7.0,8.0,8.0,8.0,9.00900900900901,7.992007992007992,8.0,8.0,8.0,8.0,3.996003996003996,5.005005005005005,4.0,8.0,7.8431372549019605,10.193679918450561,8.0,7.007007007007007,7.992007992007992,11.01101101101101,4.995004995004995,6.0,6.0,8.008008008008009,6.0,10.989010989010989,4.004004004004004,7.992007992007992,8.008008008008009,1.998001998001998
audio_recv_googCurrentDelayMs,26.0,33.0,31.0,27.0,39.0,24.0,23.0,19.0,14.0,20.0,14.0,15.0,15.0,16.0,24.0,22.0,21.0,23.0,27.0,25.0,23.0,32.0,26.0,17.0,17.0,18.0,16.0,23.0,24.0,20.0,14.0,25.0
audio_recv_googJitterBufferMs,2.0,7.0,9.0,1.0,9.0,22.0,5.0,4.0,0.0,6.0,3.0,1.0,1.0,4.0,11.0,8.0,8.0,11.0,8.0,7.0,5.0,11.0,8.0,1.0,3.0,4.0,2.0,7.0,10.0,8.0,1.0,13.0
audio_recv_googJitterReceived,98.0,98.0,98.0,98.0,98.0,98.0,91.0,91.0,91.0,91.0,91.0,97.0,97.0,97.0,97.0,97.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0
video_recv_bitsReceivedPerSecond,0.0,113375.12639029323,84968.0,141832.0,165760.0,161400.0,166942.94294294293,179620.37962037962,143184.0,152696.0,167992.0,152224.0,101082.91708291708,80584.58458458459,147112.0,161816.0,165639.21568627452,164795.10703363916,173328.0,152144.14414414414,134665.33466533467,155763.76376376377,126593.40659340659,99136.0,147728.0,170426.42642642642,159856.0,157578.42157842158,121521.52152152153,156827.17282717282,109205.2052052052,99004.995004995
video_recv_packetsReceivedPerSecond,0.0,39.43377148634985,30.0,53.0,55.0,55.0,57.05705705705706,52.947052947052946,44.0,49.0,52.0,55.0,35.964035964035965,32.032032032032035,55.0,60.0,59.80392156862745,60.142711518858306,59.0,52.052052052052055,44.955044955044954,65.06506506506507,51.94805194805195,37.0,49.0,62.06206206206206,55.0,47.952047952047955,35.03503503503504,39.96003996003996,32.032032032032035,23.976023976023978
video_recv_googCurrentDelayMs,114.0,115.0,115.0,112.0,107.0,110.0,115.0,110.0,107.0,107.0,106.0,102.0,104.0,103.0,105.0,101.0,98.0,109.0,103.0,100.0,98.0,95.0,93.0,93.0,90.0,87.0,84.0,84.0,84.0,83.0,87.0,93.0
video_recv_googDecodeMs,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,38.0,43.0,27.0,49.0,51.0,29.0,29.0,56.0,39.0,25.0,59.0,51.0,44.0,28.0,55.0,52.0,49.0,21.0,59.0,44.0,40.0,44.0,59.0,54.0,49.0,60.0,41.0,44.0,40.0,42.0,25.0,19.0
video_recv_googFrameRateReceived,45.0,40.0,27.0,49.0,52.0,47.0,49.0,47.0,36.0,44.0,49.0,56.0,34.0,28.0,55.0,60.0,59.0,55.0,59.0,45.0,41.0,61.0,52.0,37.0,49.0,62.0,52.0,45.0,32.0,36.0,25.0,18.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,367.0,123.0,223.0,284.0,96.0,372.0,313.0,162.0,109.0,274.0,20.0,124.0,123.0,295.0,315.0,109.0,184.0,398.0,125.0,108.0,232.0,100.0,19.0,54.0,91.0,36.0,270.0,252.0,181.0,142.0,252.0,140.0
video_recv_googJitterBufferMs,103.0,104.0,104.0,101.0,96.0,99.0,104.0,99.0,96.0,99.0,95.0,91.0,93.0,92.0,94.0,90.0,87.0,98.0,92.0,89.0,88.0,84.0,82.0,82.0,79.0,76.0,75.0,73.0,73.0,72.0,81.0,83.0
video_recv_googPlisSent,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,1006.5,1006.5,1006.5,1006.5,1006.5,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1878.5,1878.5,1878.5,1878.5,1878.5,1620.0,1620.0,1620.0,1620.0,1955.0,1955.0,1955.0,1955.0,1955.0,1955.0
1_way_delay_video_send,2070.5,2107.0,2007.0,1933.5,1993.5,1920.0,1980.0,1877.5,1784.5,1891.0,1784.0,1708.0,1844.5,1785.0,1778.0,1831.5,1892.0,2060.5,2143.5,1989.5,1871.0,1793.0,1910.0,2013.5,1956.5,1940.0,1952.0,2092.5,2045.5,2003.0,2151.5,2065.0
ear_ear_delay_audio_send,1008.5,1010.5,1022.5,1074.5,1050.5,1787.0,1779.0,1659.0,1662.0,1802.0,1659.0,1661.0,1696.0,1770.0,1865.0,2120.0,1931.0,2072.5,2050.5,1946.5,1898.5,1916.5,1737.0,1723.0,1762.0,1622.0,1963.0,2055.0,2245.0,1960.0,2049.0,2057.0
audio_recv_kbitsReceivedPerSecond,0,4,6,7,7,7,8,7,7,7,7,7,3,4,3,7,7,9,7,6,7,10,4,5,5,7,5,10,3,7,7,1
video_recv_kbitsReceivedPerSecond,0,110,82,138,161,157,163,175,139,149,164,148,98,78,143,158,161,160,169,148,131,152,123,96,144,166,156,153,118,153,106,96
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,100.10204081632652,0.0,0.0,0.0,0.0,56.056,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,2227.5,2275.0,2171.0,2090.5,2154.5,2083.0,2136.0,2029.5,1932.5,2034.0,1921.0,1843.0,1981.5,1916.0,1903.0,1959.5,2025.0,2189.5,2270.5,2112.5,1990.0,1908.0,2021.0,2119.5,2060.5,2042.0,2051.0,2190.5,2144.5,2102.0,2249.5,2160.0
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,-1219.0,-1264.5,-1148.5,-1016.0,-1104.0,-296.0,-357.0,-370.5,-270.5,-232.0,-262.0,-182.0,-285.5,-146.0,-38.0,160.5,-94.0,-117.0,-220.0,-166.0,-91.5,8.5,-284.0,-396.5,-298.5,-420.0,-88.0,-135.5,100.5,-142.0,-200.5,-103.0
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1.2000000000000002,1,3.6,5,1,5,5,1,2.2666666666666666,5,5,1,1,1,1,5,4.3,1,3.8666666666666667,1,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,4.865606628121216,5,5,4.942427872760581,4.942427872760581,5,5,4.782870430458232,5,5,5,4.904703300310673,5,5,5,4.59543356514211,5,5,5,5,5,5,5,5,5,5,5,5,4.782870430458232,4.487839843855012
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1
kpi_q_video,1.4,1.5714285714285714,1.5142857142857142,1.5714285714285714,1.6285714285714286,1.457142857142857,1.5142857142857142,1.5714285714285714,1.457142857142857,1.457142857142857,1.5142857142857142,1.5714285714285714,1.5714285714285714,1.6285714285714286,1.457142857142857,1.4,1.5142857142857142,1.457142857142857,1.5714285714285714,1.5142857142857142,1.5142857142857142,1.5142857142857142
qoe_simple_normal,2.4,2.4285714285714284,2.419047619047619,2.4285714285714284,2.438095238095238,2.4095238095238094,2.419047619047619,2.4285714285714284,2.4095238095238094,2.4095238095238094,2.419047619047619,2.4507936507936505,2.4285714285714284,2.7269841269841266,2.8539682539682545,2.4,2.863492063492064,2.8539682539682545,2.4285714285714284,2.5597883597883597,2.863492063492064,2.863492063492064
qoe_simple_smooth,2.3000000000000003,2.357142857142857,2.3380952380952382,2.357142857142857,2.376190476190476,2.3190476190476192,2.3380952380952382,2.357142857142857,2.3190476190476192,2.3190476190476192,2.3380952380952382,2.3793650793650793,2.357142857142857,2.665079365079365,2.763492063492064,2.3000000000000003,2.782539682539683,2.763492063492064,2.357142857142857,2.478835978835979,2.782539682539683,2.782539682539683
