audio_recv_googJitterBufferMs,0.0,0.0,25.0,28.0,28.0,18.0,18.0,28.0,18.0,18.0,28.0,18.0,18.0,18.0,18.0,28.0,18.0,38.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,20.0,30.0,30.0,30.0,20.0,20.0,30.0,30.0,30.0
audio_recv_googJitterReceived,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
audio_send_bitsSentPerSecond,0.0,0.0,7880.0,24816.816816816816,24672.0,24631.36863136863,24688.0,24432.0,24408.0,24336.0,24344.0,24288.0,24120.0,24080.0,24184.0,23896.0,24080.0,23928.0,23832.0,23856.0,24040.0,23808.0,23912.0,23712.0,23344.0,23391.391391391393,22936.0,24431.56843156843,24472.0,23824.0,25280.0,25152.0,25584.0,25200.0,25433.433433433434,25062.937062937064,25408.0,25016.0,24680.0,24560.0,24560.0,22344.0,31895.895895895897,37866.13386613387,40400.0,26232.0,36656.0,32152.0,24752.0,40400.0,40400.0,40400.0,40440.44044044044,40359.64035964036,40400.0,38600.0,23848.0,16416.0,36692.69269269269,40359.64035964036,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,28160.0,23736.0,23776.0,23976.0,23960.0,23832.0,23760.0,23680.0,23815.815815815815,23592.40759240759,23600.0,23792.0,23800.0,23952.0,23960.0,23752.0,23912.0,24192.192192192193
audio_send_packetsSentPerSecond,0.0,0.0,17.0,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054
video_recv_bitsReceivedPerSecond,0.0,0.0,264856.0,1503791.7917917918,1918568.0,2121846.153846154,2271184.0,2522120.0,2473960.0,2612712.0,2629304.0,2557872.0,2464504.0,2616872.0,2588264.0,2567016.0,2452024.0,2557608.0,2651584.0,2591264.0,2608800.0,2490984.0,2540944.0,2540016.0,2593728.0,2503047.047047047,2363112.0,2502313.6863136864,2015464.0,2153656.0,2170008.0,2074456.0,2038880.0,2036520.0,2074754.7547547547,2064503.4965034965,2009312.0,2126712.0,1997376.0,2039072.0,2096896.0,2051472.0,2029205.2052052051,2061690.3096903097,2060984.0,2051656.0,2011264.0,2114768.0,1982512.0,2050512.0,2092056.0,2048080.0,2031727.7277277277,2044355.6443556445,2070160.0,2035168.0,2043208.0,2109992.0,1979531.5315315316,2048271.7282717284,2085200.0,2049992.0,2030368.0,2036880.0,2090128.0,2039688.0,2043504.0,2099480.0,1974768.0,2047344.0,2084584.0,2051640.0,2048280.0,2027096.0,2076408.0,2076200.0,2020672.0,2199944.0,1930376.0,2011720.0,2052944.0,2042528.0,2071424.0,2027568.0,2097152.0,2013816.0,2048240.0,2099480.0,1992064.0,2064480.0,2023344.0,2060208.0,2068464.0,2037248.0,2073184.0,2029488.0,2094336.0,2061432.0,2042130.13013013,2023928.071928072,2030272.0,2052184.0,2062776.0,2035872.0,2046808.0,2076272.0,2046944.0,2072248.2482482484
video_recv_packetsReceivedPerSecond,0.0,0.0,35.0,187.1871871871872,234.0,255.74425574425575,274.0,301.0,290.0,312.0,304.0,300.0,291.0,311.0,305.0,301.0,289.0,303.0,313.0,305.0,306.0,294.0,297.0,301.0,307.0,295.2952952952953,282.0,290.7092907092907,244.0,258.0,256.0,245.0,242.0,247.0,253.25325325325326,248.75124875124874,248.0,255.0,247.0,247.0,253.0,247.0,243.24324324324326,250.74925074925076,251.0,247.0,242.0,254.0,242.0,249.0,253.0,243.0,242.24224224224224,250.74925074925076,247.0,245.0,248.0,255.0,239.23923923923923,248.75124875124874,250.0,249.0,245.0,253.0,255.0,249.0,250.0,249.0,240.0,249.0,256.0,244.0,247.0,248.0,253.0,251.0,247.0,263.0,238.0,245.0,250.0,244.0,248.0,249.0,255.0,243.0,247.0,254.0,239.0,250.0,241.0,245.0,246.0,245.0,250.0,246.0,253.0,251.0,246.24624624624624,247.75224775224774,242.0,247.0,246.0,248.0,243.0,253.0,247.0,251.25125125125126
video_recv_googCurrentDelayMs,0.0,0.0,25.0,33.0,37.0,38.0,37.0,42.0,50.0,52.0,52.0,51.0,49.0,48.0,47.0,46.0,44.0,44.0,43.0,42.0,42.0,42.0,41.0,40.0,38.0,38.0,36.0,40.0,41.0,41.0,41.0,41.0,41.0,40.0,39.0,39.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,33.0,32.0,32.0,32.0,32.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0
video_recv_googDecodeMs,0.0,0.0,4.0,4.0,4.0,4.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,6.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
video_recv_googFrameHeightReceived,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,0.0,0.0,56.0,58.0,59.0,60.0,60.0,60.0,56.0,59.0,60.0,59.0,57.0,60.0,59.0,59.0,58.0,57.0,60.0,60.0,59.0,58.0,58.0,59.0,59.0,56.0,55.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0
