1_way_delay_video_send,21.5,19.0,19.0,15.5,13.0,11.5,11.0
ear_ear_delay_audio_send,66.0,50.0,69.0,68.0,9.0,15.0,13.0
audio_recv_kbitsReceivedPerSecond,0,5,10,7,6,7,7
video_recv_kbitsReceivedPerSecond,0,961,1004,991,1024,890,984
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,92.616,93.0,92.544,92.568,93.98400000000001,93.84
kpi_audio_synchronization,4.397697221513727,4.405381000000001,4.396229357043712,4.396719594558976,4.423943717404673,4.421329526272
eye_eye_delay_video_send,80.5,78.0,77.0,73.5,71.0,69.5,68.0
kpi_video_synchronization,5,5,5,5,5,5,5
av_delay_send,-14.5,-28.0,-8.0,-5.5,-62.0,-54.5,-55.0
kpi_av_synchronization,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5
kpi_q_audio,1,1,2,1,1,1,1
kpi_q_video,3.48,3.5171428571428573,3.507857142857143,3.5357142857142856,3.415,3.4985714285714287
qoe_simple_normal,4.013077469057081,4.020121698412699,4.017557230147713,4.0222545581256,4.005160413044963
qoe_simple_smooth,4.259744135723747,4.272978841269842,4.268866753957238,4.2782069390779816,4.2409937463782965
