audio_recv_packetsReceivedPerSecond,0.0,16.210739614994935,28.02802802802803,21.0,25.0,24.0,45.0,46.95304695304695,23.0,34.96503496503497,33.96603396603397,47.047047047047045,57.94205794205794,70.0,65.0,50.89820359281437,42.04204204204204,59.05905905905906
audio_recv_googCurrentDelayMs,135.0,150.0,171.0,103.0,88.0,96.0,223.0,309.0,160.0,212.0,170.0,229.0,367.0,507.0,765.0,51.0,126.0,233.0
audio_recv_googJitterBufferMs,1.0,70.0,217.0,69.0,1.0,41.0,280.0,289.0,81.0,157.0,97.0,117.0,368.0,740.0,944.0,103.0,60.0,284.0
audio_recv_googJitterReceived,37.0,37.0,37.0,37.0,37.0,101.0,101.0,101.0,23.0,23.0,23.0,23.0,23.0,23.0,10.0,10.0,10.0,10.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,520.0,380.0,380.0,380.0,420.0,420.0,420.0,420.0,420.0,420.0,40.0,200.0,200.0
video_recv_bitsReceivedPerSecond,0.0,56891.59067882472,60052.05205205205,78160.0,143952.0,113032.0,113920.0,97878.12187812188,37608.0,47704.295704295706,51196.803196803194,64216.21621621621,123532.46753246753,148600.0,148240.0,122882.23552894211,94766.76676676677,131291.2912912913
video_recv_packetsReceivedPerSecond,0.0,25.329280648429584,32.032032032032035,41.0,61.0,51.0,48.0,60.93906093906094,23.0,27.972027972027973,27.972027972027973,31.03103103103103,51.94805194805195,68.0,75.0,40.91816367265469,49.049049049049046,70.07007007007007
video_recv_googCurrentDelayMs,282.0,451.0,435.0,419.0,417.0,422.0,422.0,606.0,583.0,572.0,547.0,541.0,508.0,488.0,469.0,457.0,437.0,420.0
video_recv_googDecodeMs,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,8.0,10.0,22.0,30.0,10.0,13.0,0.0,49.0,51.0,28.0,36.0,11.0,45.0,45.0,57.0,36.0,43.0,63.0
video_recv_googFrameRateReceived,0.0,22.0,32.0,39.0,53.0,49.0,43.0,59.0,23.0,24.0,26.0,31.0,51.0,68.0,74.0,41.0,49.0,70.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,198.0,1269.0,117.0,319.0,759.0,704.0,-1.0,1753.0,23.0,178.0,107.0,178.0,77.0,55.0,125.0,136.0,90.0,37.0
video_recv_googJitterBufferMs,271.0,447.0,424.0,408.0,406.0,411.0,411.0,595.0,572.0,561.0,536.0,530.0,497.0,477.0,458.0,446.0,426.0,409.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,3472.5,3472.5,3472.5,3064.0,3064.0,3064.0
1_way_delay_video_send,1967.5,1836.0,1761.0,1736.5,1730.0,2138.0,1974.0,1840.5,1736.5,1671.0,1623.0,1634.5,2079.5,2247.0,2114.0,2315.5,2407.5,2394.5
ear_ear_delay_audio_send,4578.5,4580.5,4580.5,4586.5,4581.5,4582.5,4580.5,4585.5,4575.5,4587.5,4576.5,4575.5,3474.5,3474.5,3473.5,3065.0,3066.0,3065.0
audio_recv_kbitsReceivedPerSecond,0,13,22,17,20,14,19,19,8,14,15,19,23,30,28,21,18,25
video_recv_kbitsReceivedPerSecond,0,55,58,76,140,110,111,95,36,46,49,62,120,145,144,120,92,128
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0040000000000004,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,2038.5,1908.0,1833.0,1804.5,1795.0,2200.0,2032.0,1895.5,1789.5,1726.0,1683.0,1695.5,2151.5,2321.0,2202.0,2401.5,2499.5,2486.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,2540.0,2672.5,2747.5,2782.0,2786.5,2382.5,2548.5,2690.0,2786.0,2861.5,2893.5,2880.0,1323.0,1153.5,1271.5,663.5,566.5,578.5
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,3.5579329986594126,3.7978212420642405,4.645444442750246,4.978873396874005,3.7978212420642405,4.079873320937373,1,5,5,4.904703300310673,5,3.900283497761082,5,5,5,5,5,5
kpi_q_audio,1,2,3,3,3,2,3,3,1,2,2,3,3,4,4,3,3,4
kpi_q_video,1.457142857142857,1.457142857142857,1.457142857142857
qoe_simple_normal,2.4095238095238094,2.4095238095238094,2.4095238095238094
qoe_simple_smooth,2.3190476190476192,2.3190476190476192,2.3190476190476192
