bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,140793.0,103955.0,103955.0,112872.0,121937.0,132302.0,143886.0,156255.0,169755.0,112903.0,122935.0,133770.0,107522.0,117124.0,126864.0,138013.0,90728.0,91968.0,99687.0,108662.0,118355.0,127940.0,103552.0,112836.0,122863.0,133692.0,145387.0,105294.0,114718.0,124895.0,135887.0,80356.0,80356.0,87784.0,95807.0,104407.0,101652.0,110784.0,120647.0,102254.0,111434.0,121349.0,78251.0,85511.0,73444.0,79687.0,87444.0,52767.0,54948.0,60344.0,66172.0,72466.0,79263.0,86604.0,94532.0,103095.0,112343.0,122330.0,86507.0,94428.0,102982.0,112221.0,74440.0,81395.0,88456.0,96532.0,105255.0,97087.0,105854.0,115322.0,124461.0,135418.0,98871.0,107781.0,117403.0,126865.0,138014.0,81379.0,82992.0,90631.0,98881.0,81120.0,88610.0,96699.0,105435.0,114870.0,84075.0,91801.0,100145.0,57438.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,67.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1544719082,1544719083,1544719084,1544719085,1544719086,1544719087,1544719088,1544719089,1544719090,1544719091,1544719092,1544719093,1544719094,1544719095,1544719096,1544719097,1544719098,1544719099,1544719100,1544719101,1544719102,1544719103,1544719104,1544719105,1544719106,1544719107,1544719108,1544719109,1544719110,1544719111,1544719112,1544719113,1544719114,1544719115,1544719116,1544719117,1544719118,1544719119,1544719120,1544719121,1544719122,1544719123,1544719124,1544719125,1544719126,1544719082,1544719083,1544719084,1544719085,1544719086,1544719087,1544719088,1544719089,1544719090,1544719091,1544719092,1544719093,1544719094,1544719095,1544719096,1544719097,1544719098,1544719099,1544719100,1544719101,1544719102,1544719103,1544719104,1544719105,1544719106,1544719107,1544719108,1544719109,1544719110,1544719111,1544719112,1544719113,1544719114,1544719115,1544719116,1544719117,1544719118,1544719119,1544719120,1544719121,1544719122,1544719123,1544719124,1544719125,1544719126
audio_bitsReceivedPerSecond,139008.0,117272.0,112920.0,82952.0,85994.00599400599,98888.0,149733.73373373374,138085.9140859141,151935.93593593594,155964.03596403595,153912.0,191559.55955955957,149928.0,192928.0,143792.0,149928.0,152935.06493506493,172564.56456456456,177728.0,133792.0,150361.63836163835,170178.17817817818,154149.85014985016,112280.28028028028,146904.0,161712.0,186456.0,142488.0,174128.0,173968.0,139976.0,136112.0,203424.0,115268.73126873127,154472.0,133624.0,182670.67067067066,113406.59340659341,157245.24524524526,160615.38461538462,133437.43743743745,201200.0,148059.94005994007,116902.19560878244,153059.1775325978,0.0,167084.02585410894,220460.17699115045,172032.0,171712.0,177616.0,197216.0,207384.0,223304.0,209888.0,143704.0,178784.0,151536.0,194320.0,151104.0,171152.0,143912.0,176936.0,141424.0,156080.0,160984.0,141064.0,174328.0,193048.0,176400.0,202608.0,195160.0,203464.0,211040.0,199632.0,173440.0,158208.0,170136.0,149688.0,147624.0,185168.0,147552.0,142656.0,192912.0,187800.0,152104.0,157224.0,153544.0,158024.0,127952.0
audio_bitsSentPerSecond,214720.0,200312.0,176840.0,170128.0,164995.004995005,183056.0,190142.14214214214,202317.6823176823,224216.2162162162,216031.96803196802,146496.0,179755.75575575576,157616.0,188392.0,154472.0,176656.0,183832.16783216782,142686.68668668668,146544.0,153776.0,153950.04995004996,145401.4014014014,169374.62537462538,187723.72372372373,167624.0,195640.0,194192.0,195344.0,202944.0,193272.0,166448.0,195872.0,123472.0,145790.2097902098,141296.0,176232.0,152016.01601601602,141458.54145854147,186602.6026026026,184599.4005994006,145057.05705705707,151672.0,154589.4105894106,157948.10379241518,126884.65396188566,0.0,129196.67590027701,101707.96460176991,82392.0,87408.0,105216.0,141224.0,128560.0,152376.0,142768.0,148736.0,185120.0,179248.0,149208.0,136328.0,143768.0,174352.0,144384.0,168464.0,131616.0,144264.0,165136.0,145280.0,119320.0,147416.0,159904.0,183704.0,149032.0,180688.0,170072.0,144496.0,180672.0,165864.0,116816.0,145856.0,153840.0,154048.0,115080.0,154168.0,154528.0,153072.0,166624.0,140976.0,139632.0,120616.0
audio_packetsSentPerSecond,132.0,129.0,127.0,114.0,128.87112887112886,131.0,130.13013013013014,132.86713286713288,133.13313313313313,133.86613386613388,127.0,130.13013013013014,124.0,131.0,129.0,131.0,130.86913086913086,125.12512512512512,116.0,106.0,125.87412587412588,130.13013013013014,127.87212787212788,128.12812812812814,129.0,132.0,134.0,126.0,133.0,131.0,129.0,124.0,103.0,112.88711288711289,121.0,121.0,119.11911911911912,116.88311688311688,125.12512512512512,119.88011988011988,115.11511511511512,127.0,123.87612387612387,121.7564870259481,121.36409227683049,0.0,104.33979686057248,85.17699115044248,82.0,98.0,110.0,103.0,114.0,104.0,102.0,122.0,124.0,119.0,121.0,126.0,127.0,127.0,129.0,118.0,89.0,118.0,118.0,104.0,116.0,127.0,129.0,131.0,129.0,135.0,129.0,128.0,127.0,120.0,100.0,102.0,132.0,101.0,104.0,107.0,109.0,123.0,114.0,91.0,109.0,118.0
audio_googLocalAddress,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.92.114:56286,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348,35.204.47.190:40348
audio_googRemoteAddress,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000
audio_googRtt,183.0,183.0,141.0,141.0,141.0,109.0,109.0,85.0,85.0,85.0,67.0,67.0,53.0,53.0,53.0,43.0,43.0,36.0,36.0,36.0,31.0,31.0,27.0,27.0,27.0,24.0,24.0,21.0,21.0,21.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,23.0,23.0,23.0,192.0,152.0,152.0,117.0,117.0,117.0,91.0,91.0,72.0,72.0,72.0,57.0,57.0,46.0,46.0,46.0,38.0,38.0,32.0,32.0,32.0,27.0,27.0,24.0,24.0,24.0,21.0,21.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0
audio_send_bitsSentPerSecond,24488.0,24480.0,36856.0,40400.0,40359.64035964036,31640.0,38566.566566566566,40263.73626373626,34642.64264264264,24671.328671328672,18376.0,31607.607607607606,18384.0,38456.0,22672.0,16528.0,26501.498501498503,24096.096096096095,20360.0,38528.0,40359.64035964036,19107.107107107106,38489.51048951049,40440.44044044044,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,32672.0,39864.13586413587,40400.0,39680.0,25233.233233233233,34693.306693306695,39535.535535535535,40359.64035964036,40440.44044044044,36560.0,34573.42657342657,30970.05988023952,31245.737211634903,0.0,23911.35734072022,24353.982300884956,22720.0,17808.0,29808.0,39152.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,36440.0,40400.0,40400.0,40400.0,40400.0,30936.0,16592.0,35184.0,33320.0,27080.0,16464.0,22704.0,29568.0,16464.0,22736.0,23272.0,29040.0,39776.0,28472.0,40344.0,33312.0,36016.0,34672.0,40400.0,40400.0,40400.0,39776.0,32112.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.89820359281437,49.14744232698094,0.0,49.86149584487535,48.67256637168141,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13.0,13.0,13.0,13.0,50.0,50.0,50.0,59.0,59.0,59.0,59.0,59.0,59.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,16.0,16.0,16.0,45.0,45.0,45.0,45.0,45.0,37.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,54.0,54.0,54.0,54.0,54.0,54.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0
