bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,299669.0,250052.0,250052.0,250052.0,163983.0,178102.0,193350.0,209818.0,227603.0,246811.0,267556.0,289960.0,314157.0,340290.0,268020.0,268020.0,251885.0,273036.0,295879.0,320549.0,347193.0,233511.0,233511.0,253192.0,236378.0,236378.0,236378.0,256288.0,277791.0,301014.0,326095.0,282822.0,282822.0,282822.0,277718.0,277718.0,277718.0,250054.0,271058.0,293743.0,318242.0,317771.0,317771.0,317771.0,301634.0,301634.0,326765.0,353906.0,383218.0,310616.0,310616.0,310616.0,271789.0,271789.0,271789.0,238877.0,258987.0,280706.0,304162.0,304162.0,329495.0,274793.0,274793.0,254398.0,275750.0,298810.0,162828.0,162828.0,162828.0,176854.0,192002.0,208362.0,226031.0,245113.0,265722.0,287980.0,312018.0,337979.0,338213.0,366270.0,396572.0,369462.0,369462.0,318228.0,318228.0,318228.0,273477.0,296355.0,321063.0,208236.0,208236.0,141184.0,141184.0,153479.0,145066.0,157671.0,171285.0,185988.0,201867.0,219016.0,237537.0,257540.0,279143.0,218637.0,226873.0,237766.0,250932.0,127917.0,126018.0,128085.0,136771.0,145610.0,157317.0,170902.0,184845.0,200633.0,158216.0,112117.0
bweforvideo-googBucketDelay,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,4.0,3.0,0.0,3.0,3.0,61.0,0.0,0.0,0.0,14.0,4.0,8.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,12.0,3.0,4.0,0.0,16.0,4.0,4.0,3.0,0.0,3.0,31.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0
timestamp,1547997680,1547997681,1547997682,1547997683,1547997684,1547997685,1547997686,1547997687,1547997688,1547997689,1547997690,1547997691,1547997692,1547997693,1547997694,1547997695,1547997696,1547997697,1547997698,1547997699,1547997700,1547997701,1547997702,1547997703,1547997704,1547997705,1547997706,1547997707,1547997708,1547997709,1547997710,1547997711,1547997712,1547997713,1547997714,1547997715,1547997716,1547997717,1547997718,1547997719,1547997720,1547997721,1547997722,1547997723,1547997724,1547997725,1547997726,1547997727,1547997728,1547997729,1547997730,1547997731,1547997732,1547997733,1547997734,1547997735,1547997736,1547997737,1547997738,1547997739,1547997740,1547997741,1547997742,1547997743,1547997744,1547997745,1547997746,1547997747,1547997748,1547997749,1547997750,1547997751,1547997752,1547997753,1547997754,1547997755,1547997756,1547997757,1547997758,1547997759,1547997760,1547997761,1547997762,1547997763,1547997764,1547997765,1547997766,1547997767,1547997768,1547997769,1547997770,1547997771,1547997772,1547997773,1547997774,1547997775,1547997776,1547997777,1547997778,1547997779,1547997780,1547997781,1547997782,1547997783,1547997784,1547997785,1547997786,1547997787,1547997788,1547997789,1547997790,1547997791,1547997792,1547997793,1547997794,1547997795,1547997796,1547997797
audio_bitsReceivedPerSecond,0.0,177435.382685069,196444.44444444444,181672.0,209352.0,209344.0,201688.0,190640.0,185400.0,195328.0,186032.0,167720.0,172328.0,199928.0,198808.0,212520.0,214224.0,201456.0,195576.0,233752.0,226776.0,246824.0,256464.0,205712.0,274096.0,210784.0,223488.0,228448.0,212032.0,233584.0,226304.0,245320.0,258816.0,229608.0,275392.0,280416.0,275760.0,248016.0,207328.0,282168.0,219536.0,215384.0,222360.0,242464.0,259640.0,253824.0,250760.0,214008.0,199280.0,203216.0,184048.0,190800.0,210200.0,203344.0,205976.0,217944.0,226944.0,257272.0,250808.0,305328.0,270800.0,287600.0,275696.0,207168.0,227728.0,207280.0,212848.0,240872.0,248952.0,256096.0,259944.0,262368.0,261576.0,266656.0,247104.0,263624.0,235800.0,242616.0,255016.0,269456.0,247296.0,247864.0,272776.0,264456.0,262784.0,299416.0,255656.0,302360.0,290736.0,272240.0,288447.55244755244,310550.5505505506,321552.0,261128.0,318176.0,258040.0,281392.0,283280.0,323584.0,331512.0,343784.0,364872.0,297480.0,343272.0,233048.0,239960.0,252240.0,283520.0,287600.0,356304.0,329384.0,372736.0,395336.0,372768.0,387736.0,414480.0,299032.0,437456.0
audio_bitsSentPerSecond,0.0,251387.70388958594,301414.1414141414,266704.0,200856.0,205160.0,223920.0,241008.0,226152.0,259320.0,301600.0,322344.0,472288.0,334624.0,227504.0,245688.0,318608.0,283584.0,307408.0,351712.0,278848.0,350408.0,201544.0,208320.0,244112.0,287040.0,281664.0,241632.0,280120.0,391088.0,277256.0,304240.0,199088.0,222776.0,307520.0,261720.0,279896.0,302272.0,289984.0,293864.0,284088.0,293224.0,287368.0,284152.0,270288.0,268360.0,348904.0,269808.0,190536.0,282072.0,297744.0,293192.0,256536.0,307272.0,292408.0,279944.0,287280.0,290352.0,303096.0,301440.0,275888.0,287080.0,245512.0,207960.0,260536.0,303408.0,217856.0,220544.0,224776.0,258520.0,203136.0,196640.0,253504.0,277400.0,305032.0,325392.0,415808.0,354296.0,342088.0,326608.0,274936.0,296096.0,241464.0,250744.0,212072.0,330864.0,275336.0,272480.0,348504.0,188152.0,288087.9120879121,256672.67267267266,130928.0,182624.0,169968.0,179608.0,201792.0,214872.0,232576.0,258896.0,237864.0,282432.0,306336.0,263240.0,259440.0,267464.0,283488.0,215392.0,218592.0,187376.0,161176.0,171800.0,191752.0,203648.0,212752.0,214544.0,240304.0,191168.0
audio_packetsSentPerSecond,0.0,142.4090338770389,141.41414141414143,143.0,135.0,132.0,138.0,135.0,135.0,134.0,174.0,195.0,196.0,191.0,161.0,141.0,161.0,142.0,188.0,206.0,185.0,196.0,147.0,135.0,145.0,145.0,147.0,140.0,172.0,195.0,182.0,194.0,143.0,168.0,191.0,160.0,172.0,177.0,173.0,178.0,193.0,193.0,196.0,178.0,139.0,167.0,204.0,177.0,192.0,205.0,170.0,177.0,163.0,153.0,167.0,190.0,169.0,177.0,201.0,198.0,204.0,151.0,142.0,128.0,171.0,193.0,141.0,133.0,132.0,140.0,126.0,137.0,147.0,152.0,179.0,188.0,192.0,195.0,197.0,200.0,200.0,203.0,207.0,197.0,145.0,160.0,155.0,152.0,182.0,141.0,150.84915084915085,132.13213213213214,89.0,109.0,130.0,145.0,134.0,133.0,138.0,139.0,136.0,165.0,174.0,144.0,148.0,158.0,154.0,139.0,129.0,130.0,130.0,132.0,131.0,134.0,132.0,133.0,123.0,129.0
audio_googLocalAddress,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822,35.204.47.190:52822
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,2091.0,2123.0,2123.0,2123.0,2128.0,2128.0,2049.0,2049.0,1895.0,1895.0,1784.0,1784.0,1784.0,1730.0,1730.0,1730.0,1830.0,1830.0,1857.0,1857.0,1857.0,1857.0,1857.0,1857.0,2108.0,2191.0,2191.0,2191.0,2160.0,2160.0,2160.0,2097.0,2097.0,2097.0,2097.0,2097.0,2126.0,2126.0,2137.0,2137.0,2142.0,2142.0,2142.0,2184.0,2184.0,2184.0,2184.0,2184.0,2195.0,2195.0,2195.0,2195.0,2186.0,2186.0,2186.0,2185.0,2185.0,2185.0,2185.0,2185.0,2187.0,2187.0,2234.0,2234.0,2234.0,2234.0,2234.0,2242.0,2242.0,2131.0,2131.0,1940.0,1940.0,1751.0,1751.0,1751.0,1635.0,1635.0,1635.0,1692.0,1692.0,1692.0,1827.0,1827.0,1827.0,2024.0,2024.0,2047.0,2047.0,2048.0,2048.0,2004.0,2004.0,2004.0,2004.0,2004.0,1754.0,1376.0,1376.0,1376.0,1035.0,1035.0,780.0,780.0,780.0,588.0,588.0,588.0,550.0,550.0,416.0,416.0,315.0,315.0,315.0,240.0,240.0,264.0
