audio_send_bitsSentPerSecond,24229.417206290473,25677.27771679473,35184.0,31056.0,24592.0,35824.0,40400.0,39680.0,32728.0,30152.0,40303.696303696306,38158.158158158156,21824.0,37904.0,31392.0,20936.0,20024.0,20024.0,19968.0,19896.0,19768.0,19920.0,20111.68562564633,19841.239109390124,20088.0,20264.0,19816.0,20072.0,19448.0,20160.0,19952.0,20088.0,19920.0,19944.0,19808.0,0.0,22938.700823421776,15160.714285714286,41448.0,40544.0,28144.0,40400.0,40584.0,40384.0,37792.0,33368.0,40384.0,39112.88711288711,39656.0,25206.793206793205,40096.0,40704.7047047047,40383.61638361638,33400.0,34560.0,22720.0,29488.0,40392.0,29856.0,40167.832167832166,40649.298597194385,41293.4131736527,27444.555444555444,29709.70970970971,40159.84015984016,40640.64064064064,30864.0,40392.392392392394,34629.37062937063,25336.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,78.0,78.0,78.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,49.02867715078631,50.49396267837541,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.67218200620476,49.37076476282672,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50.32021957913998,47.99107142857143,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.95104895104895,51.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.100200400801604,50.89820359281437,48.95104895104895,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.050050050050054,49.95004995004995,50.0
audio_send_googJitterReceived,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21.0,21.0,21.0,21.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,16.0,16.0,16.0,53.0,53.0,32.0,32.0,32.0,32.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,15.0,15.0
audio_send_googRtt,1647.0,1647.0,1647.0,1647.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1664.0,1664.0,1664.0,1664.0,1664.0,2497.0,2497.0,2497.0,2497.0,2497.0,2497.0,2497.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2156.0,2156.0,2156.0,2626.0,2626.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,238852.91396854765,245725.57628979144,255376.0,254888.0,260040.0,263136.0,272256.0,270880.0,276040.0,281632.0,284523.47652347654,290418.41841841844,293976.0,294288.0,263424.0,246216.0,236864.0,281424.0,414880.0,296408.0,376888.0,213000.0,201290.58945191314,297463.69796708616,228600.0,341680.0,333872.0,358704.0,312688.0,271248.0,452632.0,246072.0,223384.0,325664.0,215296.0,0.0,117086.91674290942,72839.28571428571,70304.0,74008.0,86960.0,96280.0,104528.0,115848.0,104432.0,110832.0,103624.0,70001.998001998,56080.0,63112.88711288711,80320.0,85773.77377377378,83068.93106893107,88480.0,90928.0,93592.0,78456.0,46416.0,59784.0,53986.01398601398,61587.174348697394,71720.55888223553,78081.91808191808,60948.94894894895,58197.8021978022,52748.748748748745,68424.0,50634.63463463463,60715.28471528472,54384.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,60.0,74.0,70.0,69.0,67.0,67.0,79.0,119.0,134.0,106.0,104.0,101.0,101.0,99.0,158.0,183.0,189.0,15.0,149.0,246.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,72.15541165587419,82.3271130625686,97.0,85.0,98.0,91.0,107.0,92.0,112.0,110.0,98.9010989010989,112.11211211211211,121.0,92.0,71.0,64.0,78.0,100.0,128.0,118.0,121.0,71.0,64.11582213029989,79.38044530493708,86.0,132.0,102.0,120.0,96.0,94.0,126.0,77.0,64.0,98.0,65.0,0.0,49.40530649588289,18.973214285714285,27.0,52.0,60.0,60.0,60.0,56.0,46.0,59.0,53.0,16.983016983016984,19.0,39.96003996003996,52.0,57.05705705705706,39.96003996003996,41.0,34.0,43.0,39.0,13.0,16.0,18.98101898101898,40.08016032064128,49.9001996007984,29.97002997002997,29.02902902902903,11.988011988011989,15.015015015015015,30.0,9.00900900900901,15.984015984015985,32.0
video_send_googEncodeUsagePercent,16.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,14.0,14.0,13.0,13.0,12.0,12.0,14.0,15.0,16.0,15.0,15.0,15.0,15.0,14.0,15.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,59.0,60.0,60.0,59.0,59.0,59.0,55.0,54.0,53.0,60.0,49.0,19.0,27.0,52.0,60.0,60.0,60.0,56.0,46.0,59.0,53.0,17.0,19.0,41.0,52.0,57.0,42.0,42.0,33.0,44.0,39.0,13.0,15.0,20.0,41.0,50.0,32.0,29.0,12.0,17.0,31.0,9.0,15.0,33.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,1434.0,1402.0,1383.0,1429.0,1479.0,1459.0,1425.0,1434.0,1498.0,1555.0,1620.0,1720.0,1813.0,1902.0,2067.0,2160.0,2149.0,2164.0,2194.0,2194.0,2134.0,2121.0,2126.0,2134.0,2160.0,2182.0,2168.0,2153.0,2172.0,2188.0,2192.0,2197.0,2227.0,2319.0,2464.0,209.0,254.0,302.0,236.0,169.0,195.0,213.0,250.0,276.0,197.0,142.0,120.0,215.0,285.0,399.0,461.0,327.0,411.0,470.0,450.0,436.0,324.0,246.0,176.0,244.0,292.0,208.0,150.0,117.0,103.0,85.0,181.0,274.0,257.0,323.0
audio_recv_bitsReceivedPerSecond,9931.54486586494,13128.430296377606,15752.0,34440.0,42000.0,25144.0,41928.0,42000.0,42000.0,37600.0,29186.813186813186,36508.50850850851,47880.0,38440.0,19760.0,42000.0,42000.0,42000.0,31720.0,32360.0,23960.0,19392.0,42506.72182006205,33146.17618586641,35280.0,42000.0,42000.0,20376.0,38024.0,29400.0,47880.0,28160.0,35512.0,39264.0,19760.0,0.0,23253.430924062213,25500.0,26200.0,41160.0,7984.0,31952.0,34240.0,34544.0,35936.0,20800.0,15760.0,21658.34165834166,37672.0,18013.986013986014,35960.0,24336.336336336335,16919.08091908092,6512.0,4808.0,9184.0,8680.0,6904.0,18080.0,21042.95704295704,9699.39879759519,17852.295409181635,15744.255744255745,14046.046046046045,11148.851148851149,12356.356356356357,14648.0,5781.781781781782,4179.82017982018,14016.0
audio_recv_packetsReceivedPerSecond,11.100832562442184,14.270032930845225,17.0,41.0,50.0,30.0,50.0,50.0,50.0,44.0,33.96603396603397,44.04404404404404,57.0,45.0,22.0,50.0,50.0,50.0,37.0,37.0,27.0,23.0,50.67218200620476,38.72216844143272,42.0,50.0,50.0,23.0,45.0,35.0,57.0,32.0,43.0,46.0,22.0,0.0,43.91582799634035,47.99107142857143,40.0,49.0,8.0,38.0,40.0,41.0,42.0,24.0,18.0,25.974025974025974,44.0,19.98001998001998,43.0,28.02802802802803,32.967032967032964,9.0,8.0,21.0,15.0,10.0,41.0,44.955044955044954,22.044088176352705,39.920159680638726,33.96603396603397,35.03503503503504,21.978021978021978,26.026026026026027,35.0,9.00900900900901,9.99000999000999,31.0
audio_recv_googCurrentDelayMs,39.0,34.0,39.0,145.0,227.0,217.0,193.0,292.0,380.0,433.0,405.0,287.0,397.0,422.0,323.0,307.0,315.0,374.0,303.0,239.0,188.0,217.0,299.0,306.0,275.0,259.0,235.0,159.0,208.0,177.0,216.0,125.0,196.0,301.0,238.0,358.0,297.0,329.0,261.0,263.0,200.0,216.0,179.0,142.0,145.0,114.0,97.0,97.0,156.0,128.0,164.0,200.0,193.0,111.0,70.0,58.0,50.0,41.0,129.0,152.0,113.0,134.0,100.0,142.0,121.0,85.0,129.0,112.0,76.0,112.0
audio_recv_googJitterBufferMs,2.0,0.0,1.0,126.0,208.0,41.0,126.0,230.0,340.0,297.0,73.0,221.0,448.0,383.0,3.0,139.0,221.0,318.0,109.0,10.0,0.0,215.0,317.0,105.0,153.0,191.0,191.0,1.0,32.0,5.0,193.0,2.0,171.0,216.0,13.0,121.0,102.0,187.0,80.0,174.0,20.0,56.0,16.0,37.0,1.0,4.0,24.0,24.0,205.0,2.0,134.0,12.0,141.0,6.0,2.0,0.0,2.0,8.0,28.0,93.0,15.0,84.0,51.0,45.0,27.0,2.0,34.0,22.0,2.0,84.0
audio_recv_googJitterReceived,73.0,73.0,73.0,73.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,22.0,22.0,22.0,36.0,36.0,36.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,18.0,18.0,18.0,18.0
audio_recv_googPreferredJitterBufferMs,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,460.0,440.0,440.0,420.0,420.0,400.0,380.0,360.0,300.0,240.0,240.0,220.0,220.0,160.0,160.0,400.0,400.0,440.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,380.0,360.0,380.0,340.0,320.0,280.0,280.0,240.0,220.0,220.0,220.0,440.0,700.0,700.0,700.0
video_recv_bitsReceivedPerSecond,98286.77150786309,149892.42590559824,84416.0,72808.0,76424.0,88424.0,87536.0,117872.0,113824.0,108208.0,100699.3006993007,96648.64864864865,87488.0,59720.0,65392.0,82536.0,78744.0,91936.0,94208.0,86712.0,85848.0,92216.0,51334.02275077559,59330.10648596322,54128.0,58976.0,72312.0,77280.0,75336.0,48184.0,54792.0,61168.0,61656.0,59056.0,57944.0,0.0,202129.91765782252,215125.0,205648.0,197376.0,224680.0,208240.0,188800.0,210320.0,188808.0,146528.0,119688.0,135696.3036963037,183944.0,168287.7122877123,191016.0,200448.44844844844,244979.02097902098,212200.0,194040.0,163496.0,122776.0,134192.0,0.0,0.0,168753.50701402806,213740.51896207585,163916.0839160839,149285.2852852853,142137.86213786213,66178.17817817818,0.0,0.0,59196.803196803194,161824.0
video_recv_packetsReceivedPerSecond,47.17853839037928,69.15477497255763,26.0,22.0,48.0,60.0,60.0,60.0,60.0,45.0,49.95004995004995,56.05605605605606,28.0,15.0,36.0,53.0,57.0,39.0,49.0,31.0,34.0,52.0,13.44364012409514,14.52081316553727,18.0,36.0,53.0,24.0,40.0,10.0,12.0,28.0,16.0,11.0,30.0,0.0,52.15004574565416,62.5,60.0,57.0,61.0,56.0,55.0,53.0,57.0,43.0,36.0,37.96203796203796,52.0,50.94905094905095,53.0,57.05705705705706,65.93406593406593,59.0,55.0,40.0,48.0,44.0,0.0,0.0,37.07414829659319,66.86626746506985,53.946053946053944,36.03603603603604,41.95804195804196,21.02102102102102,0.0,0.0,7.992007992007992,43.0
video_recv_googCurrentDelayMs,47.0,47.0,46.0,44.0,42.0,41.0,40.0,38.0,36.0,35.0,34.0,40.0,39.0,38.0,36.0,35.0,34.0,33.0,31.0,31.0,30.0,36.0,36.0,34.0,33.0,31.0,30.0,29.0,35.0,38.0,45.0,42.0,50.0,59.0,56.0,42.0,44.0,42.0,40.0,38.0,37.0,36.0,35.0,35.0,33.0,34.0,41.0,45.0,46.0,49.0,52.0,61.0,59.0,57.0,55.0,59.0,60.0,58.0,58.0,58.0,440.0,432.0,418.0,416.0,391.0,378.0,378.0,378.0,255.0,270.0
video_recv_googDecodeMs,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,360.0,180.0
video_recv_googFrameRateOutput,47.0,63.0,29.0,23.0,49.0,60.0,57.0,60.0,60.0,45.0,50.0,56.0,26.0,16.0,36.0,54.0,57.0,39.0,49.0,31.0,34.0,52.0,14.0,15.0,18.0,36.0,53.0,24.0,40.0,10.0,12.0,28.0,16.0,10.0,30.0,46.0,50.0,62.0,57.0,59.0,56.0,56.0,56.0,50.0,57.0,43.0,36.0,36.0,34.0,24.0,40.0,53.0,62.0,61.0,59.0,33.0,34.0,43.0,0.0,0.0,28.0,61.0,44.0,6.0,34.0,35.0,0.0,0.0,3.0,33.0
video_recv_googFrameRateReceived,47.0,67.0,26.0,22.0,48.0,60.0,58.0,60.0,60.0,45.0,50.0,56.0,28.0,15.0,36.0,52.0,57.0,39.0,49.0,31.0,34.0,52.0,14.0,15.0,18.0,36.0,52.0,24.0,40.0,10.0,12.0,27.0,16.0,10.0,30.0,44.0,51.0,62.0,60.0,58.0,57.0,56.0,55.0,50.0,57.0,43.0,36.0,36.0,42.0,44.0,45.0,50.0,67.0,58.0,54.0,33.0,37.0,40.0,0.0,0.0,28.0,60.0,44.0,25.0,35.0,17.0,0.0,0.0,3.0,33.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,320.0
video_recv_googInterframeDelayMax,184.0,79.0,80.0,128.0,49.0,21.0,88.0,24.0,26.0,108.0,81.0,181.0,176.0,161.0,65.0,44.0,54.0,94.0,79.0,53.0,48.0,184.0,267.0,203.0,231.0,84.0,48.0,88.0,200.0,238.0,280.0,53.0,201.0,250.0,213.0,116.0,156.0,72.0,49.0,19.0,45.0,69.0,32.0,56.0,36.0,173.0,208.0,230.0,137.0,362.0,254.0,102.0,19.0,18.0,19.0,112.0,154.0,103.0,-1.0,-1.0,2465.0,78.0,71.0,496.0,175.0,136.0,-1.0,-1.0,2584.0,284.0
video_recv_googJitterBufferMs,36.0,36.0,35.0,33.0,31.0,30.0,29.0,27.0,25.0,24.0,23.0,29.0,28.0,27.0,25.0,24.0,23.0,22.0,20.0,20.0,19.0,25.0,25.0,23.0,22.0,20.0,19.0,18.0,24.0,27.0,34.0,31.0,39.0,48.0,45.0,31.0,33.0,31.0,29.0,27.0,27.0,25.0,24.0,24.0,22.0,23.0,30.0,34.0,35.0,48.0,53.0,50.0,48.0,46.0,44.0,48.0,48.0,46.0,46.0,46.0,428.0,420.0,406.0,404.0,379.0,366.0,366.0,366.0,243.0,351.0
