bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,2107942.0,2126352.0,2149269.0,2186118.0,2196540.0,2225822.0,2231281.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541190830,1541190831,1541190832,1541190833,1541190834,1541190835,1541190836
audio_bitsReceivedPerSecond,1133375.1507840771,1039280.0,1033600.0,1036928.0,1095792.2077922078,922701.2987012987,272270.0156985871
audio_bitsSentPerSecond,1551073.5826296743,1616136.0,1571960.0,1660384.0,1522909.0909090908,1565050.949050949,353318.68131868134
audio_packetsSentPerSecond,334.1375150784077,344.0,340.0,341.0,332.6673326673327,341.65834165834167,84.7723704866562
audio_googLocalAddress,35.204.137.161:59434,35.204.137.161:59434,35.204.137.161:59434,35.204.137.161:59434,35.204.137.161:59434,35.204.137.161:59434,35.204.137.161:59434
audio_googRemoteAddress,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000
audio_googRtt,27.0,24.0,24.0,24.0,23.0,23.0,21.0
audio_send_bitsSentPerSecond,16231.604342581424,16720.0,15880.0,16024.0,16527.472527472528,15840.15984015984,5117.739403453689
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,49.45717732207479,50.0,50.0,50.0,49.95004995004995,49.95004995004995,11.773940345368917
audio_send_googJitterReceived,103.0,103.0,103.0,118.0,118.0,118.0,118.0
audio_send_googRtt,20.0,20.0,20.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,1514750.3015681545,1575616.0,1535320.0,1621344.0,1486041.958041958,1525466.5334665335,339447.409733124
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,256.9360675512666,264.0,262.0,262.0,255.74425574425575,261.7382617382617,57.299843014128726
video_send_googEncodeUsagePercent,64.0,58.0,55.0,53.0,51.0,49.0,48.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,60.0,60.0,60.0,60.0,60.0,60.0,2.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,34.0,29.0,26.0,23.0,21.0,19.0,18.0
audio_recv_bitsReceivedPerSecond,9611.58021712907,5960.0,6872.0,6888.0,5370.629370629371,6289.7102897102895,0.0
audio_recv_packetsReceivedPerSecond,9.650180940892641,6.0,7.0,7.0,5.994005994005994,5.994005994005994,0.0
audio_recv_googCurrentDelayMs,42.0,32.0,59.0,35.0,30.0,37.0,33.0
audio_recv_googJitterBufferMs,22.0,6.0,25.0,24.0,1.0,7.0,5.0
audio_recv_googJitterReceived,119.0,119.0,119.0,118.0,118.0,118.0,118.0
audio_recv_googPreferredJitterBufferMs,500.0,500.0,500.0,500.0,500.0,500.0,500.0
video_recv_bitsReceivedPerSecond,1103787.6960193003,1012240.0,1004336.0,1008288.0,1067364.6353646354,897190.8091908091,261858.71271585557
video_recv_packetsReceivedPerSecond,144.75271411338963,136.0,132.0,130.0,135.86413586413587,116.88311688311688,33.75196232339089
video_recv_googCurrentDelayMs,81.0,79.0,79.0,77.0,76.0,75.0,74.0
video_recv_googDecodeMs,3.0,2.0,2.0,3.0,2.0,2.0,3.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,60.0,61.0,60.0,61.0,60.0,60.0,6.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,60.0,60.0,60.0,5.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,21.0,30.0,20.0,20.0,19.0,20.0,19.0
video_recv_googJitterBufferMs,59.0,59.0,58.0,58.0,58.0,58.0,57.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,1,1,1,1,1,1,1
video_recv_resolutionChangesReceived,1,1,1,1,1,1,1
1_way_delay_audio_send,10.0,10.0,10.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,17.0,14.5,13.0,11.5,10.5,9.5,9.0
ear_ear_delay_audio_send,31.0,12.0,13.0,10.0,11.0,12.0,16.0
audio_recv_kbitsReceivedPerSecond,9,5,6,6,5,6,0
video_recv_kbitsReceivedPerSecond,1077,988,980,984,1042,876,255
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.456,93.912,93.888,93.96000000000001,93.936,93.912
kpi_audio_synchronization,4.414186221580288,4.422641039394304,4.422204849258496,4.423510474048,4.423076247851008,4.422641039394304
eye_eye_delay_video_send,72.0,68.5,66.0,64.5,62.5,61.5,60.0
kpi_video_synchronization,5,5,5,5,5,5,5
av_delay_send,-41.0,-56.5,-53.0,-54.5,-51.5,-49.5,-44.0
kpi_av_synchronization,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,3.2486632634908497
kpi_q_audio,1,1,1,1,1,1,1
kpi_q_video,3.5821428571428573,3.4985714285714287,3.4985714285714287,3.4985714285714287,3.5542857142857143,3.4057142857142857
qoe_simple_normal,4.031933389699397,4.018944242472383,4.018895776901737,4.0190408463227945,4.028278313253287,4.003468051996192
qoe_simple_smooth,4.2956238658898735,4.268706147234288,4.268657681663642,4.268802751084698,4.287325932300906,4.237753766281906
