bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,1256888.0,1342366.0,1439297.0,1548698.0,1673594.0,1807628.0,1952527.0,2109369.0,2272150.0,2454922.0,2649878.0,2862868.0,3092897.0,3331614.0,3566726.0,3764427.0,3896275.0,3956795.0,3987829.0,3987829.0,3987829.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0,4070388.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541193319,1541193320,1541193321,1541193322,1541193323,1541193324,1541193325,1541193326,1541193327,1541193328,1541193329,1541193330,1541193331,1541193332,1541193333,1541193334,1541193335,1541193336,1541193337,1541193338,1541193339,1541193340,1541193341,1541193342,1541193343,1541193344,1541193345,1541193346,1541193347,1541193348,1541193349,1541193350,1541193351,1541193352,1541193353,1541193354,1541193355,1541193356,1541193357,1541193358,1541193359,1541193360,1541193361,1541193362,1541193363,1541193364,1541193365,1541193366,1541193367,1541193368,1541193369,1541193370,1541193371,1541193372,1541193373,1541193374,1541193375,1541193376,1541193377,1541193378,1541193379,1541193380,1541193381,1541193382,1541193383,1541193384,1541193385,1541193386,1541193387,1541193388,1541193389,1541193390,1541193391,1541193392,1541193393,1541193394,1541193395,1541193396,1541193397,1541193398,1541193399,1541193400,1541193401,1541193402,1541193403,1541193404,1541193405,1541193406,1541193407,1541193408,1541193409,1541193410,1541193411,1541193412,1541193413,1541193414,1541193415
audio_bitsReceivedPerSecond,-1,0.0,1713969.8173153296,2347436.3636363638,2503658.5928489044,2620991.935483871,2681358.6413586414,2588955.044955045,2592640.0,2676644.6446446446,2613282.717282717,2630144.0,2550853.7074148296,2627972.027972028,2575336.6633366635,2636993.9879759517,2640511.4885114883,2557504.0,2550846.846846847,2608654.6906187623,2629173.1731731733,2615807.807807808,2590576.0,2586813.186813187,2584656.656656657,2666219.5608782433,2633745.745745746,2603248.0,2573522.4775224775,2574760.0,2544128.128128128,2649950.0499500497,2592544.0,2623104.0,2589978.021978022,2687006.0120240483,2582697.302697303,1959791.7917917918,2131060.939060939,2094264.0,2135872.0,2100668.6686686687,2049552.0,2071176.0,2075409.1816367265,2125800.0,2064993.987975952,2124710.5788423154,2113424.0,2030412.8256513027,2138552.0,2083128.0,2036075.924075924,2158785.214785215,2024657.3146292586,2151208.0,2021784.0,2066600.1994017947,2551767.3019057172,2607456.5434565432,2690880.0,2641392.0,2568735.2647352647,2628872.0,2570725.2747252746,2643795.3861584757,2539440.0,2654914.171656687,2639479.4794794796,2498869.130869131,2679439.439439439,2573184.0,2588552.0,2610608.0,2548000.0,2637488.0,2535248.0,2652924.924924925,2619357.926221336,2541418.326693227,2649362.9032258065,2601429.141716567,2530872.0,2646320.0,2540120.0,2654721.2787212785,2570242.242242242,2669808.0,2619820.17982018,2555107.107107107,2640367.6323676324,2592288.2882882883,2496672.0,2614059.880239521,2620873.74749499,2695360.0,2569050.7462686566
audio_bitsSentPerSecond,-1,0.0,948365.3693407467,1279463.6363636365,1357767.012687428,1406935.4838709678,1703232.7672327673,1768687.3126873127,1807416.0,2099411.4114114116,2191896.103896104,2189872.0,2428328.6573146293,2583944.055944056,2662249.7502497504,2635695.3907815632,2603380.6193806194,2633928.0,2637957.957957958,2638746.506986028,2553633.6336336336,2521521.5215215217,2631280.0,2598513.4865134866,2604284.2842842843,2646826.347305389,2593681.681681682,2615672.0,2624439.5604395606,2543520.0,2015655.6556556555,2078513.4865134866,2187808.0,2063160.0,2135704.295704296,2113899.7995991986,2131284.7152847154,2080976.976976977,2063152.847152847,2094400.0,2096840.0,2027699.6996996996,2109728.0,2090232.0,2100135.728542914,2101696.0,2092521.0420841684,2068966.0678642713,2040792.0,2117474.9498997997,2087832.0,2043648.0,2097598.4015984014,2075404.5954045954,2131711.4228456914,2096144.0,2080368.0,2054380.857427717,2090270.812437312,2112479.5204795203,2084488.0,2039208.0,2099948.051948052,2060504.0,2135896.103896104,2071566.7001003008,2076864.0,2082267.4650698602,2082914.9149149149,2118529.4705294706,2081377.3773773774,2037544.0,2119920.0,2039544.0,2155024.0,2022624.0,2117520.0,2113745.745745746,2037104.6859421735,2117601.593625498,2156080.64516129,1998371.25748503,2117736.0,2039168.0,2145720.0,2017774.2257742258,2116636.6366366367,2108272.0,2033406.5934065934,2137369.3693693695,2071192.807192807,2053973.973973974,2117936.0,1981604.7904191618,2179775.5511022042,2035672.0,2118758.2089552237
audio_packetsSentPerSecond,-1,0.0,191.4217633042097,243.1818181818182,244.52133794694348,252.01612903225808,279.72027972027973,289.7102897102897,297.0,319.31931931931933,330.6693306693307,342.0,361.7234468937876,380.6193806193806,392.6073926073926,387.7755511022044,378.6213786213786,389.0,383.3833833833834,386.22754491017963,375.37537537537537,367.36736736736736,387.0,377.6223776223776,386.3863863863864,389.2215568862275,379.3793793793794,388.0,385.61438561438564,377.0,313.3133133133133,323.6763236763237,334.0,326.0,330.6693306693307,330.66132264529057,332.6673326673327,325.3253253253253,324.6753246753247,324.0,325.0,319.31931931931933,333.0,326.0,327.34530938123754,326.0,327.6553106212425,320.35928143712573,318.0,326.65330661322645,319.0,320.0,328.6713286713287,323.6763236763237,330.66132264529057,327.0,323.0,320.03988035892326,325.9779338014042,326.6733266733267,324.0,317.0,330.6693306693307,324.0,329.6703296703297,325.9779338014042,325.0,323.3532934131737,325.3253253253253,329.6703296703297,323.32332332332334,321.0,329.0,323.0,336.0,316.0,330.0,327.32732732732734,323.0309072781655,324.7011952191235,335.68548387096774,320.35928143712573,326.0,320.0,333.0,317.68231768231766,331.33133133133134,324.0,321.67832167832165,326.32632632632635,324.6753246753247,320.3203203203203,331.0,312.375249500998,333.6673346693387,324.0,329.3532338308458
audio_googLocalAddress,-1,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184
audio_googRemoteAddress,-1,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246
audio_googRtt,-1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
