video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
video_recv_resolutionChangesReceived,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1_way_delay_audio_send,25.0,25.0,25.0,25.0,25.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,13.0,12.5,12.5,12.0,10.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.5,8.0
ear_ear_delay_audio_send,31.0,31.0,26.0,26.0,36.0,19.0,14.0,10.0,15.0,9.0,21.0,12.0,13.0,16.0,11.0,17.0,14.0,15.0,9.0,14.0,14.0,18.0,17.0
audio_recv_kbitsReceivedPerSecond,7,6,6,4,8,7,6,7,7,6,7,6,7,6,5,6,7,7,7,7,7,6,2
video_recv_kbitsReceivedPerSecond,942,1001,931,998,939,992,925,962,871,895,938,885,865,925,902,936,900,942,886,894,944,891,146
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.456,93.456,93.57600000000001,93.57600000000001,93.336,93.744,93.864,93.96000000000001,93.84,93.98400000000001,93.696,93.912,93.888,93.816,93.936,93.792,93.864,93.84,93.98400000000001,93.864,93.864,93.768
kpi_audio_synchronization,4.414186221580288,4.414186221580288,4.416445308871168,4.416445308871168,4.411902868100608,4.4195671256965126,4.4217676780241915,4.423510474048,4.421329526272,4.423943717404673,4.418680057397249,4.422641039394304,4.422204849258496,4.420890394582528,4.423076247851008,4.420450283536384,4.4217676780241915,4.421329526272,4.423943717404673,4.4217676780241915,4.4217676780241915,4.420009193714176
eye_eye_delay_video_send,72.0,73.5,73.5,72.0,70.5,68.5,68.5,67.5,66.0,66.0,66.0,66.0,66.0,65.0,64.5,64.5,63.5,63.5,62.0,62.0,62.5,61.5,61.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-41.0,-42.5,-47.5,-46.0,-34.5,-49.5,-54.5,-57.5,-51.0,-57.0,-45.0,-54.0,-53.0,-49.0,-53.5,-47.5,-49.5,-48.5,-53.0,-48.0,-48.5,-43.5,-44.0
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,3.4614285714285713,3.5171428571428573,3.4521428571428574,3.507857142857143,3.4614285714285713,3.507857142857143,3.442857142857143,3.48,3.3964285714285714,3.415,3.4614285714285713,3.4057142857142857,3.387142857142857,3.442857142857143,3.4242857142857144,3.4521428571428574,3.4242857142857144,3.4614285714285713,3.415,3.415,3.4614285714285713,3.415
qoe_simple_normal,4.011814342080349,4.0211000563660635,4.010517732731716,4.019803447017431,4.011560636138163,4.02015031555358,4.009561488034435,4.015945608227556,4.001774709268318,4.005160413044963,4.012313657171123,4.003468051996192,4.000324348330309,4.009464012096472,4.00661164658662,4.0109627299167405,4.006466249939197,4.012608042601651,4.005160413044963,4.004918630891577,4.012656726129673,4.00472324374602
qoe_simple_smooth,4.255385770651778,4.273957199223207,4.252541542255526,4.271112970826954,4.255132064709591,4.2714598393631045,4.250037678510625,4.262612274894223,4.234512804506413,4.2409937463782965,4.255885085742551,4.237753766281906,4.231514824520785,4.249940202572662,4.243992598967572,4.25298653944055,4.243847202320149,4.25617947117308,4.2409937463782965,4.24075196422491,4.256228154701101,4.240556577079353
