bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,84022.0,84022.0,84022.0,87762.0,91818.0,95890.0,99818.0,82989.0,85245.0,89233.0,93229.0,68550.0,68550.0,68826.0,73018.0,77504.0,83610.0,90967.0,99085.0,108012.0,54550.0,54550.0,54550.0,56448.0,61964.0,67921.0,74355.0,81303.0,88807.0,96912.0,104261.0,113602.0,123690.0,134585.0,146352.0,81245.0,81245.0,87086.0,57117.0,60982.0,65036.0,71239.0,77938.0,85173.0,92987.0,53412.0,55080.0,59337.0,64624.0,86503.0,94423.0,98312.0,98448.0,98448.0,98448.0,99448.0,103652.0,107636.0,111508.0,115572.0,118980.0,55796.0,57596.0,60792.0,64736.0,68728.0,72460.0,77851.0,84190.0,91017.0,99298.0,65119.0,66931.0,71565.0,77919.0,85153.0,92965.0,101402.0,110514.0,120355.0,130136.0,141547.0,153871.0,167181.0,181555.0,125824.0,133824.0,144603.0,157171.0,170745.0,185211.0,201028.0,148096.0,139591.0,151678.0,112009.0,103613.0,108610.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
timestamp,1546010284,1546010285,1546010286,1546010287,1546010288,1546010289,1546010290,1546010291,1546010292,1546010293,1546010294,1546010295,1546010296,1546010297,1546010298,1546010299,1546010300,1546010301,1546010302,1546010303,1546010304,1546010305,1546010306,1546010307,1546010308,1546010309,1546010310,1546010311,1546010312,1546010313,1546010314,1546010315,1546010316,1546010317,1546010318,1546010319,1546010320,1546010321,1546010322,1546010323,1546010324,1546010325,1546010326,1546010327,1546010328,1546010329,1546010330,1546010331,1546010332,1546010284,1546010285,1546010286,1546010287,1546010288,1546010289,1546010290,1546010291,1546010292,1546010293,1546010294,1546010295,1546010296,1546010297,1546010298,1546010299,1546010300,1546010301,1546010302,1546010303,1546010304,1546010305,1546010306,1546010307,1546010308,1546010309,1546010310,1546010311,1546010312,1546010313,1546010314,1546010315,1546010316,1546010317,1546010318,1546010319,1546010320,1546010321,1546010322,1546010323,1546010324,1546010325,1546010326,1546010327,1546010328,1546010329,1546010330,1546010331,1546010332
audio_bitsReceivedPerSecond,52673.339399454046,35393.93939393939,62409.59040959041,289334.6573982125,309620.96774193546,276360.0,183816.0,151232.0,140056.0,152400.0,170565.43456543455,143111.11111111112,100336.0,148976.0,95704.2957042957,102136.0,107376.0,127552.0,84032.0,122544.0,132144.0,119328.0,103120.0,132056.0,101304.0,105096.0,116664.0,132392.0,130992.0,149016.0,159488.0,150120.0,167800.0,181040.0,180432.0,183384.0,120296.0,277712.0,163664.0,192576.57657657657,182321.6783216783,191760.0,230336.0,237128.0,215384.0,210544.0,209760.0,156632.0,192648.0,0.0,102759.63302752294,110378.61915367484,101352.0,113584.0,142720.0,107480.0,156920.0,114184.0,120008.0,103800.0,136112.0,73536.0,90336.0,102400.0,114000.0,102336.0,128240.0,125232.0,97216.0,145936.0,50920.0,72792.0,71576.0,82512.0,104752.0,93376.0,127064.0,108664.0,130872.0,146992.0,154432.0,143648.0,129264.0,120120.0,179872.0,120120.0,124240.0,77120.0,85776.0,91032.0,94880.0,92280.0,101048.0,111992.0,115056.0,72584.0,88816.0,84912.0
audio_bitsSentPerSecond,176706.09645131938,136682.379349046,105022.97702297702,112730.88381330685,111903.2258064516,121200.0,147792.0,139664.0,133824.0,121584.0,124939.06093906095,138162.16216216216,93248.0,88744.0,105630.36963036963,104296.0,121120.0,115776.0,137712.0,139024.0,131008.0,94360.0,58496.0,87168.0,84192.0,92400.0,115624.0,99768.0,130096.0,127344.0,126728.0,158264.0,153800.0,144408.0,142472.0,162368.0,147440.0,117360.0,115920.0,84388.38838838838,89790.20979020979,102224.0,91048.0,101376.0,109744.0,118624.0,99984.0,91152.0,91744.0,0.0,138473.39449541285,122939.86636971046,96488.0,131680.0,137184.0,139864.0,147096.0,147144.0,162760.0,150368.0,145608.0,116008.0,90832.0,86272.0,107376.0,105888.0,94792.0,114128.0,125104.0,121232.0,132600.0,102616.0,98752.0,91400.0,111880.0,113568.0,138672.0,134384.0,158224.0,142944.0,147520.0,178336.0,175656.0,174592.0,209848.0,180416.0,211304.0,155496.0,187520.0,201512.0,214344.0,233944.0,236184.0,189688.0,208056.0,198608.0,168264.0,165688.0
audio_packetsSentPerSecond,118.28935395814376,97.64309764309765,79.92007992007991,111.2214498510427,128.0241935483871,127.0,126.0,127.0,111.0,101.0,125.87412587412588,106.10610610610611,84.0,92.0,119.88011988011988,122.0,111.0,119.0,112.0,115.0,124.0,88.0,68.0,84.0,99.0,111.0,100.0,110.0,97.0,106.0,126.0,122.0,119.0,109.0,131.0,128.0,118.0,124.0,99.0,77.07707707707708,86.91308691308691,80.0,76.0,99.0,123.0,121.0,98.0,93.0,83.0,0.0,87.1559633027523,81.29175946547885,82.0,118.0,131.0,129.0,127.0,128.0,133.0,128.0,128.0,86.0,83.0,97.0,110.0,117.0,77.0,94.0,98.0,106.0,122.0,85.0,83.0,95.0,123.0,127.0,121.0,125.0,129.0,129.0,131.0,128.0,131.0,131.0,134.0,130.0,127.0,121.0,136.0,141.0,126.0,133.0,133.0,125.0,128.0,125.0,109.0,126.0
audio_googLocalAddress,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.92.114:60302,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014,35.204.47.190:40014
audio_googRemoteAddress,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:10000,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443,54.93.122.52:443
audio_googRtt,200.0,234.0,234.0,179.0,179.0,179.0,138.0,138.0,107.0,107.0,107.0,84.0,84.0,66.0,66.0,66.0,53.0,53.0,43.0,43.0,43.0,97.0,97.0,76.0,76.0,76.0,60.0,60.0,48.0,48.0,48.0,39.0,39.0,33.0,33.0,33.0,98.0,98.0,77.0,77.0,77.0,61.0,61.0,49.0,49.0,49.0,40.0,40.0,33.0,8028.0,8231.0,6371.0,5454.0,4396.0,4396.0,3300.0,3300.0,2479.0,2479.0,2479.0,1863.0,1863.0,1401.0,1401.0,1401.0,1054.0,1054.0,794.0,794.0,794.0,599.0,599.0,453.0,453.0,453.0,343.0,343.0,261.0,261.0,261.0,199.0,199.0,153.0,153.0,153.0,195.0,195.0,150.0,150.0,150.0,116.0,116.0,136.0,136.0,136.0,105.0,105.0,82.0
