audio_recv_googCurrentDelayMs,362.0,362.0,363.0,364.0,364.0,364.0,365.0,366.0,367.0,368.0,369.0,359.0,370.0,370.0
audio_recv_googJitterBufferMs,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,360.0,350.0,350.0
audio_recv_googJitterReceived,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,1051495.682210708,1080532.0435308344,975784.0,962408.0,1013312.0,1006824.0,962584.0,1003424.0,887488.0,904408.0,961438.5614385614,923075.6972111554,902761.8090452261,912591.4085914086
video_recv_packetsReceivedPerSecond,137.30569948186528,137.84764207980652,127.0,125.0,130.0,130.0,124.0,130.0,121.0,121.0,125.87412587412588,125.4980079681275,124.62311557788945,118.88111888111888
video_recv_googCurrentDelayMs,77.0,80.0,82.0,80.0,78.0,77.0,76.0,74.0,72.0,69.0,69.0,68.0,68.0,67.0
video_recv_googDecodeMs,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,18.0,20.0,18.0,18.0,18.0,18.0,18.0,20.0,19.0,19.0,30.0,28.0,18.0,22.0
video_recv_googJitterBufferMs,59.0,59.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,54.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,20.5,20.5,20.5,20.5,20.5,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0
1_way_delay_video_send,10.5,10.0,10.0,9.5,8.5,8.0,8.0,8.0,8.0,7.5,7.5,7.5,7.5,7.5
ear_ear_delay_audio_send,55.5,62.5,26.5,23.5,21.5,17.5,18.5,18.5,18.5,17.0,18.0,45.0,17.0,20.0
audio_recv_kbitsReceivedPerSecond,41,40,41,41,41,41,41,41,41,41,40,41,40,40
video_recv_kbitsReceivedPerSecond,1026,1055,952,939,989,983,940,979,866,883,938,901,881,891
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,92.86800000000001,92.7,93.56400000000001,93.636,93.684,93.78,93.756,93.756,93.756,93.792,93.768,93.12,93.792
kpi_audio_synchronization,4.402767289907777,4.399398919,4.416220494188992,4.417565730015808,4.418457679857473,4.420229860936,4.419788281943489,4.419788281943489,4.419788281943489,4.420450283536384,4.420009193714176,4.4077319127039996,4.420450283536384
eye_eye_delay_video_send,67.5,68.0,68.0,66.5,65.5,64.0,63.0,63.0,62.0,61.5,61.5,61.5,61.5,60.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-12.0,-5.5,-41.5,-43.0,-44.0,-46.5,-44.5,-44.5,-43.5,-44.5,-43.5,-16.5,-44.5,-40.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_video,3.5357142857142856,3.5635714285714286,3.4707142857142856,3.4614285714285713,3.507857142857143,3.4985714285714287,3.4614285714285713,3.4985714285714287,3.3964285714285714,3.4057142857142857,3.4614285714285713,3.4242857142857144,3.4057142857142857,3.415
qoe_simple_normal,4.022926524275467,4.027195117984127,4.0135879914178245,4.012189843017629,4.020027043793687,4.018676333754794,4.012436793231816,4.018627269422293,4.001603459898483,4.003224634678646,4.012461338984115,4.004906720459175,4.003224634678646
qoe_simple_smooth,4.278878905227848,4.287790356079365,4.258707039036872,4.255761271589058,4.271336567603211,4.268438238516699,4.256008221803245,4.268389174184198,4.234341555136578,4.23751034896436,4.256032767555544,4.242287672840127,4.23751034896436
