audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,20320.64128256513,24700.88495575221,24770.642201834864,24728.0,24320.0,25286.713286713286,25497.497497497498,24544.544544544544,24630.738522954092,31871.87187187187,32976.97697697698,31224.775224775225,24048.048048048047,17309.38123752495,16770.310932798395,17932.135728542915,16736.736736736737,16720.0,16703.296703296703,16720.0,16720.0,16904.0,16552.55255255255,16686.626746506987,16736.736736736737,16819.900497512437,16619.095477386934,16703.296703296703,16720.0,16736.736736736737,16736.736736736737,16686.626746506987,16720.0,16753.507014028055,16703.296703296703,16720.0,16736.736736736737,16703.296703296703,16736.736736736737,16720.0,16720.0,16736.736736736737,16720.0,16720.0,16703.296703296703,16720.0,16720.0,18344.0,26146.146146146148,16279.720279720279,16248.0,16240.0,16199.8001998002,16375.624375624375,16080.08008008008,16912.912912912914,16199.8001998002,16232.232232232232,16232.0,16240.0,16256.0,16232.0,16248.248248248248,16215.56886227545,16248.248248248248,16208.0,16208.0,16200.0,16248.248248248248,16208.0,16192.0,16167.664670658683,16231.768231768232,16232.46492985972,16224.0,16232.0,16183.816183816183,16232.46492985972,16199.401794616151,16224.448897795592,16192.0,16183.632734530938,16224.448897795592,16175.824175824177,16392.0,16223.776223776224,16064.128256513026,16176.0,16143.712574850299,16368.0,16080.2407221665,16175.824175824177,16359.281437125748,16032.0,16256.770310932798,16103.79241516966,16152.304609218438,16183.816183816183,16192.192192192193,16095.808383233532,16184.184184184183,16160.16016016016,16159.84015984016,16096.0,16207.792207792209
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,40.08016032064128,50.442477876106196,49.31192660550459,50.0,50.0,49.95004995004995,50.050050050050054,50.050050050050054,50.89820359281437,49.049049049049046,50.050050050050054,50.94905094905095,49.049049049049046,49.9001996007984,50.150451354062184,49.9001996007984,50.050050050050054,50.0,49.95004995004995,50.0,50.0,51.0,49.049049049049046,49.9001996007984,50.050050050050054,50.74626865671642,49.246231155778894,49.95004995004995,50.0,50.050050050050054,50.050050050050054,49.9001996007984,50.0,50.100200400801604,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,49.95004995004995,50.94905094905095,49.049049049049046,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.050050050050054,49.9001996007984,50.050050050050054,50.0,50.0,50.0,50.050050050050054,50.0,50.0,49.9001996007984,49.95004995004995,50.100200400801604,50.0,50.0,49.95004995004995,50.100200400801604,49.85044865403788,50.100200400801604,50.0,49.9001996007984,50.100200400801604,49.95004995004995,51.0,49.95004995004995,49.098196392785574,50.0,49.9001996007984,51.0,49.14744232698094,49.95004995004995,50.89820359281437,49.0,50.150451354062184,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,49.9001996007984,50.050050050050054,50.050050050050054,49.95004995004995,50.0,49.95004995004995
video_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,613803.6072144288,1013692.0353982301,1282449.5412844038,1309728.0,1416000.0,1529830.1698301698,1721169.1691691692,1850874.874874875,1809820.3592814372,2097729.7297297297,2219403.4034034032,2573322.6773226773,2621061.061061061,2549157.6846307386,2501448.3450351055,2562642.7145708585,2600808.8088088087,2458016.0,2566953.046953047,2596728.0,2581616.0,2668080.0,2561121.121121121,2551944.111776447,2512640.6406406406,1981723.383084577,2105527.638190955,2117418.5814185813,1988968.0,2098122.122122122,2049337.3373373374,2092263.4730538921,2157904.0,2017130.2605210422,2016407.5924075923,2076448.0,2041145.1451451452,2042093.9060939061,2021157.157157157,2050592.0,2051584.0,2075227.2272272273,2055248.0,2085776.0,2015296.7032967033,2068528.0,2044744.0,2034016.0,2012588.5885885886,2066645.3546453547,2052872.0,2073256.0,2052907.092907093,2077266.7332667334,2019083.0830830832,2068628.6286286286,2027596.4035964035,2041641.6416416417,2033016.0,2064096.0,2057448.0,2043624.0,2079351.3513513512,2067856.2874251497,2015711.7117117117,2050160.0,2055968.0,2036928.0,2010786.7867867867,2112408.0,2042680.0,2031153.6926147705,2090605.3946053947,2051062.124248497,2010024.0,2126016.0,2015992.007992008,2016336.6733466934,1997511.4656031905,2116865.7314629257,2014080.0,2054898.2035928143,2107014.028056112,2040231.7682317682,2013576.0,2041918.081918082,2068569.138276553,2039920.0,2038850.2994011976,2126664.0,1971923.7713139418,2062545.4545454546,2099065.8682634733,2042456.0,2017267.8034102307,2041716.5668662675,2083663.3266533066,2026325.6743256743,2002890.890890891,2112255.489021956,2022502.5025025024,2053893.8938938938,2111216.7832167833,2034224.0,2023480.5194805195
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,87.17434869739479,130.97345132743362,168.57798165137615,173.0,178.0,197.8021978021978,217.2172172172172,230.23023023023023,227.5449101796407,256.2562562562563,267.26726726726724,306.6933066933067,308.3083083083083,300.3992015968064,295.8876629889669,302.3952095808383,301.3013013013013,292.0,299.7002997002997,302.0,306.0,321.0,302.3023023023023,303.3932135728543,298.2982982982983,238.80597014925374,256.2814070351759,254.74525474525475,240.0,255.25525525525526,248.24824824824825,253.49301397205588,262.0,245.49098196392785,242.75724275724275,251.0,245.24524524524526,244.75524475524475,242.24224224224224,247.0,245.0,254.25425425425425,249.0,253.0,240.75924075924075,251.0,245.0,246.0,244.24424424424424,252.74725274725276,249.0,252.0,250.74925074925076,250.74925074925076,244.24424424424424,250.25025025025025,243.75624375624375,244.24424424424424,248.0,249.0,246.0,247.0,254.25425425425425,249.500998003992,245.24524524524526,247.0,247.0,245.0,244.24424424424424,256.0,247.0,246.50698602794412,255.74425574425575,245.49098196392785,241.0,257.0,242.75724275724275,242.48496993987976,241.27617148554336,252.5050100200401,245.0,250.499001996008,256.5130260521042,243.75624375624375,245.0,244.75524475524475,251.50300601202406,246.0,246.50698602794412,260.0,242.72818455366098,254.74525474525475,257.4850299401198,246.0,243.73119358074223,247.50499001996008,249.49899799599197,246.75324675324674,242.24224224224224,256.4870259481038,249.24924924924926,249.24924924924926,256.7432567432567,247.0,245.75424575424574
video_send_googEncodeUsagePercent,0.0,0.0,0.0,0.0,0.0,64.0,64.0,63.0,62.0,61.0,61.0,62.0,63.0,63.0,65.0,67.0,68.0,70.0,73.0,77.0,80.0,83.0,87.0,88.0,87.0,91.0,92.0,93.0,96.0,96.0,64.0,64.0,58.0,56.0,53.0,51.0,49.0,47.0,46.0,45.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0,41.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0
video_send_googFrameHeightSent,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,0.0,0.0,0.0,0.0,46.0,60.0,61.0,61.0,60.0,60.0,59.0,60.0,61.0,60.0,60.0,61.0,60.0,58.0,58.0,58.0,59.0,58.0,60.0,60.0,60.0,61.0,60.0,60.0,59.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,61.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,61.0
video_send_googFrameWidthSent,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,7.0,5.0,3.0,7.0,5.0,0.0,3.0,7.0,7.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,6.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0
audio_recv_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,25054.867256637168,24119.26605504587,24720.0,24440.0,25046.953046953047,24504.504504504504,24320.32032032032,24343.31337325349,24272.272272272272,24344.344344344343,24207.79220779221,24096.096096096095,24103.79241516966,24080.240722166498,24071.85628742515,24160.16016016016,24120.0,23792.20779220779,23720.0,23984.0,24096.0,24184.184184184185,24071.85628742515,23879.87987987988,23745.273631840795,24136.683417085427,24119.88011988012,24064.0,24096.096096096095,24056.056056056055,24063.872255489023,24232.0,24456.91382765531,24000.0,24048.0,24240.24024024024,24175.824175824175,24016.016016016016,24136.0,24224.0,24176.176176176177,24064.0,24256.0,24183.816183816183,24136.0,23848.0,24608.0,24632.632632632634,24335.664335664336,24304.0,24288.0,24351.648351648353,24271.728271728272,24408.40840840841,24368.368368368367,24223.776223776225,24328.328328328327,24184.0,24048.0,23976.0,24144.0,24136.136136136138,24167.664670658683,24104.104104104103,24200.0,24304.0,24040.0,24088.088088088087,24264.0,23960.0,24095.808383233532,24151.848151848153,24496.99398797595,24296.0,24256.0,24327.672327672328,24096.19238476954,24071.784646061813,24032.064128256512,24152.0,23928.14371257485,24168.336673346694,24223.776223776225,24408.0,24167.832167832166,24160.320641282564,24232.0,24095.808383233532,24096.0,24256.7703109328,24031.968031968034,23840.319361277445,24080.0,24104.31293881645,23800.399201596807,24080.160320641284,23768.23176823177,24008.008008008008,23656.68662674651,23743.743743743744,23719.71971971972,23576.42357642358,23912.0,23792.20779220779
