audio_send_packetsSentPerSecond,50.607287449392715,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,49.0,51.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,105.0,105.0,105.0,105.0,105.0,112.0,112.0,112.0,112.0,112.0,99.0,99.0,99.0,99.0,99.0,99.0,137.0,137.0,137.0,137.0,137.0,114.0,114.0,114.0,114.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
audio_send_googRtt,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3022.0,3022.0,3022.0,3022.0,3022.0,3022.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3543.0,3543.0,3543.0,3543.0,3543.0,3543.0,3543.0
video_send_bitsSentPerSecond,187174.0890688259,183568.0,183280.0,204952.0,238640.0,217416.0,206168.0,177902.0979020979,201417.41741741743,152744.0,168695.3046953047,162072.0,178424.0,164080.0,172008.0,193656.0,210112.0,118344.0,148944.0,179715.71571571572,172571.42857142858,171000.0,173536.0,210256.0,211448.0,239808.0,251088.0,219024.0,214296.0,238784.0,231296.0,196528.0
video_send_packetsLost,59.0,60.0,64.0,63.0,93.0,115.0,118.0,119.0,127.0,138.0,143.0,141.0,146.0,146.0,144.0,152.0,191.0,194.0,196.0,196.0,201.0,200.0,199.0,195.0,194.0,194.0,216.0,225.0,234.0,251.0,259.0,290.0
video_send_packetsSentPerSecond,61.74089068825911,62.0,62.0,61.0,68.0,66.0,65.0,62.93706293706294,67.06706706706707,60.0,61.938061938061935,60.0,62.0,60.0,60.0,63.0,68.0,50.0,62.0,64.06406406406407,60.93906093906094,60.0,60.0,60.0,60.0,64.0,68.0,62.0,62.0,65.0,65.0,65.0
video_send_googEncodeUsagePercent,15.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,49.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,3825.0,3621.0,3614.0,3609.0,4069.0,4351.0,4091.0,3794.0,3606.0,3431.0,3313.0,3737.0,3628.0,3552.0,3666.0,4079.0,4032.0,4251.0,3907.0,4075.0,3806.0,3551.0,3811.0,3597.0,3513.0,3525.0,3894.0,4194.0,3954.0,3864.0,3810.0,3773.0
audio_recv_bitsReceivedPerSecond,7417.004048582996,12248.0,23032.0,34440.0,27720.0,34344.0,36776.0,24519.48051948052,13901.901901901902,14848.0,14673.326673326674,9904.0,14720.0,19976.0,21848.0,20208.0,11512.0,17472.0,14128.0,16336.336336336337,9238.761238761239,15336.0,14000.0,12704.0,16536.0,12496.0,14128.0,8856.0,20720.0,12192.0,14456.0,12272.0
audio_recv_packetsReceivedPerSecond,8.097165991902834,14.0,28.0,41.0,33.0,40.0,43.0,27.972027972027973,23.023023023023022,32.0,36.96303696303696,26.0,36.0,48.0,49.0,48.0,27.0,41.0,35.0,36.03603603603604,20.97902097902098,35.0,34.0,27.0,40.0,25.0,29.0,15.0,50.0,27.0,31.0,25.0
audio_recv_googCurrentDelayMs,30.0,41.0,84.0,118.0,156.0,162.0,200.0,167.0,146.0,188.0,194.0,168.0,155.0,150.0,236.0,394.0,369.0,356.0,343.0,287.0,193.0,189.0,217.0,179.0,241.0,176.0,123.0,125.0,208.0,248.0,210.0,151.0
audio_recv_googJitterBufferMs,2.0,4.0,16.0,68.0,44.0,130.0,122.0,2.0,5.0,145.0,2.0,4.0,39.0,113.0,208.0,463.0,274.0,194.0,172.0,68.0,20.0,38.0,117.0,103.0,142.0,2.0,8.0,100.0,290.0,5.0,94.0,102.0
audio_recv_googJitterReceived,90.0,90.0,90.0,90.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,29.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,640.0,580.0,500.0,440.0,400.0,400.0
video_recv_bitsReceivedPerSecond,106113.36032388663,83360.0,120088.0,166368.0,128280.0,143856.0,136864.0,125218.78121878122,139611.61161161162,163992.0,115628.37162837163,75144.0,127096.0,155288.0,160128.0,173872.0,164112.0,178280.0,122888.0,136872.87287287286,108883.11688311688,121616.0,112808.0,135936.0,117360.0,124648.0,131648.0,150848.0,144872.0,107976.0,124272.0,127176.0
video_recv_packetsReceivedPerSecond,30.364372469635626,23.0,36.0,45.0,49.0,49.0,47.0,39.96003996003996,53.053053053053056,54.0,41.95804195804196,26.0,43.0,47.0,52.0,54.0,47.0,47.0,43.0,47.047047047047045,38.96103896103896,39.0,38.0,44.0,46.0,51.0,47.0,55.0,55.0,38.0,43.0,50.0
video_recv_googCurrentDelayMs,166.0,177.0,175.0,168.0,172.0,171.0,167.0,163.0,159.0,154.0,148.0,146.0,148.0,142.0,136.0,139.0,144.0,140.0,138.0,134.0,130.0,126.0,122.0,117.0,115.0,113.0,110.0,109.0,107.0,110.0,109.0,106.0
video_recv_googDecodeMs,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,23.0,32.0,27.0,40.0,28.0,24.0,43.0,41.0,44.0,47.0,52.0,21.0,40.0,43.0,49.0,19.0,33.0,42.0,36.0,32.0,47.0,39.0,34.0,36.0,34.0,48.0,37.0,42.0,35.0,39.0,38.0,44.0
video_recv_googFrameRateReceived,23.0,18.0,33.0,40.0,44.0,43.0,44.0,36.0,47.0,46.0,42.0,21.0,40.0,43.0,52.0,49.0,42.0,38.0,37.0,40.0,36.0,39.0,34.0,36.0,39.0,50.0,38.0,47.0,51.0,31.0,38.0,44.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,491.0,339.0,228.0,228.0,524.0,362.0,186.0,242.0,220.0,152.0,35.0,277.0,409.0,108.0,139.0,389.0,531.0,208.0,175.0,212.0,192.0,234.0,222.0,196.0,115.0,176.0,282.0,297.0,332.0,194.0,215.0,97.0
video_recv_googJitterBufferMs,157.0,168.0,164.0,157.0,161.0,163.0,156.0,152.0,148.0,143.0,137.0,135.0,137.0,131.0,125.0,128.0,133.0,129.0,127.0,123.0,119.0,115.0,111.0,106.0,104.0,102.0,99.0,98.0,99.0,99.0,98.0,95.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1511.0,1511.0,1511.0,1511.0,1511.0,1511.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1771.5,1771.5,1771.5,1771.5,1771.5,1771.5,1771.5
1_way_delay_video_send,1912.5,1810.5,1807.0,1804.5,2034.5,2175.5,2045.5,1897.0,1803.0,1715.5,1656.5,1868.5,1814.0,1776.0,1833.0,2039.5,2016.0,2125.5,1953.5,2037.5,1903.0,1775.5,1905.5,1798.5,1756.5,1762.5,1947.0,2097.0,1977.0,1932.0,1905.0,1886.5
ear_ear_delay_audio_send,1949.5,1954.5,1956.5,1948.5,1956.5,1969.5,1952.5,1951.5,1947.5,1953.5,1514.0,1512.0,1512.0,1515.0,1522.0,1519.0,1981.0,1984.0,1981.0,1980.0,1978.0,1984.0,1981.0,1974.0,1976.0,1775.5,1773.5,1778.5,1781.5,1779.5,1772.5,1784.5
audio_recv_kbitsReceivedPerSecond,7,11,22,33,27,33,35,23,13,14,14,9,14,19,21,19,11,17,13,15,9,14,13,12,16,12,13,8,20,11,14,11
video_recv_kbitsReceivedPerSecond,103,81,117,162,125,140,133,122,136,160,112,73,124,151,156,169,160,174,120,133,106,118,110,132,114,121,128,147,141,105,121,124
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,2015.5,1914.5,1911.0,1905.5,2130.5,2274.5,2149.5,1996.0,1899.0,1814.5,1751.5,1959.5,1907.0,1868.0,1927.0,2129.5,2103.0,2223.5,2045.5,2126.5,1991.0,1859.5,1987.5,1880.5,1835.5,1838.5,2022.0,2170.0,2050.0,2004.0,1986.0,1969.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,-66.0,40.0,45.5,43.0,-174.0,-305.0,-197.0,-44.5,48.5,139.0,-237.5,-447.5,-395.0,-353.0,-405.0,-610.5,-122.0,-239.5,-64.5,-146.5,-13.0,124.5,-6.5,93.5,140.5,-63.0,-248.5,-391.5,-268.5,-224.5,-213.5,-185.0
kpi_av_synchronization,5,5,4.96,5,1.7333333333333334,1,1,5,4.72,1,1,1,1,1,1,1,5,1,5,3.5666666666666664,5,1,5,1,1,5,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,4.693231865584395,5,4.865606628121216,5,4.904703300310673,4.738985153469177,5,5,5,5,5,4.59543356514211,5,5,5,4.487839843855012,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,2,3,5,4,5,5,3,2,2,2,2,2,3,3,3,2,3,2,2,1,2,2,2,3,2,2,1,3,2,2,2
kpi_q_video,1.5714285714285714,1.457142857142857,1.4,1.4,1.5714285714285714,1.5142857142857142,1.5142857142857142,1.6285714285714286,1.5714285714285714,1.6285714285714286,1.4,1.4,1.457142857142857,1.457142857142857
qoe_simple_normal,2.8730158730158735,2.8539682539682545,2.84,2.8444444444444446,2.51005291005291,2.419047619047619,2.419047619047619,2.882539682539683,2.8419047619047624,2.438095238095238,2.4,2.4,2.4095238095238094,2.4095238095238094
qoe_simple_smooth,2.801587301587302,2.763492063492064,2.74,2.744444444444445,2.4386243386243387,2.3380952380952382,2.3380952380952382,2.820634920634921,2.7704761904761903,2.376190476190476,2.3000000000000003,2.3000000000000003,2.3190476190476192,2.3190476190476192
