audio_recv_bitsReceivedPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,5336.0,10152.0,8184.0,7495.495495495496,6929.070929070929,10346.346346346347,10648.0,9952.0,0.0,25024.0,9912.0,23800.0,31536.0,9712.0,11424.0,10093.906093906095,10986.986986986987,18328.0,10384.0,14304.0,6179.640718562874,15551.102204408817,20211.78821178821,17033.033033033033,25550.44955044955,14654.654654654654,28584.0,23224.0,15824.0,14320.0,14680.0,12864.0,11656.0,17064.0,14800.0,11656.0,13194.805194805194,20068.068068068067,16160.0,14680.0,15488.0,8592.0,12888.0,14024.0,17688.0,13984.0,18160.0,17888.0,18928.0,14240.0,18141.85814185814,19080.0,17097.097097097096,19536.0,17864.0,13256.0,9408.0,16928.0,15856.0,20356.356356356355,21194.805194805194,19688.0,14880.0,18016.0,15752.247752247753,19003.003003003003,17782.217782217784,15783.783783783783,19720.0,13592.0,16096.0,12552.0,18733.266733266733,19147.14714714715,18424.0,17424.0,23080.0,19816.0,22560.0,14112.0,12432.0,14304.0,23584.0
audio_recv_packetsReceivedPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,20.0,16.0,17.017017017017018,11.988011988011989,20.02002002002002,22.0,21.0,0.0,69.0,22.0,47.0,52.0,28.0,29.0,28.97102897102897,22.02202202202202,32.0,36.0,43.0,19.960079840319363,30.060120240480963,29.97002997002997,37.03703703703704,58.94105894105894,33.033033033033036,68.0,54.0,38.0,36.0,32.0,31.0,28.0,45.0,35.0,30.0,39.96003996003996,50.050050050050054,44.0,37.0,38.0,24.0,32.0,36.0,43.0,35.0,41.0,44.0,43.0,34.0,41.95804195804196,46.0,41.04104104104104,47.0,42.0,36.0,23.0,40.0,37.0,51.051051051051054,49.95004995004995,44.0,39.0,44.0,37.96203796203796,41.04104104104104,40.95904095904096,41.04104104104104,44.0,36.0,36.0,32.0,41.95804195804196,45.04504504504504,44.0,43.0,53.0,47.0,52.0,36.0,27.0,36.0,57.0
audio_recv_googCurrentDelayMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,44.0,47.0,55.0,56.0,43.0,38.0,76.0,63.0,405.0,370.0,401.0,441.0,376.0,264.0,205.0,186.0,168.0,165.0,308.0,178.0,126.0,86.0,141.0,294.0,145.0,356.0,307.0,191.0,97.0,93.0,72.0,109.0,181.0,119.0,158.0,129.0,197.0,241.0,291.0,234.0,122.0,104.0,123.0,159.0,202.0,223.0,278.0,295.0,291.0,102.0,86.0,81.0,99.0,74.0,72.0,50.0,86.0,123.0,294.0,343.0,311.0,197.0,176.0,193.0,139.0,193.0,231.0,210.0,174.0,122.0,117.0,152.0,222.0,287.0,254.0,288.0,307.0,285.0,197.0,121.0,88.0,226.0
audio_recv_googJitterBufferMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,4.0,32.0,3.0,1.0,1.0,14.0,2.0,602.0,224.0,322.0,442.0,210.0,95.0,2.0,2.0,103.0,322.0,312.0,2.0,32.0,82.0,35.0,318.0,92.0,427.0,436.0,160.0,5.0,31.0,101.0,95.0,72.0,88.0,45.0,152.0,207.0,245.0,114.0,119.0,21.0,11.0,57.0,162.0,142.0,194.0,271.0,272.0,146.0,32.0,105.0,12.0,152.0,2.0,22.0,6.0,81.0,185.0,420.0,390.0,236.0,127.0,182.0,122.0,122.0,101.0,139.0,185.0,22.0,71.0,11.0,150.0,250.0,335.0,157.0,332.0,240.0,295.0,82.0,8.0,34.0,292.0
audio_recv_googJitterReceived,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,42.0,42.0,42.0,42.0,39.0,39.0,39.0,39.0,36.0,36.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,49.0,49.0,49.0,23.0,23.0,23.0,23.0,10.0,10.0,10.0,25.0,25.0,25.0,25.0,31.0,31.0,31.0,31.0,31.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,100.0,100.0,100.0,100.0,720.0,720.0,720.0,720.0,720.0,720.0,600.0,540.0,540.0,440.0,500.0,500.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,100.0,100.0,100.0,100.0,100.0,340.0,340.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,80.0,80.0,80.0,80.0,80.0,80.0,360.0,360.0,360.0,280.0,280.0,280.0,280.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,240.0,240.0,240.0
audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.0,24567.432567432566,24656.0,25144.0,22960.0,16408.0,16360.36036036036,16359.64035964036,16384.384384384386,16368.0,16344.0,16352.0,16344.0,16720.0,16376.0,16376.0,16552.0,18680.0,20091.90809190809,19835.835835835835,20064.0,18448.0,20504.0,19960.079840319362,19759.519038076152,20427.572427572428,19851.85185185185,20443.556443556445,19755.755755755756,20592.0,19200.0,20056.0,20336.0,20184.0,20520.0,19992.0,20440.0,20776.0,21488.0,20795.204795204794,21389.38938938939,21096.0,21160.0,20928.0,21368.0,20824.0,21160.0,21392.0,20904.0,21176.0,21128.0,21024.0,21464.0,20635.364635364636,21112.0,21053.053053053052,21392.0,20808.0,21072.0,21592.0,21168.0,21128.0,20804.804804804804,21162.837162837164,21160.0,21104.0,21456.0,21098.9010989011,21221.22122122122,20779.22077922078,21197.197197197198,21136.0,21120.0,21144.0,21232.0,20435.564435564436,21117.117117117115,20216.0,20712.0,21208.0,21632.0,21256.0,21200.0,20136.0,20680.0,20776.0
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.95004995004995,50.0,51.0,50.0,50.0,50.050050050050054,49.95004995004995,49.049049049049046,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,49.95004995004995,50.050050050050054,50.0,49.0,51.0,49.9001996007984,49.098196392785574,50.94905094905095,49.049049049049046,50.94905094905095,49.049049049049046,50.0,50.0,50.0,51.0,50.0,50.0,49.0,50.0,50.0,51.0,48.95104895104895,51.051051051051054,50.0,50.0,49.0,51.0,49.0,50.0,51.0,49.0,50.0,50.0,50.0,51.0,48.95104895104895,50.0,50.050050050050054,51.0,49.0,50.0,51.0,50.0,50.0,49.049049049049046,49.95004995004995,50.0,50.0,51.0,49.95004995004995,50.050050050050054,48.95104895104895,50.050050050050054,50.0,50.0,50.0,51.0,48.95104895104895,51.051051051051054,50.0,49.0,50.0,51.0,49.0,51.0,49.0,50.0,50.0
video_recv_bitsReceivedPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17688.0,184928.0,131560.0,112144.0,104536.53653653654,60923.07692307692,144872.87287287286,121072.0,70016.0,0.0,288272.0,153200.0,86424.0,163904.0,96992.0,108464.0,113710.28971028971,85149.14914914915,169608.0,101128.0,177256.0,136774.45109780438,94621.24248496995,59020.97902097902,127703.70370370371,112159.84015984015,84092.09209209209,103384.0,127888.0,86992.0,96048.0,91536.0,90864.0,89416.0,129008.0,62664.0,64368.0,167368.63136863138,148804.8048048048,162664.0,116216.0,132864.0,97712.0,106040.0,134192.0,166528.0,105312.0,115104.0,146392.0,157104.0,77024.0,117962.03796203797,135896.0,117621.62162162163,147968.0,137984.0,102552.0,79368.0,122168.0,88584.0,148420.4204204204,137270.72927072927,148640.0,129792.0,164392.0,116043.95604395604,144912.9129129129,141354.64535464536,132484.48448448448,157720.0,122464.0,98480.0,102864.0,124259.74025974025,148700.7007007007,134944.0,120184.0,147552.0,161096.0,146672.0,110040.0,83888.0,112528.0,121016.0
video_recv_packetsReceivedPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,17.0,15.0,13.013013013013014,8.991008991008991,22.02202202202202,20.0,9.0,0.0,41.0,19.0,13.0,30.0,24.0,24.0,27.972027972027973,17.017017017017018,36.0,42.0,50.0,42.91417165668663,41.08216432865731,26.973026973026972,51.051051051051054,57.94205794205794,42.04204204204204,29.0,32.0,19.0,27.0,29.0,34.0,42.0,71.0,35.0,36.0,75.92407592407592,79.07907907907908,69.0,46.0,51.0,35.0,39.0,46.0,66.0,40.0,52.0,64.0,68.0,36.0,58.94105894105894,66.0,62.06206206206206,67.0,65.0,51.0,36.0,54.0,51.0,79.07907907907908,69.93006993006993,68.0,59.0,62.0,49.95004995004995,64.06406406406407,63.93606393606394,58.05805805805806,70.0,58.0,48.0,49.0,60.93906093906094,69.06906906906907,65.0,68.0,82.0,76.0,77.0,54.0,40.0,56.0,78.0
video_recv_googCurrentDelayMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,196.0,230.0,157.0,165.0,235.0,280.0,280.0,280.0,280.0,280.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,54.0,54.0,54.0,54.0,54.0,54.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,100.0,100.0,96.0,93.0,93.0,93.0,93.0,93.0
video_recv_googDecodeMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_recv_googFrameHeightReceived,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,5.0,7.0,7.0,11.0,7.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
video_recv_googFrameRateReceived,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,5.0,11.0,10.0,4.0,0.0,19.0,6.0,5.0,13.0,14.0,15.0,11.0,13.0,17.0,19.0,21.0,33.0,31.0,22.0,39.0,46.0,33.0,38.0,39.0,35.0,21.0,23.0,26.0,33.0,54.0,28.0,27.0,59.0,61.0,52.0,38.0,40.0,28.0,63.0,45.0,51.0,31.0,41.0,50.0,53.0,27.0,58.0,62.0,66.0,49.0,50.0,40.0,27.0,40.0,39.0,62.0,55.0,53.0,46.0,45.0,38.0,51.0,50.0,44.0,53.0,44.0,37.0,36.0,48.0,55.0,52.0,72.0,63.0,57.0,61.0,43.0,30.0,44.0,61.0
video_recv_googFrameWidthReceived,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,118.0,182.0,668.0,248.0,148.0,327.0,328.0,164.0,-1.0,-1.0,3005.0,-1.0,2065.0,-1.0,-1.0,-1.0,-1.0,-1.0,5237.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10403.0,143.0,-1.0,-1.0,2564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10806.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9694.0,-1.0,-1.0,-1.0,4123.0,-1.0,-1.0,-1.0,-1.0,-1.0,5488.0,-1.0,-1.0,-1.0,-1.0,4628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7148.0,-1.0,2175.0,19.0,-1.0,-1.0,-1.0,-1.0
video_recv_googJitterBufferMs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,65.0,182.0,216.0,143.0,149.0,220.0,269.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,85.0,82.0,82.0,82.0,82.0,82.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0
