bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,1589115.0,1628119.0,1656430.0,1694601.0,1732265.0,1767925.0,1803275.0,1840610.0,1877861.0,1916780.0,1950695.0,1991158.0,2014463.0,2025420.0,2045671.0,2071337.0,2092830.0,2113051.0,2118208.0,2129090.0,2135427.0,2151806.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0,4192666.0
bweforvideo-googBucketDelay,0.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541193792,1541193793,1541193794,1541193795,1541193796,1541193797,1541193798,1541193799,1541193800,1541193801,1541193802,1541193803,1541193804,1541193805,1541193806,1541193807,1541193808,1541193809,1541193810,1541193811,1541193812,1541193813,1541193792,1541193793,1541193794,1541193795,1541193796,1541193797,1541193798,1541193799,1541193800,1541193801,1541193802,1541193803,1541193804,1541193805,1541193806,1541193807,1541193808,1541193809,1541193810,1541193811,1541193812,1541193813
audio_bitsReceivedPerSecond,0.0,1105107.4806534825,1030140.221402214,1039105.7884231537,1086052.1042084168,1079880.1198801198,1029925.925925926,1090848.0,942928.0,970016.0,1003500.4995004995,976632.0,949560.0,962920.0,1002816.0,997344.0,961560.0,1027496.0,936184.0,977112.0,1030472.0,991560.0,0.0,1130777.1696638,1170295.3586497891,993472.0,1061616.0,1027920.0,1073224.0,964664.0,1018021.978021978,940384.0,939664.0,1000848.0,945158.8411588412,915576.0,961656.0,964288.0,995912.0,925872.0,989192.0,956822.3552894212,918174.1741741742,1015136.8631368631
audio_bitsSentPerSecond,0.0,1714923.4737747204,1772801.9680196801,1608335.3293413173,1605314.629258517,1601150.849150849,1678830.8308308308,1431384.0,1605352.0,1485088.0,1421954.0459540458,1591120.0,1453560.0,1450288.0,1470936.0,1506112.0,1559936.0,1394688.0,1567016.0,1478872.0,1414216.0,1562176.0,0.0,1706908.5222830337,1595049.2264416316,1640000.0,1593336.0,1753648.0,1482104.0,1631176.0,1495224.7752247753,1429728.0,1594792.0,1462248.0,1426629.3706293707,1513992.0,1487408.0,1609192.0,1369848.0,1591232.0,1495576.0,1441612.7744510977,1613661.6616616617,1474445.5544455545
audio_packetsSentPerSecond,0.0,343.0782459157352,361.6236162361624,344.311377245509,341.6833667334669,342.65734265734267,346.34634634634637,328.0,345.0,331.0,323.6763236763237,338.0,332.0,327.0,325.0,329.0,330.0,324.0,332.0,331.0,324.0,332.0,0.0,349.4917904612979,338.9592123769339,349.0,333.0,353.0,332.0,349.0,329.6703296703297,325.0,337.0,332.0,317.68231768231766,334.0,324.0,337.0,317.0,340.0,326.0,320.35928143712573,335.33533533533534,325.6743256743257
audio_googLocalAddress,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.125.129:42680,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644,35.204.137.161:37644
audio_googRemoteAddress,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000
audio_googRtt,23.0,21.0,21.0,21.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,30.0,26.0,26.0,26.0,23.0,23.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0
audio_send_bitsSentPerSecond,0.0,15325.881341358556,17830.258302583024,16479.041916167665,16376.753507014027,16287.712287712287,16152.152152152152,16488.0,16280.0,16248.0,16247.752247752247,16272.0,16272.0,16288.0,16080.0,15656.0,16280.0,16184.0,16232.0,16192.0,16208.0,15992.0,0.0,24306.48944487881,25248.945147679326,23736.0,24192.0,24432.0,24344.0,24208.0,24415.584415584417,24312.0,24168.0,24160.0,23960.03996003996,24136.0,24176.0,24592.0,24408.0,24392.0,33880.0,40175.64870259481,40440.44044044044,40359.64035964036
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.871023215821154,49.20049200492005,50.89820359281437,50.100200400801604,49.95004995004995,49.049049049049046,51.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,49.0,51.0,50.0,50.0,50.0,50.0,50.0,49.0,0.0,50.039093041438626,50.63291139240506,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,49.9001996007984,50.050050050050054,49.95004995004995
audio_send_googJitterReceived,109.0,109.0,104.0,104.0,104.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,99.0,99.0,99.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
audio_send_googRtt,60.0,60.0,34.0,34.0,34.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,55.0,55.0,55.0,25.0,25.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0
video_send_bitsSentPerSecond,0.0,1675453.1384350816,1733972.9397293972,1568071.8562874252,1583759.519038076,1544919.0809190809,1641641.6416416417,1391016.0,1568632.0,1441760.0,1385350.6493506494,1552024.0,1416544.0,1412344.0,1434960.0,1467712.0,1535872.0,1343488.0,1541920.0,1424112.0,1377984.0,1523296.0,0.0,1659146.2079749804,1548511.9549929677,1591416.0,1561048.0,1693952.0,1436800.0,1582120.0,1449462.5374625374,1378480.0,1550768.0,1414360.0,1392903.096903097,1456128.0,1444336.0,1561480.0,1326320.0,1543096.0,1442480.0,1375113.7724550897,1553793.7937937938,1410093.9060939061
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,262.25279449699053,281.6728167281673,263.47305389221555,266.53306613226454,256.7432567432567,267.26726726726724,246.0,267.0,250.0,243.75624375624375,259.0,253.0,251.0,248.0,250.0,257.0,241.0,257.0,245.0,246.0,254.0,0.0,269.7419859265051,257.38396624472574,267.0,259.0,272.0,250.0,267.0,249.75024975024974,243.0,258.0,252.0,241.75824175824175,250.0,247.0,259.0,240.0,261.0,249.0,239.52095808383234,258.25825825825825,245.75424575424574
video_send_googEncodeUsagePercent,103.0,64.0,64.0,58.0,56.0,53.0,51.0,49.0,48.0,46.0,45.0,44.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,102.0,64.0,64.0,58.0,56.0,53.0,51.0,49.0,48.0,46.0,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,47.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,50.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,34.0,29.0,24.0,22.0,19.0,18.0,18.0,17.0,16.0,15.0,16.0,16.0,15.0,16.0,15.0,16.0,18.0,17.0,17.0,17.0,17.0,16.0,31.0,32.0,31.0,31.0,29.0,26.0,24.0,21.0,19.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0
audio_recv_bitsReceivedPerSecond,0.0,26476.354256233877,25535.055350553506,25660.67864271457,25563.12625250501,26093.906093906095,25809.80980980981,25896.0,25784.0,26256.0,25750.24975024975,25728.0,25608.0,25792.0,25728.0,25944.0,26136.0,25944.0,32312.0,42000.0,42000.0,42000.0,0.0,9369.820172009382,5580.8720112517585,7944.0,7960.0,7920.0,7936.0,7920.0,7896.103896103896,7880.0,7888.0,7904.0,7896.103896103896,7936.0,7912.0,7160.0,7936.0,7840.0,7944.0,7840.319361277445,7887.887887887888,7864.135864135864
audio_recv_packetsReceivedPerSecond,0.0,49.871023215821154,50.43050430504305,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,9.382329945269742,5.625879043600563,8.0,8.0,8.0,8.0,8.0,7.992007992007992,8.0,8.0,8.0,7.992007992007992,8.0,8.0,7.0,8.0,8.0,8.0,7.984031936127744,8.008008008008009,7.992007992007992
