bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,1998676.0,2029747.0,2058659.0,2090578.0,2124312.0,2160806.0,2190924.0,2202527.0,2213622.0,2213622.0,2222482.0,2242266.0,2248129.0,2253215.0,2264934.0,2276174.0,2294967.0,2294967.0,2301575.0,2301575.0,2301575.0,2312623.0,2312623.0,2312623.0,2323008.0,2323008.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541191570,1541191571,1541191572,1541191573,1541191574,1541191575,1541191576,1541191577,1541191578,1541191579,1541191580,1541191581,1541191582,1541191583,1541191584,1541191585,1541191586,1541191587,1541191588,1541191589,1541191590,1541191591,1541191592,1541191593,1541191594,1541191595
audio_bitsReceivedPerSecond,0.0,981944.0,1003552.0,1039240.0,1047400.5994005994,1039215.2152152152,1079392.0,931080.0,924104.0,980440.0,962456.0,936784.0,921296.0,974312.0,975816.0,964456.0,1007384.0,926360.0,930560.0,959944.0559440559,971547.5475475475,943064.0,932928.0,971184.0,944544.0,998528.0
audio_bitsSentPerSecond,0.0,1791832.0,1617208.0,1560736.0,1611668.3316683318,1606926.926926927,1583880.0,1575192.0,1482080.0,1443488.0,1487264.0,1510360.0,1476016.0,1432976.0,1508392.0,1510688.0,1524464.0,1588920.0,1419336.0,1441190.8091908093,1485069.069069069,1511256.0,1479712.0,1420760.0,1534528.0,1486232.0
audio_packetsSentPerSecond,0.0,357.0,337.0,335.0,342.65734265734267,336.33633633633633,338.0,342.0,326.0,327.0,323.0,334.0,330.0,324.0,329.0,329.0,330.0,341.0,320.0,328.6713286713287,328.3283283283283,333.0,329.0,318.0,335.0,325.0
audio_googLocalAddress,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032,35.204.125.129:57032
audio_googRemoteAddress,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000
audio_googRtt,48.0,39.0,39.0,39.0,33.0,33.0,28.0,28.0,28.0,24.0,24.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,16.0,16.0
