bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,3047904.0,3119811.0,3316645.0,3582977.0,3732730.0,3879461.0,3959086.0,3959086.0,4048749.0,4048749.0,4068569.0,4110335.0,4110335.0,4110335.0,4110335.0,4110335.0,4110335.0,4110335.0,1894938.0,3620571.0,3749306.0,3885607.0,3961478.0,3961478.0,3961478.0,3994913.0,3994913.0,3994913.0,4040052.0,4086960.0,4135685.0,4135685.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,4137574.0,2117855.0,3278036.0,3503410.0,3679675.0,3812858.0,3880949.0,3930065.0,3971720.0,4020928.0,4088500.0,4135652.0,4135652.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0,4155890.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541191594,1541191595,1541191596,1541191597,1541191598,1541191599,1541191600,1541191601,1541191602,1541191603,1541191604,1541191605,1541191606,1541191607,1541191608,1541191609,1541191610,1541191611,1541191612,1541191613,1541191614,1541191615,1541191616,1541191617,1541191618,1541191619,1541191620,1541191621,1541191622,1541191623,1541191624,1541191625,1541191626,1541191627,1541191628,1541191629,1541191630,1541191631,1541191632,1541191633,1541191634,1541191635,1541191636,1541191637,1541191638,1541191639,1541191640,1541191641,1541191642,1541191643,1541191644,1541191645,1541191646,1541191647,1541191648,1541191649,1541191650,1541191651,1541191652,1541191653,1541191654,1541191655,1541191656,1541191657,1541191658,1541191659,1541191660,1541191661,1541191662,1541191663,1541191664,1541191665,1541191666,1541191667,1541191668,1541191669,1541191670,1541191671,1541191672,1541191673,1541191674,1541191675,1541191676,1541191677,1541191678,1541191679,1541191680,1541191681,1541191682,1541191683,1541191684,1541191685,1541191686,1541191687
audio_bitsReceivedPerSecond,0.0,0.0,588024.4399185335,1618316.8516649848,1924907.6305220884,2101725.7257257258,2381378.6213786216,2478966.966966967,2487848.0,2630592.0,2627472.0,2683532.4675324676,2621077.0770770772,2594485.5144855143,2645802.9850746267,2567050.3018108653,2657336.0,2568312.0,2610869.130869131,2574206.206206206,2607096.0,2615800.0,2627504.0,2682472.0,2531428.5714285714,2566078.078078078,2620707.292707293,2211179.179179179,2089488.0,2157392.0,2113496.0,2139312.0,2118672.0,2152184.0,2107168.0,1911416.0,2042456.0,2088440.0,2060976.0,2121640.0,2092011.988011988,2118214.214214214,2097200.0,2091344.0,2054393.6063936064,2126334.3343343344,2079649.4023904381,1873285.1405622489,2421754.2457542457,2615871.871871872,2504432.0,2632319.6803196804,2687143.143143143,2619176.0,2535048.951048951,2539672.0,2513753.753753754,2693240.0,2502592.0,2718568.0,2564376.0,2668424.0,2516992.0,2546928.0,2599320.6793206795,2649545.5455455454,2537672.0,2677872.0,2553918.0819180817,2692316.3163163164,2586424.0,2587176.0,2257976.0,2064136.0,2085852.2954091816,2091767.5350701404,2144664.0,2034008.0,2061248.0,2150984.0,2031504.0,2133696.0,2103416.0,2118544.0,2042976.0,2095464.0,2079208.7912087913,2096096.096096096,2048336.0,2157040.0,2050504.0,2094808.0,2145456.0,2088464.0
audio_bitsSentPerSecond,0.0,0.0,604733.1975560081,2160928.3551967707,2411855.421686747,2618498.4984984985,2585782.217782218,2611203.203203203,2601704.0,2543344.0,2532040.0,2625326.6733266735,2658802.802802803,2632719.2807192807,2601576.119402985,2572370.221327968,2651064.0,2644872.0,2573170.829170829,2598830.8308308306,2503608.0,2143528.0,2586872.0,2605360.0,2572931.0689310688,2586394.3943943945,2591616.3836163837,2615735.735735736,2598224.0,2588960.0,2645224.0,2603648.0,2637632.0,2588960.0,2641496.0,2228696.0,2064784.0,2097336.0,2100312.0,2013872.0,2149362.6373626376,2137857.857857858,2117104.0,2124512.0,2153054.945054945,2065489.4894894895,2137019.920318725,2073863.4538152611,2078449.5504495504,2109893.893893894,2132712.0,2104983.016983017,2064536.5365365366,2155456.0,2127912.087912088,1854448.0,2362706.706706707,2542968.0,2624768.0,2417544.0,2672912.0,2609184.0,2593456.0,2597648.0,2540563.4365634364,2599695.6956956955,2678064.0,2657760.0,2607056.943056943,2536872.8728728727,2717416.0,2594816.0,2647456.0,2646280.0,2621836.3273453093,2585699.3987975954,2608600.0,2630568.0,2554168.0,2545576.0,2728616.0,2599640.0,2625400.0,2672184.0,2620000.0,2554720.0,2590025.974025974,2664672.6726726727,2638416.0,2588848.0,2625448.0,2605688.0,2640408.0,2694096.0
audio_packetsSentPerSecond,0.0,0.0,116.08961303462321,330.978809283552,361.4457831325301,389.3893893893894,376.6233766233766,377.3773773773774,379.0,374.0,370.0,381.6183816183816,388.38838838838836,380.6193806193806,379.1044776119403,380.28169014084506,389.0,382.0,373.6263736263736,377.3773773773774,369.0,334.0,379.0,380.0,376.6233766233766,382.3823823823824,375.6243756243756,383.3833833833834,380.0,376.0,385.0,383.0,388.0,379.0,387.0,344.0,323.0,325.0,325.0,315.0,331.6683316683317,333.3333333333333,328.0,329.0,330.6693306693307,323.32332332332334,332.66932270916334,319.27710843373495,320.67932067932065,325.3253253253253,329.0,324.6753246753247,325.3253253253253,338.0,328.6713286713287,298.0,350.35035035035037,371.0,379.0,364.0,387.0,379.0,380.0,383.0,372.6273726273726,376.37637637637636,389.0,382.0,378.6213786213786,369.3693693693694,395.0,377.0,388.0,385.0,380.23952095808386,382.76553106212424,383.0,380.0,371.0,375.0,391.0,375.0,390.0,390.0,383.0,377.0,378.6213786213786,382.3823823823824,384.0,377.0,384.0,382.0,387.0,390.0
audio_googLocalAddress,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602,10.164.0.9:36602
audio_googRemoteAddress,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617,10.164.0.8:47617
audio_googRtt,1.0,2.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,12.0,14.0,14.0,12.0,12.0,12.0,17.0,17.0,15.0,15.0,15.0,17.0,17.0,14.0,14.0,14.0,13.0,13.0,11.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,15.0,17.0,17.0,14.0,14.0,14.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,8.0,8.0
