audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,18824.0,24729.95391705069,24908.296943231442,23696.0,16079.92007992008,15943.943943943945,16375.624375624375,16367.265469061877,15503.006012024049,15472.0,14472.0,15456.543456543457,14140.280561122245,15441.117764471059,13330.66132264529,15425.722831505484,15503.006012024049,13552.0,15144.0,16096.0,13837.837837837838,14001.998001998001,9209.20920920921,9814.185814185814,12167.664670658683,13042.084168336673,13816.0,13861.861861861862,13722.277722277722,13725.725725725726,10725.274725274725,11473.053892215568,12944.0,13613.613613613614,12956.956956956958,12288.0,12272.0,12312.0,12336.0,12320.0,10578.57857857858,9200.0,9200.0,9200.0,9200.0,9181.636726546907,9218.436873747494,9190.80919080919,9209.20920920921,9190.80919080919,9200.0,9209.20920920921,11712.0,16720.0,16686.626746506987,15279.279279279279,16096.0,16736.736736736737,16720.0,16703.296703296703,16720.0,16736.736736736737,16686.626746506987,16736.736736736737,16720.0,16024.024024024024,16464.0,16247.50499001996,14068.13627254509,16088.0,15104.895104895106,14350.35035035035,14249.75024975025,15088.0,13152.0,9209.20920920921,9814.185814185814,9200.0,9136.047666335651,9274.193548387097,10650.698602794411,12224.0,12192.384769539078,12147.852147852147,12220.22022022022,12171.828171828172,12104.0,12163.836163836164,9200.0,9218.436873747494,10448.0,12232.0,11588.411588411589,12032.0,11619.61961961962,11524.475524475525,12272.0,12259.74025974026,15471.471471471472,15255.255255255255,15257.48502994012,11336.0,9209.20920920921,9209.20920920921,11444.555444555444,15400.0,15768.0,15352.0,16199.8001998002
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,37.0,50.69124423963134,50.21834061135371,50.0,49.95004995004995,50.050050050050054,49.95004995004995,49.9001996007984,50.100200400801604,50.0,50.0,49.95004995004995,50.100200400801604,49.9001996007984,50.100200400801604,49.85044865403788,50.100200400801604,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,49.9001996007984,50.100200400801604,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,49.9001996007984,50.0,50.050050050050054,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.050050050050054,50.0,50.0,50.0,50.0,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.050050050050054,50.0,50.0,49.9001996007984,50.050050050050054,50.0,50.050050050050054,50.0,49.95004995004995,50.0,50.050050050050054,49.9001996007984,50.050050050050054,50.0,50.050050050050054,49.0,50.89820359281437,50.100200400801604,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.0,49.65243296921549,50.403225806451616,49.9001996007984,50.0,50.100200400801604,49.95004995004995,50.050050050050054,49.95004995004995,50.0,49.95004995004995,50.0,50.100200400801604,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.0,49.95004995004995,50.050050050050054,50.050050050050054,49.9001996007984,50.0,50.050050050050054,50.050050050050054,48.95104895104895,50.0,50.0,50.0,49.95004995004995
video_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,1051968.0,2252674.65437788,2354541.4847161574,2398464.0,2508307.6923076925,2400424.4244244243,2672695.3046953045,2611744.510978044,2589338.6773547092,2538264.0,2572032.0,2704447.5524475523,2510909.8196392786,2584175.648702595,2473466.9338677353,2484913.260219342,2667198.396793587,2517768.0,2540584.0,2599320.0,2004676.6766766766,2086657.3426573426,2078222.2222222222,2053938.0619380618,2003233.5329341318,2057418.8376753507,2113304.0,2017193.1931931933,2117770.2297702297,2066906.906906907,2020971.028971029,2057684.6307385229,2053528.0,2030814.8148148148,2072040.0400400402,2002496.0,2118216.0,1993504.0,2099080.0,2051968.0,1997981.981981982,2097000.0,2046296.0,2002656.0,2092016.0,2012542.9141716566,2105130.260521042,1999752.2477522478,2100868.868868869,2040007.992007992,2007200.0,2099995.995995996,2038776.0,2020056.0,2098730.5389221557,1991055.055055055,2139440.0,1970154.1541541542,2083448.0,2054393.6063936064,2032184.0,2105097.097097097,2036606.7864271458,2031799.7997997997,2054232.0,2005685.6856856856,2110336.0,1997844.3113772455,2102148.2965931864,2022200.0,2117058.941058941,2052460.4604604605,1981690.3096903097,2024056.0,2090168.0,2005189.189189189,2089038.961038961,2034392.0,2074256.206554121,2020637.0967741935,2045772.4550898203,2067592.0,2046597.1943887775,2030977.022977023,2083291.2912912914,2037826.1738261739,2105704.0,1983112.887112887,2111640.0,1985218.4368737475,2060184.0,2093632.0,2040647.3526473527,1994824.0,2061229.2292292293,2043932.067932068,2072512.0,2033686.3136863136,2110006.006006006,1971763.7637637637,2069580.8383233533,2055560.0,2089585.5855855856,1994882.8828828828,2093338.6613386613,2057584.0,2047576.0,2018344.0,2109850.1498501496
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,137.0,272.8110599078341,283.8427947598253,282.0,294.7052947052947,283.2832832832833,317.68231768231766,307.38522954091815,304.60921843687373,299.0,303.0,311.68831168831167,295.59118236472943,304.39121756487026,293.5871743486974,295.1146560319043,312.62525050100203,295.0,299.0,307.0,245.24524524524526,247.75224775224774,249.24924924924926,246.75324675324674,238.52295409181636,249.49899799599197,258.0,244.24424424424424,256.7432567432567,245.24524524524526,246.75324675324674,243.5129740518962,244.0,247.24724724724726,254.25425425425425,244.0,256.0,244.0,254.0,246.0,243.24324324324326,249.0,244.0,242.0,255.0,247.50499001996008,254.50901803607215,247.75224775224774,254.25425425425425,246.75324675324674,244.0,252.25225225225225,244.0,241.0,252.49500998003992,245.24524524524526,263.0,241.24124124124126,253.0,246.75324675324674,244.0,253.25325325325326,243.5129740518962,243.24324324324326,251.0,245.24524524524526,257.0,242.51497005988023,251.50300601202406,243.0,259.7402597402597,245.24524524524526,237.76223776223776,240.0,258.0,241.24124124124126,252.74725274725276,248.0,255.21350546176762,246.9758064516129,248.50299401197606,250.0,247.4949899799599,243.75624375624375,251.25125125125126,246.75324675324674,257.0,240.75924075924075,258.0,240.4809619238477,247.0,250.0,243.75624375624375,239.0,251.25125125125126,247.75224775224774,253.0,249.75024975024974,255.25525525525526,239.23923923923923,249.500998003992,246.0,250.25025025025025,238.23823823823824,255.74425574425575,248.0,252.0,244.0,256.7432567432567
video_send_googEncodeUsagePercent,0.0,0.0,0.0,0.0,0.0,64.0,64.0,68.0,69.0,69.0,72.0,74.0,75.0,77.0,80.0,80.0,80.0,82.0,85.0,87.0,87.0,87.0,88.0,90.0,91.0,64.0,64.0,57.0,55.0,52.0,50.0,48.0,46.0,45.0,44.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0
video_send_googFrameHeightSent,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,0.0,0.0,0.0,0.0,45.0,59.0,57.0,57.0,59.0,54.0,58.0,57.0,58.0,57.0,60.0,60.0,58.0,60.0,57.0,58.0,60.0,59.0,58.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0
video_send_googFrameWidthSent,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,4.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,7.0,5.0,5.0,5.0,4.0,7.0,7.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0
