video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,600.0,424.0,1772.0,2715.0,1905.0,1338.0,1255.0,883.0,622.0,439.0,627.0,443.0,316.0,300.0,214.0,154.0,112.0,85.0,64.0,51.0,40.0,32.0,71.0,54.0,42.0,36.0,29.0,24.0,21.0,21.0,21.0,19.0,18.0,19.0,17.0,16.0,15.0,15.0,54.0,42.0,72.0,55.0,43.0,34.0,30.0,25.0,22.0,22.0,19.0
audio_recv_bitsReceivedPerSecond,41979.981801637856,25598.204264870932,30561.43856143856,61624.62760675273,40080.645161290326,58376.0,36440.0,20816.0,20368.0,16160.0,22321.678321678322,20660.660660660662,11568.0,22720.0,21890.10989010989,22360.0,21344.0,21440.0,21808.0,21592.0,20432.0,17688.0,14968.0,27480.0,21480.0,21896.0,21536.0,21520.0,21648.0,22328.0,21752.0,21568.0,22424.0,21856.0,21840.0,19904.0,10504.0,37576.0,20864.0,29653.653653653655,26509.490509490508,25736.0,26656.0,26928.0,25176.0,26920.0,24992.0,12856.0,31728.0
audio_recv_packetsReceivedPerSecond,78.25295723384896,48.260381593714925,56.943056943056945,141.012909632572,89.71774193548387,134.0,84.0,46.0,45.0,34.0,49.95004995004995,46.046046046046044,27.0,47.0,49.95004995004995,50.0,50.0,49.0,51.0,50.0,46.0,39.0,37.0,63.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,46.0,22.0,70.0,40.0,55.05505505505506,49.95004995004995,50.0,50.0,50.0,47.0,50.0,46.0,24.0,59.0
audio_recv_googCurrentDelayMs,22.0,100.0,202.0,83.0,486.0,147.0,487.0,310.0,146.0,69.0,69.0,57.0,99.0,192.0,211.0,338.0,369.0,365.0,364.0,242.0,181.0,105.0,116.0,415.0,449.0,464.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,457.0,178.0,291.0,202.0,251.0,250.0,249.0,249.0,187.0,203.0,300.0,280.0,171.0,394.0
audio_recv_googJitterBufferMs,51.0,140.0,553.0,359.0,868.0,497.0,752.0,254.0,28.0,30.0,46.0,2.0,36.0,42.0,167.0,307.0,339.0,319.0,339.0,228.0,58.0,40.0,94.0,457.0,447.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,357.0,1.0,442.0,60.0,215.0,230.0,230.0,230.0,158.0,259.0,265.0,185.0,205.0,471.0
audio_recv_googJitterReceived,68.0,32.0,32.0,32.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,14.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0
audio_recv_googPreferredJitterBufferMs,20.0,60.0,220.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,220.0,440.0,440.0,440.0,440.0,440.0,440.0,60.0,60.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,180.0,40.0,300.0,300.0,300.0,300.0,40.0,300.0,300.0,300.0,660.0,660.0
video_recv_bitsReceivedPerSecond,0.0,0.0,23056.943056943055,200413.10824230386,220145.16129032258,198544.0,127552.0,119960.0,101944.0,125848.0,128575.42457542458,113345.34534534534,78280.0,116536.0,59964.03596403597,66776.0,73368.0,93624.0,48912.0,90560.0,95104.0,91664.0,79280.0,95768.0,68152.0,72424.0,81184.0,97600.0,95552.0,116440.0,117144.0,115984.0,129896.0,148136.0,144200.0,151888.0,97304.0,224896.0,126976.0,152552.55255255254,140835.16483516485,156736.0,193240.0,198480.0,174648.0,171056.0,172328.0,132824.0,148416.0
video_recv_packetsReceivedPerSecond,0.0,0.0,17.982017982017982,77.45779543197617,63.50806451612903,36.0,67.0,60.0,60.0,59.0,60.93906093906094,60.06006006006006,39.0,33.0,19.98001998001998,38.0,47.0,49.0,15.0,28.0,32.0,42.0,43.0,27.0,18.0,42.0,59.0,60.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,33.0,86.0,41.0,73.07307307307308,59.94005994005994,60.0,60.0,60.0,56.0,64.0,60.0,48.0,57.0
video_recv_googCurrentDelayMs,86.0,86.0,86.0,36.0,36.0,36.0,12.0,213.0,225.0,233.0,236.0,243.0,346.0,338.0,330.0,330.0,330.0,330.0,33.0,23.0,23.0,25.0,244.0,237.0,229.0,216.0,207.0,199.0,191.0,184.0,177.0,170.0,164.0,157.0,151.0,145.0,145.0,140.0,138.0,139.0,133.0,128.0,123.0,118.0,117.0,112.0,108.0,109.0,106.0
video_recv_googDecodeMs,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,0.0,0.0,0.0,9.0,0.0,0.0,27.0,79.0,58.0,61.0,60.0,60.0,47.0,29.0,13.0,0.0,0.0,0.0,7.0,13.0,22.0,42.0,30.0,22.0,17.0,34.0,59.0,61.0,57.0,58.0,55.0,61.0,60.0,61.0,60.0,61.0,29.0,39.0,50.0,56.0,60.0,60.0,61.0,60.0,45.0,60.0,60.0,38.0,40.0
video_recv_googFrameRateReceived,0.0,0.0,2.0,24.0,19.0,15.0,40.0,60.0,61.0,57.0,61.0,60.0,15.0,17.0,20.0,38.0,47.0,47.0,6.0,13.0,23.0,42.0,15.0,18.0,18.0,42.0,58.0,60.0,56.0,56.0,56.0,60.0,59.0,60.0,60.0,60.0,16.0,29.0,33.0,57.0,60.0,60.0,60.0,61.0,24.0,60.0,60.0,22.0,35.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,-1.0,-1.0,-1.0,4724.0,-1.0,-1.0,2718.0,19.0,63.0,29.0,18.0,18.0,69.0,166.0,167.0,-1.0,-1.0,-1.0,3380.0,200.0,134.0,51.0,243.0,231.0,232.0,115.0,33.0,18.0,34.0,34.0,34.0,18.0,18.0,18.0,18.0,18.0,155.0,151.0,50.0,136.0,18.0,18.0,18.0,18.0,82.0,18.0,18.0,160.0,99.0
video_recv_googJitterBufferMs,75.0,75.0,75.0,24.0,24.0,24.0,478.0,435.0,403.0,379.0,361.0,346.0,335.0,327.0,319.0,319.0,319.0,319.0,23.0,13.0,251.0,238.0,233.0,226.0,218.0,205.0,196.0,188.0,180.0,173.0,166.0,159.0,153.0,146.0,140.0,134.0,134.0,129.0,130.0,128.0,122.0,117.0,112.0,107.0,106.0,101.0,97.0,98.0,95.0
video_recv_googPlisSent,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,4753.5,4753.5,4753.5,4753.5,4753.5,1057.0,1057.0,1057.0,1057.0,1057.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,137.5,137.5,137.5,137.5,137.5,137.5,15.5,15.5,15.5,15.5,15.5,15.5
1_way_delay_video_send,300.0,212.0,886.0,1357.5,952.5,669.0,627.5,441.5,311.0,219.5,313.5,221.5,158.0,150.0,107.0,77.0,56.0,42.5,32.0,25.5,20.0,16.0,35.5,27.0,21.0,18.0,14.5,12.0,10.5,10.5,10.5,9.5,9.0,9.5,8.5,8.0,7.5,7.5,27.0,21.0,36.0,27.5,21.5,17.0,15.0,12.5,11.0,11.0,9.5
ear_ear_delay_audio_send,4764.5,4762.5,4757.5,4762.5,4763.5,1062.0,1062.0,1057.0,1063.0,1059.0,17.0,21.0,17.0,19.0,24.0,19.0,24.0,19.0,24.0,17.0,26.0,23.0,22.0,22.0,22.0,22.0,17.0,22.0,17.0,22.0,17.0,25.0,21.0,25.0,53.0,17.0,23.0,146.5,139.5,143.5,145.5,143.5,139.5,22.5,25.5,25.5,16.5,24.5,19.5
audio_recv_kbitsReceivedPerSecond,40,24,29,60,39,57,35,20,19,15,21,20,11,22,21,21,20,20,21,21,19,17,14,26,20,21,21,21,21,21,21,21,21,21,21,19,10,36,20,28,25,25,26,26,24,26,24,12,30
video_recv_kbitsReceivedPerSecond,0,0,22,195,214,193,124,117,99,122,125,110,76,113,58,65,71,91,47,88,92,89,77,93,66,70,79,95,93,113,114,113,126,144,140,148,95,219,124,148,137,153,188,193,170,167,168,129,144
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,93.792,93.696,93.792,93.744,93.62400000000001,93.744,93.62400000000001,93.744,93.62400000000001,93.792,93.57600000000001,93.648,93.672,93.672,93.672,93.672,93.792,93.672,93.792,93.672,93.792,93.60000000000001,93.696,93.60000000000001,92.928,93.792,93.648,90.684,90.852,90.756,90.708,90.756,90.852,93.66,93.58800000000001,93.58800000000001,93.804,93.61200000000001
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.420450283536384,4.418680057397249,4.420450283536384,4.4195671256965126,4.417342132997633,4.4195671256965126,4.417342132997633,4.4195671256965126,4.417342132997633,4.420450283536384,4.416445308871168,4.4177890832834565,4.418235058276864,4.418235058276864,4.418235058276864,4.418235058276864,4.420450283536384,4.418235058276864,4.420450283536384,4.418235058276864,4.420450283536384,4.416894208,4.418680057397249,4.416894208,4.403958932340736,4.420450283536384,4.4177890832834565,4.355395510785472,4.3593107246285445,4.357078892711488,4.3559575424556165,4.357078892711488,4.3593107246285445,4.418012192728001,4.4166698801656965,4.4166698801656965,4.420670461442753,4.417118292301504
eye_eye_delay_video_send,331.0,242.0,914.0,1384.5,978.5,693.0,654.5,466.5,334.0,241.5,338.5,248.5,184.0,174.0,129.0,98.0,76.0,60.5,49.0,45.5,42.0,37.0,55.5,46.0,38.0,34.0,29.5,26.0,24.5,24.5,24.5,23.5,28.0,28.5,26.5,26.0,24.5,25.5,54.0,46.0,60.0,50.5,43.5,37.0,36.0,33.5,30.0,29.0,33.5
kpi_video_synchronization,1.92,3.106666666666667,1,1,1,1,1,1,1.8800000000000003,3.1133333333333333,1.8200000000000003,3.02,3.88,4.013333333333334,4.613333333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,4433.5,4520.5,3843.5,3378.0,3785.0,369.0,407.5,590.5,729.0,817.5,-321.5,-227.5,-167.0,-155.0,-105.0,-79.0,-52.0,-41.5,-25.0,-28.5,-16.0,-14.0,-33.5,-24.0,-16.0,-12.0,-12.5,-4.0,-7.5,-2.5,-7.5,1.5,-7.0,-3.5,26.5,-9.0,-1.5,121.0,85.5,97.5,85.5,93.0,96.0,-14.5,-10.5,-8.0,-13.5,-4.5,-14.0
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,2.2,3.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1.7599999999999998,1,1.7599999999999998,1,1,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,1,1,1,3.6845544733114513,1,1,4.865606628121216,5,5,5,5,5,5,4.942427872760581,4.079873320937373,1,1,1,3.4143814103323455,4.079873320937373,4.645444442750246,5,4.978873396874005,4.645444442750246,4.368267837086116,5,5,5,5,5,5,5,5,5,5,5,4.942427872760581,5,5,5,5,5,5,5,5,5,5,5,5
