audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,17526.47352647353,25627.118644067796,24528.63436123348,23771.929824561405,23696.0,23703.703703703704,23528.0,23768.23176823177,23368.0,23559.55955955956,23424.575424575425,24256.256256256256,24696.0,24328.0,23368.0,23672.327672327672,24904.0,24008.008008008008,24008.0,23808.19180819181,24592.59259259259,24528.0,24248.0,24287.71228771229,24784.784784784784,24808.0,32088.0,17072.0,17056.0,17654.345654345656,17673.673673673675,16424.0,17680.0,40400.0,40400.0,34312.0,32879.12087912088,40440.44044044044,40359.64035964036,40440.44044044044,40359.64035964036,40440.44044044044,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,25320.0,39152.0,40359.64035964036,40400.0,17113.11311311311,39736.26373626374,40440.44044044044,40400.0,40359.64035964036,40400.0,40400.0,40359.64035964036,40921.54915590864,16452.068617558023,16381.709741550696,16562.81407035176,40400.0,40400.0,38928.0,40400.0,28940.239043824702,16488.977955911825,16488.977955911825,16440.0,35899.8998998999,40400.0,39216.0,39736.26373626374,29093.09309309309,16456.0,16447.552447552447,16480.0,30062.06206206206,40176.0,40400.0,29048.0,16447.552447552447,27963.963963963964,40400.0,17096.0,16464.0,31264.0,40192.0,31664.0,17344.0,28728.0,40232.0,29184.0,39776.0
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,36.96303696303696,50.0,49.559471365638764,50.43859649122807,50.0,50.050050050050054,50.0,49.95004995004995,50.0,50.050050050050054,48.95104895104895,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,49.95004995004995,50.6454816285998,49.44500504540868,49.70178926441352,50.25125628140704,50.0,50.0,50.0,50.0,49.800796812749006,50.100200400801604,50.100200400801604,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
video_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,549122.8771228772,785464.406779661,960845.8149779736,906175.4385964912,1160376.0,1235195.1951951953,1385640.0,1414001.998001998,1463920.0,1683963.963963964,1830441.5584415584,1754162.1621621621,1842384.0,1643696.0,1735656.0,1770557.4425574425,1748096.0,1718998.998998999,1696120.0,1851260.7392607392,1825081.0810810812,1535336.0,1289264.0,940035.964035964,892908.908908909,886792.0,986296.0,1014744.0,1106840.0,1213010.989010989,1296504.5045045046,1364080.0,1417392.0,1180512.0,1183512.0,1263512.0,1352991.008991009,1426682.6826826828,1523332.6673326674,1668020.02002002,1831808.1918081918,1839319.3193193192,1930160.0,1691888.0,1739216.0,1485744.0,1328224.0,1140304.0,1238688.0,1314240.0,1325610.3896103897,1357320.0,1422270.2702702703,1578589.4105894107,1767479.4794794794,1735744.0,1649102.897102897,1337912.0,1287304.0,1411244.7552447552,1511833.1678252234,1536048.4359233098,1657526.8389662027,1797796.984924623,1700152.0,1647664.0,1616400.0,1418752.0,1376541.8326693226,1433627.254509018,1467631.2625250502,1461120.0,1525333.3333333333,1548584.0,1657384.0,1536903.096903097,1736384.3843843844,1760944.0,1751112.887112887,1911672.0,1950294.2942942942,1525792.0,1598304.0,1564016.0,1625270.7292707292,1561945.945945946,1694568.0,1742792.0,1715752.0,1818080.0,1840272.0,1798080.0,1871400.0,1736248.0,1718232.0,1478520.0,1432664.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,72.92707292707293,119.49152542372882,124.44933920704845,127.19298245614036,153.0,163.16316316316318,180.0,179.82017982017982,188.0,215.2152152152152,233.76623376623377,219.2192192192192,227.0,204.0,212.0,218.78121878121877,217.0,214.21421421421422,213.0,233.76623376623377,229.22922922922922,185.0,160.0,123.87612387612387,123.12312312312312,123.0,129.0,129.0,144.0,166.83316683316684,174.17417417417417,177.0,185.0,154.0,159.0,167.0,177.82217782217782,184.18418418418418,186.8131868131868,214.21421421421422,231.76823176823177,226.22622622622623,235.0,205.0,213.0,186.0,165.0,153.0,167.0,172.0,178.82117882117882,175.0,180.18018018018017,200.7992007992008,216.21621621621622,216.0,209.7902097902098,178.0,171.0,180.81918081918081,185.70009930486594,189.70736629667002,211.72962226640158,218.09045226130652,212.0,207.0,207.0,184.0,178.28685258964143,176.35270541082164,182.36472945891782,183.0,190.19019019019018,196.0,204.0,188.8111888111888,218.21821821821823,218.0,217.78221778221777,234.0,238.23823823823824,192.0,201.0,200.0,201.7982017982018,192.19219219219218,208.0,218.0,214.0,230.0,232.0,226.0,230.0,214.0,210.0,190.0,180.0
video_send_googEncodeUsagePercent,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,63.0,62.0,62.0,62.0,62.0,62.0,64.0,66.0,68.0,67.0,68.0,69.0,69.0,70.0,71.0,73.0,75.0,79.0,79.0,79.0,78.0,78.0,79.0,79.0,80.0,80.0,81.0,83.0,83.0,82.0,82.0,83.0,84.0,84.0,86.0,85.0,86.0,89.0,89.0,90.0,90.0,90.0,64.0,64.0,57.0,54.0,52.0,50.0,48.0,46.0,45.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,48.0,48.0
video_send_googFrameHeightSent,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,0.0,0.0,0.0,0.0,40.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,61.0,60.0,60.0,50.0,43.0,59.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,61.0,60.0,59.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,61.0,60.0,59.0,60.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0
video_send_googFrameWidthSent,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,8.0,15.0,16.0,18.0,13.0,11.0,0.0,7.0,7.0,16.0,0.0,66.0,46.0,32.0,37.0,26.0,20.0,14.0,10.0,7.0,5.0,0.0,4.0,4.0,16.0,11.0,8.0,5.0,5.0,8.0,17.0,14.0,18.0,17.0,15.0,19.0,13.0,9.0,7.0,5.0,4.0,4.0,4.0,6.0,7.0,30.0,24.0,22.0,23.0,0.0,47.0,36.0,39.0,32.0,24.0,44.0,53.0,37.0,26.0,0.0,10.0,7.0,0.0,17.0,33.0,23.0,17.0,14.0,25.0,36.0,61.0,50.0,0.0,5.0,15.0,17.0,14.0,11.0,13.0,17.0,0.0,21.0,52.0,37.0
audio_recv_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,25037.28813559322,25286.3436123348,25701.754385964912,25176.0,16736.736736736737,16720.0,16703.296703296703,16720.0,16736.736736736737,16079.92007992008,15911.911911911911,16720.0,16720.0,16720.0,15952.047952047951,16008.0,16000.0,17272.0,16823.176823176822,16032.032032032032,16720.0,16544.0,16671.328671328672,16736.736736736737,16168.0,15768.0,12624.0,12624.0,12899.100899100898,12804.804804804804,12992.0,13672.0,16864.0,14008.0,14920.0,16567.432567432566,15799.799799799799,14985.014985014985,16464.464464464465,15688.311688311689,14942.942942942944,15464.0,15776.0,15656.0,16176.0,14920.0,12464.0,14744.0,15280.0,15384.615384615385,15360.0,13861.861861861862,15648.351648351649,15111.111111111111,16144.0,15568.431568431568,15648.0,15688.0,15056.943056943057,14824.230387288977,14805.247225025227,13256.461232604373,14488.442211055277,15456.0,15048.0,15272.0,14920.0,14804.780876494024,12657.314629258517,11767.53507014028,13960.0,15335.335335335336,15144.0,14960.0,14569.43056943057,12612.612612612613,9384.0,9190.80919080919,11608.0,15647.647647647647,15256.0,15360.0,12784.0,11692.307692307691,14358.358358358359,15160.0,12416.0,13952.0,15928.0,15736.0,15408.0,15952.0,14640.0,15760.0,14840.0,15072.0
audio_recv_packetsReceivedPerSecond,-1,-1,-1,-1,0.0,50.0,49.559471365638764,50.43859649122807,50.0,50.050050050050054,50.0,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.0,46.046046046046044,53.0,50.94905094905095,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,47.0,53.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.0,51.0,50.0,47.0,52.947052947052946,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,49.0,51.0,47.0,53.0,50.0,50.0,46.95304695304695,53.0,49.049049049049046,50.94905094905095,50.050050050050054,50.0,49.95004995004995,50.0,50.0,47.952047952047955,48.65938430983118,53.48133198789102,49.70178926441352,50.25125628140704,50.0,50.0,49.0,49.0,51.79282868525896,50.100200400801604,50.100200400801604,50.0,50.050050050050054,50.0,50.0,45.95404595404595,53.053053053053056,51.0,49.95004995004995,49.0,51.051051051051054,49.0,48.0,52.0,49.95004995004995,47.047047047047045,53.0,50.0,51.0,50.0,50.0,50.0,50.0,47.0,53.0,50.0,48.0
audio_recv_googCurrentDelayMs,-1,-1,-1,-1,60.0,62.0,58.0,47.0,47.0,46.0,48.0,50.0,47.0,47.0,41.0,45.0,45.0,45.0,38.0,57.0,50.0,35.0,69.0,52.0,48.0,48.0,48.0,48.0,48.0,34.0,82.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,37.0,59.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,33.0,61.0,50.0,47.0,43.0,44.0,54.0,48.0,55.0,46.0,46.0,46.0,44.0,41.0,40.0,65.0,46.0,50.0,47.0,47.0,44.0,47.0,64.0,56.0,49.0,48.0,48.0,48.0,48.0,36.0,57.0,57.0,48.0,46.0,46.0,38.0,30.0,63.0,59.0,37.0,71.0,53.0,46.0,46.0,46.0,46.0,44.0,42.0,73.0,58.0,53.0
audio_recv_googJitterBufferMs,-1,-1,-1,-1,74.0,59.0,39.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,62.0,55.0,50.0,2.0,42.0,50.0,50.0,50.0,50.0,50.0,50.0,21.0,56.0,49.0,49.0,49.0,49.0,49.0,29.0,49.0,49.0,3.0,56.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,28.0,48.0,1.0,56.0,49.0,49.0,30.0,61.0,31.0,48.0,51.0,48.0,48.0,48.0,48.0,8.0,21.0,74.0,44.0,49.0,49.0,49.0,29.0,51.0,60.0,52.0,50.0,50.0,50.0,50.0,50.0,7.0,48.0,53.0,48.0,28.0,48.0,40.0,40.0,52.0,34.0,3.0,43.0,30.0,48.0,48.0,48.0,48.0,48.0,35.0,80.0,57.0,12.0
