audio_send_bitsSentPerSecond,0.0,18014.440433212996,13503.416856492027,16384.0,15800.0,16272.0,16272.0,16248.0,17144.0,15584.0,16256.0,16248.0,13824.0,16207.792207792209,16360.36036036036,16208.0,16191.808191808192,16200.200200200201,16144.0,16128.0,16144.0,16144.0,16416.0,15808.191808191808,16128.0,16104.0,16072.0,16032.0,16096.0,16144.144144144144,16040.0,16016.0,16000.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.63898916967509,50.11389521640091,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.050050050050054,50.0,50.0,49.95004995004995
audio_send_googJitterReceived,96.0,96.0,96.0,96.0,104.0,104.0,104.0,104.0,99.0,99.0,99.0,99.0,116.0,116.0,116.0,116.0,116.0,116.0,97.0,97.0,97.0,97.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,95.0,95.0,95.0,95.0
audio_send_googRtt,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,249.0,249.0,249.0,249.0
video_send_bitsSentPerSecond,0.0,122173.28519855595,82050.1138952164,91064.0,84880.0,100944.0,118608.0,121576.0,151520.0,141336.0,159136.0,154456.0,84376.0,84651.34865134866,81401.4014014014,92848.0,108091.90809190809,115875.87587587588,144304.0,129880.0,142840.0,153688.0,114464.0,99884.11588411589,95808.0,111672.0,130616.0,134544.0,146792.0,102422.42242242242,94760.0,77024.0,59500.4995004995
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,55.95667870036101,23.917995444191344,37.0,57.0,61.0,59.0,60.0,63.0,59.0,61.0,56.0,26.0,30.969030969030968,56.05605605605606,60.0,58.94105894105894,60.06006006006006,63.0,60.0,59.0,61.0,40.0,41.95804195804196,59.0,60.0,60.0,60.0,60.0,47.047047047047045,44.0,37.0,11.988011988011989
video_send_googEncodeUsagePercent,16.0,15.0,14.0,14.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,60.0,55.0,24.0,38.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,26.0,31.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,42.0,59.0,60.0,60.0,60.0,60.0,48.0,43.0,38.0,12.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,87.0,97.0,97.0,105.0,77.0,59.0,45.0,36.0,29.0,26.0,25.0,22.0,54.0,87.0,96.0,71.0,55.0,43.0,36.0,29.0,26.0,22.0,19.0,27.0,37.0,39.0,31.0,26.0,23.0,49.0,90.0,105.0,82.0
audio_recv_bitsReceivedPerSecond,0.0,37638.98916967509,41485.19362186788,42904.0,41184.0,42064.0,42576.0,42144.0,41952.0,41256.0,42080.0,29688.0,37832.0,27244.755244755244,42154.15415415415,41112.0,42565.43456543457,42194.19419419419,41992.0,42064.0,41920.0,34096.0,40528.0,41942.057942057945,41960.0,42016.0,41736.0,30976.0,48984.0,37589.58958958959,41216.0,40888.0,41366.63336663337
audio_recv_packetsReceivedPerSecond,0.0,43.32129963898917,48.9749430523918,51.0,49.0,50.0,51.0,50.0,50.0,49.0,50.0,36.0,45.0,31.96803196803197,50.050050050050054,49.0,50.94905094905095,50.050050050050054,50.0,50.0,50.0,40.0,48.0,49.95004995004995,50.0,50.0,50.0,37.0,57.0,44.04404404404404,49.0,49.0,48.95104895104895
audio_recv_googCurrentDelayMs,469.0,491.0,490.0,447.0,349.0,262.0,261.0,261.0,260.0,259.0,237.0,183.0,196.0,241.0,318.0,411.0,481.0,480.0,479.0,479.0,477.0,373.0,344.0,411.0,492.0,489.0,479.0,426.0,501.0,489.0,516.0,452.0,355.0
audio_recv_googJitterBufferMs,400.0,356.0,410.0,415.0,303.0,233.0,253.0,253.0,253.0,233.0,233.0,148.0,104.0,120.0,256.0,370.0,481.0,481.0,481.0,481.0,481.0,240.0,281.0,387.0,473.0,473.0,483.0,324.0,550.0,505.0,492.0,472.0,493.0
audio_recv_googJitterReceived,16.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,19.0,19.0,19.0
audio_recv_googPreferredJitterBufferMs,620.0,620.0,620.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,480.0,420.0
video_recv_bitsReceivedPerSecond,0.0,96685.92057761733,74533.02961275626,79552.0,91904.0,111832.0,104312.0,133504.0,130640.0,132512.0,160176.0,70616.0,98952.0,79280.71928071928,86822.82282282283,104736.0,106805.1948051948,130546.54654654655,124512.0,123992.0,151648.0,157160.0,165432.0,168791.2087912088,201064.0,225192.0,200080.0,169760.0,229856.0,161401.4014014014,162536.0,139080.0,108267.73226773227
video_recv_packetsReceivedPerSecond,0.0,27.075812274368232,23.917995444191344,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,24.0,33.0,50.94905094905095,60.06006006006006,60.0,59.94005994005994,60.06006006006006,60.0,60.0,60.0,60.0,60.0,59.94005994005994,60.0,60.0,60.0,47.0,75.0,60.06006006006006,60.0,49.0,30.969030969030968
video_recv_googCurrentDelayMs,45.0,44.0,43.0,40.0,39.0,37.0,35.0,34.0,33.0,31.0,31.0,36.0,35.0,34.0,32.0,31.0,29.0,28.0,27.0,26.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,27.0,26.0,27.0,41.0
video_recv_googDecodeMs,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,59.0,24.0,24.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,25.0,32.0,52.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,45.0,71.0,59.0,60.0,49.0,22.0
video_recv_googFrameRateReceived,59.0,24.0,22.0,53.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,24.0,33.0,51.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,45.0,73.0,58.0,60.0,49.0,22.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,86.0,77.0,106.0,47.0,22.0,24.0,47.0,31.0,47.0,45.0,116.0,189.0,93.0,47.0,27.0,21.0,22.0,33.0,53.0,22.0,22.0,27.0,60.0,33.0,26.0,22.0,22.0,208.0,50.0,200.0,22.0,131.0,194.0
video_recv_googJitterBufferMs,34.0,33.0,32.0,29.0,28.0,26.0,24.0,23.0,22.0,20.0,20.0,25.0,24.0,23.0,21.0,20.0,18.0,17.0,16.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,16.0,15.0,16.0,30.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,124.5,124.5,124.5,124.5
1_way_delay_video_send,43.5,48.5,48.5,52.5,38.5,29.5,22.5,18.0,14.5,13.0,12.5,11.0,27.0,43.5,48.0,35.5,27.5,21.5,18.0,14.5,13.0,11.0,9.5,13.5,18.5,19.5,15.5,13.0,11.5,24.5,45.0,52.5,41.0
ear_ear_delay_audio_send,19.5,28.5,39.5,29.5,31.0,27.0,31.0,15.0,32.0,29.0,17.0,19.0,29.0,21.0,32.0,29.0,30.0,42.0,32.5,29.5,17.5,16.5,17.5,27.5,26.5,29.5,27.5,16.5,18.5,128.5,127.5,137.5,146.5
audio_recv_kbitsReceivedPerSecond,0,36,40,41,40,41,41,41,40,40,41,28,36,26,41,40,41,41,41,41,40,33,39,40,40,41,40,30,47,36,40,39,40
video_recv_kbitsReceivedPerSecond,0,94,72,77,89,109,101,130,127,129,156,68,96,77,84,102,104,127,121,121,148,153,161,164,196,219,195,165,224,157,158,135,105
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.732,93.516,93.25200000000001,93.492,93.456,93.552,93.456,93.84,93.432,93.504,93.792,93.744,93.504,93.696,93.432,93.504,93.48,93.19200000000001,93.42,93.492,93.78,93.804,93.78,93.54,93.56400000000001,93.492,93.54,93.804,93.756,91.116,91.14,90.9
kpi_audio_synchronization,4.419345725045825,4.415318803035329,4.410290121146945,4.414866499019585,4.414186221580288,4.415995436191745,4.414186221580288,4.421329526272,4.413731489857025,4.415092772503553,4.420450283536384,4.4195671256965126,4.415092772503553,4.418680057397249,4.413731489857025,4.415092772503553,4.414639982656,4.409130914742784,4.413503760184001,4.414866499019585,4.420229860936,4.420670461442753,4.420229860936,4.415770134952001,4.416220494188992,4.414866499019585,4.415770134952001,4.420670461442753,4.419788281943489,4.365373269377728,4.365918937191999,4.360421197000001
eye_eye_delay_video_send,129.5,130.5,128.5,128.5,111.5,99.5,88.5,81.0,75.5,71.0,67.5,64.0,80.0,93.5,95.0,80.5,70.5,62.5,57.0,51.5,50.0,49.0,46.5,48.5,51.5,50.5,44.5,41.0,40.5,55.5,76.0,82.5,70.0
kpi_video_synchronization,4.6066666666666665,4.593333333333334,4.62,4.62,4.846666666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-110.0,-102.0,-89.0,-99.0,-80.5,-72.5,-57.5,-66.0,-43.5,-42.0,-50.5,-45.0,-51.0,-72.5,-63.0,-51.5,-40.5,-20.5,-24.5,-22.0,-32.5,-32.5,-29.0,-21.0,-25.0,-21.0,-17.0,-24.5,-22.0,73.0,51.5,55.0,76.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2.76,4.48,4.2,2.48
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,4.738985153469177,4.738985153469177,5,5,5,5,5,5,5,5,4.782870430458232,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.645444442750246
kpi_q_audio,1,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
kpi_q_video,1.4,1.4,1.5142857142857142,1.457142857142857,1.5142857142857142,1.5714285714285714,1.5714285714285714,1.7428571428571429,1.8499999999999999,1.7428571428571429,1.5714285714285714,1.9,1.5142857142857142,1.5142857142857142,1.4
qoe_simple_normal,3.6251124879680545,3.623183570707629,3.644635410286168,3.6356200871926525,3.670253495519502,3.6970153659260667,3.696814342080349,3.72617947117308,3.743192387761892,3.7254864985321414,3.6975103489643595,3.75217412507739,3.6873912604369026,3.6877898476473128,3.6681923877618914
qoe_simple_smooth,3.525112487968055,3.5231835707076296,3.5636830293337876,3.5451438967164624,3.5893011145671214,3.6255867944974955,3.625385770651778,3.683322328315937,3.7181923877618916,3.6826293556749987,3.6260817775357883,3.7355074584107233,3.606438879484522,3.606837466694932,3.5681923877618917
