bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0,5142769.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546032479,1546032480,1546032481,1546032482,1546032483,1546032484,1546032485,1546032486,1546032487,1546032488,1546032489,1546032490,1546032491,1546032492,1546032493,1546032494,1546032495,1546032496,1546032497,1546032498,1546032499,1546032500,1546032501,1546032502,1546032503,1546032504,1546032505,1546032506,1546032507,1546032508,1546032509,1546032510,1546032511,1546032512,1546032513,1546032514,1546032515,1546032516,1546032517,1546032518,1546032519,1546032520,1546032521,1546032522,1546032523,1546032524,1546032525,1546032526,1546032527,1546032528,1546032529,1546032530,1546032531,1546032532,1546032533,1546032534,1546032535,1546032536,1546032537,1546032538
audio_bitsReceivedPerSecond,0.0,1165277.7115613825,1327090.3010033446,1142600.0,1142408.0,1116952.0,1163952.0,1151448.0,1124856.0,1185048.0,1089224.0,1126112.0,1180440.0,1140616.0,1126064.0,1150360.0,1177848.0,1157328.0,1148800.0,1216112.0,1083296.0,1145840.0,1197432.0,1143352.0,1106712.0,1140216.0,1202328.0,1148944.0,1154040.0,1205912.0,1097696.0,1146624.0,1194328.0,1142024.0,1119816.0,1149688.0,1293024.0,1121288.0,1162216.0,1211024.0,1091904.0,1300264.0,1015552.0,1096680.0,1128992.0,1135784.0,1176888.0,1165384.0,1157264.0,1201880.0,1104496.0,1152032.0,1175576.0,1138392.0,1127632.0,1138464.0,1206912.0,1138832.0,1176296.0,1207920.0
audio_bitsSentPerSecond,0.0,1457740.1668653158,1492842.8093645484,1597176.0,1453376.0,1454792.0,1481752.0,1504224.0,1572520.0,1382960.0,1594160.0,1470480.0,1415152.0,1580312.0,1460768.0,1460944.0,1468368.0,1521464.0,1546408.0,1394872.0,1609336.0,1452304.0,1412016.0,1566680.0,1471360.0,1448896.0,1465632.0,1518208.0,1562728.0,1415224.0,1585816.0,1455720.0,1423624.0,1562040.0,1485072.0,1435912.0,1472616.0,1526336.0,1523240.0,1437496.0,1611032.0,1417352.0,1658200.0,1359152.0,1459120.0,1434968.0,1462856.0,1536064.0,1515888.0,1457712.0,1604800.0,1421480.0,1442280.0,1564528.0,1484008.0,1431744.0,1459704.0,1538016.0,1506272.0,1471352.0
audio_packetsSentPerSecond,0.0,329.5589988081049,331.10367892976586,343.0,329.0,331.0,335.0,333.0,332.0,317.0,347.0,331.0,327.0,341.0,329.0,328.0,327.0,329.0,333.0,314.0,342.0,335.0,321.0,336.0,331.0,326.0,331.0,330.0,336.0,321.0,336.0,331.0,325.0,337.0,334.0,329.0,333.0,332.0,324.0,324.0,341.0,333.0,354.0,322.0,328.0,330.0,328.0,329.0,331.0,324.0,345.0,331.0,326.0,334.0,332.0,326.0,320.0,329.0,329.0,326.0
audio_googLocalAddress,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573,35.204.32.26:33573
audio_googRemoteAddress,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000
audio_googRtt,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
