audio_recv_bitsReceivedPerSecond,0.0,0.0,11856.0,24424.0,24488.0,24632.0,18360.0,16400.0,16376.0,16376.0,16360.0,16360.0,16335.664335664336,16352.0,16327.672327672328,16352.352352352353,16336.0,16352.352352352353,16336.0,16319.68031968032,16344.344344344345,16344.344344344345,16303.696303696304,16320.0,16287.425149700599,16336.336336336337,16312.0,16320.0,16320.0,16336.336336336337,16303.696303696304,16320.320320320321,16936.0,16312.0,16303.696303696304,16304.304304304304,19216.0,22960.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16703.296703296703,16521.739130434784,16923.076923076922,16703.296703296703,16686.626746506987,16720.0,16753.507014028055,16653.386454183266,16753.507014028055,16787.14859437751,16669.99002991027,16753.507014028055,16720.0,16669.99002991027,16753.507014028055,16703.296703296703,16736.736736736737,16686.626746506987,16770.310932798395,16720.0,16720.0,16753.507014028055,16686.626746506987,16720.0,16736.736736736737,16703.296703296703,16720.0,16720.0,16736.736736736737,16703.296703296703,16720.0,16720.0,16736.736736736737,16703.296703296703,16703.296703296703,16753.507014028055,16703.296703296703,16720.0,16736.736736736737,16720.0,16703.296703296703,16736.736736736737,16703.296703296703,16720.0,16720.0,16720.0,16680.0,-1,-1,-1,-1,0.0,25208.747514910538,23651.20593692022,23722.34273318872,23736.0,23776.0,23512.0,23824.175824175825,23759.75975975976,23688.0,23744.0,23544.0,23704.0,23584.0,23824.0,23384.0,23344.0,23720.0,23768.0,23800.0,23544.0,23816.0,23904.095904095902,23839.83983983984,23672.65469061876,23775.55110220441,23968.0,23752.0,23784.215784215783,23847.847847847846,23744.0,23760.0,23712.0,23696.0,23864.0,23824.0,23624.0,23648.0,23632.0,23552.0,23520.0,23312.0,23464.0,23600.0,23560.43956043956,23583.583583583582,23912.0,23552.0,23336.0,23432.0,23760.23976023976,23376.0,23535.535535535535,23576.0,23696.0,23264.0,23096.0,23240.0,23248.75124875125,23063.063063063062,23160.0,23296.703296703297,23256.0,23152.0,23008.0,23448.0,23482.587064676616,22721.608040201005,23168.0,22942.942942942944,23168.83116883117,23515.392254220456,22949.416342412453,23187.62088974855,23335.288367546433,23084.708470847083,23334.669338677355,23224.0,23000.0,23224.0,23144.855144855144,23224.0,23232.0,23071.07107107107,22896.0,23008.991008991008,23191.191191191192,23160.0,23120.0,26592.0,40400.0,40400.0,40359.64035964036
audio_recv_packetsReceivedPerSecond,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,49.95004995004995,50.050050050050054,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.050050050050054,49.95004995004995,50.0,49.9001996007984,50.050050050050054,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,49.40711462450593,50.607287449392715,49.95004995004995,49.9001996007984,50.0,50.100200400801604,49.800796812749006,50.100200400801604,50.200803212851405,49.85044865403788,50.100200400801604,50.0,49.85044865403788,50.100200400801604,49.95004995004995,50.050050050050054,49.9001996007984,50.150451354062184,50.0,50.0,50.100200400801604,49.9001996007984,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,49.95004995004995,50.100200400801604,49.95004995004995,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,-1,-1,-1,-1,0.0,50.69582504970179,50.09276437847866,49.891540130151846,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.9001996007984,50.100200400801604,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.74626865671642,49.246231155778894,50.0,50.050050050050054,49.95004995004995,50.6454816285998,49.61089494163424,50.29013539651837,49.853372434017594,49.504950495049506,50.100200400801604,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995
audio_recv_googCurrentDelayMs,0.0,0.0,57.0,75.0,64.0,64.0,65.0,65.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,58.0,50.0,56.0,46.0,58.0,57.0,47.0,56.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,57.0,58.0,57.0,47.0,58.0,58.0,47.0,57.0,47.0,58.0,58.0,58.0,58.0,47.0,47.0,47.0,47.0,47.0,56.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,57.0,47.0,47.0,47.0,46.0,45.0,44.0,44.0,44.0,45.0,47.0,46.0,57.0,47.0,46.0,47.0,47.0,47.0,47.0,58.0,47.0,47.0,47.0,58.0,47.0,47.0,58.0,47.0,47.0,58.0,47.0,47.0,58.0,47.0,47.0,47.0,47.0,47.0,-1,-1,-1,-1,40.0,46.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,46.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,46.0,56.0,56.0,56.0,46.0,56.0,46.0,56.0,56.0,46.0,46.0,56.0,46.0,46.0,46.0,46.0,56.0,46.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,56.0
audio_recv_googJitterBufferMs,0.0,0.0,49.0,59.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,34.0,29.0,39.0,29.0,39.0,39.0,29.0,39.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,39.0,39.0,39.0,29.0,39.0,39.0,29.0,39.0,29.0,39.0,39.0,39.0,39.0,29.0,29.0,29.0,29.0,29.0,19.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,39.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,39.0,29.0,29.0,29.0,29.0,29.0,29.0,39.0,29.0,29.0,29.0,39.0,29.0,29.0,39.0,29.0,29.0,39.0,29.0,29.0,39.0,29.0,29.0,29.0,29.0,29.0,-1,-1,-1,-1,30.0,43.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,28.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,28.0,38.0,38.0,38.0,28.0,38.0,28.0,38.0,38.0,28.0,28.0,38.0,28.0,48.0,28.0,48.0,38.0,28.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
audio_recv_googJitterReceived,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1,-1,-1,-1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,-1,-1,-1,-1,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
audio_send_bitsSentPerSecond,0.0,0.0,10664.0,25144.0,23760.0,23536.0,23856.0,23728.0,23448.0,23888.0,23808.0,23584.0,23664.335664335664,23680.0,23456.543456543455,23815.815815815815,23784.0,23351.35135135135,23432.0,23696.303696303698,23815.815815815815,23719.71971971972,23616.383616383617,23856.0,23808.383233532935,23871.87187187187,23712.0,23776.0,23864.0,23823.823823823823,23784.215784215783,23687.68768768769,24024.0,23648.0,23696.303696303698,23663.663663663665,23864.0,23824.0,23592.0,23520.0,23736.0,23496.0,23528.0,23280.0,23536.0,23632.0,23672.0,23552.0,23816.183816183817,23296.442687747036,23611.336032388663,23368.63136863137,23768.463073852294,23368.0,23494.98997995992,23529.88047808765,23727.45490981964,23269.076305220882,23026.91924227318,23326.653306613225,23192.0,23026.91924227318,23190.380761523047,23280.71928071928,23263.263263263263,23097.804391217564,23125.376128385156,23536.0,23024.0,23142.284569138275,23153.692614770458,22864.0,23247.247247247247,23128.871128871127,23184.0,23128.0,23431.431431431432,23208.79120879121,23248.0,23224.0,23071.07107107107,23160.83916083916,23160.83916083916,23230.46092184369,23168.83116883117,23088.0,22846.846846846845,23136.0,23136.863136863136,23135.135135135137,23216.783216783217,32080.0,40400.0,40400.0,40400.0,0.0,0.0,0.0,0.0,3573.440643863179,25526.838966202784,24615.95547309833,24329.718004338396,20504.0,16320.0,16368.0,16343.656343656343,16384.384384384386,16344.0,16352.0,16352.0,16344.0,16336.0,16320.0,16352.0,16312.0,16336.0,16360.0,16304.0,16312.0,16336.0,16303.696303696304,16320.320320320321,16295.409181636727,16328.65731462926,16336.0,16328.0,16279.720279720279,16328.328328328329,16952.0,16296.0,16304.0,16328.0,16456.0,25464.0,16720.0,16712.0,16760.0,16664.0,16752.0,16680.0,16736.0,16688.0,16719.28071928072,16736.736736736737,16712.0,16736.0,15648.0,17760.0,16719.28071928072,16776.0,16680.68068068068,16704.0,15680.0,17792.0,16712.0,16728.0,16695.304695304694,16712.712712712713,15680.0,17750.24975024975,16704.0,16712.0,16704.0,16720.0,16700.49751243781,16795.979899497488,16688.0,16720.72072072072,16727.272727272728,16595.829195630587,18015.56420233463,17145.067698259187,17165.20039100684,14380.63806380638,16721.442885771543,16696.0,16784.0,16704.0,16679.32067932068,16760.0,16688.0,15727.727727727728,17736.0,16727.272727272728,16720.72072072072,16720.0,16712.0,16704.0,16736.0,15704.0,17670.32967032967
audio_send_packetsSentPerSecond,0.0,0.0,23.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,49.95004995004995,50.050050050050054,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.050050050050054,49.95004995004995,50.0,49.9001996007984,50.050050050050054,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,49.40711462450593,50.607287449392715,49.95004995004995,49.9001996007984,50.0,50.100200400801604,49.800796812749006,50.100200400801604,50.200803212851405,49.85044865403788,50.100200400801604,50.0,49.85044865403788,50.100200400801604,49.95004995004995,50.050050050050054,49.9001996007984,50.150451354062184,50.0,50.0,50.100200400801604,49.9001996007984,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,49.95004995004995,49.95004995004995,50.100200400801604,49.95004995004995,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,8.048289738430583,50.69582504970179,49.16512059369202,50.9761388286334,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.9001996007984,50.100200400801604,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,49.0,51.0,49.95004995004995,50.0,50.050050050050054,50.0,49.0,51.0,50.0,50.0,49.95004995004995,50.050050050050054,49.0,50.94905094905095,50.0,50.0,50.0,50.0,49.75124378109453,50.25125628140704,50.0,50.050050050050054,49.95004995004995,49.65243296921549,50.583657587548636,49.32301740812379,49.853372434017594,50.605060506050606,50.100200400801604,50.0,50.0,50.0,49.95004995004995,50.0,50.0,49.049049049049046,51.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.0,50.94905094905095
video_recv_bitsReceivedPerSecond,0.0,0.0,332248.0,1924072.0,2264736.0,2214224.0,2572832.0,2438568.0,2516616.0,2659320.0,2705280.0,2764992.0,2604539.4605394606,2572640.0,2586445.5544455545,2526646.646646647,2592488.0,2527919.9199199197,2401488.0,2636859.140859141,2639855.8558558556,2573861.861861862,2552399.6003996003,2420288.0,2626610.778443114,2623191.1911911913,2416472.0,2174456.0,2220000.0,2266562.5625625625,2088991.008991009,2137073.0730730733,2003464.0,2106488.0,2081974.025974026,2011619.6196196196,2089616.0,2058864.0,2000696.0,2083280.0,2018784.0,2093096.0,1971904.0,2088656.0,2095328.0,1996784.0,2098712.0,1792080.0,2329078.9210789213,2579454.5454545454,2407400.809716599,2590801.198801199,2627936.127744511,2677920.0,2490685.370741483,2580039.84063745,2516064.128256513,2564738.955823293,2622660.0199401793,2632320.641282565,2492208.0,2392813.559322034,2410236.472945892,2613442.5574425575,2486526.5265265265,2582211.5768463076,2622459.3781344034,2513632.0,2698192.0,2675062.124248497,2495840.3193612774,2624056.0,2301909.90990991,2051572.4275724276,2108312.0,2062848.0,2100804.8048048047,2077402.5974025973,2035880.0,2019704.0,2063207.207207207,2089318.6813186812,1994285.7142857143,2122597.1943887775,2019588.4115884115,2023968.0,2103863.863863864,2044128.0,2023328.6713286713,2075259.2592592593,2049126.873126873,2076000.0,1995232.0,2104632.0,2009536.0,-1,-1,-1,-1,0.0,1490838.9662027834,2332786.641929499,2344824.295010846,2499800.0,2529920.0,2568728.0,2619652.3476523478,2609041.0410410413,2564224.0,2611352.0,2489880.0,2631360.0,2570952.0,2433872.0,2554504.0,2600760.0,2591984.0,2574536.0,2563960.0,2576544.0,2533312.0,2534169.83016983,2522250.25025025,2586115.7684630738,2583735.470941884,2609624.0,2479296.0,2578797.202797203,2554866.866866867,2678392.0,2532880.0,2615952.0,2478392.0,1841760.0,2101080.0,2108304.0,2033088.0,1982152.0,2104328.0,2094352.0,1999432.0,2124520.0,2021392.0,2023472.5274725275,2100948.948948949,2047664.0,2021744.0,2067776.0,2048040.0,2075388.6113886114,1998072.0,2111127.1271271273,1984480.0,2046424.0,2091376.0,2055392.0,2024896.0,2054473.5264735264,2053189.189189189,2047440.0,2023608.3916083917,2135768.0,1974264.0,2018440.0,2107416.0,2095450.7462686568,2027875.376884422,2030088.0,2079503.5035035035,2061026.973026973,2029346.5739821251,2103268.4824902723,1971829.7872340425,2055976.5395894428,2076215.6215621561,2053194.3887775552,2029224.0,2064984.0,2070648.0,2062441.5584415584,2013808.0,2112800.0,1962650.6506506507,2111720.0,2036475.5244755244,2058378.3783783785,2014552.0,2056504.0,2058384.0,2039448.0,2059064.0,2098893.106893107
video_recv_packetsReceivedPerSecond,0.0,0.0,40.0,232.0,272.0,264.0,298.0,289.0,296.0,313.0,318.0,322.0,305.6943056943057,306.0,308.6913086913087,297.2972972972973,303.0,299.2992992992993,283.0,312.68731268731267,310.3103103103103,302.3023023023023,302.6973026973027,283.0,307.38522954091815,314.3143143143143,284.0,262.0,270.0,273.2732732732733,254.74525474525475,259.25925925925924,242.0,254.0,250.74925074925076,244.24424424424424,252.0,248.0,243.0,252.0,246.0,250.0,240.0,250.0,254.0,245.0,252.0,217.0,280.71928071928073,304.3478260869565,285.4251012145749,305.6943056943057,312.375249500998,319.0,297.59519038076155,301.79282868525894,291.5831663326653,300.2008032128514,304.0877367896311,313.62725450901803,297.0,283.1505483549352,285.57114228456913,302.6973026973027,293.2932932932933,306.3872255489022,310.93279839518556,299.0,319.0,316.63326653306615,297.4051896207585,310.0,277.2772772772773,245.75424575424574,257.0,245.0,252.25225225225225,246.75324675324674,242.0,250.0,248.24824824824825,252.74725274725276,244.75524475524475,256.5130260521042,243.75624375624375,243.0,252.25225225225225,247.0,241.75824175824175,252.25225225225225,250.74925074925076,256.0,244.0,255.0,243.0,-1,-1,-1,-1,0.0,183.89662027833003,280.14842300556586,284.1648590021692,301.0,297.0,303.0,307.6923076923077,306.3063063063063,305.0,307.0,291.0,313.0,307.0,291.0,299.0,306.0,302.0,305.0,307.0,305.0,301.0,300.6993006993007,300.3003003003003,304.39121756487026,302.6052104208417,306.0,292.0,304.6953046953047,301.3013013013013,320.0,299.0,311.0,296.0,222.0,250.0,252.0,244.0,239.0,257.0,252.0,245.0,256.0,246.0,243.75624375624375,251.25125125125126,245.0,243.0,249.0,249.0,245.75424575424574,246.0,258.25825825825825,239.0,247.0,253.0,244.0,245.0,243.75624375624375,251.25125125125126,249.0,247.75224775224774,260.0,238.0,240.0,256.0,247.76119402985074,243.21608040201005,247.0,252.25225225225225,250.74925074925076,245.28301886792454,256.8093385214008,237.9110251450677,251.2218963831867,250.82508250825083,245.49098196392785,243.0,249.0,251.0,250.74925074925076,246.0,256.0,240.24024024024024,253.0,247.75224775224774,246.24624624624624,239.0,250.0,251.0,252.0,250.0,251.74825174825176
video_recv_googCurrentDelayMs,0.0,0.0,30.0,39.0,39.0,41.0,40.0,40.0,40.0,39.0,38.0,38.0,39.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,44.0,44.0,49.0,48.0,48.0,47.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,55.0,55.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,49.0,57.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,50.0,49.0,48.0,51.0,50.0,50.0,50.0,48.0,48.0,48.0,47.0,47.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,-1,-1,-1,-1,22.0,30.0,49.0,50.0,48.0,45.0,45.0,44.0,45.0,45.0,46.0,46.0,48.0,48.0,47.0,46.0,46.0,47.0,46.0,47.0,47.0,47.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,46.0,45.0,46.0,48.0,48.0,55.0,56.0,56.0,56.0,56.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,50.0,50.0,52.0,51.0,50.0,50.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,48.0,48.0,48.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,60.0,59.0,59.0,58.0,58.0,57.0,57.0,57.0,56.0
video_recv_googDecodeMs,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,-1,-1,-1,-1,4.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,7.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
video_recv_googFrameHeightReceived,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,-1,-1,-1,-1,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,0.0,0.0,41.0,59.0,57.0,56.0,57.0,55.0,55.0,58.0,59.0,60.0,60.0,59.0,60.0,58.0,59.0,58.0,56.0,59.0,60.0,57.0,60.0,54.0,58.0,60.0,55.0,53.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,59.0,56.0,58.0,60.0,60.0,57.0,60.0,57.0,59.0,60.0,60.0,59.0,54.0,55.0,56.0,54.0,57.0,56.0,54.0,59.0,59.0,56.0,58.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,-1,-1,-1,-1,39.0,53.0,58.0,57.0,60.0,57.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,57.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,58.0,60.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
