bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,3889877.0,3889877.0,3889877.0,3889877.0,3889877.0,4012717.0,4043717.0,4054385.0,4102722.0,4102722.0,4102722.0,4150357.0,4150357.0,4150357.0,4198869.0,4198869.0,4198869.0,4198869.0,4198869.0,4198869.0,4198869.0,4198869.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0,4248625.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541194784,1541194785,1541194786,1541194787,1541194788,1541194789,1541194790,1541194791,1541194792,1541194793,1541194794,1541194795,1541194796,1541194797,1541194798,1541194799,1541194800,1541194801,1541194802,1541194803,1541194804,1541194805,1541194806,1541194807,1541194808,1541194809,1541194810,1541194811,1541194812,1541194813,1541194814,1541194815,1541194816,1541194817,1541194818,1541194819,1541194820,1541194821,1541194822,1541194823,1541194824,1541194825,1541194826,1541194827,1541194828,1541194829,1541194830,1541194831,1541194832,1541194833,1541194834,1541194835,1541194836,1541194837,1541194838,1541194839,1541194840,1541194841,1541194842,1541194843,1541194844,1541194845,1541194846,1541194847,1541194848,1541194849,1541194850,1541194851,1541194852,1541194853,1541194854,1541194855,1541194856,1541194857,1541194858,1541194859,1541194860,1541194861,1541194862,1541194863,1541194864,1541194865,1541194866,1541194867,1541194868,1541194869,1541194870,1541194871,1541194872,1541194873,1541194874,1541194875,1541194876,1541194877,1541194878,1541194879,1541194880,1541194881,1541194882,1541194883,1541194884,1541194885,1541194886,1541194887,1541194888,1541194889,1541194890,1541194891,1541194892,1541194893,1541194894,1541194895,1541194896,1541194897
audio_bitsReceivedPerSecond,0.0,0.0,780264.5290581163,2296663.3366633365,2347960.0,2486534.5345345344,2658808.0,2556662.6746506984,2599304.0,2596636.6366366367,2654008.0,2619244.755244755,2617705.7057057056,2700427.572427572,2571536.0,2549661.6616616617,2572155.8441558443,2608224.224224224,2624848.0,2595132.867132867,2620884.884884885,2630256.0,2610168.0,2636352.0,2538712.0,2585934.0659340657,2663384.0,2618402.4024024024,2601990.00999001,2573077.0770770772,2632760.0,2586797.202797203,2176904.0,2114906.906906907,2070368.0,2083892.107892108,2104456.4564564563,2124859.140859141,2099227.2272272273,2015960.0,2120648.0,2096888.0,2093992.0,2152231.768231768,2052604.6046046047,2053386.6133866133,2090882.8828828828,2107996.003996004,2094646.6466466465,2046488.0,2092384.0,2097040.0,1923960.0,2545654.3456543456,2552808.0,2591384.6153846155,2674810.810810811,2623304.0,2644620.6206206204,2589466.5334665333,2610640.0,2633520.0,2642208.0,2626392.0,2576184.1841841843,2570413.5864135865,2627403.4034034032,2581616.0,2591304.6953046955,2513521.5215215217,2652681.9541375875,2620948.948948949,2753934.0659340657,2630080.0,2543847.8478478477,2492027.972027972,2732600.0,2203337.3253493016,2145571.1422845693,2134576.0,2138416.0,2110565.130260521,2169040.0,2167952.095808383,2106869.130869131,2092192.384769539,2135968.0,2096649.2985971945,2107456.0,2087352.0,2111712.0,2106848.0,2142672.0,2123256.0,2132640.0,2072360.0,2131056.0,2098016.0,2110984.0,2093906.0939060939,2109973.973973974,2104448.0,2131848.0,2107804.195804196,2144432.0,2087375.3753753754,2131112.0,2099280.0,2110145.8541458542,2079559.5595595594,2132931.0689310688,2115203.203203203,2115420.5794205796,2133357.357357357
audio_bitsSentPerSecond,0.0,0.0,739727.4549098196,2147332.6673326674,2352072.0,2435075.075075075,2645528.0,2670043.912175649,2573224.0,2589141.1411411413,2594240.0,2570181.8181818184,2720424.4244244243,2626925.074925075,2590856.0,2497409.4094094094,2639656.343656344,2561537.5375375375,2655320.0,2622169.83016983,2635899.8998999,2429992.0,2583328.0,2581632.0,2717600.0,2521558.4415584416,1993144.0,2158790.7907907907,2042565.4345654345,2120640.6406406406,2145608.0,2116563.4365634364,2158600.0,2097641.6416416415,2069848.0,2111792.2077922076,2082290.2902902903,2100123.8761238763,2070454.4544544544,2099952.0,2093728.0,2101752.0,2130616.0,2106445.5544455545,2065529.5295295296,2106845.154845155,2085533.5335335336,2100723.276723277,2063399.3993993993,2106480.0,2096416.0,2106312.0,2127824.0,2098597.4025974027,2057168.0,2118305.694305694,2095071.071071071,2092376.0,2062526.5265265265,2112687.3126873127,2094232.0,2132920.0,2109616.0,2127528.0,2077037.037037037,2123332.6673326674,2114986.986986987,2082312.0,2056727.2727272727,2129225.225225225,2088821.5353938185,2119103.103103103,2091372.6273726274,2120824.0,2069373.3733733734,2227732.2677322677,2001584.0,2056734.5309381238,2050460.9218436873,2119392.0,2118824.0,2080993.987975952,2127224.0,2102554.890219561,2063448.5514485515,2100416.8336673346,2101008.0,2054212.4248496995,2061408.0,2164200.0,2087024.0,2086088.0,2151368.0,2092704.0,2064264.0,2097184.0,2104560.0,2080880.0,2069528.0,2154149.8501498504,2061877.8778778778,2106824.0,2136168.0,2093354.6453546453,2057296.0,2094886.8868868868,2104864.0,2088288.0,2082413.5864135865,2137401.4014014015,2046609.3906093906,2109093.093093093,2152135.864135864,2087879.8798798798
audio_packetsSentPerSecond,0.0,0.0,133.26653306613227,329.6703296703297,352.0,359.35935935935936,380.0,384.2315369261477,377.0,384.38438438438436,380.0,377.6223776223776,391.3913913913914,381.6183816183816,384.0,371.37137137137137,380.6193806193806,376.37637637637636,386.0,386.61338661338664,386.3863863863864,358.0,377.0,372.0,396.0,370.6293706293706,314.0,327.32732732732734,320.67932067932065,330.33033033033036,327.0,331.6683316683317,332.0,323.32332332332334,322.0,330.6693306693307,322.32232232232235,323.6763236763237,323.32332332332334,326.0,325.0,328.0,331.0,327.6723276723277,327.32732732732734,326.6733266733267,323.32332332332334,327.6723276723277,324.3243243243243,329.0,327.0,329.0,327.0,328.6713286713287,323.0,327.6723276723277,319.31931931931933,323.0,325.3253253253253,327.6723276723277,323.0,329.0,327.0,330.0,323.32332332332334,325.6743256743257,320.3203203203203,324.0,322.67732267732265,330.33033033033036,324.02791625124627,327.32732732732734,326.6733266733267,325.0,321.3213213213213,340.65934065934067,314.0,319.3612774451098,319.6392785571142,330.0,324.0,324.6492985971944,331.0,324.3512974051896,316.68331668331666,326.65330661322645,323.0,316.63326653306615,320.0,331.0,327.0,326.0,328.0,322.0,320.0,325.0,324.0,322.0,320.0,337.6623376623377,327.32732732732734,328.0,331.0,327.6723276723277,322.0,325.3253253253253,320.0,324.0,319.68031968031966,330.33033033033036,321.67832167832165,328.3283283283283,334.6653346653347,325.3253253253253
audio_googLocalAddress,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211,10.164.0.8:38211
audio_googRemoteAddress,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429,10.164.0.9:34429
audio_googRtt,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
