audio_recv_bitsReceivedPerSecond_2199167518,22184.0,24272.0,23072.0,22377.622377622378,19555.555555555555,22473.52647352647,18914.914914914916,16168.0,16328.328328328329,13378.62137862138,14736.0,16048.0,19728.0,21285.285285285285,20739.26073926074,20232.0,19992.0,17009.00900900901,21648.0,19676.323676323675,20552.0,19280.0,16504.0,14816.0,14286.286286286286,14537.462537462538,18562.56256256256,18941.058941058942,18632.0,18992.0,18664.0,16688.0,20320.0,17496.0,20484.484484484485,19456.0,18576.0,9614.385614385614,14632.0,10824.0,17664.0,15328.0,16560.0,24416.0,16592.0,23592.0,20192.0,14648.0,14288.0,16736.0,17704.0,16488.0,19592.0,17648.0,19040.0,19136.0,17312.0,18152.0,23272.0,19880.0,18666.666666666668,20307.69230769231,14990.990990990991,14401.598401598401,13544.0,17120.0
audio_recv_packetsReceivedPerSecond_2199167518,51.0,53.0,51.0,50.94905094905095,47.047047047047045,49.95004995004995,44.04404404404404,35.0,39.03903903903904,30.969030969030968,32.0,38.0,45.0,50.050050050050054,46.95304695304695,47.0,45.0,40.04004004004004,47.0,43.956043956043956,45.0,44.0,40.0,37.0,33.033033033033036,36.96303696303696,43.04304304304304,42.95704295704296,40.0,45.0,45.0,41.0,47.0,41.0,46.046046046046044,43.0,40.0,22.977022977022976,32.0,29.0,45.0,36.0,37.0,57.0,39.0,50.0,45.0,35.0,30.0,38.0,42.0,38.0,43.0,34.0,44.0,45.0,38.0,41.0,51.0,45.0,41.04104104104104,45.95404595404595,37.03703703703704,31.96803196803197,31.0,40.0
audio_recv_googCurrentDelayMs_2199167518,180.0,170.0,102.0,83.0,40.0,42.0,63.0,82.0,93.0,98.0,76.0,127.0,168.0,43.0,35.0,90.0,281.0,231.0,237.0,228.0,227.0,252.0,221.0,158.0,100.0,126.0,170.0,267.0,241.0,273.0,249.0,217.0,249.0,238.0,218.0,219.0,55.0,92.0,135.0,86.0,170.0,156.0,200.0,329.0,235.0,247.0,273.0,185.0,138.0,207.0,223.0,227.0,208.0,228.0,213.0,228.0,238.0,222.0,226.0,206.0,216.0,256.0,194.0,98.0,116.0,151.0
audio_recv_googJitterBufferMs_2199167518,160.0,165.0,60.0,58.0,47.0,25.0,50.0,2.0,89.0,10.0,16.0,60.0,94.0,81.0,81.0,318.0,314.0,180.0,220.0,220.0,175.0,220.0,50.0,58.0,43.0,83.0,211.0,200.0,200.0,200.0,250.0,207.0,240.0,150.0,201.0,159.0,7.0,16.0,3.0,21.0,145.0,104.0,149.0,403.0,130.0,253.0,228.0,14.0,102.0,132.0,260.0,160.0,200.0,92.0,103.0,238.0,153.0,115.0,185.0,260.0,189.0,270.0,58.0,5.0,19.0,170.0
audio_recv_googJitterReceived_2199167518,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,30.0,30.0,30.0,30.0,30.0,26.0,26.0,26.0,26.0,17.0,17.0,17.0,17.0,17.0,17.0,25.0,25.0,25.0,25.0,25.0,15.0,15.0,9.0,9.0,9.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
audio_recv_googPreferredJitterBufferMs_2199167518,340.0,20.0,20.0,20.0,20.0,20.0,340.0,340.0,340.0,340.0,260.0,260.0,20.0,20.0,20.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,40.0,40.0,240.0,240.0,240.0,240.0,240.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0
video_recv_bitsReceivedPerSecond_3994274313,161728.0,163664.0,169664.0,168991.008991009,178906.9069069069,167784.21578421578,172580.58058058057,126832.0,142838.83883883883,115668.33166833167,150192.0,142704.0,177760.0,170938.93893893893,175344.65534465536,175920.0,172552.0,162186.18618618618,165144.0,165314.6853146853,166776.0,175296.0,140216.0,134688.0,135935.93593593594,138493.5064935065,158102.1021021021,171316.6833166833,177184.0,166256.0,174016.0,164256.0,162840.0,170488.0,161657.65765765766,166784.0,173904.0,133858.14185814187,104792.0,117440.0,169480.0,164888.0,131992.0,160744.0,149296.0,149496.0,155688.0,141728.0,133128.0,108520.0,123872.0,154552.0,161896.0,154552.0,169064.0,174712.0,162800.0,165120.0,171672.0,167216.0,173821.82182182182,177318.6813186813,143495.4954954955,130677.32267732268,113920.0,167832.0
video_recv_packetsReceivedPerSecond_3994274313,61.0,64.0,60.0,60.93906093906094,58.05805805805806,58.94105894105894,55.05505505505506,43.0,46.046046046046044,37.96203796203796,43.0,45.0,54.0,56.05605605605606,47.952047952047955,49.0,50.0,43.04304304304304,53.0,54.94505494505494,53.0,55.0,46.0,43.0,40.04004004004004,41.95804195804196,46.046046046046044,49.95004995004995,49.0,48.0,50.0,47.0,50.0,46.0,51.051051051051054,49.0,54.0,38.96103896103896,33.0,34.0,51.0,43.0,29.0,53.0,46.0,55.0,55.0,44.0,30.0,30.0,39.0,47.0,46.0,47.0,48.0,47.0,46.0,47.0,49.0,50.0,47.047047047047045,50.94905094905095,42.04204204204204,37.96203796203796,33.0,47.0
video_recv_googCurrentDelayMs_3994274313,133.0,128.0,123.0,118.0,113.0,109.0,105.0,103.0,102.0,100.0,98.0,96.0,92.0,88.0,87.0,87.0,87.0,85.0,82.0,80.0,76.0,74.0,72.0,75.0,75.0,72.0,70.0,76.0,76.0,81.0,86.0,84.0,82.0,79.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,11.0,11.0,11.0,18.0,207.0,198.0,195.0,201.0,202.0,195.0,189.0,187.0,187.0,185.0,178.0,173.0,167.0,162.0,156.0,151.0,146.0,142.0,139.0,139.0,134.0
video_recv_googDecodeMs_3994274313,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
video_recv_googFrameHeightReceived_3994274313,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput_3994274313,61.0,55.0,60.0,59.0,59.0,59.0,58.0,48.0,46.0,38.0,43.0,41.0,55.0,47.0,29.0,47.0,42.0,37.0,41.0,43.0,54.0,45.0,41.0,39.0,35.0,39.0,38.0,38.0,22.0,33.0,50.0,39.0,43.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,20.0,28.0,40.0,45.0,46.0,19.0,14.0,28.0,44.0,30.0,19.0,35.0,52.0,42.0,41.0,39.0,41.0,45.0,42.0,44.0,34.0,29.0,40.0
video_recv_googFrameRateReceived_3994274313,61.0,64.0,60.0,61.0,58.0,59.0,53.0,43.0,46.0,38.0,43.0,45.0,54.0,51.0,41.0,36.0,47.0,34.0,45.0,47.0,50.0,49.0,42.0,39.0,35.0,39.0,39.0,45.0,43.0,41.0,48.0,43.0,46.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,29.0,37.0,48.0,52.0,34.0,19.0,14.0,28.0,44.0,40.0,40.0,43.0,42.0,42.0,39.0,43.0,43.0,42.0,43.0,38.0,30.0,29.0,40.0
video_recv_googFrameWidthReceived_3994274313,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax_3994274313,48.0,130.0,20.0,19.0,19.0,19.0,19.0,164.0,232.0,215.0,218.0,180.0,20.0,125.0,357.0,105.0,176.0,189.0,172.0,122.0,19.0,195.0,90.0,197.0,220.0,284.0,160.0,354.0,213.0,459.0,193.0,227.0,157.0,123.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7043.0,368.0,639.0,401.0,364.0,205.0,104.0,537.0,272.0,387.0,129.0,365.0,383.0,455.0,122.0,207.0,207.0,189.0,104.0,207.0,208.0,105.0,103.0,268.0,75.0
video_recv_googJitterBufferMs_3994274313,122.0,117.0,112.0,107.0,102.0,98.0,94.0,92.0,91.0,89.0,87.0,85.0,81.0,77.0,81.0,76.0,77.0,74.0,71.0,69.0,65.0,63.0,61.0,64.0,64.0,61.0,62.0,66.0,69.0,77.0,75.0,73.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,208.0,200.0,196.0,187.0,184.0,190.0,191.0,184.0,178.0,178.0,177.0,174.0,167.0,162.0,156.0,151.0,145.0,140.0,135.0,131.0,128.0,128.0,123.0
video_recv_googPlisSent_3994274313,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
audio_send_bitsSentPerSecond_362708072,20192.0,20696.0,20088.0,20187.81218781219,20108.108108108107,20523.476523476522,19731.731731731732,20376.0,19867.867867867866,19316.683316683317,19664.0,20872.0,19920.0,19835.835835835835,21146.853146853147,20232.0,20472.0,19771.77177177177,20000.0,19508.49150849151,19440.0,19584.0,19832.0,19664.0,19883.883883883886,20059.94005994006,19675.675675675677,19716.283716283717,19912.0,20208.0,20400.0,20544.0,20360.0,21096.0,20228.22822822823,20248.0,20096.0,20507.49250749251,20400.0,20928.0,20584.0,20224.0,20672.0,20448.0,19416.0,20424.0,20528.0,20200.0,20720.0,20456.0,20184.0,20384.0,19720.0,19568.0,20760.0,20168.0,19936.0,21152.0,20160.0,20248.0,20508.50850850851,20323.676323676325,20500.5005005005,20275.724275724275,20504.0,20224.0
audio_send_packetsLost_362708072,442.0,442.0,442.0,442.0,442.0,442.0,442.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,596.0,596.0,596.0,638.0,638.0,638.0,638.0,638.0,675.0,675.0,675.0,675.0,675.0,675.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,774.0,774.0,774.0,774.0,774.0,774.0,868.0,868.0,868.0,868.0,868.0,868.0,896.0,896.0,896.0,900.0,900.0,900.0,900.0,900.0,900.0,973.0
audio_send_packetsSentPerSecond_362708072,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.94905094905095,49.049049049049046,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0
audio_send_googJitterReceived_362708072,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,35.0,35.0,35.0,8.0,8.0,8.0,8.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,18.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0,22.0,22.0,22.0,8.0,8.0,8.0,19.0,19.0,19.0,19.0,19.0,19.0,16.0
audio_send_googRtt_362708072,6279.0,6279.0,6279.0,6279.0,6279.0,6279.0,6279.0,4115.0,4115.0,4115.0,4115.0,4115.0,5571.0,5571.0,5571.0,5872.0,5872.0,5872.0,5872.0,5872.0,5872.0,5872.0,5872.0,5970.0,5970.0,5970.0,7017.0,7017.0,7017.0,7017.0,7017.0,7074.0,7074.0,7074.0,7074.0,7074.0,7074.0,6158.0,6158.0,6158.0,6158.0,6158.0,6158.0,6158.0,6438.0,6438.0,6438.0,6438.0,6438.0,6438.0,7010.0,7010.0,7010.0,7010.0,7010.0,7010.0,6280.0,6280.0,6280.0,6285.0,6285.0,6285.0,6285.0,6285.0,6285.0,7685.0
video_send_bitsSentPerSecond_627874739,117088.0,105128.0,86424.0,116779.22077922078,147603.6036036036,135824.17582417582,173501.5015015015,169136.0,181253.25325325326,214401.5984015984,206144.0,229760.0,260360.0,278726.72672672675,285738.26173826173,279088.0,279800.0,280296.2962962963,267664.0,287504.4955044955,264864.0,224112.0,230792.0,277624.0,275755.75575575576,210645.35464535464,201457.45745745747,290141.85814185813,233176.0,244024.0,152552.0,138792.0,136144.0,178888.0,202514.5145145145,194416.0,238960.0,228699.3006993007,264296.0,266424.0,240496.0,262032.0,240640.0,225416.0,251552.0,272792.0,245760.0,189056.0,194784.0,197120.0,195128.0,190856.0,192944.0,230920.0,226600.0,207424.0,227008.0,219664.0,253144.0,229992.0,210298.2982982983,198057.94205794207,189477.47747747749,202565.43456543455,200344.0,184720.0
video_send_packetsLost_627874739,635.0,417.0,638.0,631.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,639.0,648.0,654.0,678.0,712.0,755.0,786.0,797.0,813.0,832.0,835.0,845.0,850.0,671.0,891.0,928.0,953.0,963.0,970.0,966.0,963.0,959.0,959.0,959.0,962.0,971.0,986.0,991.0,1013.0,1021.0,1052.0,1100.0,1128.0,1141.0,1152.0,1156.0,1165.0,1171.0,1172.0,1180.0,1185.0,1187.0,1189.0,1017.0,1239.0,1273.0,1272.0,1287.0,1295.0,1303.0,1314.0,1317.0
video_send_packetsSentPerSecond_627874739,32.0,39.0,58.0,62.93706293706294,65.06506506506507,61.938061938061935,63.06306306306306,60.0,60.06006006006006,59.94005994005994,60.0,79.0,96.0,103.10310310310311,94.9050949050949,107.0,89.0,92.09209209209209,75.0,71.92807192807193,70.0,64.0,65.0,71.0,72.07207207207207,68.93106893106894,65.06506506506507,69.93006993006993,73.0,68.0,44.0,58.0,64.0,72.0,76.07607607607608,60.0,70.0,79.92007992007991,96.0,82.0,70.0,91.0,74.0,62.0,67.0,72.0,68.0,64.0,64.0,62.0,63.0,62.0,60.0,63.0,63.0,61.0,62.0,64.0,70.0,68.0,63.06306306306306,61.938061938061935,63.06306306306306,62.93706293706294,63.0,62.0
video_send_googEncodeUsagePercent_627874739,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
video_send_googFrameHeightSent_627874739,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent_627874739,26.0,36.0,58.0,59.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,37.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0
video_send_googFrameWidthSent_627874739,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt_627874739,4380.0,4470.0,4402.0,4322.0,4202.0,4062.0,3939.0,3855.0,3847.0,3682.0,3469.0,3159.0,3117.0,3305.0,3462.0,3589.0,3693.0,3829.0,4034.0,4192.0,4268.0,4059.0,4075.0,4085.0,4103.0,4240.0,4224.0,4357.0,4523.0,4349.0,4126.0,4237.0,4506.0,4498.0,4474.0,4428.0,3941.0,3589.0,3707.0,3978.0,4015.0,4042.0,4060.0,3862.0,3723.0,4060.0,4236.0,4286.0,4321.0,4297.0,4441.0,4593.0,4540.0,4495.0,4480.0,4461.0,4480.0,4484.0,4538.0,4363.0,4357.0,4474.0,4406.0,4003.0,4044.0,4078.0
