bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,326930.0,363884.0,377961.0,408031.0,441673.0,478007.0,515779.0,558041.0,603684.0,481687.0,517410.0,345515.0,371189.0,398382.0,428026.0,458616.0,493339.0,532700.0,576316.0,623421.0,668216.0,359085.0,388812.0,420297.0,454921.0,492315.0,531587.0,575114.0,513371.0,551732.0,586792.0,358750.0,388450.0,420526.0,455168.0,492581.0,532987.0,576626.0,572207.0,599991.0,625637.0,653831.0,685020.0,713366.0,747030.0,799983.0,457243.0,482517.0,511618.0,545782.0,579669.0,604849.0,651003.0,700529.0,757571.0,819177.0,695779.0,707069.0,664679.0,687800.0,715904.0
bweforvideo-googBucketDelay,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1546027190,1546027191,1546027192,1546027193,1546027194,1546027195,1546027196,1546027197,1546027198,1546027199,1546027200,1546027201,1546027202,1546027203,1546027204,1546027205,1546027206,1546027207,1546027208,1546027209,1546027210,1546027211,1546027212,1546027213,1546027214,1546027215,1546027216,1546027217,1546027218,1546027219,1546027220,1546027221,1546027222,1546027223,1546027224,1546027225,1546027226,1546027227,1546027228,1546027229,1546027230,1546027231,1546027232,1546027233,1546027234,1546027235,1546027236,1546027237,1546027238,1546027239,1546027240,1546027241,1546027242,1546027243,1546027244,1546027245,1546027246,1546027247,1546027248,1546027249,1546027250
audio_bitsReceivedPerSecond,0.0,519427.8668310727,610021.7391304348,601104.0,623967.967967968,656951.048951049,672160.0,772888.0,596684.6846846847,601758.2417582418,613219.4637537239,571166.1631419939,619416.0,639328.0,667712.0,683552.0,684128.0,781232.0,550912.0,534768.0,539208.0,487256.0,572792.0,616192.0,649824.0,657360.0,659464.0,813136.0,823440.0,931624.0,900160.0,825936.0,832624.0,675824.0,569904.0,534864.0,588968.0,645208.0,596960.0,699480.0,718040.0,625568.0,656336.0,555576.0,513928.0,540712.0,586000.0,549928.0,607664.0,677752.0,705344.0,688120.0,729152.0,721496.0,767312.0,781984.0,732011.988011988,864464.4644644645,656856.0,678192.0,704016.0
audio_bitsSentPerSecond,0.0,457721.3316892725,446239.1304347826,440448.0,484452.45245245245,522053.94605394604,586656.0,547952.0,674114.1141141141,584719.2807192807,558196.623634558,566968.781470292,433160.0,435864.0,475176.0,505504.0,575424.0,532192.0,636144.0,664736.0,631752.0,565136.0,465224.0,454208.0,496360.0,538704.0,589984.0,571688.0,656592.0,628552.0,616704.0,555144.0,533376.0,410920.0,459776.0,528472.0,596768.0,582552.0,685184.0,642808.0,648232.0,740392.0,749816.0,721944.0,747328.0,826704.0,616592.0,572632.0,641744.0,582360.0,617664.0,686304.0,684960.0,688960.0,706688.0,835368.0,909690.3096903097,805829.8298298299,887136.0,779392.0,761072.0
audio_packetsSentPerSecond,0.0,200.3699136868064,192.93478260869566,198.0,200.20020020020021,197.8021978021978,206.0,205.0,214.21421421421422,203.7962037962038,202.5819265143992,202.41691842900303,198.0,198.0,197.0,196.0,205.0,201.0,212.0,210.0,209.0,205.0,198.0,195.0,201.0,202.0,204.0,203.0,210.0,209.0,213.0,199.0,205.0,197.0,199.0,200.0,202.0,203.0,216.0,209.0,211.0,221.0,214.0,217.0,221.0,228.0,209.0,207.0,215.0,208.0,209.0,213.0,210.0,213.0,219.0,224.0,237.76223776223776,227.22722722722722,238.0,224.0,223.0
audio_googLocalAddress,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772,35.204.92.114:35772
audio_googRemoteAddress,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000,35.159.17.120:10000
audio_googRtt,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,19.0,19.0,18.0,18.0
