video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,216.0,158.0,115.0,85.0,66.0,50.0,41.0,33.0,30.0,139.0,123.0,90.0,69.0,57.0,44.0,39.0,32.0,26.0,25.0,22.0,22.0,20.0,18.0,17.0,58.0,45.0,118.0,137.0,100.0,76.0,57.0,45.0,36.0,29.0,69.0,52.0,108.0,80.0,60.0,75.0,60.0,48.0,37.0,30.0,40.0,47.0,37.0,45.0
audio_recv_bitsReceivedPerSecond,9920.0,12240.0,23632.0,15984.0,13880.0,20600.0,12420.63492063492,14225.806451612903,11384.0,8896.0,24864.0,14720.0,8000.0,13288.0,9944.0,25624.0,27520.0,26784.0,42000.0,41304.0,32760.0,52080.0,42000.0,25000.0,0.0,33228.3150548355,42566.8016194332,41936.0,42016.0,41008.0,42944.0,42072.0,23368.0,56272.0,42000.0,33416.0,42760.0,41552.0,41440.0,43000.0,41248.0,24976.0,29648.0,49976.0,19896.0,13704.0,17950.04995004995,25150.84915084915
audio_recv_packetsReceivedPerSecond,10.0,13.0,28.0,17.0,15.0,23.0,12.896825396825397,15.120967741935484,13.0,9.0,29.0,16.0,8.0,14.0,10.0,30.0,32.0,32.0,50.0,49.0,39.0,62.0,50.0,29.0,0.0,38.88334995014955,50.607287449392715,50.0,50.0,49.0,51.0,50.0,28.0,66.0,50.0,39.0,51.0,50.0,49.0,51.0,49.0,29.0,36.0,59.0,36.0,24.0,33.96603396603397,49.95004995004995
audio_recv_googCurrentDelayMs,48.0,59.0,63.0,50.0,39.0,56.0,46.0,58.0,46.0,43.0,87.0,72.0,59.0,66.0,50.0,50.0,112.0,154.0,209.0,269.0,310.0,388.0,426.0,382.0,382.0,302.0,318.0,306.0,283.0,309.0,305.0,305.0,239.0,315.0,325.0,255.0,257.0,239.0,252.0,251.0,247.0,218.0,185.0,267.0,252.0,217.0,180.0,264.0
audio_recv_googJitterBufferMs,3.0,11.0,13.0,5.0,0.0,6.0,2.0,75.0,0.0,2.0,0.0,2.0,2.0,11.0,1.0,1.0,78.0,79.0,160.0,228.0,122.0,468.0,468.0,48.0,376.0,178.0,249.0,276.0,280.0,275.0,295.0,295.0,43.0,448.0,370.0,142.0,202.0,222.0,215.0,247.0,227.0,80.0,86.0,307.0,78.0,35.0,97.0,218.0
audio_recv_googJitterReceived,43.0,43.0,43.0,43.0,33.0,33.0,33.0,33.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,16.0,16.0,16.0,2.0,2.0,2.0,2.0,9.0,9.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
audio_recv_googPreferredJitterBufferMs,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,460.0,440.0,440.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
video_recv_bitsReceivedPerSecond,125496.0,235528.0,145848.0,116288.0,150064.0,148824.0,184563.49206349207,179685.48387096773,197864.0,185696.0,98976.0,141392.0,88624.0,95336.0,98264.0,113976.0,139080.0,135928.0,160368.0,161312.0,134480.0,195760.0,116112.0,111224.0,0.0,150524.42671984047,156469.63562753037,182080.0,193088.0,202576.0,203896.0,210912.0,146832.0,228064.0,134120.0,154144.0,158872.0,183208.0,188496.0,201824.0,202792.0,206440.0,182520.0,184224.0,135464.0,156320.0,144271.72827172827,120871.12887112887
video_recv_packetsReceivedPerSecond,38.0,72.0,61.0,59.0,61.0,59.0,60.51587301587302,59.475806451612904,56.0,66.0,45.0,43.0,26.0,50.0,61.0,60.0,60.0,60.0,61.0,60.0,47.0,61.0,46.0,59.0,0.0,59.82053838484546,59.716599190283404,60.0,61.0,60.0,60.0,60.0,35.0,85.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,59.0,44.0,77.0,60.0,60.0,59.94005994005994,47.952047952047955
video_recv_googCurrentDelayMs,100.0,98.0,95.0,92.0,88.0,85.0,81.0,79.0,77.0,75.0,75.0,75.0,72.0,69.0,67.0,65.0,62.0,60.0,58.0,56.0,60.0,61.0,59.0,58.0,48.0,46.0,45.0,44.0,42.0,41.0,39.0,38.0,41.0,40.0,38.0,36.0,36.0,34.0,35.0,33.0,32.0,31.0,34.0,33.0,32.0,31.0,31.0,30.0
video_recv_googDecodeMs,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,32.0,46.0,59.0,61.0,62.0,60.0,60.0,60.0,53.0,59.0,48.0,26.0,31.0,46.0,61.0,61.0,60.0,60.0,61.0,60.0,44.0,33.0,47.0,51.0,61.0,60.0,60.0,54.0,61.0,60.0,60.0,60.0,33.0,73.0,68.0,64.0,57.0,60.0,58.0,60.0,60.0,59.0,44.0,77.0,59.0,60.0,60.0,48.0
video_recv_googFrameRateReceived,22.0,32.0,61.0,56.0,61.0,59.0,58.0,57.0,45.0,56.0,36.0,27.0,26.0,49.0,52.0,60.0,56.0,57.0,59.0,60.0,35.0,27.0,45.0,45.0,60.0,60.0,60.0,56.0,60.0,60.0,60.0,60.0,35.0,82.0,60.0,60.0,57.0,60.0,55.0,61.0,57.0,59.0,44.0,77.0,57.0,60.0,60.0,48.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,139.0,83.0,34.0,19.0,19.0,19.0,19.0,19.0,78.0,19.0,96.0,100.0,82.0,67.0,18.0,18.0,18.0,18.0,18.0,18.0,110.0,125.0,50.0,70.0,25.0,25.0,29.0,91.0,31.0,30.0,47.0,27.0,161.0,25.0,17.0,20.0,88.0,29.0,65.0,36.0,89.0,40.0,174.0,49.0,92.0,21.0,108.0,66.0
video_recv_googJitterBufferMs,89.0,87.0,84.0,81.0,77.0,74.0,70.0,68.0,66.0,64.0,64.0,64.0,61.0,58.0,56.0,54.0,51.0,49.0,47.0,45.0,49.0,50.0,48.0,47.0,37.0,35.0,34.0,33.0,31.0,30.0,28.0,27.0,30.0,29.0,27.0,25.0,25.0,23.0,24.0,22.0,21.0,20.0,23.0,22.0,21.0,20.0,20.0,19.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.0,15.0,15.0,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,22.0,22.0,22.0,22.0,22.0,15.5,15.5,15.5,15.5,15.5,15.5,36.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,108.0,79.0,57.5,42.5,33.0,25.0,20.5,16.5,15.0,69.5,61.5,45.0,34.5,28.5,22.0,19.5,16.0,13.0,12.5,11.0,11.0,10.0,9.0,8.5,29.0,22.5,59.0,68.5,50.0,38.0,28.5,22.5,18.0,14.5,34.5,26.0,54.0,40.0,30.0,37.5,30.0,24.0,18.5,15.0,20.0,23.5,18.5,22.5
ear_ear_delay_audio_send,391.0,193.0,264.0,291.5,295.5,290.5,310.5,310.0,58.0,463.0,385.0,157.0,224.0,244.0,237.0,269.0,249.0,95.5,101.5,322.5,93.5,50.5,112.5,254.5,10.5,18.5,20.5,12.5,7.5,13.5,9.5,82.5,7.5,9.5,7.5,10.0,10.0,19.0,9.0,9.0,86.0,87.0,168.0,236.0,130.0,476.0,476.0,56.0
audio_recv_kbitsReceivedPerSecond,9,11,23,15,13,20,12,13,11,8,24,14,7,12,9,25,26,26,41,40,31,50,41,24,0,32,41,40,41,40,41,41,22,54,41,32,41,40,40,41,40,24,28,48,19,13,17,24
video_recv_kbitsReceivedPerSecond,122,230,142,113,146,145,180,175,193,181,96,138,86,93,95,111,135,132,156,157,131,191,113,108,0,146,152,177,188,197,199,205,143,222,130,150,155,178,184,197,198,201,178,179,132,152,140,118
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,61.309000000000005,87.84100000000001,78.327,74.642,74.106,74.77600000000001,72.096,72.16300000000001,92.808,51.661,62.11300000000001,90.432,83.68700000000001,81.007,81.94500000000001,77.65700000000001,80.337,91.908,91.76400000000001,70.488,91.956,92.988,91.5,93.94800000000001,93.756,93.708,93.9,94.02,93.876,93.97200000000001,92.22,94.02,93.97200000000001,94.02,93.96000000000001,93.96000000000001,93.744,93.98400000000001,93.98400000000001,92.136,92.11200000000001,90.168,82.07900000000001,91.08,49.919000000000004,49.919000000000004
kpi_audio_synchronization,3.1675506120335974,4.282585759569754,3.959225978017519,3.806467756558984,3.783186099238888,3.8122482485959686,3.6937003171348484,3.6967363626367717,4.401569669833217,2.6623635464955333,3.2087622939417213,4.349439735169024,4.15540513061408,4.0614895845286,4.095351000114626,3.93245043229325,4.036674733450729,4.382894220682816,4.379783570857793,3.6198030361000963,4.383923644564288,4.405144588060097,4.373993875000001,4.423293483768257,4.419788281943489,4.418902190823617,4.422423067,4.4245917383440005,4.421986386242368,4.423727218617665,4.389518544664001,4.4245917383440005,4.423727218617665,4.4245917383440005,4.423510474048,4.423510474048,4.4195671256965126,4.423943717404673,4.423943717404673,4.387750659639808,4.387243436437505,4.343094234328577,4.100102843466727,4.3645530540160005,2.5707479629900876,2.5707479629900876
eye_eye_delay_video_send,145.0,114.0,91.5,75.5,64.0,55.0,48.5,43.5,45.0,98.5,88.5,70.0,59.5,51.5,46.0,41.5,37.0,33.0,35.5,33.0,32.0,30.0,29.0,27.5,118.0,109.5,143.0,149.5,127.0,112.0,98.5,90.5,84.0,78.5,98.5,90.0,115.0,98.0,86.0,91.5,81.0,73.0,65.5,60.0,69.0,73.5,66.5,69.5
kpi_video_synchronization,4.4,4.8133333333333335,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.76,4.873333333333333,4.426666666666667,4.34,4.64,4.84,5,5,5,5,5,5,4.8,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,246.0,79.0,172.5,216.0,231.5,235.5,262.0,266.5,13.0,364.5,296.5,87.0,164.5,192.5,191.0,227.5,212.0,62.5,66.0,289.5,61.5,20.5,83.5,227.0,-107.5,-91.0,-122.5,-137.0,-119.5,-98.5,-89.0,-8.0,-76.5,-69.0,-91.0,-80.0,-105.0,-79.0,-77.0,-82.5,5.0,14.0,102.5,176.0,61.0,402.5,409.5,-13.5
kpi_av_synchronization,1,2.28,1,1,1,1,1,1,5,1,1,1.6400000000000001,1,1,1,1,1,3.6,3.3200000000000003,1,3.6799999999999997,5,1.92,1,5,5,5,4.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3.7199999999999998,1,1,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,4.8250342659265355,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,2,2,3,2,2,3,2,2,2,1,4,2,1,2,2,4,4,4,5,5,4,5,5,4,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,4,5,3,2,3,4
kpi_q_video,1.9,1.457142857142857,1.457142857142857,1.457142857142857,1.6857142857142855,1.6285714285714286,1.7428571428571429,1.6857142857142855,1.4,1.4,1.4,1.5142857142857142,1.5142857142857142,1.4,1.7428571428571429,1.457142857142857,1.5142857142857142,1.6285714285714286,1.6857142857142855,1.7428571428571429,1.7428571428571429,1.8,1.457142857142857,1.9,1.4,1.5142857142857142,1.5142857142857142,1.6285714285714286,1.6857142857142855,1.7428571428571429,1.7428571428571429,1.8,1.6285714285714286,1.6285714285714286,1.4,1.5142857142857142,1.457142857142857
