bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,823895.0,883179.0,950601.0,1023406.0,1097387.0,1181163.0,1276041.0,990580.0,1062269.0,1146800.0,1239544.0,1337039.0,1445002.0,1558107.0,1683756.0,1519350.0,1222547.0,1262762.0,1364297.0,1471503.0,1587855.0,1714492.0,1852651.0,1995099.0,1493781.0,1287940.0,1348691.0,1457586.0,1575193.0,1699843.0,1836808.0,1984753.0,1367124.0,1389257.0,1431043.0,1052283.0,1109967.0,1199400.0,1295741.0,1399606.0,1506885.0,1628436.0,1757915.0,1899548.0,1544416.0,1210356.0,1266550.0,1333386.0,1440157.0,1555361.0,1680790.0,1810602.0,1499406.0,1535217.0,1578244.0,1136983.0,1183645.0,1279337.0,1382684.0,1492626.0,1608535.0,1738218.0,1878275.0,2025733.0,1528005.0,1545343.0,1568544.0,1487675.0,1515842.0,1548363.0,1286831.0,1357111.0,1466007.0,1584288.0,1705159.0,1842572.0,1989887.0,1485763.0,1499028.0,1527289.0,1556512.0,1589225.0,1625034.0,1663095.0,1703068.0,1292287.0,1352905.0,1462137.0,1580108.0,1700841.0,1837908.0,1985941.0,1368758.0,1390309.0,1417901.0,1454708.0
bweforvideo-googBucketDelay,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0
timestamp,1541188627,1541188628,1541188629,1541188630,1541188631,1541188632,1541188633,1541188634,1541188635,1541188636,1541188637,1541188638,1541188639,1541188640,1541188641,1541188642,1541188643,1541188644,1541188645,1541188646,1541188647,1541188648,1541188649,1541188650,1541188651,1541188652,1541188653,1541188654,1541188655,1541188656,1541188657,1541188658,1541188659,1541188660,1541188661,1541188662,1541188663,1541188664,1541188665,1541188666,1541188667,1541188668,1541188669,1541188670,1541188671,1541188672,1541188673,1541188674,1541188675,1541188676,1541188677,1541188678,1541188679,1541188680,1541188681,1541188682,1541188683,1541188684,1541188685,1541188686,1541188687,1541188688,1541188689,1541188690,1541188691,1541188692,1541188693,1541188694,1541188695,1541188696,1541188697,1541188698,1541188699,1541188700,1541188701,1541188702,1541188703,1541188704,1541188705,1541188706,1541188707,1541188708,1541188709,1541188710,1541188711,1541188712,1541188713,1541188714,1541188715,1541188716,1541188717,1541188718,1541188719,1541188720,1541188721,1541188722,1541188723,1541188724,1541188725
audio_bitsReceivedPerSecond,-1,-1,0.0,882668.6004350979,1133652.1739130435,1212732.1613236815,1298706.7669172932,1513648.3762597984,1557211.009174312,1651149.7975708502,1776668.7565308255,1878481.561822126,1882475.9959141982,1796902.1956087823,1735072.0,1627307.3073073074,1622990.990990991,1479344.0,1286728.0,1389456.0,1504456.0,1569624.0,1710537.4625374626,1761697.6976976977,1781824.0,1764584.0,1583536.0,1497568.0,1376784.0,1268296.0,1204576.0,1281376.0,1373104.0,1434688.0,1596672.0,1657528.0,1648416.0,1532384.0,1429464.0,1422454.4544544544,1223056.9430569431,1286048.0,1384999.000999001,1450394.3943943945,1599456.0,1678936.0,1858344.0,1857601.6016016016,1790273.7262737262,1784480.0,1570584.0,1492980.980980981,1502243.512974052,1365933.933933934,1583544.4555444554,1602848.0,1699539.5395395395,1657720.5153617442,1771560.0403632694,1714096.0,1821992.0,1808696.6966966968,1850541.4585414585,1717792.0,1689752.0,1338925.0749250748,1353857.8578578578,1411140.8591408592,1569362.7254509018,1633542.4575424576,1748491.5084915084,1858666.6666666667,1893842.1578421579,1532444.4444444445,1616703.2967032967,1501237.2372372372,1577764.4710578842,1648048.0961923848,1809732.9376854599,1835183.8383838383,1881545.5455455456,1868424.0,1648584.5845845847,1645528.0,1725842.1578421579,1734768.0,1773446.9772051536,1798990.9182643795,1705928.0,1850192.0,1268195.8041958043,1333221.2212212211,1420456.0,1499379.3793793793,1679200.7992007993,1691688.0,1743672.0,1544144.0,1555008.0
audio_bitsSentPerSecond,-1,-1,0.0,786233.502538071,770182.6086956522,893898.6556359876,1038934.4790547799,990270.9966405375,1220069.3170234454,1268574.8987854251,1193554.8589341692,1183488.0694143167,1193920.326864147,1211457.0858283434,1239912.0,1416288.2882882883,1411187.1871871871,1658640.0,1727912.0,1592920.0,1130248.0,1389456.0,1465254.7452547452,1535503.5035035035,1491416.0,1846312.0,1875896.0,1836232.0,1748904.0,1509800.0,1449248.0,1571040.0,1643416.0,1760392.0,1782136.0,1923248.0,1564760.0,1611936.0,1590584.0,928120.1201201201,1157394.6053946053,1284608.0,1353758.2417582418,1461861.8618618618,1499472.0,1728384.0,1782248.0,1962018.018018018,1836059.94005994,1516144.0,1314240.0,1429213.2132132133,1507904.1916167664,1623231.2312312312,1662961.038961039,1836840.0,1641649.6496496496,1676360.7532210108,1717295.6609485368,1237584.0,1243864.0,1335239.2392392391,1448487.5124875125,1568584.0,1610232.0,1832583.4165834165,1885741.7417417418,1928975.0249750249,1799134.268537074,1692499.5004995004,1662825.1748251747,1551031.031031031,1595060.939060939,1681073.073073073,1343696.3036963036,1445933.933933934,1517125.748502994,1650933.8677354709,1810041.5430267062,1905890.9090909092,1863679.6796796797,1688048.0,1674386.3863863864,1609904.0,1607064.9350649351,1662024.0,1498537.1655104063,1754898.0827447022,1788568.0,1528464.0,1424295.7042957044,1549933.933933934,1647992.0,1785585.5855855856,1776775.2247752247,1810464.0,1620696.0,1628112.0,1553568.0
audio_packetsSentPerSecond,-1,-1,0.0,184.9166062364032,194.56521739130434,193.38159255429161,205.15574650912995,204.9272116461366,227.3190621814475,244.93927125506073,228.84012539184954,228.85032537960956,227.78345250255362,232.53493013972056,235.0,249.24924924924926,247.24724724724726,275.0,286.0,270.0,218.0,253.0,259.7402597402597,257.25725725725727,259.0,301.0,304.0,298.0,293.0,263.0,256.0,264.0,271.0,296.0,296.0,309.0,268.0,272.0,271.0,190.19019019019018,225.77422577422578,246.0,253.74625374625376,255.25525525525526,262.0,285.0,294.0,312.3123123123123,298.7012987012987,273.0,246.0,252.25225225225225,254.49101796407186,267.26726726726724,280.71928071928073,302.0,275.27527527527525,275.5203171456888,287.5882946518668,239.0,242.0,245.24524524524526,256.7432567432567,257.0,273.0,293.7062937062937,303.3033033033033,307.6923076923077,298.59719438877755,278.72127872127874,284.7152847152847,263.26326326326324,265.73426573426576,279.27927927927925,248.75124875124874,253.25325325325326,265.4690618762475,274.5490981963928,295.7467853610287,310.1010101010101,298.2982982982983,289.0,279.27927927927925,265.0,273.72627372627375,285.0,262.6362735381566,288.5973763874874,298.0,265.0,254.74525474525475,263.26326326326324,277.0,295.2952952952953,297.7022977022977,300.0,272.0,273.0,270.0
audio_googLocalAddress,-1,-1,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206,10.164.0.9:56206
audio_googRemoteAddress,-1,-1,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558,10.164.0.8:48558
audio_googRtt,-1,-1,8.0,12.0,12.0,12.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,33.0,33.0,33.0,25.0,25.0,31.0,31.0,31.0,36.0,36.0,27.0,27.0,27.0,22.0,22.0,17.0,17.0,17.0,14.0,14.0,10.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,9.0,9.0,47.0,47.0,47.0,36.0,36.0,28.0,28.0,28.0,21.0,21.0,17.0,17.0,17.0,13.0,13.0,13.0,13.0,13.0,18.0,18.0,15.0,15.0,15.0,22.0,22.0,16.0,16.0,16.0,13.0,13.0,21.0,21.0,21.0,16.0,16.0,14.0,14.0,14.0,11.0,11.0,39.0,39.0,39.0,30.0,30.0,25.0,25.0,25.0,19.0,19.0
