audio_send_bitsSentPerSecond,0.0,13934.105075690115,12940.90382387022,15184.815184815185,13877.877877877878,14600.0,15536.0,16304.0,15360.0,15584.0,14152.0,17136.0,14624.0,15400.0,14232.0,14680.0,15160.0,13968.0,14312.0,14464.0,13808.0,18794.092093831452,13615.384615384615,16432.432432432433,20776.0,16224.0,18594.810379241517,17098.196392785572,17030.96903096903,16408.0,16408.0,16285.998013902681,16507.042253521126,17208.0,16838.323353293414,16367.265469061877,17701.10330992979,16392.392392392394,16335.329341317365,17009.00900900901,16335.664335664336,16376.753507014027
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.86642920747997,50.984936268829664,49.95004995004995,49.049049049049046,50.0,50.0,51.0,50.0,50.0,49.0,51.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,51.0,50.0,50.390964378801044,50.48076923076923,50.050050050050054,50.0,49.0,50.89820359281437,50.100200400801604,49.95004995004995,50.0,50.0,49.65243296921549,50.30181086519115,50.0,49.9001996007984,49.9001996007984,50.150451354062184,50.050050050050054,49.9001996007984,50.050050050050054,49.95004995004995,50.100200400801604
audio_send_googJitterReceived,127.0,127.0,127.0,127.0,132.0,132.0,132.0,132.0,132.0,126.0,126.0,126.0,126.0,126.0,116.0,116.0,116.0,126.0,126.0,126.0,126.0,48.0,48.0,48.0,73.0,73.0,73.0,73.0,73.0,80.0,80.0,80.0,80.0,80.0,85.0,85.0,85.0,82.0,82.0,82.0,82.0,82.0
audio_send_googRtt,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,0.0,945232.4131789849,874187.7172653534,969222.7772227773,1018866.8668668668,1025024.0,1094536.0,1108936.0,1039416.0,864096.0,854384.0,924344.0,882968.0,894384.0,706168.0,732560.0,767280.0,717280.0,847248.0,818600.0,846400.0,1085754.9956559513,1119875.0,1160384.3843843844,1188536.0,1296904.0,1134315.3692614771,1080008.016032064,1171820.1798201797,1207976.0,1556976.0,815483.6146971202,1041891.3480885312,957112.0,916199.6007984031,879856.2874251497,910306.9207622869,891395.3953953953,947489.0219560878,1006134.1341341342,1063328.6713286713,1077939.8797595191
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,172.75155832591273,168.01853997682502,208.7912087912088,218.21821821821823,213.0,234.0,260.0,209.0,162.0,161.0,169.0,162.0,182.0,142.0,149.0,151.0,147.0,163.0,157.0,161.0,249.34839270199825,263.22115384615387,270.27027027027026,268.0,283.0,199.6007984031936,273.5470941883768,270.72927072927075,280.0,322.0,147.96425024826218,249.4969818913481,216.0,170.65868263473052,163.67265469061877,165.49648946840523,163.16316316316318,185.62874251497007,223.22322322322321,240.75924075924075,239.47895791583167
video_send_googEncodeUsagePercent,45.0,44.0,42.0,40.0,38.0,36.0,34.0,33.0,32.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,44.0,42.0,40.0,38.0,36.0,36.0,36.0,34.0,33.0,33.0,34.0,33.0,33.0,32.0,32.0,31.0,31.0,30.0,30.0,30.0,30.0
video_send_googFrameHeightSent,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,720.0,720.0,720.0,360.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,61.0,59.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,58.0,61.0,61.0,61.0,61.0,60.0,59.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0
video_send_googFrameWidthSent,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,1280.0,1280.0,1280.0,640.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,16.0,15.0,15.0,15.0,15.0,16.0,15.0,16.0,15.0,15.0,19.0,17.0,17.0,16.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,35.0,29.0,27.0,23.0,21.0,29.0,24.0,25.0,23.0,20.0,19.0,18.0,18.0,17.0
audio_recv_bitsReceivedPerSecond,0.0,7123.775601068566,9269.988412514484,8207.792207792209,11803.803803803803,8840.0,8840.0,8840.0,8840.0,8000.0,8000.0,8000.0,8000.0,9056.0,8000.0,8000.0,9680.0,8000.0,8000.0,8840.0,8000.0,6130.321459600347,4480.7692307692305,6214.214214214214,7032.0,6320.0,6914.171656686627,6252.50501002004,6225.774225774226,8000.0,6032.0,7880.834160873883,7042.2535211267605,6096.0,6714.570858283433,6698.6027944111775,6274.824473420261,5973.973973973974,6059.880239520958,6086.086086086086,4779.220779220779,5955.911823647295
audio_recv_packetsReceivedPerSecond,0.0,7.123775601068567,9.269988412514484,8.991008991008991,14.014014014014014,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,6.081668114682884,4.8076923076923075,6.006006006006006,7.0,6.0,6.986027944111776,6.012024048096192,5.994005994005994,8.0,6.0,7.944389275074479,7.042253521126761,6.0,6.986027944111776,6.986027944111776,6.018054162487462,6.006006006006006,5.9880239520958085,6.006006006006006,4.995004995004995,6.012024048096192
audio_recv_googCurrentDelayMs,81.0,60.0,48.0,41.0,34.0,27.0,19.0,24.0,24.0,25.0,28.0,24.0,22.0,22.0,24.0,27.0,26.0,24.0,27.0,29.0,26.0,44.0,42.0,49.0,60.0,51.0,44.0,37.0,34.0,39.0,42.0,34.0,39.0,31.0,36.0,37.0,34.0,54.0,47.0,46.0,47.0,41.0
audio_recv_googJitterBufferMs,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,6.0,4.0,6.0,2.0,2.0
audio_recv_googJitterReceived,2.0,2.0,60.0,60.0,60.0,74.0,74.0,74.0,74.0,74.0,89.0,89.0,89.0,89.0,85.0,85.0,85.0,85.0,85.0,85.0,91.0,131.0,131.0,131.0,131.0,133.0,133.0,133.0,141.0,141.0,141.0,141.0,141.0,124.0,124.0,124.0,124.0,124.0,133.0,133.0,133.0,133.0
audio_recv_googPreferredJitterBufferMs,480.0,480.0,480.0,480.0,440.0,440.0,440.0,440.0,440.0,440.0,520.0,520.0,520.0,520.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,722885.1291184328,708913.0938586327,717330.6693306693,758862.8628628629,589856.0,494112.0,698672.0,673640.0,718496.0,497344.0,626576.0,643304.0,730968.0,747968.0,743536.0,731104.0,754056.0,691144.0,723912.0,724160.0,740927.8887923545,718913.4615384615,721849.8498498498,694576.0,730800.0,715584.8303393214,750765.5310621243,756059.9400599401,695784.0,706424.0,723034.7567030784,731098.5915492958,692576.0,625181.6367265469,558618.7624750499,569428.2848545637,608080.0800800801,671081.8363273453,632216.2162162162,692099.9000999001,693579.1583166333
video_recv_packetsReceivedPerSecond,0.0,105.07569011576135,104.28736964078794,97.9020979020979,110.11011011011011,84.0,71.0,99.0,97.0,104.0,67.0,88.0,94.0,104.0,108.0,107.0,105.0,106.0,98.0,107.0,103.0,105.125977410947,103.36538461538461,107.10710710710711,98.0,103.0,100.79840319361277,107.21442885771543,105.89410589410589,99.0,103.0,101.2909632571996,106.63983903420524,100.0,91.81636726546907,85.82834331337325,88.26479438314945,92.09209209209209,99.8003992015968,93.09309309309309,101.8981018981019,99.19839679358718
video_recv_googCurrentDelayMs,86.0,83.0,82.0,80.0,78.0,77.0,103.0,100.0,96.0,93.0,93.0,101.0,98.0,96.0,94.0,92.0,90.0,88.0,86.0,84.0,82.0,111.0,108.0,105.0,102.0,99.0,96.0,93.0,90.0,87.0,85.0,83.0,81.0,79.0,78.0,77.0,76.0,76.0,74.0,72.0,71.0,70.0
video_recv_googDecodeMs,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,360.0,360.0,360.0,360.0,360.0,720.0,360.0,360.0,360.0,360.0,720.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_recv_googFrameRateOutput,60.0,55.0,59.0,59.0,59.0,52.0,42.0,60.0,55.0,59.0,35.0,53.0,56.0,62.0,57.0,58.0,58.0,58.0,59.0,60.0,59.0,58.0,58.0,58.0,59.0,57.0,58.0,59.0,58.0,60.0,57.0,58.0,59.0,58.0,62.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0
video_recv_googFrameRateReceived,60.0,60.0,61.0,60.0,60.0,44.0,43.0,59.0,60.0,60.0,29.0,53.0,56.0,65.0,59.0,61.0,59.0,59.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,56.0,63.0,60.0,60.0,60.0,59.0,59.0,60.0,57.0
video_recv_googFrameWidthReceived,640.0,640.0,640.0,640.0,640.0,1280.0,640.0,640.0,640.0,640.0,1280.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_recv_googInterframeDelayMax,39.0,85.0,19.0,21.0,19.0,53.0,355.0,50.0,98.0,20.0,112.0,370.0,54.0,38.0,19.0,19.0,20.0,19.0,19.0,25.0,19.0,23.0,24.0,19.0,19.0,36.0,22.0,19.0,20.0,19.0,58.0,25.0,25.0,20.0,20.0,19.0,19.0,19.0,20.0,70.0,20.0,19.0
video_recv_googJitterBufferMs,71.0,69.0,68.0,66.0,64.0,63.0,89.0,86.0,83.0,80.0,80.0,88.0,85.0,83.0,81.0,79.0,77.0,75.0,73.0,71.0,69.0,96.0,94.0,91.0,88.0,85.0,82.0,79.0,77.0,74.0,72.0,70.0,68.0,66.0,65.0,64.0,63.0,63.0,61.0,59.0,58.0,57.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
video_recv_resolutionChangesReceived,0,0,0,0,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,8.0,7.5,7.5,7.5,7.5,8.0,7.5,8.0,7.5,7.5,9.5,8.5,8.5,8.0,9.0,9.0,9.0,8.5,8.5,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,17.5,14.5,13.5,11.5,10.5,14.5,12.0,12.5,11.5,10.0,9.5,9.0,9.0,8.5
ear_ear_delay_audio_send,13.0,10.0,9.0,11.0,8.0,11.0,9.0,14.0,8.0,9.5,8.5,10.5,10.5,11.5,11.0,10.0,14.0,12.0,14.0,10.0,10.0,9.5,10.5,8.5,8.5,10.5,8.5,8.5,10.5,8.0,9.0,10.0,9.0,9.0,9.5,8.5,9.5,10.0,9.0,10.0,11.0,8.0
audio_recv_kbitsReceivedPerSecond,0,6,9,8,11,8,8,8,8,7,7,7,7,8,7,7,9,7,7,8,7,5,4,6,6,6,6,6,6,7,5,7,6,5,6,6,6,5,5,5,4,5
video_recv_kbitsReceivedPerSecond,0,705,692,700,741,576,482,682,657,701,485,611,628,713,730,726,713,736,674,706,707,723,702,704,678,713,698,733,738,679,689,706,713,676,610,545,556,593,655,617,675,677
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.888,93.96000000000001,93.98400000000001,93.936,94.00800000000001,93.936,93.98400000000001,93.864,94.00800000000001,93.97200000000001,93.99600000000001,93.94800000000001,93.94800000000001,93.924,93.936,93.96000000000001,93.864,93.912,93.864,93.96000000000001,93.97200000000001,93.94800000000001,93.99600000000001,93.99600000000001,93.94800000000001,93.99600000000001,93.99600000000001,93.94800000000001,94.00800000000001,93.98400000000001,93.96000000000001,93.98400000000001,93.98400000000001,93.97200000000001,93.99600000000001,93.97200000000001,93.96000000000001,93.98400000000001,93.96000000000001,93.936
kpi_audio_synchronization,4.422204849258496,4.423510474048,4.423943717404673,4.423076247851008,4.424375977340417,4.423076247851008,4.423943717404673,4.4217676780241915,4.424375977340417,4.423727218617665,4.424159970336449,4.423293483768257,4.423293483768257,4.422858766368832,4.423076247851008,4.423510474048,4.4217676780241915,4.422641039394304,4.4217676780241915,4.423510474048,4.423727218617665,4.423293483768257,4.424159970336449,4.424159970336449,4.423293483768257,4.424159970336449,4.424159970336449,4.423293483768257,4.424375977340417,4.423943717404673,4.423510474048,4.423943717404673,4.423943717404673,4.423727218617665,4.424159970336449,4.423727218617665,4.423510474048,4.423943717404673,4.423510474048,4.423076247851008
eye_eye_delay_video_send,104.0,101.5,98.5,95.5,92.5,90.0,86.5,85.0,81.5,79.5,79.5,76.5,74.5,73.0,73.0,72.0,72.0,69.5,67.5,67.0,66.0,79.0,77.0,76.0,74.0,72.0,71.0,97.0,103.5,97.5,93.5,91.5,98.5,99.5,95.0,93.5,90.5,87.0,84.5,82.0,80.0,77.5
kpi_video_synchronization,4.946666666666666,4.98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.953333333333333,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-91.0,-91.5,-89.5,-84.5,-84.5,-79.0,-77.5,-71.0,-73.5,-70.0,-71.0,-66.0,-64.0,-61.5,-62.0,-62.0,-58.0,-57.5,-53.5,-57.0,-56.0,-69.5,-66.5,-67.5,-65.5,-61.5,-62.5,-88.5,-93.0,-89.5,-84.5,-81.5,-89.5,-90.5,-85.5,-85.0,-81.0,-77.0,-75.5,-72.0,-69.0,-69.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,2.5035186656345303,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,9.523809523809524,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,3.5533333333333332,3.54,3.54,3.5933333333333333,3.1499999999999995,3.526666666666667,3.486666666666667,3.54,3.433333333333333,3.4466666666666668,3.5666666666666664,3.58,3.58,3.5666666666666664,3.5933333333333333,3.513333333333333,3.5533333333333332,3.5533333333333332,3.58,3.5533333333333332,3.5533333333333332,3.513333333333333,3.5666666666666664,3.54,3.5933333333333333,3.5933333333333333,3.513333333333333,3.526666666666667,3.5533333333333332,3.5666666666666664,3.513333333333333,3.433333333333333,3.34,3.353333333333333,3.4066666666666667,3.486666666666667,3.433333333333333,3.513333333333333,3.513333333333333
qoe_simple_normal,4.022096835102796,4.023723386005333,4.025993746378297,4.034786249761223,3.961041775260046,4.023675138650112,4.017104857489407,4.02575196422491,4.008263997482269,4.0104141354019625,4.030462218926272,4.03258816486314,4.03258816486314,4.030317640707648,4.034786249761223,4.021501163783111,4.027974186447133,4.028071226599367,4.032636357624185,4.0281437204186945,4.028239996704049,4.021573330037383,4.030365942640917,4.0260177744818275,4.034906663370717,4.029625201900177,4.021597330815602,4.023771524156074,4.028167830449778,4.030438190822741,4.021549301933852,4.008191913179741,3.9926844411484943,3.9948585798464067,4.003723386005333,4.017104857489407,4.008167830449778,4.02145291642789
qoe_simple_smooth,4.280985723991685,4.280390052672,4.282660413044963,4.300341805316779,4.152708441926713,4.278119583094557,4.264882635267186,4.282418630891577,4.247152886371158,4.251525246513074,4.291573330037383,4.295921498196473,4.295921498196473,4.291428751818759,4.300341805316779,4.273723386005334,4.286863075336021,4.286960115488255,4.295969690957518,4.287032609307584,4.287128885592939,4.273795552259606,4.291477053752028,4.282684441148494,4.300462218926272,4.295180757455732,4.273819553037824,4.278215968600519,4.287056719338667,4.291549301933852,4.273771524156074,4.24708080206863,4.216017774481828,4.220414135401962,4.238167830449778,4.264882635267186,4.247056719338667,4.273675138650112
