bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,300000.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4089436.0,4120712.0,4137554.0,4137554.0,4137554.0,4137554.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4200115.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0,4247951.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
timestamp,1541193317,1541193318,1541193319,1541193320,1541193321,1541193322,1541193323,1541193324,1541193325,1541193326,1541193327,1541193328,1541193329,1541193330,1541193331,1541193332,1541193333,1541193334,1541193335,1541193336,1541193337,1541193338,1541193339,1541193340,1541193341,1541193342,1541193343,1541193344,1541193345,1541193346,1541193347,1541193348,1541193349,1541193350,1541193351,1541193352,1541193353,1541193354,1541193355,1541193356,1541193357,1541193358,1541193359,1541193360,1541193361,1541193362,1541193363,1541193364,1541193365,1541193366,1541193367,1541193368,1541193369,1541193370,1541193371,1541193372,1541193373,1541193374,1541193375,1541193376,1541193377,1541193378,1541193379,1541193380,1541193381,1541193382,1541193383,1541193384,1541193385,1541193386,1541193387,1541193388,1541193389,1541193390,1541193391,1541193392,1541193393,1541193394,1541193395,1541193396,1541193397,1541193398,1541193399,1541193400,1541193401,1541193402,1541193403,1541193404,1541193405,1541193406,1541193407,1541193408,1541193409,1541193410,1541193411,1541193412,1541193413,1541193414,1541193415
audio_bitsReceivedPerSecond,-1,-1,-1,0.0,770208.0,1211121.40871177,1393051.0314875136,1362056.0,1667200.0,1801808.0,1742432.0,2087096.0,2220752.0,2213624.0,2340448.0,2579896.0,2670326.3263263265,2584831.1688311687,2649200.0,2663040.0,2602282.282282282,2638481.5184815186,2593416.0,2524844.8448448447,2549880.0,2620731.2687312686,2634192.0,2561200.0,2623496.0,2671320.0,2596800.0,2569368.0,2065129.1291291292,2090128.0,2173098.901098901,2057345.3453453453,2171964.035964036,2054656.0,2133069.069069069,2120887.112887113,2035208.0,2123632.0,2085400.0,2031096.0,2129840.0,2058408.0,2144328.0,2018378.3783783785,2109224.0,2114264.0,2028120.0,2127232.7672327673,2079240.0,2043400.0,2136760.0,2042122.1221221222,2144007.992007992,2013901.901901902,2127144.0,2112440.0,2026517.4825174825,2144576.5765765766,2070945.054945055,2048328.0,2116104.0,2046584.0,2143792.0,2015712.0,2123851.8518518517,2104503.4965034965,2039032.0,2137064.0,2072944.944944945,2058037.962037962,2103344.0,2069080.0,2135824.0,2027603.6036036036,2123196.803196803,2084540.5405405406,2039856.0,2132067.932067932,2133368.0,2037269.2692692692,2075252.7472527472,2070048.0,2138482.4824824827,2010792.0,2136407.5924075926,2070728.0,2039008.0,2131844.1558441557,2081689.6896896898,2071512.0,2087280.0,2077752.0,2107464.0,2025640.0,2151240.0
audio_bitsSentPerSecond,-1,-1,-1,0.0,1317080.0,2289823.91102873,2516065.1465798044,2619976.0,2604696.0,2664280.0,2625608.0,2598128.0,2669320.0,2606408.0,2552352.0,2641912.0,2556764.764764765,2657334.665334665,2547872.0,2624680.0,2604228.228228228,2581714.285714286,2637720.0,2611915.9159159157,2573152.0,2612331.6683316682,2580232.0,2661136.0,2537960.0,2655920.0,2600512.0,2555896.0,2596652.6526526525,2635544.0,2607432.5674325675,2654942.942942943,2561462.5374625376,2651512.0,2533005.005005005,2069498.5014985015,2147424.0,2075072.0,2161992.0,2093208.0,2061280.0,2057528.0,2085816.0,2132372.3723723725,2041112.0,2147392.0,2100232.0,2037642.3576423577,2136736.0,2072800.0,2065416.0,2109837.8378378376,2071856.1438561438,2143287.2872872874,2007592.0,2006488.0,2544799.2007992007,2616776.7767767766,2683356.643356643,2608056.0,2594424.0,2598032.0,2606096.0,2648384.0,2545393.3933933936,2642581.4185814187,2603032.0,2589824.0,2601321.321321321,2587612.3876123875,2578200.0,2599912.0,2582720.0,2661893.893893894,2500067.932067932,2656864.864864865,2634592.0,2552671.3286713287,2603608.0,2604916.916916917,2562533.4665334667,2610672.0,2579955.955955956,2604416.0,2578101.898101898,2681392.0,2570088.0,2628723.276723277,2597573.5735735735,2597384.0,2498296.0,2603224.0,2657896.0,2621528.0,2642768.0
audio_packetsSentPerSecond,-1,-1,-1,0.0,225.0,343.8368860055607,370.2497285559175,381.0,381.0,389.0,384.0,381.0,385.0,380.0,378.0,385.0,378.3783783783784,392.6073926073926,375.0,384.0,382.3823823823824,379.6203796203796,383.0,381.3813813813814,377.0,383.61638361638364,376.0,388.0,376.0,386.0,384.0,378.0,376.37637637637636,386.0,381.6183816183816,384.38438438438436,377.6223776223776,392.0,373.3733733733734,329.6703296703297,332.0,324.0,328.0,326.0,316.0,324.0,327.0,329.3293293293293,323.0,329.0,329.0,316.68331668331666,329.0,323.0,322.0,329.3293293293293,323.6763236763237,332.3323323323323,320.0,316.0,376.6233766233766,385.3853853853854,385.61438561438564,387.0,378.0,382.0,380.0,394.0,378.3783783783784,386.61338661338664,383.0,384.0,379.3793793793794,379.6203796203796,379.0,378.0,380.0,389.3893893893894,370.6293706293706,389.3893893893894,390.0,377.6223776223776,383.0,380.38038038038036,379.6203796203796,384.0,376.37637637637636,383.0,381.6183816183816,392.0,380.0,384.61538461538464,379.3793793793794,379.0,369.0,379.0,392.0,388.0,387.0
audio_googLocalAddress,-1,-1,-1,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246,10.164.0.9:48246
audio_googRemoteAddress,-1,-1,-1,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184,10.164.0.8:34184
audio_googRtt,-1,-1,-1,3000.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
